SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 56, 'PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
MG,44431,DIVINOLÂNDIA DE MINAS,0,0,40,0,0,1542,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,11,1,0,6,0,0,1,1411,5082,286,3671,733
MG,44458,DIVINÓPOLIS,0,0,3800,0,0,23130,0,0,0,0,61,0,0,54510,0,0,22,92,0,0,0,0,2920,63,0,1529,0,0,396,17171,143843,19152,126672,20997
MG,44474,DIVISA NOVA,0,0,29,0,0,1497,0,0,0,0,4,0,0,1280,0,0,0,0,0,0,0,0,40,0,0,9,0,0,6,754,4233,212,3479,402
MG,44490,DOM CAVATI,0,0,51,0,0,1160,0,0,0,0,0,0,0,1462,0,0,0,1,0,0,0,0,14,0,0,12,0,0,4,557,3944,206,3387,477
MG,44512,DOM JOAQUIM,0,0,46,0,0,614,0,0,0,0,0,0,0,1227,0,0,0,1,0,0,0,0,24,3,0,5,0,0,9,622,3312,166,2690,595
MG,44539,DOM SILVÉRIO,0,0,40,0,0,856,0,0,0,0,0,0,0,1493,0,0,0,0,0,0,0,0,210,2,0,19,0,0,8,673,4352,393,3679,658
MG,44555,DOM VIÇOSO,0,0,19,0,0,253,0,0,0,0,0,0,0,1307,0,0,0,0,0,0,0,0,3,1,0,12,0,0,1,253,2287,210,2034,228
MG,44571,DONA EUSÉBIA,0,0,139,0,0,1247,0,0,0,0,1,0,0,1588,0,0,0,0,0,0,0,0,120,0,0,7,0,0,16,660,4745,407,4085,560
MG,44598,DORES DE CAMPOS,0,0,77,0,0,2647,0,0,0,0,0,0,0,1603,0,0,0,0,0,0,0,0,13,2,0,24,0,0,6,676,6687,781,6011,858
MG,44610,DORES DE GUANHÃES,0,0,28,0,0,2117,0,0,0,0,0,0,0,469,0,0,0,0,0,0,0,0,47,0,0,9,0,0,5,887,4310,139,3423,609
MG,44636,DORES DO INDAIÁ,0,0,150,0,0,3418,0,0,0,0,1,0,0,2903,0,0,1,2,0,0,0,0,55,1,0,41,0,0,40,1920,10753,876,8833,1345
MG,44652,DORES DO TURVO,0,0,28,0,0,287,0,0,0,0,0,0,0,2033,0,0,0,0,0,0,0,0,47,0,0,16,0,0,0,825,4009,264,3184,509
MG,44679,DORESÓPOLIS,0,0,10,0,0,166,0,0,0,0,0,0,0,715,0,0,0,1,0,0,0,0,4,0,0,1,0,0,3,236,1396,119,1160,141
MG,44695,DOURADOQUARA,0,0,5,0,0,794,0,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,6,0,0,5,0,0,6,226,1658,113,1432,142
MG,44717,ELÓI MENDES,0,0,326,0,0,1689,0,0,0,0,2,0,0,8741,0,0,1,3,0,0,0,0,393,3,0,44,0,0,56,2246,16575,1351,14329,1720
MG,44733,ENGENHEIRO CALDAS,0,0,54,0,0,1605,0,0,0,0,0,0,0,2452,0,0,0,0,0,0,0,0,5,0,0,12,0,0,4,1547,6824,426,5277,719
MG,44750,ENGENHEIRO NAVARRO,0,0,108,0,0,1509,0,0,0,0,0,0,0,2069,0,0,0,1,0,0,0,0,10,0,0,6,0,0,0,910,5455,195,4545,647
MG,44776,ENTRE RIOS DE MINAS,0,0,208,0,0,725,0,0,0,0,3,0,0,5509,0,0,0,2,0,0,0,0,116,6,0,51,0,0,27,2082,11055,1041,8973,1285
MG,44792,ERVÁLIA,0,0,128,0,0,4395,0,0,0,0,3,0,0,4261,0,0,0,0,0,0,0,0,50,0,0,16,0,0,10,3025,14994,1181,11969,1925
MG,44814,ESMERALDAS,0,0,329,0,0,8493,0,0,0,0,2,0,0,10262,0,0,3,4,0,0,0,0,319,17,0,156,0,0,56,5670,30978,2414,25308,3253
MG,44830,ESPERA FELIZ,0,0,241,0,0,4805,0,0,0,0,2,0,0,4365,0,0,1,0,0,0,0,0,34,1,0,158,0,0,66,3261,16179,1249,12918,1996
MG,44857,ESPINOSA,0,0,146,0,0,4652,0,0,0,0,9,0,0,7802,0,0,0,4,0,0,0,0,5,1,0,18,0,0,31,7988,24211,1173,16223,2382
MG,44873,ESPÍRITO SANTO DO DOURADO,0,0,42,0,0,1184,0,0,0,0,14,0,0,1107,0,0,1,0,0,0,0,0,15,0,0,5,0,0,4,287,3453,327,3166,467
MG,44890,ESTIVA,0,0,66,0,0,1197,0,0,0,0,6,0,0,3236,0,0,0,2,0,0,0,0,89,0,0,65,0,0,7,1087,7928,1120,6841,1053
MG,44911,ESTRELA DALVA,0,0,19,0,0,1017,0,0,0,0,0,0,0,419,0,0,0,2,0,0,0,0,1,0,0,2,0,0,8,460,2255,88,1795,239
MG,44938,ESTRELA DO INDAIÁ,0,0,13,0,0,1578,0,0,0,0,1,0,0,282,0,0,1,0,0,0,0,0,8,0,0,9,0,0,4,466,2729,134,2263,233
MG,44954,ESTRELA DO SUL,0,0,37,0,0,1053,0,0,0,0,0,0,0,1920,0,0,1,2,0,0,0,0,9,0,0,6,0,0,8,620,4838,449,4218,733
MG,44970,EUGENÓPOLIS,0,0,129,0,0,2173,0,0,0,0,0,0,0,2478,0,0,0,2,0,0,0,0,32,0,0,46,0,0,15,899,7472,663,6573,1035
MG,44997,EWBANK DA CÂMARA,0,0,290,0,0,594,0,0,0,0,0,0,0,1137,0,0,2,0,0,0,0,0,10,1,0,6,0,0,9,537,3156,207,2619,363
MG,45012,EXTREMA,0,0,175,0,0,2173,0,0,0,0,0,0,0,7226,0,0,2,1,0,0,0,0,228,1,0,125,0,0,16,2864,17912,2620,15048,2481
MG,45039,FAMA,0,0,18,0,0,917,0,0,0,0,1,0,0,493,0,0,0,0,0,0,0,0,11,1,0,11,0,0,1,338,2170,186,1832,193
MG,45055,FARIA LEMOS,0,0,973,0,0,412,0,0,0,0,0,0,0,590,0,0,1,0,0,0,0,0,14,0,0,17,0,0,5,480,2972,129,2492,351
MG,45071,FELÍCIO DOS SANTOS,0,0,23,0,0,1368,0,0,0,0,1,0,0,856,0,0,1,0,0,0,0,0,3,0,0,5,0,0,0,1329,4339,203,3010,550
MG,45098,SÃO GONÇALO DO RIO PRETO,0,0,39,0,0,419,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,13,0,0,3,0,0,1,521,2501,127,1980,359
MG,45110,FELISBURGO,0,0,44,0,0,1254,0,0,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,6,0,0,34,0,0,6,1405,4845,105,3440,714
MG,45136,FELIXLÂNDIA,0,0,52,0,0,727,0,0,0,0,3,0,0,5392,0,0,0,2,0,0,0,0,100,0,0,36,0,0,2,2229,10448,860,8219,1045
MG,45152,FERNANDES TOURINHO,0,0,8,0,0,806,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,461,2323,57,1862,215
MG,45179,FERROS,0,0,120,0,0,2054,0,0,0,0,1,0,0,2118,0,0,2,0,0,0,0,0,764,1,0,10,0,0,14,2730,9656,515,6926,1327
MG,45195,FLORESTAL,0,0,107,0,0,924,0,0,0,0,0,0,0,1838,0,0,1,2,0,0,0,0,105,3,0,41,0,0,9,725,4760,430,4035,575
MG,45217,FORMIGA,0,0,1372,0,0,4466,0,0,0,0,11,0,0,22700,0,0,7,20,0,0,0,0,1055,19,0,402,0,0,122,7326,49699,5717,42373,6482
MG,45233,FORMOSO,0,0,22,0,0,894,0,0,0,0,0,0,0,1939,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1406,5007,137,3601,603
MG,45250,FORTALEZA DE MINAS,0,0,39,0,0,502,0,0,0,0,0,0,0,1138,0,0,0,0,0,0,0,0,9,0,0,3,0,0,5,416,2904,395,2488,397
MG,45276,FORTUNA DE MINAS,0,0,24,0,0,519,0,0,0,0,1,0,0,882,0,0,0,3,0,0,0,0,25,0,0,20,0,0,3,360,2193,147,1833,209
MG,45292,FRANCISCO BADARÓ,0,0,42,0,0,1584,0,0,0,0,0,0,0,1977,0,0,0,2,0,0,0,0,3,0,0,3,0,0,1,2750,7384,283,4634,739
MG,45314,FRANCISCO DUMONT,0,0,53,0,0,1457,0,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,5,1,0,17,0,0,0,995,3789,151,2794,420
MG,45330,FRANCISCO SÁ,0,0,128,0,0,9031,0,0,0,0,0,0,0,1945,0,0,0,0,0,0,0,0,30,5,0,13,0,0,20,4571,18435,714,13864,1978
MG,45357,FREI GASPAR,0,0,74,0,0,750,0,0,0,0,0,0,0,1710,0,0,0,2,0,0,0,0,1,0,0,1,0,0,13,1102,4546,177,3444,716
MG,45373,FREI INOCÊNCIO,0,0,56,0,0,776,0,0,0,0,5,0,0,2819,0,0,0,0,0,0,0,0,13,0,0,41,0,0,16,1642,6415,278,4773,769
MG,45390,FRONTEIRA,0,0,58,0,0,1910,0,0,0,0,2,0,0,2927,0,0,0,3,0,0,0,0,23,1,0,54,0,0,28,1226,7882,758,6656,892
MG,45411,FRUTAL,0,0,231,0,0,5108,0,0,0,0,13,0,0,17321,0,0,2,10,0,0,0,0,105,3,0,111,0,0,160,6492,35393,2780,28901,3057
MG,45438,FUNILÂNDIA,0,0,22,0,0,1026,0,0,0,0,1,0,0,1022,0,0,0,0,0,0,0,0,25,0,0,12,0,0,5,510,3028,112,2518,293
MG,45454,GALILÉIA,0,0,40,0,0,965,0,0,0,0,2,0,0,2116,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,963,4923,277,3960,553
MG,45470,GONÇALVES,0,0,23,0,0,166,0,0,0,0,1,0,0,1814,0,0,0,0,0,0,0,0,26,0,0,26,0,0,1,556,3212,232,2656,367
MG,45497,GONZAGA,0,0,40,0,0,1922,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,2,1,0,1,0,0,6,1492,4577,214,3085,608
MG,45519,GOUVEIA,0,0,66,0,0,2500,0,0,0,0,0,0,0,2368,0,0,0,3,0,0,0,0,5,8,0,15,0,0,0,2248,9106,743,6858,1150
MG,45535,GOVERNADOR VALADARES,0,0,3074,0,0,35512,0,0,0,0,258,0,0,70742,0,0,14,46,0,0,0,0,1767,72,0,1634,0,0,647,42204,185247,13238,143043,16039
MG,45551,GRÃO MOGOL,0,0,76,0,0,3936,0,0,0,0,3,0,0,1716,0,0,0,1,0,0,0,0,2,1,0,22,0,0,17,2840,10108,327,7268,1167
MG,45578,GRUPIARA,0,0,3,0,0,166,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,10,0,0,1,0,0,4,231,1364,110,1133,129
MG,45594,GUANHÃES,0,0,263,0,0,4689,0,0,0,0,2,0,0,5282,0,0,0,9,0,0,0,0,190,8,0,63,0,0,31,5764,20906,1416,15142,3189
MG,45616,GUAPÉ,0,0,527,0,0,779,0,0,0,0,30,0,0,4306,0,0,0,1,0,0,0,0,6,3,0,26,0,0,7,1848,9579,1038,7731,1008
MG,45632,GUARACIABA,0,0,83,0,0,3259,0,0,0,0,1,0,0,1382,0,0,0,1,0,0,0,0,108,1,0,9,0,0,3,1401,7810,437,6409,1125
MG,45659,GUARANÉSIA,0,0,140,0,0,3693,0,0,0,0,2,0,0,3828,0,0,1,2,0,0,0,0,60,0,0,42,0,0,2,2162,13476,1502,11314,2042
MG,45675,GUARANI,0,0,636,0,0,893,0,0,0,0,1,0,0,2281,0,0,0,1,0,0,0,0,84,1,0,63,0,0,42,1384,7206,636,5822,1184
MG,45691,GUARARÁ,0,0,262,0,0,433,0,0,0,0,1,0,0,1388,0,0,0,3,0,0,0,0,7,0,0,20,0,0,5,483,3237,197,2754,438
MG,45713,GUARDA-MOR,0,0,26,0,0,680,0,0,0,0,0,0,0,1991,0,0,0,4,0,0,0,0,41,0,0,21,0,0,2,1154,4916,410,3762,587
MG,45730,GUAXUPÉ,0,0,603,0,0,4481,0,0,0,0,19,0,0,13561,0,0,1,7,0,0,0,0,294,5,0,279,0,0,60,6101,35187,4366,29086,5410
MG,45756,GUIDOVAL,0,0,131,0,0,1684,0,0,0,0,1,0,0,1749,0,0,0,3,0,0,0,0,184,0,0,11,0,0,11,1016,6256,746,5240,720
MG,45772,GUIMARÂNIA,0,0,72,0,0,582,0,0,0,0,2,0,0,2591,0,0,0,3,0,0,0,0,25,3,0,24,0,0,1,1021,5394,460,4373,610
MG,45799,GUIRICEMA,0,0,175,0,0,2245,0,0,0,0,1,0,0,2251,0,0,0,0,0,0,0,0,23,2,0,16,0,0,3,1149,7377,632,6228,880
MG,45810,GURINHATÃ,0,0,30,0,0,1196,0,0,0,0,2,0,0,2330,0,0,0,0,0,0,0,0,28,1,0,63,0,0,7,1546,5880,215,4334,462
MG,45837,HELIODORA,0,0,38,0,0,1997,0,0,0,0,5,0,0,857,0,0,0,1,0,0,0,0,8,0,0,10,0,0,4,652,4418,379,3766,467
MG,45853,IAPU,0,0,65,0,0,1280,0,0,0,0,0,0,0,3029,0,0,0,1,0,0,0,0,44,3,0,59,0,0,5,1754,7579,510,5825,829
MG,45870,IBERTIOGA,0,0,63,0,0,1119,0,0,0,0,0,0,0,1498,0,0,3,1,0,0,0,0,64,0,0,2,0,0,3,592,4229,349,3637,535
MG,45896,IBIÁ,0,0,188,0,0,1583,0,0,0,0,6,0,0,7604,0,0,2,2,0,0,0,0,274,17,0,42,0,0,30,3261,16469,1634,13208,1826
MG,45918,IBIAÍ,0,0,127,0,0,1439,0,0,0,0,0,0,0,1901,0,0,1,0,0,0,0,0,8,1,0,6,0,0,2,1275,5410,191,4135,459
MG,45934,IBIRACI,0,0,63,0,0,1397,0,0,0,0,1,0,0,3157,0,0,2,1,0,0,0,0,10,2,0,13,0,0,12,918,7199,698,6281,925
MG,45950,IBIRITÉ,0,0,1168,0,0,17577,0,0,0,0,31,0,0,34366,0,0,17,79,0,0,0,0,1049,35,0,875,0,0,220,11600,83362,7434,71762,8911
MG,45977,IBITIÚRA DE MINAS,0,0,25,0,0,147,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,15,1,0,8,0,0,2,308,2690,300,2382,374
MG,45993,IBITURUNA,0,0,15,0,0,349,0,0,0,0,0,0,0,1221,0,0,0,0,0,0,0,0,7,1,0,1,0,0,1,323,2186,81,1863,187
MG,46019,IGARAPÉ,0,0,337,0,0,4656,0,0,0,0,3,0,0,6877,0,0,2,9,0,0,0,0,204,10,0,136,0,0,82,3645,20300,1996,16655,2343
MG,46035,IGARATINGA,0,0,37,0,0,1689,0,0,0,0,0,0,0,1505,0,0,0,3,0,0,0,0,68,0,0,18,0,0,24,760,5515,825,4755,586
MG,46051,IGUATAMA,0,0,59,0,0,1865,0,0,0,0,0,0,0,2209,0,0,0,1,0,0,0,0,374,1,0,12,0,0,0,1355,6938,406,5583,656
MG,46078,IJACI,0,0,53,0,0,375,0,0,0,0,1,0,0,2510,0,0,0,0,0,0,0,0,10,1,0,20,0,0,2,641,4573,382,3932,578
MG,46094,ILICÍNEA,0,0,53,0,0,2088,0,0,0,0,1,0,0,2995,0,0,0,1,0,0,0,0,7,1,0,9,0,0,4,1322,7908,750,6586,677
MG,46116,INCONFIDENTES,0,0,40,0,0,808,0,0,0,0,94,0,0,2251,0,0,0,0,0,0,0,0,61,0,0,18,0,0,4,593,5235,729,4642,637
MG,46132,INDIANÓPOLIS,0,0,66,0,0,1030,0,0,0,0,0,0,0,1590,0,0,1,1,0,0,0,0,8,0,0,40,0,0,3,796,4387,350,3591,502
MG,46159,INGAÍ,0,0,44,0,0,414,0,0,0,0,1,0,0,854,0,0,0,0,0,0,0,0,6,0,0,8,0,0,4,371,2100,162,1729,236
MG,46175,INHAPIM,0,0,177,0,0,4705,0,0,0,0,1,0,0,6039,0,0,1,4,0,0,0,0,146,2,0,85,0,0,19,3080,18030,1518,14950,2253
MG,46191,INHAÚMA,0,0,110,0,0,1072,0,0,0,0,1,0,0,1643,0,0,5,0,0,0,0,0,68,3,0,11,0,0,1,748,4293,275,3545,356
MG,46213,INIMUTABA,0,0,29,0,0,353,0,0,0,0,1,0,0,2765,0,0,0,1,0,0,0,0,17,0,0,10,0,0,4,982,4904,280,3922,462
MG,46230,IPANEMA,0,0,111,0,0,3900,0,0,0,0,1,0,0,3645,0,0,0,0,0,0,0,0,137,1,0,32,0,0,26,3499,14030,1080,10531,1598
MG,46256,IPATINGA,0,0,3222,0,0,29616,0,0,0,0,72,0,0,60342,0,0,22,90,0,0,0,0,4262,90,0,3155,0,0,918,28693,162969,15950,134276,16537
MG,46272,IPIAÇU,0,0,19,0,0,651,0,0,0,0,0,0,0,1530,0,0,0,1,0,0,0,0,9,0,0,12,0,0,1,680,3473,238,2793,332
MG,46299,IPUIÚNA,0,0,47,0,0,760,0,0,0,0,64,0,0,3396,0,0,0,0,0,0,0,0,34,1,0,6,0,0,2,963,7019,750,6056,996
MG,46310,IRAÍ DE MINAS,0,0,38,0,0,1609,0,0,0,0,0,0,0,1389,0,0,0,2,0,0,0,0,6,0,0,8,0,0,2,691,4645,353,3954,547
MG,46337,ITABIRA,0,0,1879,0,0,12883,0,0,0,0,11,0,0,37355,0,0,12,24,0,0,0,0,918,13,0,680,0,0,267,10724,79453,5672,68729,9015
MG,46353,ITABIRINHA,0,0,50,0,0,1805,0,0,0,0,0,0,0,2635,0,0,0,0,0,0,0,0,8,3,0,16,0,0,3,1573,7345,351,5772,901
MG,46370,ITABIRITO,0,0,658,0,0,3120,0,0,0,0,7,0,0,15581,0,0,8,26,0,0,0,0,548,22,0,429,0,0,41,3636,31238,3424,27602,3738
MG,46396,ITACAMBIRA,0,0,72,0,0,1986,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,10,0,0,12,0,0,1,918,3958,158,3040,408
MG,46418,ITACARAMBI,0,0,213,0,0,3099,0,0,0,0,1,0,0,3492,0,0,1,0,0,0,0,0,12,3,0,25,0,0,4,3250,12133,488,8883,1545
MG,46434,ITAGUARA,0,0,116,0,0,946,0,0,0,0,2,0,0,4263,0,0,2,9,0,0,0,0,70,7,0,60,0,0,5,1383,9234,1282,7851,1089
MG,46450,ITAIPÉ,0,0,108,0,0,734,0,0,0,0,1,0,0,2997,0,0,0,1,0,0,0,0,10,0,0,5,0,0,6,2199,7439,302,5240,1076
MG,46477,ITAJUBÁ,0,0,1025,0,0,8386,0,0,0,0,170,0,0,26546,0,0,6,21,0,0,0,0,754,5,0,1688,0,0,207,10550,64768,6255,54218,9155
MG,46493,ITAMARANDIBA,0,0,103,0,0,7233,0,0,0,0,1,0,0,5615,0,0,0,0,0,0,0,0,48,16,0,34,0,0,6,4993,21547,1210,16554,2288
MG,46515,ITAMARATI DE MINAS,0,0,286,0,0,640,0,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,13,1,0,7,0,0,3,462,3345,248,2883,357
MG,46531,ITAMBACURI,0,0,181,0,0,2119,0,0,0,0,2,0,0,6693,0,0,2,1,0,0,0,0,62,4,0,52,0,0,46,5384,17808,874,12424,2388
MG,46558,ITAMBÉ DO MATO DENTRO,0,0,17,0,0,364,0,0,0,0,0,0,0,749,0,0,0,0,0,0,0,0,15,0,0,3,0,0,1,317,2034,135,1717,433
MG,46574,ITAMOGI,0,0,46,0,0,1467,0,0,0,0,0,0,0,3263,0,0,1,1,0,0,0,0,17,1,0,16,0,0,19,1745,8656,831,6911,1249
MG,46590,ITAMONTE,0,0,42,0,0,1552,0,0,0,0,7,0,0,4252,0,0,0,3,0,0,0,0,36,6,0,164,0,0,3,1369,9658,989,8289,1235
MG,46612,ITANHANDU,0,0,359,0,0,1758,0,0,0,0,2,0,0,4148,0,0,0,0,0,0,0,0,435,1,0,47,0,0,3,1533,10494,920,8961,1288
MG,46639,ITANHOMI,0,0,73,0,0,1877,0,0,0,0,2,0,0,3111,0,0,1,0,0,0,0,0,16,1,0,23,0,0,32,1879,8878,624,6999,1239
MG,46655,ITAOBIM,0,0,169,0,0,2380,0,0,0,0,0,0,0,5444,0,0,1,0,0,0,0,0,127,3,0,50,0,0,25,4626,16108,1104,11482,2179
MG,46671,ITAPAGIPE,0,0,76,0,0,588,0,0,0,0,1,0,0,5363,0,0,0,1,0,0,0,0,58,9,0,104,0,0,57,1696,9117,521,7421,643
MG,46698,ITAPECERICA,0,0,222,0,0,1734,0,0,0,0,2,0,0,7825,0,0,3,6,0,0,0,0,108,11,0,92,0,0,15,1816,15398,1387,13582,2177
MG,46710,ITAPEVA,0,0,46,0,0,1383,0,0,0,0,2,0,0,2647,0,0,0,0,0,0,0,0,24,0,0,17,0,0,4,1261,6756,609,5495,763
MG,46736,ITATIAIUÇU,0,0,64,0,0,1036,0,0,0,0,3,0,0,2654,0,0,1,3,0,0,0,0,161,5,0,63,0,0,3,1109,6740,809,5631,829
MG,46752,ITAÚNA,0,0,1360,0,0,7844,0,0,0,0,12,0,0,28573,0,0,3,33,0,0,0,0,763,24,0,1116,0,0,159,6635,59642,5693,53007,7427
MG,46779,ITAVERAVA,0,0,48,0,0,609,0,0,0,0,0,0,0,2458,0,0,1,2,0,0,0,0,30,0,0,13,0,0,1,899,5167,546,4268,560
MG,46795,ITINGA,0,0,72,0,0,2979,0,0,0,0,0,0,0,2353,0,0,0,0,0,0,0,0,45,1,0,12,0,0,14,3093,10308,369,7215,1370
MG,46817,ITUETA,0,0,17,0,0,1393,0,0,0,0,0,0,0,1617,0,0,0,2,0,0,0,0,28,0,0,33,0,0,4,781,4554,295,3773,384
MG,46833,ITUIUTABA,0,0,1139,0,0,8666,0,0,0,0,13,0,0,34614,0,0,3,21,0,0,0,0,821,32,0,470,0,0,367,14370,70705,4190,56335,5999
MG,46850,ITUMIRIM,0,0,356,0,0,406,0,0,0,0,1,0,0,2620,0,0,1,0,0,0,0,0,14,1,0,31,0,0,3,902,5217,413,4315,469
MG,46876,ITURAMA,0,0,155,0,0,7802,0,0,0,0,1,0,0,8225,0,0,0,2,0,0,0,0,37,3,0,45,0,0,39,4274,23772,1289,19498,1900
MG,46892,ITUTINGA,0,0,40,0,0,232,0,0,0,0,0,0,0,1529,0,0,0,2,0,0,0,0,15,1,0,36,0,0,9,635,3250,314,2615,437
MG,46914,JABOTICATUBAS,0,0,118,0,0,3048,0,0,0,0,1,0,0,4072,0,0,5,10,0,0,0,0,205,1,0,63,0,0,29,2348,11957,692,9609,1365
MG,46930,JACINTO,0,0,261,0,0,1663,0,0,0,0,1,0,0,3108,0,0,1,0,0,0,0,0,5,2,0,28,0,0,9,3003,9675,418,6672,1176
MG,46957,JACUÍ,0,0,52,0,0,245,0,0,0,0,1,0,0,3315,0,0,0,1,0,0,0,0,11,1,0,8,0,0,4,971,5771,507,4800,655
MG,46973,JACUTINGA,0,0,84,0,0,4281,0,0,0,0,22,0,0,4560,0,0,0,2,0,0,0,0,1219,1,0,87,0,0,10,3107,16637,1443,13530,1821
MG,46990,JAGUARAÇU,0,0,36,0,0,395,0,0,0,0,0,0,0,1019,0,0,0,0,0,0,0,0,39,1,0,11,0,0,3,260,2200,168,1940,268
MG,47015,JANAÚBA,0,0,436,0,0,9714,0,0,0,0,3,0,0,16542,0,0,2,4,0,0,0,0,243,6,0,113,0,0,121,9245,43864,2921,34619,4514
MG,47031,JANUÁRIA,0,0,1117,0,0,10969,0,0,0,0,5,0,0,11845,0,0,5,6,0,0,0,0,185,14,0,226,0,0,113,12329,45120,2893,32791,5413
MG,47058,JAPARAÍBA,0,0,18,0,0,946,0,0,0,0,0,0,0,1138,0,0,0,2,0,0,0,0,6,0,0,40,0,0,2,381,2938,210,2557,195
MG,47074,JECEABA,0,0,39,0,0,849,0,0,0,0,1,0,0,1995,0,0,0,0,0,0,0,0,18,3,0,9,0,0,0,872,4731,451,3859,494
MG,47090,JEQUERI,0,0,144,0,0,1433,0,0,0,0,6,0,0,2827,0,0,1,3,0,0,0,0,1097,2,0,23,0,0,2,2563,10701,1010,8138,1590
MG,47112,JEQUITAÍ,0,0,81,0,0,1725,0,0,0,0,1,0,0,1778,0,0,0,0,0,0,0,0,7,2,0,5,0,0,10,1863,6529,346,4666,711
MG,47139,JEQUITIBÁ,0,0,63,0,0,868,0,0,0,0,1,0,0,1695,0,0,0,4,0,0,0,0,182,13,0,25,0,0,1,849,4434,260,3585,473
MG,47155,JEQUITINHONHA,0,0,195,0,0,3549,0,0,0,0,1,0,0,5439,0,0,1,1,0,0,0,0,21,0,0,107,0,0,47,4895,16997,567,12102,2174
MG,47171,JESUÂNIA,0,0,34,0,0,902,0,0,0,0,0,0,0,1544,0,0,0,1,0,0,0,0,44,1,0,2,0,0,7,662,3893,224,3231,472
MG,47198,JOAÍMA,0,0,80,0,0,4291,0,0,0,0,2,0,0,1741,0,0,0,0,0,0,0,0,4,1,0,5,0,0,4,2872,10650,225,7778,1425
MG,47210,JOANÉSIA,0,0,35,0,0,1360,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,124,0,0,6,0,0,2,874,4273,405,3399,712
MG,47236,JOÃO MONLEVADE,0,0,934,0,0,9978,0,0,0,0,10,0,0,18802,0,0,11,35,0,0,0,0,1847,43,0,450,0,0,162,9327,53785,5844,44458,6342
MG,47252,JOÃO PINHEIRO,0,0,436,0,0,4494,0,0,0,0,12,0,0,15180,0,0,2,7,0,0,0,0,233,4,0,119,0,0,66,6763,32353,2032,25590,3005
MG,47279,JOAQUIM FELÍCIO,0,0,14,0,0,370,0,0,0,0,0,0,0,1512,0,0,0,1,0,0,0,0,9,0,0,13,0,0,9,872,3307,183,2435,324
