SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 56, 'PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
MT,90867,NOVA LACERDA,0,1041,12,256,52,195,0,2,0,0,0,5,88,316,0,0,0,0,0,0,1,0,0,8,51,0,0,0,0,885,3205,61,2320,34
MT,90883,NOVA UBIRATÃ,0,338,24,1012,7,45,0,0,0,0,0,24,485,302,0,0,0,0,0,0,2,0,287,3,556,0,0,0,0,1182,4810,188,3628,49
MT,90905,BOM JESUS DO ARAGUAIA,0,202,6,257,8,726,0,19,0,0,0,19,350,17,0,0,0,0,0,0,0,0,0,4,82,0,0,0,0,883,2851,65,1968,44
MT,90913,ITIQUIRA,0,889,21,298,11,441,0,3,0,2,0,1818,895,36,3,0,11,0,1,0,0,51,4,21,312,1,0,0,2,2451,8417,459,5966,144
MT,90921,SERRA NOVA DOURADA,0,229,3,10,2,170,0,2,0,0,0,2,171,8,0,0,0,0,0,0,0,2,0,0,5,9,0,0,0,337,1055,21,718,14
MT,90948,NOVO SANTO ANTONIO,0,79,2,65,0,340,0,23,0,0,0,1,401,10,0,0,0,0,0,0,0,0,11,0,22,0,0,0,0,284,1359,17,1075,14
MT,90956,JACIARA,0,2299,61,860,213,803,0,4,0,9,0,4118,1398,975,0,0,1,0,3,1,1,969,3,60,883,17,0,1,4,3362,17964,645,14602,295
MT,90964,NOVA NAZARÉ,0,115,2,32,13,141,0,1,0,1,0,93,379,121,0,0,0,0,0,2,0,0,7,0,58,0,0,0,0,597,1744,47,1147,23
MT,90980,SANTA CRUZ DO XINGU,0,307,10,75,9,82,0,0,0,0,0,5,416,107,0,0,0,0,0,0,0,12,0,2,26,0,0,0,0,538,1747,32,1209,23
MT,91006,CONQUISTA D'OESTE,0,719,12,320,2,208,0,0,0,0,0,7,39,116,0,0,0,0,0,0,0,0,2,6,107,1,0,0,0,485,2239,57,1754,27
MT,91022,VALE DE SÃO DOMINGOS,0,1089,28,89,2,56,0,0,0,0,0,6,436,23,1,0,0,0,0,0,0,0,2,2,191,0,0,0,0,497,2629,47,2132,20
MT,91049,SANTA RITA DO TRIVELATO,0,192,10,132,5,22,0,0,0,0,0,16,418,13,0,0,0,0,0,0,0,0,4,4,154,1,0,1,0,500,1589,37,1089,22
MT,91057,LUCIARA,0,476,10,200,0,64,0,16,0,0,0,29,215,216,0,0,0,0,0,4,0,42,2,2,31,0,0,0,1,486,1979,34,1493,31
MT,91081,IPIRANGA DO NORTE,0,156,35,102,10,71,0,4,0,0,0,18,177,99,0,0,0,0,0,0,0,10,45,4,930,1,0,2,0,572,2544,138,1972,41
MT,91090,VILA BELA DA SANTÍSSIMA TRINDADE,0,1739,22,2443,4,262,0,3,0,3,0,3,728,104,0,0,0,0,0,0,0,7,1,12,55,2,0,4,2,2134,8285,158,6151,79
MT,91103,ITANHANGÁ,0,426,40,219,119,51,0,0,0,1,0,33,299,203,0,0,0,0,0,0,0,2,8,1,911,0,0,0,0,1040,3693,108,2653,63
MT,91170,NOBRES,0,913,55,670,1132,586,0,9,0,51,0,327,762,372,0,0,4,0,1,59,23,265,1,21,2135,10,1,1,0,1465,9847,198,8382,138
MT,91197,NORTELÂNDIA,0,654,25,319,73,148,0,3,0,7,0,450,1250,375,0,0,0,0,2,2,2,21,5,12,270,1,0,5,0,1352,5544,128,4192,93
MT,91219,NOSSA SENHORA DO LIVRAMENTO,0,1204,62,401,20,212,0,7,0,18,0,116,1788,2170,0,0,31,0,1,1,0,83,4,25,378,8,1,0,15,1134,8743,153,7609,148
MT,91294,POCONÉ,0,1235,137,1581,73,1308,0,11,0,17,0,822,5749,1449,2,0,5,0,9,3,0,599,23,89,1814,3,0,8,10,3481,20812,548,17331,313
MT,91332,PONTE BRANCA,0,239,4,80,2,383,0,0,0,0,0,11,315,123,0,0,0,0,0,0,0,0,1,5,19,3,0,0,6,272,1615,19,1343,19
MT,91359,PORTO DOS GAÚCHOS,0,793,49,401,11,298,0,0,0,9,0,18,34,91,0,0,0,0,0,2,0,0,10,1,974,0,0,0,0,931,4017,148,3086,54
MT,91391,POXORÉU,0,1052,45,513,24,2185,0,7,0,27,0,1665,1891,530,0,0,2,0,5,0,11,421,17,46,444,7,2,0,2,3461,14013,465,10552,310
MT,91510,RONDONÓPOLIS,0,2346,406,10053,154,14507,0,58,0,360,0,27558,19728,709,17,0,62,0,24,14,3,3185,83,423,1945,55,3,40,20,19727,115025,5288,95298,2642
MT,91537,ROSÁRIO OESTE,0,1065,69,602,1402,702,0,7,0,77,0,263,1562,832,0,0,53,0,1,97,9,395,7,41,1477,2,0,10,4,3204,13245,330,10041,192
MT,91553,SANTO ANTÔNIO DO LEVERGER,0,975,62,827,27,530,0,20,0,29,0,239,2093,2388,3,0,31,0,7,8,14,522,8,60,1246,12,0,9,67,1770,12275,318,10505,170
MT,91618,TESOURO,0,611,10,39,5,573,0,0,0,0,0,205,65,47,0,0,9,0,0,0,0,15,0,4,28,1,0,0,0,715,2491,33,1776,28
MT,91634,TORIXORÉU,0,88,3,236,3,276,0,0,0,1,0,812,967,122,0,0,0,0,0,0,0,15,0,2,86,4,0,6,2,555,3537,105,2982,48
MT,91677,VÁRZEA GRANDE,0,9631,986,14129,960,9795,0,267,0,864,0,4546,12501,35832,11,0,77,0,97,84,6,6994,319,1513,9076,507,2,307,410,25596,154436,6768,128840,3490
MT,91774,MIRASSOL D'OESTE,0,3077,53,1988,92,2187,0,1,0,10,0,31,1781,227,0,0,0,0,2,1,0,13,7,22,869,10,1,4,1,4104,17161,1058,13057,399
MT,91812,PEDRA PRETA,0,287,24,967,4,1160,0,8,0,12,0,1410,2162,149,1,0,31,0,1,2,0,91,1,46,1157,2,1,2,0,1447,10567,564,9120,200
MT,91839,SÃO FÉLIX DO ARAGUAIA,0,621,16,197,7,1318,0,24,0,0,0,136,1613,57,0,0,0,0,0,1,0,9,5,2,159,0,2,0,0,2170,6962,122,4792,84
MT,91855,TANGARÁ DA SERRA,0,1009,63,1098,200,3603,0,3,0,12,0,1138,2090,231,0,0,5,0,18,2,1,79,6,43,24429,15,5,404,2,10258,49906,1529,39648,676
MT,91898,JUSCIMEIRA,0,1920,28,373,14,523,0,6,0,31,0,1111,495,848,0,0,0,0,1,3,0,500,1,11,374,2,0,6,2,1972,9266,296,7294,155
MT,91910,ÁGUA BOA,0,451,18,533,1200,305,0,2,0,2,0,1218,3942,165,0,0,3,0,3,16,0,12,1,17,414,0,0,1,2,3401,13332,524,9931,334
MT,91936,CANARANA,0,607,21,358,12,600,0,2,0,1,0,383,4931,524,0,0,0,0,1,2,0,19,4,16,176,0,0,1,1,2893,11999,466,9106,202
MT,91952,NOVA XAVANTINA,0,908,26,105,1129,74,0,0,0,1,0,199,6549,15,0,0,0,0,0,0,0,2,9,1,98,5,0,0,0,3109,13390,257,10281,216
MT,91979,SANTA TEREZINHA,0,246,15,319,1,703,0,0,0,4,0,34,1028,118,0,0,0,0,0,0,0,8,1,0,161,0,0,0,1,1365,4460,88,3095,78
MT,91995,SÃO JOSÉ DO RIO CLARO,0,598,108,349,224,410,0,2,0,0,0,43,2023,277,0,0,0,0,6,2,1,73,418,14,1734,2,0,1,2,2351,9774,395,7423,139
MT,98191,JUARA,0,8168,75,1149,1485,897,0,6,0,3,0,34,1148,201,0,0,0,0,4,0,0,45,184,31,965,5,0,1,0,4683,21357,1068,16674,320
MT,98310,JUÍNA,0,3505,98,5569,54,2912,0,5,0,7,0,2700,1615,1349,0,0,8,0,2,7,0,16,9,30,460,14,1,1,0,5556,27395,1290,21839,432
MT,98337,DENISE,0,951,16,162,14,530,0,0,0,3,0,26,1269,213,0,0,0,0,4,0,0,19,0,2,305,0,0,6,0,1145,5384,265,4239,80
MT,98612,ALTO TAQUARI,0,39,10,280,22,110,0,0,0,46,0,497,1172,105,1,0,0,0,0,0,0,15,2,13,642,0,1,0,0,1144,4616,191,3472,50
MT,98639,ARAGUAIANA,0,484,5,55,1,17,0,0,0,0,0,38,885,93,0,0,0,0,0,0,0,0,6,0,79,0,0,0,0,528,2442,56,1914,31
MT,98655,CAMPINÁPOLIS,0,633,18,80,2,83,0,0,0,0,0,1974,2393,91,0,0,0,0,3,0,0,2,4,0,207,0,0,0,0,1915,8044,168,6129,81
MT,98671,COCALINHO,0,1216,13,138,2,40,0,0,0,0,0,11,913,10,0,0,0,0,0,0,0,7,0,1,30,0,0,2,0,936,3791,139,2855,64
MT,98698,ITAÚBA,0,633,15,209,89,409,0,1,0,2,0,329,61,494,0,0,4,0,0,0,0,3,57,2,244,0,0,0,0,957,3877,116,2920,43
MT,98710,MARCELÂNDIA,0,687,27,194,738,902,0,1,0,0,0,13,980,386,0,0,0,0,0,0,0,3,27,9,2200,0,0,0,0,2708,10239,422,7531,191
MT,98736,NOVA OLÍMPIA,0,1519,67,1513,69,1106,0,4,0,5,0,49,1112,223,0,0,7,0,1,2,0,41,2,16,1951,2,0,34,2,1878,11120,578,9242,163
MT,98752,NOVA CANAÃ DO NORTE,0,1434,17,361,4,1173,0,0,0,0,0,278,638,1064,0,0,14,0,0,0,0,34,26,9,500,0,0,0,1,1629,8222,369,6593,122
MT,98779,NOVO SÃO JOAQUIM,0,203,12,143,10,189,0,1,0,0,0,1023,1693,74,0,0,0,0,0,0,0,16,2,9,123,1,0,0,0,1578,5687,174,4109,70
MT,98795,NOVO HORIZONTE DO NORTE,0,846,6,373,12,63,0,0,0,1,0,4,36,718,4,0,0,0,0,0,0,0,6,4,101,0,0,0,0,579,2977,58,2398,20
MT,98817,PEIXOTO DE AZEVEDO,0,6314,74,1088,49,871,0,7,0,3,0,1251,1149,598,1,0,0,0,0,0,0,184,25,19,1384,1,1,2,32,5361,20360,537,14999,227
MT,98833,PARANAÍTA,0,1571,14,326,18,82,0,1,0,0,0,33,1439,1443,0,0,0,0,1,1,1,0,8,3,395,1,0,0,1,1566,7864,337,6298,137
MT,98850,PORTO ALEGRE DO NORTE,0,1307,11,242,6,1508,0,2,0,1,0,11,752,307,0,0,0,0,0,1,0,77,0,0,77,2,0,2,0,1741,6612,148,4871,81
MT,98876,PORTO ESPERIDIÃO,0,1030,29,2404,5,32,0,0,0,0,0,248,617,220,0,0,0,0,0,0,0,7,0,2,85,1,0,0,0,1391,6756,159,5365,107
MT,98892,PRIMAVERA DO LESTE,0,2666,58,1628,130,1940,0,11,0,27,0,3978,6999,308,0,0,9,0,6,89,0,361,24,87,1271,12,1,4,11,6023,29571,1754,23548,543
MT,98914,RESERVA DO CABAÇAL,0,707,6,149,1,129,0,0,0,0,0,0,226,10,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,329,1776,67,1447,24
MT,98930,SORRISO,0,2118,94,2383,735,1660,0,33,0,5,0,727,5961,1336,0,0,1,0,5,5,3,199,456,130,8413,6,1,6,6,6862,35605,1766,28743,632
MT,98957,TERRA NOVA DO NORTE,0,1204,34,625,8,235,0,3,0,5,0,499,1884,264,0,0,0,0,1,0,0,33,57,4,1190,0,0,7,0,1922,8916,317,6994,114
MT,98973,VERA,0,364,22,529,48,723,0,2,0,0,0,19,910,106,0,0,0,0,0,0,0,4,589,5,774,2,0,0,0,1536,6489,329,4953,86
MT,98990,VILA RICA,0,551,46,1147,73,3217,0,8,0,1,0,43,1846,912,0,0,0,0,2,0,0,23,1,17,250,4,1,0,3,3240,13503,799,10263,332
MT,99015,COMODORO,0,2378,89,1063,6,703,0,3,0,3,0,106,2416,167,0,0,0,0,0,0,0,4,25,17,1096,0,2,0,0,3234,12663,400,9429,174
MT,99031,FIGUEIRÓPOLIS D'OESTE,0,1385,12,44,1,45,0,0,0,4,0,3,292,9,0,0,0,0,0,0,0,5,0,7,294,0,0,0,1,785,3234,143,2449,30
MT,99058,GUARANTÃ DO NORTE,0,775,134,1006,486,1314,0,3,0,5,0,2901,1424,2882,2,0,0,0,0,1,0,30,59,51,818,4,0,9,3,4083,18457,859,14374,321
MT,99074,INDIAVAÍ,0,761,20,66,0,63,0,0,0,0,0,1,210,22,0,0,0,0,0,0,0,1,0,0,162,2,0,0,0,364,1875,50,1511,30
PA,4006,GOIANÉSIA DO PARÁ,72,188,1527,1788,122,1549,2,0,0,449,0,170,70,313,0,2,0,0,2,0,0,1175,33,0,4162,158,1,56,1,4550,18543,503,13993,235
PA,4014,ABAETETUBA,499,1237,1354,10160,19080,11644,21,0,3,981,0,2710,74,2124,0,4,0,0,2,3,15,489,360,0,7269,374,3,277,12,10613,75816,1335,65203,1445
PA,4022,TAILÂNDIA,342,282,192,2658,348,3574,3,0,0,232,0,1472,48,227,0,1,0,0,3,0,124,429,21,0,7810,20,3,420,2,8016,30314,917,22298,674
PA,4030,ACARÁ,91,607,346,2252,357,8409,22,0,69,776,0,444,41,223,0,0,0,0,0,21,14,125,49,0,3648,39,1,71,5,5523,25988,300,20465,520
PA,4049,BOM JESUS DO TOCANTINS,4,310,89,1089,47,768,0,0,0,198,0,43,1,22,0,0,0,0,0,65,2,72,1,0,1985,0,0,18,0,2708,8601,265,5893,229
PA,4057,AFUÁ,0,56,87,718,56,3035,0,0,0,71,0,67,0,9,0,0,0,0,0,0,11,4,1,1,4868,3,0,8,0,3863,14197,115,10334,193
PA,4065,SÃO JOÃO DE PIRABAS,16,49,111,552,246,4031,0,0,0,78,0,34,13,1523,0,0,0,0,1,0,10,20,6,0,1238,16,0,65,4,2938,12285,231,9347,141
PA,4073,ALENQUER,24,823,768,3442,77,1410,2,0,0,505,0,310,747,6010,0,0,0,0,0,0,17,1793,5,25,5649,13,0,2,37,7689,31880,280,24191,319
PA,4081,TUCUMÃ,24,126,1752,1088,128,1772,0,0,0,3486,0,313,10,281,0,0,0,0,0,1,19,581,738,0,914,6,2,934,0,5457,19726,590,14269,201
PA,4090,ALMEIRIM,125,12,173,2605,226,2941,2,0,0,427,0,339,388,131,0,0,0,0,0,0,11,29,15,3,5225,14,1,80,6,2067,17097,644,15030,400
PA,4103,MÃE DO RIO,67,66,196,2598,260,4876,0,0,0,156,0,248,12,1094,0,0,0,0,0,2,138,93,56,0,3558,108,2,38,6,4478,20251,415,15773,276
PA,4111,ALTAMIRA,732,783,774,3509,668,8540,13,0,0,557,0,168,1206,2849,5,14,0,0,125,7,121,186,154,0,13770,175,3,157,5,10659,50996,1626,40337,798
PA,4120,ELDORADO DOS CARAJÁS,13,426,518,2400,201,1947,0,0,0,698,0,683,14,199,0,0,0,0,1,0,8,447,98,0,977,34,0,28,0,3325,13882,328,10557,227
PA,4138,ANAJÁS,5,10,58,177,41,792,0,0,0,190,0,23,5,317,0,1,0,0,1,0,1,0,0,0,4955,68,0,4,0,3149,11060,79,7911,425
PA,4146,SANTA LUZIA DO PARÁ,6,59,131,1925,27,4978,1,0,0,170,0,13,4,59,0,0,0,0,2,2,11,41,2,1,711,21,3,24,3,2514,12171,180,9657,155
PA,4154,ANANINDEUA,7397,4979,4797,10509,8200,68523,432,0,396,4345,0,2962,1949,8393,87,58,0,0,105,286,1358,1376,654,53,18530,2580,38,6216,287,29996,214460,11345,184464,5423
PA,4162,PALESTINA DO PARÁ,2,11,748,347,75,306,0,0,0,596,0,9,2,13,0,0,0,0,0,0,0,163,2,0,944,1,0,30,0,1462,5330,99,3868,64
PA,4170,AUGUSTO CORRÊA,39,3270,2886,2336,164,3898,0,0,9,1025,0,221,17,1732,1,0,0,0,5,2,3,105,16,0,1295,4,0,9,1,5580,25707,356,20127,294
PA,4189,IPIXUNA DO PARÁ,6,15,99,2728,48,1530,0,0,7,50,0,94,23,83,0,0,0,0,0,1,344,92,316,0,2377,10,2,306,0,3008,12787,232,9779,207
PA,4197,AVEIRO,2,305,75,1096,42,489,0,0,0,154,0,71,29,1586,0,0,0,0,0,0,7,9,954,0,679,1,0,0,22,1936,8189,104,6253,104
PA,4200,JACAREACANGA,0,10,49,1337,8,8,0,0,0,58,0,19,13,36,0,0,0,0,0,1,0,0,297,0,1828,0,0,0,0,2201,6742,53,4541,87
PA,4219,BAGRE,28,55,57,554,1495,133,2,0,0,305,0,39,1,8,0,0,0,0,2,0,2,3,0,0,2353,2,0,3,0,2759,8691,63,5932,104
PA,4227,BRASIL NOVO,17,31,29,1107,102,844,0,0,0,121,0,51,63,510,0,0,0,0,1,1,21,38,3,0,4200,24,0,12,11,2249,10565,228,8316,126
PA,4235,BAIÃO,22,1101,195,2466,214,2637,4,0,0,646,0,32,49,1557,0,0,0,0,1,0,7,202,38,0,2055,45,0,56,0,2603,15578,440,12975,274
PA,4243,SANTA BÁRBARA DO PARÁ,155,123,122,293,1226,2711,7,0,3,98,0,93,232,193,0,1,0,0,0,2,172,26,28,0,1901,32,2,67,5,1475,9832,244,8357,120
PA,4251,BARCARENA,859,1606,2925,2603,530,18155,28,0,120,2039,0,820,116,689,1,10,0,0,7,2,58,81,36,0,1590,338,0,906,14,3155,40578,1024,37423,643
PA,4260,ÁGUA AZUL DO NORTE,1,21,763,375,17,1265,0,0,0,1116,0,299,3,17,0,0,0,0,1,0,0,26,2,0,153,2,1,362,0,1870,6983,115,5113,97
PA,4278,BELÉM,28635,24881,15203,69651,55881,211230,2638,0,726,7315,0,19057,9674,58140,221,661,0,0,441,2071,4156,6569,4187,217,84454,17867,213,25198,1849,135326,927758,47672,792432,30813
PA,4286,TRAIRÃO,3,0,28,896,7,132,0,0,0,928,0,32,214,264,0,0,0,0,0,0,0,10,208,0,1912,1,0,0,1,1730,7035,101,5305,82
PA,4294,BENEVIDES,493,351,476,1298,531,5328,12,0,30,167,0,269,75,389,1,4,0,0,0,8,373,111,1101,1,7495,93,2,297,6,3428,24832,719,21404,346
PA,4308,PAU D'ARCO,3,2,934,312,529,326,0,0,0,269,0,3,22,703,0,0,0,0,1,0,1,23,1,1,355,1,1,7,0,1429,5447,77,4018,60
PA,4316,BONITO,9,32,124,284,55,1918,1,0,0,57,0,29,15,768,0,1,0,0,0,2,2,18,3,0,2893,6,0,14,0,1693,8782,101,7089,97
PA,4324,ULIANÓPOLIS,27,36,343,670,144,1563,0,0,0,69,0,115,7,1227,0,0,0,0,1,0,1579,148,7,0,608,7,0,30,2,3289,11330,424,8041,161
PA,4332,BRAGANÇA,270,13259,4762,1827,675,13857,5,0,9,3065,0,618,67,1270,0,0,0,0,5,0,42,98,217,0,2316,74,3,149,50,13230,62053,1082,48823,631
PA,4340,AURORA DO PARÁ,17,78,164,1444,248,3034,0,0,0,91,0,49,4,106,0,0,0,0,4,1,79,428,8,0,3136,23,0,117,2,3245,13866,191,10621,291
PA,4359,BREVES,544,10777,313,1265,81,7300,2,0,1,101,0,707,65,430,7,4,0,0,3,2,27,109,16,1,3944,117,4,236,1,12699,42161,550,29462,457
PA,4367,TERRA SANTA,1,111,25,170,183,2438,0,0,0,115,0,57,102,862,0,0,0,0,0,0,51,230,6,0,1965,1,0,3,0,2013,9023,132,7010,83
PA,4375,BUJARU,78,118,88,2943,120,2020,11,0,8,38,0,842,25,836,0,0,0,0,6,0,4,19,10,0,2472,19,0,69,3,2526,13619,123,11093,176
PA,4383,NOVO PROGRESSO,51,16,1165,1651,19,2031,0,0,0,451,0,31,30,1026,0,0,0,0,2,1,1,1,38,0,2096,4,1,85,0,3404,13495,508,10091,121
PA,4391,CACHOEIRA DO ARARI,29,263,108,1652,616,2309,2,0,0,252,0,197,48,972,12,15,0,0,0,3,13,9,3,0,1961,19,0,23,0,3034,12481,123,9447,128
PA,4405,VITÓRIA DO XINGU,19,46,32,868,182,1143,0,0,0,103,0,17,186,177,0,0,0,0,2,0,5,40,41,0,1884,25,0,8,1,1978,7557,131,5579,100
PA,4413,CAMETÁ,102,12780,863,14017,954,6993,31,0,0,432,0,303,32,6664,0,1,0,0,10,4,226,263,115,1,2406,168,3,84,33,10391,62636,1114,52245,848
PA,4421,NOVO REPARTIMENTO,61,298,1138,3538,300,5307,0,0,0,1496,0,585,5957,67,0,4,0,0,2,1,3,1006,21,1,2067,6,0,6,0,7958,33962,639,26004,518
PA,4430,CAPANEMA,254,168,239,943,282,10344,18,0,2,739,0,434,76,4303,0,0,0,0,2,3,15,31,21,0,11664,91,0,65,7,9037,42858,1085,33821,487
PA,4448,BREU BRANCO,165,203,1138,1875,152,6791,1,0,0,582,0,283,36,1328,0,0,0,0,2,0,28,383,152,1,1898,10,0,81,0,4706,22576,541,17870,283
PA,4456,CAPITÃO POÇO,84,1760,286,1459,71,11652,1,0,5,535,0,86,71,1905,0,0,0,0,1,2,19,45,21,0,1431,119,5,18,0,6355,29574,930,23219,486
PA,4464,SÃO DOMINGOS DO ARAGUAIA,75,46,432,2160,93,2613,1,0,0,1206,0,38,37,30,0,0,0,0,0,2,0,288,4,0,1234,72,0,78,0,3842,14134,336,10292,278
PA,4472,CASTANHAL,737,607,1361,2180,855,17908,15,0,18,1727,0,600,183,7046,0,7,0,0,4,13,133,154,60,0,23776,6458,4,703,22,14177,88372,3350,74195,1420
PA,4480,NOVA ESPERANÇA DO PIRIÁ,1,986,103,1359,4,1002,0,0,6,180,0,12,2,99,1,0,0,0,3,1,152,35,9,0,2143,16,0,6,0,2098,9817,242,7719,214
PA,4499,CHAVES,3,394,107,230,155,1540,1,0,0,41,0,7,1,12,0,0,0,0,0,0,15,15,13,0,3361,6,0,4,0,3316,9998,81,6682,116
PA,4502,ABEL FIGUEIREDO,0,1475,35,606,28,144,0,0,0,63,0,35,2,51,0,0,0,0,0,0,3,29,3,0,1005,3,0,2,0,1357,5438,78,4081,59
PA,4510,COLARES,47,306,138,417,242,2266,4,0,0,12,0,37,15,331,0,81,0,0,1,3,6,17,27,0,1209,8,0,18,6,1366,7248,166,5882,72
PA,4529,CUMARU DO NORTE,3,1,441,352,362,532,0,0,0,178,0,178,2,20,0,0,0,0,0,0,0,4,0,0,471,1,0,6,0,1731,4634,38,2903,44
PA,4537,CONCEIÇÃO DO ARAGUAIA,35,97,2099,2178,331,2391,2,0,0,5830,0,93,13,292,0,6,0,0,0,3,3,1290,22,0,2771,58,3,416,0,7498,29176,844,21678,447
PA,4545,TERRA ALTA,17,31,304,1122,515,1830,1,0,15,44,0,50,24,609,0,0,0,0,21,2,12,35,3,0,520,34,0,62,2,1287,7294,179,6007,78
PA,4553,CURRALINHO,43,380,100,2720,1199,1410,2,0,0,77,0,658,26,88,0,0,0,0,1,0,10,18,16,0,1404,149,3,14,0,2700,12111,99,9411,176
PA,4561,FLORESTA DO ARAGUAIA,2,32,977,1729,1182,734,0,0,0,729,0,19,6,19,0,0,0,0,1,2,0,133,7,0,654,1,2,133,0,2747,10381,211,7634,145
PA,4570,CURUÇÁ,55,182,251,2942,1621,3703,3,0,5,91,0,135,36,4226,1,0,0,0,2,6,95,36,26,1,1631,96,3,136,5,3971,21636,623,17665,345
PA,4588,BANNACH,0,338,495,202,154,257,0,0,0,64,0,6,1,18,0,0,0,0,0,0,0,30,1,0,53,0,0,24,0,696,2617,34,1921,26
PA,4596,FARO,1,18,16,80,25,1124,2,0,0,379,0,0,10,6,0,0,0,0,0,0,0,48,9,0,1650,0,0,0,0,986,4639,43,3653,38
PA,4600,NOVA IPIXUNA,2,21,396,1925,24,508,0,0,0,754,0,34,3,33,0,0,0,0,1,0,2,37,2,0,2433,11,0,3,0,2643,9949,177,7306,113
PA,4618,GURUPÁ,4,600,44,4177,348,1064,4,0,0,120,0,527,18,38,0,0,0,0,0,2,0,24,0,0,854,8,1,70,0,2619,11449,80,8830,108
PA,4626,PLACAS,10,72,43,1251,11,106,7,0,0,170,0,147,157,2134,0,0,0,0,0,1,3,37,11,0,1859,2,0,10,1,1677,8773,198,7096,121
PA,4634,IGARAPÉ-AÇU,119,192,195,652,289,8275,1,0,0,155,0,244,58,2589,0,1,0,0,0,7,56,49,18,1,2669,124,0,127,2,3071,21237,674,18166,292
PA,4642,MARITUBA,1304,878,698,1632,1783,15316,71,0,2030,269,0,301,186,3018,12,6,0,0,8,127,96,235,102,1,5705,385,11,924,21,6797,47759,1952,40962,795
PA,4650,IGARAPÉ-MIRI,256,1549,1176,5375,644,7169,8,0,2,1167,0,498,77,4239,0,1,0,0,5,8,34,187,52,0,2668,96,0,64,16,7209,36101,571,28892,893
PA,4669,TRACUATEUA,26,2539,400,2208,896,3305,1,0,1,360,0,69,9,764,0,1,0,0,3,2,12,50,7,0,879,8,0,5,12,3282,16841,265,13559,189
PA,4677,INHANGAPI,6,54,32,314,42,1143,0,0,1,62,0,33,29,1901,0,0,0,0,0,1,6,12,9,0,826,123,1,26,1,768,5981,80,5213,85
PA,4685,QUATIPURU,28,31,102,1958,30,2147,0,0,1,125,0,16,10,152,0,1,0,0,2,1,10,27,8,0,441,10,2,13,0,2091,8063,208,5972,70
PA,4693,IRITUIA,22,161,225,2219,198,6837,0,0,4,482,0,309,82,115,0,0,0,0,1,0,111,57,60,0,2969,21,2,66,13,4021,20200,550,16179,260
PA,4707,CANAÃ DOS CARAJÁS,33,9,1668,1651,512,2177,2,0,0,462,0,67,6,105,0,0,0,0,0,0,1,417,6,0,736,31,0,69,0,4514,14289,451,9775,153
PA,4715,ITAITUBA,294,342,425,3035,272,2995,14,0,0,2183,0,662,4566,1048,0,2,0,0,2,6,5,335,16441,0,4514,53,1,32,6,17918,59715,1042,41797,649
PA,4723,ANAPU,25,544,70,1118,103,827,0,0,0,415,0,90,1431,50,0,0,0,0,1,2,3,44,3,0,1986,3,1,2,0,2650,10545,162,7895,136
