SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AM,2135,BENJAMIN CONSTANT,170,191,8,211,1988,1693,2,1,18,0,0,1299,170,554,0,0,0,51,0,11,16,0,20,1021,4,0,0,4212,1328,0,3,3,4424,18891,274,14467,221
AM,2151,BOCA DO ACRE,115,303,8,299,3,1334,2,0,0,0,0,1216,58,212,0,0,0,0,4,1,12,1,116,2299,22,0,0,4338,1456,0,6,1,5193,18823,440,13630,317
AM,2178,BORBA,94,77,20,120,1139,715,0,12,37,0,2,1048,220,489,1,0,0,3,0,14,46,0,21,776,4,2,0,7134,612,0,4,4,5103,18757,149,13654,139
AM,2194,CANUTAMA,10,8,4,9,9,523,2,0,5,0,1,358,28,21,1,0,0,0,0,2,5,0,8,53,0,0,0,3213,17,0,2,0,2432,7171,82,4739,87
AM,2216,CARAUARI,61,3,5,443,1216,940,0,0,13,0,0,269,222,437,0,0,0,7,0,0,5,0,23,2823,0,0,0,3829,48,0,0,2,6526,17731,133,11205,132
AM,2232,CAREIRO,75,918,15,335,2701,1824,3,6,85,33,2,1260,483,1316,0,0,0,33,7,46,143,0,63,889,3,30,0,3271,443,0,4,25,5697,21450,317,15753,273
AM,2259,COARI,365,1028,15,250,5448,759,5,23,141,4,3,2967,708,1300,0,0,0,835,9,14,274,0,37,6584,19,2,0,7466,633,0,1,9,13796,46097,813,32301,502
AM,2275,CODAJÁS,117,86,20,156,69,91,1,0,27,3,0,1165,94,256,0,0,0,75,1,8,47,3,12,2210,3,0,0,4283,240,0,0,1,4391,14131,130,9740,135
AM,2291,EIRUNEPÉ,276,74,6,166,1232,949,2,4,1,0,0,357,75,1450,0,0,0,3,0,0,20,0,64,2126,3,0,0,3531,193,0,2,16,7930,20280,462,12350,240
AM,2313,ENVIRA,49,10,4,21,180,811,0,0,5,0,0,62,131,272,0,0,0,1,0,0,24,0,70,1012,0,0,0,3255,165,0,0,0,3723,10492,74,6769,122
AM,2330,FONTE BOA,15,18,3,74,586,184,2,0,15,0,0,331,96,72,0,0,0,1,0,2,16,0,4,460,81,0,0,4671,2034,0,1,63,3801,13463,122,9662,170
AM,2356,HUMAITÁ,274,597,13,274,2869,2389,1,3,31,0,0,3212,26,915,1,0,0,4,0,9,42,0,21,1490,28,2,0,4682,213,0,4,488,6758,26562,799,19804,261
AM,2372,SANTA ISABEL DO RIO NEGRO,7,107,3,10,1059,340,1,0,3,0,0,440,22,101,0,0,0,64,0,0,15,0,11,230,2,0,0,1009,248,0,0,0,2756,6863,79,4107,49
AM,2399,IPIXUNA,7,1,2,36,1161,136,0,0,3,0,0,692,1,139,0,0,0,71,0,0,7,0,6,184,1,0,0,2672,401,0,0,0,3409,9566,106,6157,77
AM,2410,ITACOATIARA,1354,5012,45,6747,286,2888,8,32,268,33,2,5010,2531,1908,0,0,0,113,29,209,652,20,186,9775,16,2,0,5306,1707,2,5,43,6679,55262,1300,48583,506
AM,2437,ITAPIRANGA,20,359,1,179,332,891,1,1,46,1,1,680,359,338,0,0,0,5,0,5,48,0,13,427,1,0,0,1167,22,0,0,1,1451,6666,55,5215,39
AM,2453,JAPURÁ,60,4,1,15,30,64,0,0,4,0,0,117,26,85,0,0,0,6,0,2,19,0,4,743,0,0,0,301,889,0,0,0,1232,3815,34,2583,34
AM,2470,JURUÁ,34,3,5,25,965,350,0,0,2,0,0,563,117,12,0,0,0,4,0,5,5,0,9,192,8,0,0,1480,40,0,5,41,2374,6610,39,4236,63
AM,2496,JUTAÍ,11,68,5,421,411,1092,0,0,28,0,0,59,225,71,0,0,0,4,0,12,16,0,8,229,0,0,0,3433,269,0,0,1,3399,10630,96,7231,153
AM,2518,LÁBREA,23,597,4,244,327,146,0,4,28,0,1,1705,87,243,12,0,0,6,0,1,42,1,44,1525,2,0,0,7787,78,16,2,1,7792,22260,261,14468,197
AM,2534,MANACAPURU,1460,781,54,2364,2849,5830,14,96,139,15,6,2485,1851,2341,0,0,0,65,32,100,620,8,2338,4898,27,1,0,10049,3206,1,4,36,5940,52230,1132,46290,758
AM,2550,MANAUS,39457,52324,5932,30117,25808,118332,1102,2166,19426,1821,859,49542,94986,71294,483,0,0,14803,2816,10466,50392,1375,8551,146615,4151,68,0,113767,30032,161,367,5575,180898,1242998,72984,1062100,34171
AM,2577,MANICORÉ,72,81,20,135,1462,974,0,0,16,23,0,816,95,532,0,0,0,4,0,19,24,0,38,6538,0,1,0,5026,836,0,2,61,7270,25437,257,18167,156
AM,2593,MARAÃ,19,27,1,53,1930,319,0,0,21,0,0,532,15,100,0,0,0,9,0,16,2,0,6,286,0,0,0,1641,61,0,2,2,2931,8445,63,5514,67
AM,2615,MAUÉS,154,218,14,2745,109,537,14,2,11,4,1,6251,165,1158,0,0,0,11,1,19,187,2,38,4194,9,0,0,2158,551,0,9,13,8335,28916,437,20581,233
AM,2631,NHAMUNDÁ,17,49,168,259,71,2618,1,2,156,16,0,717,82,282,0,0,0,23,1,0,20,0,6,1075,1,2,0,2335,119,0,1,1,3377,12139,158,8762,47
AM,2658,NOVA OLINDA DO NORTE,45,80,15,350,676,774,1,0,19,1,1,556,638,972,0,0,0,4,2,6,129,0,68,820,0,1,0,4892,101,0,4,1,4385,15508,167,11123,94
AM,2674,NOVO ARIPUANÃ,54,106,2,163,229,244,0,1,41,0,1,264,190,492,0,0,0,2,2,8,54,0,36,742,3,0,0,4109,132,0,1,1,3751,11384,173,7633,104
AM,2690,PARINTINS,222,463,90,3850,88,15901,11,83,60,4,6,6102,956,715,2,0,0,28,3,17,569,2,25,8896,43,1,0,2536,1598,0,7,23,17153,64215,1800,47062,349
AM,2712,PAUINI,16,623,3,251,35,417,1,0,1,0,0,512,7,276,0,0,0,1,0,0,7,0,13,312,34,0,0,2633,78,0,2,9,3274,9146,118,5872,63
AM,2739,SANTO ANTÔNIO DO IÇÁ,118,72,6,373,454,30,0,9,30,0,0,1222,63,67,0,0,0,251,0,0,22,0,13,1083,1,1,0,3621,424,0,2,0,3074,12055,205,8981,152
AM,2755,SÃO PAULO DE OLIVENÇA,54,16,6,328,1251,759,1,0,51,7,1,340,109,279,0,0,0,288,1,8,1,0,12,1658,1,1,0,4226,978,0,22,7,2976,14756,193,11780,235
AM,2771,SILVES,22,177,3,330,391,314,0,2,89,0,0,279,319,114,0,0,0,7,0,53,37,0,8,610,0,0,0,1738,128,0,0,4,1364,6462,138,5098,38
AM,2798,TAPAUÁ,55,1167,6,63,380,1114,0,0,31,0,0,1071,72,163,0,0,0,11,0,0,35,0,20,335,2,0,0,2350,199,0,0,0,4054,11880,105,7826,119
AM,2810,TEFÉ,590,230,12,519,1447,7239,2,35,91,4,3,861,342,1404,0,0,0,147,2,35,52,1,67,5097,28,2,0,5623,730,1,3,8,10016,37434,773,27418,347
AM,2836,SÃO GABRIEL DA CACHOEIRA,309,285,28,1462,355,2411,5,1,10,0,0,2041,847,1954,0,0,0,433,0,17,74,0,25,3674,5,0,0,2723,275,0,3,3,8210,26780,378,18570,129
AM,2852,URUCARÁ,52,435,24,449,212,423,0,0,14,1,0,759,265,381,0,0,0,3,0,12,38,1,30,1707,1,0,0,2537,115,2,4,3,2715,10817,128,8102,103
AM,2879,URUCURITUBA,125,276,18,928,389,546,0,6,56,0,0,1144,138,847,0,0,0,22,0,11,32,0,29,1379,2,0,0,1533,263,0,0,35,3115,11595,147,8480,76
AM,2895,ALVARÃES,75,13,4,132,99,532,1,0,13,0,2,431,33,440,0,0,0,11,1,3,4,6,27,1384,3,0,0,2775,34,0,2,0,2427,9057,74,6630,76
AM,2917,AMATURÁ,10,4,1,68,465,70,1,0,8,0,0,156,485,100,0,0,0,36,0,3,6,0,8,506,0,0,0,1498,74,0,0,0,1112,5112,60,4000,76
AM,2933,ANAMÃ,16,15,1,52,505,559,5,2,21,0,0,337,41,308,0,0,0,3,1,10,8,0,4,440,0,0,0,1977,113,19,2,1,1850,6734,74,4884,40
AM,2950,BERURI,207,70,0,173,194,1035,2,0,86,0,2,1286,57,93,0,0,0,29,0,26,9,1,27,567,2,0,0,3142,125,1,0,37,2307,10092,61,7785,85
AM,2976,BOA VISTA DO RAMOS,116,39,5,118,76,525,1,25,2,0,1,1343,59,918,0,0,0,10,8,4,26,0,12,1704,0,0,0,1191,81,0,1,9,2783,9572,57,6789,55
AM,2992,CAAPIRANGA,22,8,8,36,192,244,0,0,4,0,0,71,40,40,0,0,0,6,1,5,9,0,77,1062,0,0,0,3039,18,0,0,7,1910,7237,97,5327,52
AM,98353,IRANDUBA,525,1946,35,735,1263,1793,8,131,115,42,3,1087,935,609,1,0,0,65,16,107,329,6,97,1751,23,1,0,4617,1239,4,2,56,1395,20899,463,19504,319
AM,98370,ITAMARATI,7,3,0,16,195,331,1,0,0,0,0,421,4,377,0,0,0,2,0,3,45,0,4,434,0,0,0,1987,6,0,0,1,1900,5997,31,4097,22
AM,98396,MANAQUIRI,89,184,7,1121,540,1104,5,7,123,0,2,1773,325,436,0,0,0,50,11,14,49,0,69,600,1,0,0,1385,261,0,3,2,2991,12005,158,9014,121
AM,98418,PRESIDENTE FIGUEIREDO,164,129,10,1045,722,2266,3,71,33,7,2,2543,1579,189,14,0,0,18,15,24,229,13,498,1173,8,0,0,1760,289,0,1,22,2345,16729,469,14384,208
AM,98434,RIO PRETO DA EVA,139,730,18,552,152,605,4,8,59,1,1,889,595,439,3,0,0,8,21,57,146,2,30,2147,45,0,0,1537,847,0,0,93,1487,11987,319,10500,475
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,88,329,22,237,35,299,0,0,18,0,0,1049,215,177,2,0,0,3,0,3,75,0,85,234,1,0,0,842,46,0,0,0,1406,5494,96,4088,42
AM,98477,TABATINGA,237,103,31,270,540,4137,1,11,29,1,0,2367,491,2621,0,0,0,833,1,2,58,0,19,2063,3,2,0,3385,1287,0,3,7,6969,28416,692,21447,460
AM,98493,UARINI,29,3,3,19,253,1530,2,0,19,0,0,44,3,26,0,0,0,249,0,9,2,0,1,382,2,0,0,2231,10,0,0,3,1788,6997,50,5209,58
AM,98515,TONANTINS,129,87,2,76,32,556,0,0,3,0,0,337,334,206,0,0,0,131,1,1,11,0,4,655,0,1,0,2735,120,0,1,4,2198,8268,126,6070,90
AP,6009,PRACUÚBA,287,76,184,198,30,128,0,0,0,411,0,261,34,4,41,29,0,0,0,0,85,19,23,15,3,16,129,8,9,14,31,120,166,2471,31,2305,27
AP,6017,AMAPÁ,37,390,315,259,173,301,6,0,0,328,0,569,38,16,128,38,0,0,0,14,285,39,31,533,83,7,395,46,130,16,80,172,528,5301,47,4773,70
AP,6025,PORTO GRANDE,479,278,942,357,360,1039,5,0,0,377,0,724,101,147,227,82,0,0,0,10,275,59,29,219,1923,1,46,84,581,149,103,500,1476,11533,220,10057,212
AP,6033,CALÇOENE,75,235,328,369,113,338,5,0,0,179,0,942,2,52,28,96,0,1,0,176,192,89,2,232,27,30,1604,24,33,7,46,34,1019,6777,88,5758,94
AP,6041,ITAUBAL,73,149,142,219,69,267,5,0,0,568,0,622,26,9,34,147,0,0,0,0,290,44,22,47,21,0,26,350,85,7,29,164,392,4037,25,3645,38
AP,6050,MACAPÁ,9536,12622,22827,18800,7008,23177,1683,0,0,12634,0,6814,3065,2391,5588,4521,0,394,0,886,16013,7859,3525,6393,4615,875,3327,11548,8034,2966,4684,14929,26238,268162,7494,241924,7603
AP,6068,CUTIAS,24,206,294,286,121,177,0,0,0,200,0,428,27,73,39,20,0,0,0,1,263,7,173,66,11,0,9,54,70,51,25,268,279,3357,27,3078,32
AP,6076,MAZAGÃO,279,400,645,1482,350,2120,4,0,0,872,0,1174,16,55,788,111,0,31,0,9,391,114,32,180,40,7,73,181,242,134,483,285,994,12257,97,11263,184
AP,6084,PEDRA BRANCA DO AMAPARI,265,127,165,457,162,1634,6,0,0,117,0,1387,76,115,372,70,0,1,0,23,309,13,64,19,96,2,15,70,55,60,101,235,1209,7745,135,6536,103
AP,6092,OIAPOQUE,192,749,1062,1337,150,852,5,0,0,471,0,1430,28,181,74,164,0,3,0,20,1011,33,147,95,188,7,1271,298,374,16,103,365,3658,15974,519,12316,246
AP,6106,SERRA DO NAVIO,63,99,208,225,150,220,0,0,0,469,0,245,0,166,208,72,0,1,0,71,82,11,21,14,9,4,8,14,27,25,30,101,317,3079,48,2762,52
AP,6114,FERREIRA GOMES,204,143,293,397,153,1128,3,0,0,152,0,554,22,14,61,31,0,0,0,6,221,32,160,69,60,1,11,128,104,65,14,152,905,5435,88,4530,57
AP,6122,VITÓRIA DO JARI,56,417,477,761,42,284,2,0,0,596,0,806,25,93,302,32,0,0,0,16,103,51,26,87,19,2,26,837,321,1386,56,140,1027,8668,120,7641,154
AP,6130,LARANJAL DO JARI,747,3839,959,1594,480,1124,2,0,0,1499,0,1545,123,437,1125,187,0,2,0,23,977,104,369,1144,259,9,66,735,139,1090,774,1068,3299,26137,775,22838,436
AP,6157,SANTANA,1242,916,3458,12202,4625,3750,111,0,0,5724,0,1397,260,707,7605,668,0,18,0,336,1430,367,126,632,258,52,726,737,821,4790,3057,1023,5342,67380,1224,62038,1308
AP,6173,TARTARUGALZINHO,239,406,624,456,120,464,8,0,0,478,0,937,15,10,133,59,0,1,0,7,411,82,68,194,39,1,208,48,143,31,43,592,673,7055,118,6382,90
BA,30007,LUÍS EDUARDO MAGALHÃES,2296,3644,79,845,170,310,10,28,303,1171,0,239,54,1558,2,34,0,0,1,229,241,61,196,892,75,87,54,10145,67,3,745,83,8968,39378,3327,30410,1310
BA,30058,EUNÁPOLIS,3165,8592,1031,5678,370,6515,18,61,47,1948,0,416,2404,1832,103,257,0,0,6,2234,602,135,1834,1079,69,120,300,859,1001,37,1338,61,20087,74025,4983,53938,2728
BA,30660,IUIU,19,7,12,1603,2,112,0,1,0,34,0,24,1,2372,0,1,0,0,0,3,42,14,10,24,0,23,0,77,24,0,768,0,2180,8255,258,6075,104
BA,30678,JABORANDI,2,1795,16,323,6,17,0,23,0,19,0,1884,1,13,0,0,0,0,0,0,21,0,6,22,1,24,0,380,36,0,33,1,931,6539,373,5608,174
BA,30694,JUSSARI,25,514,13,1416,5,35,0,3,1,49,0,48,3,224,0,1,0,0,0,4,32,1,5,14,2,6,0,6,439,0,17,0,1572,4962,91,3390,100
BA,30716,AMÉRICA DOURADA,16,99,1289,798,10,39,1,2,16,47,0,53,9,1290,1,3,0,0,2,13,32,8,15,23,5,7,13,3331,202,0,62,1,3545,12361,411,8816,300
BA,30732,ARATACA,57,1273,14,577,5,1145,2,2,6,79,0,4,36,45,0,4,0,0,0,0,75,0,23,87,2,4,1,11,270,0,122,1,433,5000,109,4567,120
BA,30759,BARRO ALTO,63,264,191,2285,85,22,3,1,12,190,0,1536,3,590,0,4,0,0,2,1,63,9,9,39,3,26,0,46,91,1,77,2,2024,9267,617,7243,534
BA,30775,BARROCAS,85,66,36,1194,124,72,3,17,9,128,0,3244,94,2631,0,6,0,0,1,8,101,0,14,104,10,15,0,138,36,0,93,9,2494,12173,436,9679,340
BA,30791,BURITIRAMA,14,2779,38,1074,0,26,1,1,10,46,0,504,5,235,0,0,0,0,0,5,19,9,39,1550,1,4,6,532,3,0,1965,0,4695,14827,132,10132,196
BA,30813,CAPELA DO ALTO ALEGRE,15,878,11,673,229,94,1,5,12,388,0,23,2,174,13,4,0,0,0,5,16,64,22,18,14,16,0,549,2023,1,15,8,2329,9075,518,6746,394
BA,30830,CAPIM GROSSO,63,388,525,4645,57,716,6,12,2,626,0,52,32,495,1,16,0,0,0,157,53,106,30,744,8,62,5,2324,580,37,709,44,5244,20808,1153,15564,693
BA,30856,CANUDOS,10,392,110,295,26,22,2,5,29,90,0,16,0,1674,0,5,0,0,0,6,333,9,12,741,11,36,0,3787,52,0,77,29,3319,12057,205,8738,263
BA,30872,DIAS D'ÁVILA,2054,72,357,6942,117,63,19,9,141,1695,0,85,97,4443,99,123,0,0,4,32,455,292,416,7304,48,164,2,187,540,1,921,69,9161,43915,3398,34754,2105
BA,30899,FÁTIMA,27,2882,105,1734,180,306,4,2,39,101,0,123,38,446,0,0,0,0,1,0,214,147,4,129,17,22,0,1606,40,0,48,0,4042,14546,1099,10504,398
BA,30910,FILADÉLFIA,46,926,2899,358,312,39,2,7,22,156,0,65,7,2408,3,7,0,0,3,2,100,7,34,20,56,38,0,73,553,0,6,3,3625,13557,608,9932,299
BA,30937,GAVIÃO,16,46,45,77,4,151,2,0,0,65,0,55,2,650,0,4,0,0,0,2,14,1,3,6,0,8,14,1076,213,1,11,1,984,4063,151,3079,138
BA,30953,GUAJERU,1,29,24,2409,0,657,0,1,0,23,0,61,1,53,0,0,0,0,0,12,15,14,4,3,1,0,0,731,1,0,17,3,2797,7452,127,4655,118
BA,30970,HELIÓPOLIS,20,578,478,232,46,86,2,21,9,39,0,90,10,850,2,3,0,0,0,1,406,3,3,184,0,7,1,2242,1255,0,26,1,3465,11255,471,7790,183
BA,30996,JOÃO DOURADO,78,65,1210,1842,36,1255,2,16,54,226,0,1067,18,476,0,6,0,0,0,3,39,30,67,58,7,49,0,2593,760,0,467,1,4465,17115,612,12650,614
BA,33014,ABAÍRA,118,1681,48,372,162,3,1,1,0,23,0,505,1,926,0,0,0,0,0,1,89,15,5,18,2,4,6,49,8,2,44,2,1741,6739,257,4998,248
BA,33030,ABARÉ,11,2106,52,1599,27,3394,0,8,8,81,0,26,4,296,0,0,0,0,0,0,12,6,6,638,14,4,0,39,159,0,36,2,1845,11806,253,9961,291
BA,33057,ACAJUTIBA,229,842,26,846,107,1617,5,7,62,128,0,41,1,393,0,6,0,0,1,26,45,15,26,126,12,27,0,1113,72,1,316,17,2721,10801,717,8080,412
BA,33065,ADUSTINA,30,1366,56,1531,59,1686,1,3,20,56,0,24,20,461,0,1,0,0,1,2,69,8,10,80,1,10,0,1207,50,0,15,2,1457,9948,646,8491,324
BA,33073,ÁGUA FRIA,163,1196,46,1966,29,978,3,151,7,254,0,11,14,1798,0,2,0,0,1,43,29,10,9,23,3,115,1,239,87,0,49,6,3067,11912,367,8845,444
BA,33090,ÉRICO CARDOSO,23,1611,11,81,8,9,0,29,0,31,0,14,0,792,0,0,0,0,0,1,3,11,17,10,4,0,3,1986,7,0,20,0,3387,9044,299,5657,137
BA,33111,AIQUARA,9,1208,9,144,114,57,3,1,1,22,0,3,0,32,0,0,0,0,1,57,28,4,6,6,0,4,0,32,765,1,11,1,1374,4417,114,3043,95
BA,33138,ALAGOINHAS,2747,1632,262,12160,134,1127,135,1434,1990,6328,0,149,70,12659,5,80,0,0,11,683,2326,197,433,2315,241,724,5,490,1563,24,11367,197,22591,106317,9378,83726,6975
BA,33154,ALCOBAÇA,90,1168,61,1751,1428,120,0,3,6,117,0,59,51,112,1,7,0,0,1,1302,465,357,107,314,12,48,12,246,66,561,67,3,5483,17502,1010,12019,1369
BA,33170,ALMADINA,7,29,22,401,48,763,1,14,3,33,0,7,11,261,0,1,0,0,0,16,28,5,7,36,2,8,23,834,289,0,23,2,1639,5215,165,3576,133
BA,33197,AMARGOSA,394,1808,726,4862,295,106,24,3,26,1902,0,65,102,584,1,8,0,0,1,2,1455,15,74,323,39,50,0,1231,79,4,233,142,5812,24713,1687,18901,1127
BA,33219,AMÉLIA RODRIGUES,1053,46,49,1737,375,311,8,26,66,781,0,23,395,956,5,17,0,0,3,136,576,84,82,236,20,177,18,2231,869,8,67,50,3171,17343,1515,14172,1031
BA,33235,ANAGÉ,132,1270,688,5103,17,98,3,1,17,60,0,2317,14,224,0,0,0,0,6,71,88,467,10,45,1,5,0,231,81,29,94,0,4434,17738,582,13304,386
BA,33251,ANDARAÍ,10,65,34,1880,296,66,7,13,6,85,0,26,1,69,4,2,0,0,1,32,61,8,23,49,12,19,6,2655,75,0,54,1,3426,10179,337,6753,246
BA,33260,ANDORINHA,58,977,116,1774,65,609,2,18,185,178,0,2197,8,322,1,2,0,0,1,2,14,1,20,62,160,15,5,105,463,0,132,34,1108,10357,573,9249,307
BA,33278,ANGICAL,40,1724,12,1520,197,182,6,28,50,23,0,155,10,120,0,5,0,0,1,0,40,4,48,1439,7,28,50,1139,72,0,205,1,2432,11699,392,9267,968
BA,33294,ANGUERA,149,49,17,449,24,1013,6,1,630,250,0,11,11,216,2,4,0,0,0,3,23,2,36,33,9,128,0,2328,25,0,13,2,1859,8832,554,6973,279
BA,33316,ANTAS,18,3074,83,265,658,226,1,1,33,35,0,694,8,297,0,3,0,0,4,3,517,1,9,47,2,4,0,136,22,1,639,0,2292,10069,272,7777,183
BA,33332,ANTÔNIO CARDOSO,86,105,27,1452,341,1460,5,1,5,123,0,203,16,650,5,32,0,0,1,0,23,3,12,40,19,291,0,1628,127,0,18,12,1784,10266,608,8482,402
BA,33359,ANTÔNIO GONÇALVES,26,92,497,432,1634,16,0,0,15,75,0,57,0,1709,1,0,0,0,0,2,61,0,25,2,28,9,0,193,16,0,6,0,1897,7741,262,5844,185
BA,33375,APORÁ,45,586,88,2063,7,892,2,10,45,109,0,39,2,1591,0,1,0,0,1,10,35,21,5,48,1,52,0,748,28,0,821,5,4307,13386,683,9079,335
BA,33383,ARAÇÁS,167,28,23,2343,12,112,2,47,12,180,0,32,1,437,0,1,0,0,0,77,125,30,10,1484,21,33,1,51,43,0,549,6,2658,10233,892,7575,291
BA,33391,ARACATU,25,21,15,535,51,210,0,0,23,177,0,2232,29,88,6,1,0,0,1,23,64,512,6,15,7,8,1,3405,73,10,91,17,3258,12286,364,9028,231
BA,33405,APUAREMA,21,749,546,208,271,9,2,2,1,24,0,5,21,865,0,0,0,0,0,79,15,10,23,10,2,2,0,46,211,0,12,0,1776,5573,132,3797,147
BA,33413,ARACI,203,2430,9442,1714,257,507,7,11,78,398,0,72,77,348,10,2,0,0,2,22,83,14,72,332,10,91,2,6217,52,1,263,235,12057,38916,1038,26859,666
BA,33430,ARAMARI,86,149,104,410,2,24,3,23,33,172,0,15,0,1304,0,2,0,0,0,20,66,2,14,50,6,28,0,37,42,0,2903,1,1503,8160,442,6657,267
BA,33456,ARATUÍPE,178,82,92,761,1300,7,1,1,185,245,0,10,1,52,0,9,0,0,2,1,141,0,19,77,18,24,0,22,64,0,717,15,1890,7637,358,5747,792
BA,33472,AURELINO LEAL,67,3125,49,449,5,513,0,1,7,310,0,11,21,39,0,2,0,0,1,1,64,8,16,12,272,15,1,38,118,0,68,0,1357,7760,176,6403,285
BA,33499,BAIANÓPOLIS,138,467,43,241,69,33,0,63,33,48,0,27,1,41,1,0,0,0,1,7,12,0,24,416,3,5,0,4741,19,0,918,0,2131,10735,437,8604,170
BA,33510,BAIXA GRANDE,52,1412,40,2913,26,1912,6,2,298,334,0,84,3,690,2,1,0,0,1,8,420,7,23,58,6,60,15,103,114,0,83,3,4305,15505,803,11200,567
BA,33529,BANZAÊ,25,86,56,304,187,46,2,0,1,44,0,1209,11,309,1,5,0,0,1,1,6,4,2,11,9,46,0,3146,92,0,333,3,2881,9820,328,6939,158
BA,33537,BARRA,76,11702,55,3353,27,43,2,18,118,175,0,98,10,245,2,9,0,0,2,0,59,267,128,3344,22,62,4,436,40,3,728,1,9542,34725,697,25183,1047
BA,33553,BARRA DA ESTIVA,118,3282,24,323,129,32,4,121,14,154,0,4680,6,2264,0,2,0,0,0,11,25,476,14,16,5,15,4,151,34,6,176,41,3389,17542,872,14153,345
BA,33570,BARRA DO CHOÇA,172,5688,142,2811,277,138,7,1,8,551,0,57,40,2231,0,2,0,0,3,104,167,1359,60,730,2,27,5,499,48,55,49,3,6948,25787,1200,18839,733
BA,33596,BARRA DO MENDES,47,189,135,1785,17,93,3,2,6,27,0,2100,1,1181,0,17,0,0,1,1,24,2,12,60,40,36,1,56,55,0,54,24,3640,11668,629,8028,684
BA,33618,BARRA DO ROCHA,8,517,96,245,4,9,0,1,8,36,0,3,0,64,0,0,0,0,0,1,780,1,6,51,0,5,0,630,11,2,23,17,387,3336,72,2949,110
BA,33634,BARREIRAS,2135,8782,145,4815,1328,1731,77,57,4853,793,0,738,108,894,2,37,0,0,12,129,1028,175,906,3055,470,376,78,19057,1242,31,1390,31,19164,89969,6789,70805,4335
BA,33650,BARRO PRETO,26,26,30,287,30,883,0,49,2,31,0,5,18,76,0,0,0,0,4,5,1664,3,6,74,2,11,1,37,58,1,146,0,1275,5470,203,4195,169
BA,33677,BELMONTE,150,739,98,348,7,66,0,2,7,176,0,33,104,4219,0,55,0,0,1,144,80,22,181,1613,1,3,93,86,85,0,33,9,4111,14696,601,10585,900
BA,33693,BELO CAMPO,2094,37,15,2247,12,103,4,29,2,246,0,1520,15,1095,0,7,0,0,0,23,48,252,8,88,2,24,0,73,49,32,62,4,4696,14274,422,9578,229
BA,33715,BIRITINGA,232,303,1875,983,18,384,2,150,8,161,0,1087,1,191,1,7,0,0,1,6,41,1,70,120,6,34,0,1039,18,0,78,9,2861,11593,494,8732,463
BA,33731,BOA NOVA,45,288,27,483,1764,2526,0,2,1,47,0,16,1,131,1,0,0,0,1,13,54,38,46,40,2,15,0,648,215,3,20,2,5119,13267,383,8148,309
BA,33758,BOA VISTA DO TUPIM,70,724,116,3984,18,88,0,1,22,151,0,16,51,237,0,1,0,0,1,0,23,18,11,2161,4,3,7,116,320,0,51,1,3521,13124,259,9603,300
BA,33774,BOM JESUS DA LAPA,270,215,85,3314,9,53,5,3,21,383,0,662,156,1471,1,8,0,0,5,39,180,382,117,1330,12,118,0,10089,149,2,5388,12,12254,44730,1693,32476,4052
BA,33782,BOM JESUS DA SERRA,13,558,459,309,282,1982,1,1,2,158,0,21,7,23,2,2,0,0,0,19,26,151,416,9,0,7,0,22,275,1,25,0,2888,8633,194,5745,180
BA,33790,BONINAL,8,24,64,2222,0,33,1,69,0,127,0,18,9,1980,1,2,0,0,2,0,94,184,11,7,0,2,32,578,154,0,56,0,3030,9809,296,6779,221
