SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AM,2291,EIRUNEPÉ,0,0,0,3432,0,0,2,0,0,0,0,0,0,0,0,0,77,0,36,0,0,0,7,0,0,7284,0,0,0,0,7930,20280,453,12350,1059
AM,2313,ENVIRA,0,0,0,2082,0,0,2,0,0,0,0,0,0,0,0,0,4,0,74,0,0,0,0,0,0,4069,0,0,0,0,3723,10492,74,6769,464
AM,2330,FONTE BOA,0,0,0,3668,0,0,2,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,6,0,0,5320,0,0,0,0,3801,13463,92,9662,559
AM,2356,HUMAITÁ,0,0,0,5459,0,0,1,0,0,0,0,0,0,0,0,0,14,0,282,0,0,0,28,0,0,12235,0,0,0,0,6758,26562,718,19804,1067
AM,2372,SANTA ISABEL DO RIO NEGRO,0,0,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,1433,0,0,0,0,2756,6863,62,4107,326
AM,2399,IPIXUNA,0,0,0,1572,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,2,0,0,4031,0,0,0,0,3409,9566,108,6157,428
AM,2410,ITACOATIARA,0,0,0,19990,0,0,12,0,0,0,0,0,0,0,0,0,633,0,820,0,0,0,47,0,0,23815,0,0,0,0,6679,55262,1121,48583,2145
AM,2437,ITAPIRANGA,0,0,0,2308,0,0,0,0,0,0,0,0,0,0,0,0,6,0,82,0,0,0,2,0,0,2572,0,0,0,0,1451,6666,58,5215,187
AM,2453,JAPURÁ,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1314,0,0,0,0,1232,3815,34,2583,116
AM,2470,JURUÁ,0,0,0,1355,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,2544,0,0,0,0,2374,6610,31,4236,297
AM,2496,JUTAÍ,0,0,0,1896,0,0,2,0,0,0,0,0,0,0,0,0,5,0,54,0,0,0,2,0,0,4619,0,0,0,0,3399,10630,78,7231,575
AM,2518,LÁBREA,0,0,0,6917,0,0,0,0,0,0,0,0,0,0,0,0,14,0,376,0,0,0,8,0,0,5870,0,0,0,0,7792,22260,264,14468,1019
AM,2534,MANACAPURU,0,0,0,14987,0,0,11,0,0,0,0,0,0,0,0,0,43,0,735,0,0,0,118,0,0,26832,0,0,0,0,5940,52230,995,46290,2569
AM,2550,MANAUS,0,0,0,285912,0,0,2880,0,0,0,0,0,0,0,0,0,5384,0,81227,0,0,0,9443,0,0,539354,0,0,0,0,180898,1242998,69809,1062100,68091
AM,2577,MANICORÉ,0,0,0,6013,0,0,2,0,0,0,0,0,0,0,0,0,16,0,30,0,0,0,1,0,0,11015,0,0,0,0,7270,25437,221,18167,869
AM,2593,MARAÃ,0,0,0,2307,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,4,0,0,2825,0,0,0,0,2931,8445,62,5514,293
AM,2615,MAUÉS,0,0,0,8365,0,0,2,0,0,0,0,0,0,0,0,0,23,0,144,0,0,0,10,0,0,10344,0,0,0,0,8335,28916,453,20581,1240
AM,2631,NHAMUNDÁ,0,0,0,3941,0,0,0,0,0,0,0,0,0,0,0,0,4,0,92,0,0,0,3,0,0,4247,0,0,0,0,3377,12139,123,8762,352
AM,2658,NOVA OLINDA DO NORTE,0,0,0,2353,0,0,5,0,0,0,0,0,0,0,0,0,11,0,77,0,0,0,1,0,0,7941,0,0,0,0,4385,15508,152,11123,583
AM,2674,NOVO ARIPUANÃ,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,0,0,4,0,0,5925,0,0,0,0,3751,11384,160,7633,405
AM,2690,PARINTINS,0,0,0,14012,0,0,9,0,0,0,0,0,0,0,0,0,32,0,1471,0,0,0,43,0,0,28065,0,0,0,0,17153,64215,1556,47062,1874
AM,2712,PAUINI,0,0,0,2451,0,0,0,0,0,0,0,0,0,0,0,0,4,0,215,0,0,0,2,0,0,2662,0,0,0,0,3274,9146,136,5872,402
AM,2739,SANTO ANTÔNIO DO IÇÁ,0,0,0,3088,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,1,0,0,4989,0,0,0,0,3074,12055,204,8981,675
AM,2755,SÃO PAULO DE OLIVENÇA,0,0,0,5076,0,0,1,0,0,0,0,0,0,0,0,0,13,0,31,0,0,0,4,0,0,5490,0,0,0,0,2976,14756,169,11780,996
AM,2771,SILVES,0,0,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,10,0,34,0,0,0,0,0,0,2251,0,0,0,0,1364,6462,137,5098,240
AM,2798,TAPAUÁ,0,0,0,3949,0,0,0,0,0,0,0,0,0,0,0,0,7,0,138,0,0,0,2,0,0,3049,0,0,0,0,4054,11880,119,7826,562
AM,2810,TEFÉ,0,0,0,10891,0,0,0,0,0,0,0,0,0,0,0,0,20,0,142,0,0,0,72,0,0,14215,0,0,0,0,10016,37434,654,27418,1424
AM,2836,SÃO GABRIEL DA CACHOEIRA,0,0,0,8304,0,0,5,0,0,0,0,0,0,0,0,0,12,0,97,0,0,0,15,0,0,8986,0,0,0,0,8210,26780,329,18570,822
AM,2852,URUCARÁ,0,0,0,3726,0,0,0,0,0,0,0,0,0,0,0,0,2,0,62,0,0,0,5,0,0,3828,0,0,0,0,2715,10817,104,8102,375
AM,2879,URUCURITUBA,0,0,0,3834,0,0,0,0,0,0,0,0,0,0,0,0,18,0,119,0,0,0,8,0,0,3993,0,0,0,0,3115,11595,139,8480,369
AM,2895,ALVARÃES,0,0,0,2594,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,4,0,0,3591,0,0,0,0,2427,9057,69,6630,356
AM,2917,AMATURÁ,0,0,0,1690,0,0,2,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,4,0,0,1882,0,0,0,0,1112,5112,67,4000,326
AM,2933,ANAMÃ,0,0,0,1752,0,0,3,0,0,0,0,0,0,0,0,0,8,0,23,0,0,0,3,0,0,2740,0,0,0,0,1850,6734,81,4884,274
AM,2950,BERURI,0,0,0,3126,0,0,3,0,0,0,0,0,0,0,0,0,5,0,29,0,0,0,0,0,0,4115,0,0,0,0,2307,10092,66,7785,441
AM,2976,BOA VISTA DO RAMOS,0,0,0,2311,0,0,1,0,0,0,0,0,0,0,0,0,12,0,386,0,0,0,0,0,0,3671,0,0,0,0,2783,9572,61,6789,347
AM,2992,CAAPIRANGA,0,0,0,1977,0,0,0,0,0,0,0,0,0,0,0,0,3,0,177,0,0,0,2,0,0,2792,0,0,0,0,1910,7237,84,5327,292
AM,98353,IRANDUBA,0,0,0,5886,0,0,15,0,0,0,0,0,0,0,0,0,52,0,466,0,0,0,46,0,0,11491,0,0,0,0,1395,20899,441,19504,1107
AM,98370,ITAMARATI,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,6,0,0,2923,0,0,0,0,1900,5997,34,4097,175
AM,98396,MANAQUIRI,0,0,0,4206,0,0,2,0,0,0,0,0,0,0,0,0,13,0,67,0,0,0,11,0,0,4062,0,0,0,0,2991,12005,155,9014,498
AM,98418,PRESIDENTE FIGUEIREDO,0,0,0,5584,0,0,4,0,0,0,0,0,0,0,0,0,47,0,229,0,0,0,21,0,0,7188,0,0,0,0,2345,16729,454,14384,857
AM,98434,RIO PRETO DA EVA,0,0,0,3776,0,0,7,0,0,0,0,0,0,0,0,0,16,0,138,0,0,0,16,0,0,5410,0,0,0,0,1487,11987,275,10500,862
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,0,0,0,1508,0,0,1,0,0,0,0,0,0,0,0,0,5,0,152,0,0,0,8,0,0,2154,0,0,0,0,1406,5494,84,4088,176
AM,98477,TABATINGA,0,0,0,10322,0,0,7,0,0,0,0,0,0,0,0,0,39,0,543,0,0,0,22,0,0,7914,0,0,0,0,6969,28416,797,21447,1803
AM,98493,UARINI,0,0,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,1,0,0,3038,0,0,0,0,1788,6997,53,5209,290
AM,98515,TONANTINS,0,0,0,2816,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,2712,0,0,0,0,2198,8268,96,6070,427
AP,6009,PRACUÚBA,0,0,0,192,0,897,0,0,0,0,0,0,940,0,0,0,0,4,0,0,61,0,0,67,0,0,0,0,0,0,166,2471,35,2305,109
AP,6017,AMAPÁ,0,0,0,680,0,1576,6,0,0,0,0,0,1805,0,16,0,12,32,0,0,58,0,0,168,0,0,0,0,0,0,528,5301,113,4773,307
AP,6025,PORTO GRANDE,0,0,0,662,0,4390,16,0,0,0,0,0,2787,0,37,0,66,58,0,0,98,0,0,737,0,0,0,0,0,0,1476,11533,365,10057,841
AP,6033,CALÇOENE,0,0,0,417,0,2987,2,0,0,0,0,0,1373,0,1,0,61,55,0,0,26,0,0,297,0,0,0,0,0,0,1019,6777,133,5758,406
AP,6041,ITAUBAL,0,0,0,430,0,907,6,0,0,0,0,0,1682,0,1,0,98,15,0,0,37,0,0,177,0,0,0,0,0,0,392,4037,57,3645,235
AP,6050,MACAPÁ,0,0,0,20587,0,66731,2219,0,0,0,0,0,81461,0,1361,0,2147,3712,0,0,5116,0,0,31273,0,0,0,0,0,0,26238,268162,9164,241924,18153
AP,6068,CUTIAS,0,0,0,469,0,1176,0,0,0,0,0,0,861,0,0,0,21,43,0,0,145,0,0,147,0,0,0,0,0,0,279,3357,38,3078,178
AP,6076,MAZAGÃO,0,0,0,818,0,4070,7,0,0,0,0,0,4959,0,5,0,96,39,0,0,37,0,0,495,0,0,0,0,0,0,994,12257,125,11263,612
AP,6084,PEDRA BRANCA DO AMAPARI,0,0,0,1061,0,1467,8,0,0,0,0,0,2202,0,2,0,214,49,0,0,129,0,0,741,0,0,0,0,0,0,1209,7745,212,6536,451
AP,6092,OIAPOQUE,0,0,0,1658,0,5154,19,0,0,0,0,0,2849,0,8,0,73,15,0,0,153,0,0,553,0,0,0,0,0,0,3658,15974,718,12316,1116
AP,6106,SERRA DO NAVIO,0,0,0,307,0,742,3,0,0,0,0,0,925,0,0,0,23,14,0,0,36,0,0,444,0,0,0,0,0,0,317,3079,71,2762,197
AP,6114,FERREIRA GOMES,0,0,0,392,0,2161,6,0,0,0,0,0,1096,0,3,0,21,26,0,0,224,0,0,210,0,0,0,0,0,0,905,5435,149,4530,242
AP,6122,VITÓRIA DO JARI,0,0,0,1708,0,3096,5,0,0,0,0,0,1647,0,5,0,44,151,0,0,41,0,0,161,0,0,0,0,0,0,1027,8668,238,7641,545
AP,6130,LARANJAL DO JARI,0,0,0,2923,0,6849,44,0,0,0,0,0,6089,0,11,0,123,207,0,0,709,0,0,2921,0,0,0,0,0,0,3299,26137,1229,22838,1733
AP,6157,SANTANA,0,0,0,5958,0,19317,206,0,0,0,0,0,19698,0,34,0,483,557,0,0,424,0,0,9121,0,0,0,0,0,0,5342,67380,1928,62038,4312
AP,6173,TARTARUGALZINHO,0,0,0,657,0,2918,11,0,0,0,0,0,1321,0,2,0,63,39,0,0,149,0,0,624,0,0,0,0,0,0,673,7055,140,6382,458
BA,30007,LUÍS EDUARDO MAGALHÃES,0,0,0,0,0,9894,0,0,0,0,0,0,0,0,0,0,0,0,3111,0,0,0,50,55,0,10231,0,0,0,0,8968,39378,3948,30410,3121
BA,30058,EUNÁPOLIS,0,0,0,0,0,20734,0,0,0,0,0,0,0,0,0,0,0,0,4521,0,0,0,230,86,0,16385,0,0,0,0,20087,74025,5467,53938,6515
BA,30660,IUIU,0,0,0,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,4,4,0,3842,0,0,0,0,2180,8255,307,6075,547
BA,30678,JABORANDI,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,0,0,2691,0,0,0,0,931,6539,521,5608,690
BA,30694,JUSSARI,0,0,0,0,0,937,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,5,0,0,1840,0,0,0,0,1572,4962,118,3390,446
BA,30716,AMÉRICA DOURADA,0,0,0,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,12,2,0,5681,0,0,0,0,3545,12361,634,8816,962
BA,30732,ARATACA,0,0,0,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,5,5,0,2112,0,0,0,0,433,5000,131,4567,538
BA,30759,BARRO ALTO,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,20,3,0,4718,0,0,0,0,2024,9267,732,7243,796
BA,30775,BARROCAS,0,0,0,0,0,2925,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,17,3,0,5132,0,0,0,0,2494,12173,474,9679,1015
BA,30791,BURITIRAMA,0,0,0,0,0,3844,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,6,0,5018,0,0,0,0,4695,14827,151,10132,1099
BA,30813,CAPELA DO ALTO ALEGRE,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,23,2,0,3697,0,0,0,0,2329,9075,646,6746,1029
BA,30830,CAPIM GROSSO,0,0,0,0,0,4785,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,12,15,0,7403,0,0,0,0,5244,20808,1262,15564,1807
BA,30856,CANUDOS,0,0,0,0,0,2615,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,8,6,0,4795,0,0,0,0,3319,12057,253,8738,820
BA,30872,DIAS D'ÁVILA,0,0,0,0,0,9183,0,0,0,0,0,0,0,0,0,0,0,0,2161,0,0,0,182,127,0,13689,0,0,0,0,9161,43915,4705,34754,4707
BA,30899,FÁTIMA,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,223,0,0,0,52,6,0,5614,0,0,0,0,4042,14546,1249,10504,1284
BA,30910,FILADÉLFIA,0,0,0,0,0,3196,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,4,5,0,4645,0,0,0,0,3625,13557,758,9932,1189
BA,30937,GAVIÃO,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,5,2,0,1552,0,0,0,0,984,4063,154,3079,399
BA,30953,GUAJERU,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,6,1,0,2613,0,0,0,0,2797,7452,160,4655,530
BA,30970,HELIÓPOLIS,0,0,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,14,2,0,5013,0,0,0,0,3465,11255,584,7790,745
BA,30996,JOÃO DOURADO,0,0,0,0,0,3905,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,18,3,0,6387,0,0,0,0,4465,17115,798,12650,1242
BA,33014,ABAÍRA,0,0,0,0,0,1478,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,10,5,0,2403,0,0,0,0,1741,6739,314,4998,722
BA,33030,ABARÉ,0,0,0,0,0,4240,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,3,0,0,4362,0,0,0,0,1845,11806,263,9961,1033
BA,33057,ACAJUTIBA,0,0,0,0,0,3354,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,18,13,0,2592,0,0,0,0,2721,10801,758,8080,1138
BA,33065,ADUSTINA,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,3,0,0,4753,0,0,0,0,1457,9948,616,8491,1037
BA,33073,ÁGUA FRIA,0,0,0,0,0,3447,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,22,17,0,3404,0,0,0,0,3067,11912,444,8845,1346
BA,33090,ÉRICO CARDOSO,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,6,0,0,2743,0,0,0,0,3387,9044,301,5657,728
BA,33111,AIQUARA,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,1,3,0,1556,0,0,0,0,1374,4417,157,3043,451
BA,33138,ALAGOINHAS,0,0,0,0,0,25421,0,0,0,0,0,0,0,0,0,0,0,0,9403,0,0,0,543,432,0,24063,0,0,0,0,22591,106317,11143,83726,12721
BA,33154,ALCOBAÇA,0,0,0,0,0,3298,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,25,22,0,5291,0,0,0,0,5483,17502,1471,12019,1682
BA,33170,ALMADINA,0,0,0,0,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,13,0,0,1444,0,0,0,0,1639,5215,185,3576,509
BA,33197,AMARGOSA,0,0,0,0,0,3575,0,0,0,0,0,0,0,0,0,0,0,0,2030,0,0,0,88,192,0,8225,0,0,0,0,5812,24713,1971,18901,2820
BA,33219,AMÉLIA RODRIGUES,0,0,0,0,0,4301,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,62,66,0,5231,0,0,0,0,3171,17343,1722,14172,1999
BA,33235,ANAGÉ,0,0,0,0,0,4011,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,10,10,0,6534,0,0,0,0,4434,17738,659,13304,1793
BA,33251,ANDARAÍ,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,17,2,0,4945,0,0,0,0,3426,10179,324,6753,878
BA,33260,ANDORINHA,0,0,0,0,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,18,2,0,6195,0,0,0,0,1108,10357,587,9249,1063
BA,33278,ANGICAL,0,0,0,0,0,2204,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,7,9,0,4843,0,0,0,0,2432,11699,442,9267,1617
BA,33294,ANGUERA,0,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,19,1,0,3038,0,0,0,0,1859,8832,555,6973,896
BA,33316,ANTAS,0,0,0,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,6,2,0,5333,0,0,0,0,2292,10069,348,7777,752
BA,33332,ANTÔNIO CARDOSO,0,0,0,0,0,2313,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,24,5,0,4520,0,0,0,0,1784,10266,495,8482,984
BA,33359,ANTÔNIO GONÇALVES,0,0,0,0,0,2161,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,2,9,0,2348,0,0,0,0,1897,7741,357,5844,763
BA,33375,APORÁ,0,0,0,0,0,2728,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,11,4,0,4267,0,0,0,0,4307,13386,788,9079,1155
BA,33383,ARAÇÁS,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,21,5,0,3304,0,0,0,0,2658,10233,959,7575,839
BA,33391,ARACATU,0,0,0,0,0,1579,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,12,9,0,5748,0,0,0,0,3258,12286,452,9028,962
BA,33405,APUAREMA,0,0,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,11,10,0,1628,0,0,0,0,1776,5573,191,3797,586
BA,33413,ARACI,0,0,0,0,0,7925,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,23,24,0,14233,0,0,0,0,12057,38916,1197,26859,2798
BA,33430,ARAMARI,0,0,0,0,0,1843,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,10,10,0,3282,0,0,0,0,1503,8160,510,6657,809
BA,33456,ARATUÍPE,0,0,0,0,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,19,18,0,2379,0,0,0,0,1890,7637,433,5747,642
BA,33472,AURELINO LEAL,0,0,0,0,0,1681,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,25,0,0,3580,0,0,0,0,1357,7760,228,6403,794
BA,33499,BAIANÓPOLIS,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,3,2,0,6147,0,0,0,0,2131,10735,547,8604,757
BA,33510,BAIXA GRANDE,0,0,0,0,0,3238,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,17,15,0,5121,0,0,0,0,4305,15505,817,11200,1622
BA,33529,BANZAÊ,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,21,1,0,3865,0,0,0,0,2881,9820,407,6939,722
BA,33537,BARRA,0,0,0,0,0,4612,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,15,10,0,16672,0,0,0,0,9542,34725,840,25183,2735
BA,33553,BARRA DA ESTIVA,0,0,0,0,0,6047,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,14,5,0,5368,0,0,0,0,3389,17542,1163,14153,1421
BA,33570,BARRA DO CHOÇA,0,0,0,0,0,5081,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,0,27,34,0,9236,0,0,0,0,6948,25787,1339,18839,2524
BA,33596,BARRA DO MENDES,0,0,0,0,0,608,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,26,1,0,5477,0,0,0,0,3640,11668,694,8028,1089
BA,33618,BARRA DO ROCHA,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,2,8,0,1541,0,0,0,0,387,3336,104,2949,378
BA,33634,BARREIRAS,0,0,0,0,0,16506,0,0,0,0,0,0,0,0,0,0,0,0,6586,0,0,0,353,79,0,32700,0,0,0,0,19164,89969,6726,70805,7855
BA,33650,BARRO PRETO,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,5,0,0,2035,0,0,0,0,1275,5470,222,4195,491
BA,33677,BELMONTE,0,0,0,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,9,8,0,5054,0,0,0,0,4111,14696,852,10585,1360
BA,33693,BELO CAMPO,0,0,0,0,0,2171,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,10,6,0,4743,0,0,0,0,4696,14274,559,9578,1174
BA,33715,BIRITINGA,0,0,0,0,0,1418,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,20,2,0,5146,0,0,0,0,2861,11593,572,8732,1375
BA,33731,BOA NOVA,0,0,0,0,0,2661,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,8,6,0,3599,0,0,0,0,5119,13267,495,8148,1185
BA,33758,BOA VISTA DO TUPIM,0,0,0,0,0,3004,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,7,2,0,5102,0,0,0,0,3521,13124,262,9603,1151
BA,33774,BOM JESUS DA LAPA,0,0,0,0,0,5567,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,41,33,0,19915,0,0,0,0,12254,44730,2479,32476,3716
BA,33782,BOM JESUS DA SERRA,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,3,6,0,3737,0,0,0,0,2888,8633,250,5745,752
BA,33790,BONINAL,0,0,0,0,0,1164,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,6,2,0,4239,0,0,0,0,3030,9809,350,6779,896
BA,33804,BONITO,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,17,5,0,4612,0,0,0,0,2918,11230,418,8312,837
BA,33812,BOQUIRA,0,0,0,0,0,3846,0,0,0,0,0,0,0,0,0,0,0,0,1665,0,0,0,9,1,0,3504,0,0,0,0,4604,15392,486,10788,1277
BA,33839,BOTUPORÃ,0,0,0,0,0,2572,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,15,3,0,3093,0,0,0,0,2839,9411,210,6572,658
BA,33855,BREJÕES,0,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,15,9,0,4683,0,0,0,0,3813,11420,514,7607,878
BA,33871,BREJOLÂNDIA,0,0,0,0,0,1908,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,2,0,2374,0,0,0,0,1875,7594,683,5719,713
BA,33898,BROTAS DE MACAÚBAS,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,38,4,0,4645,0,0,0,0,2202,8734,233,6532,805
BA,33910,BRUMADO,0,0,0,0,0,7499,0,0,0,0,0,0,0,0,0,0,0,0,6395,0,0,0,123,80,0,14281,0,0,0,0,7630,45605,4094,37975,5503
BA,33936,BUERAREMA,0,0,0,0,0,5467,0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,17,10,0,1385,0,0,0,0,1503,10720,530,9217,1504
BA,33952,CAATIBA,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,7,3,0,2555,0,0,0,0,2581,7638,169,5057,541
BA,33960,CABACEIRAS DO PARAGUAÇU,0,0,0,0,0,2193,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,16,6,0,4784,0,0,0,0,1176,9653,405,8477,967
BA,33979,CACHOEIRA,0,0,0,0,0,5206,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,0,0,123,42,0,8206,0,0,0,0,4718,24149,2196,19431,2607
BA,33995,CACULÉ,0,0,0,0,0,5732,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,14,7,0,4232,0,0,0,0,3366,15871,958,12505,1422
BA,34010,CAEM,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,7,7,0,3090,0,0,0,0,2290,8107,212,5817,850
BA,34029,CAETANOS,0,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,3836,0,0,0,0,3074,9157,149,6083,693
BA,34037,CAETITÉ,0,0,0,0,0,7489,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,65,25,0,15288,0,0,0,0,7372,37036,2138,29664,4237
BA,34053,CAFARNAUM,0,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,8,5,0,5427,0,0,0,0,3488,12655,691,9167,956
