SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 18, 'PARTIDO SOCIAL TRABALHISTA')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PB,22233,SOLEDADE,74,111,240,1108,900,0,2,0,0,0,0,57,69,2436,0,0,0,1,2,0,0,0,34,62,3,199,362,0,6,2,1423,8633,468,7210,222
PB,22250,SOUSA,49,261,1950,193,6693,0,0,0,0,0,0,485,31,10461,1,0,0,2,4,0,5,0,26,35,16,86,5168,0,17,1,9573,41684,2224,32111,886
PB,22276,SUME,21,65,408,397,278,0,2,0,0,0,0,154,30,1963,0,0,0,0,0,0,0,0,20,26,4,8,3085,0,6,0,1486,9997,509,8511,464
PB,22292,CAMPO DE SANTANA,16,21,153,3,1326,0,0,0,0,0,0,45,8,202,0,0,0,1,3,0,1,0,2,12,1,6,2156,0,7,0,921,5938,352,5017,155
PB,22314,TAPEROA,1654,117,184,193,239,0,3,0,0,0,0,97,64,302,0,0,0,0,0,0,2,1,16,22,1,120,2966,0,1,0,1251,8670,368,7419,190
PB,22330,TAVARES,416,41,58,63,701,0,0,0,0,0,0,21,3,2391,1,0,0,0,0,0,0,0,8,17,2,1,1133,0,0,0,1727,7927,300,6200,167
PB,22357,TEIXEIRA,16,62,1463,187,1048,0,0,0,0,0,0,10,69,2327,1,0,0,1,0,0,0,2,18,22,4,44,534,0,0,0,1058,8072,333,7014,141
PB,22373,TRIUNFO,16,34,79,1167,935,0,0,0,0,0,0,9,1,39,0,0,0,0,0,0,0,0,12,4,1,0,1754,0,0,0,1803,6691,131,4888,109
PB,22390,UIRAUNA,12,41,169,26,2892,0,0,0,0,0,0,156,1,3263,0,0,0,0,0,0,1,0,40,6,1,3,124,0,2,0,1310,9351,256,8041,186
PB,22411,UMBUZEIRO,14,46,25,302,1458,0,0,0,0,0,0,33,1,20,0,0,0,0,0,0,0,0,54,2,0,5,1837,0,0,0,1010,5856,242,4846,143
PB,22438,VARZEA,8,20,229,58,91,0,0,0,0,0,0,20,5,667,0,0,0,0,0,0,0,0,1,1,0,1,265,0,4,0,222,1862,67,1640,53
PE,23000,QUIXABA,4,26,175,0,29,0,0,0,0,0,0,29,1,1556,2,0,0,1,0,3,1,1,845,0,1,5,267,0,168,0,2057,6021,191,3964,126
PE,23019,AFOGADOS DA INGAZEIRA,85,75,553,10,330,8,1,6,1,1,0,205,90,5903,0,8,1,1,2,1,4,0,5796,0,6,5,297,0,95,0,6141,22377,811,16236,472
PE,23027,LAGOA DO CARRO,2068,40,302,2,424,0,1,0,0,4,0,160,104,891,0,6,2,2,0,4,0,0,2287,0,7,4,264,0,17,0,1996,10018,482,8022,189
PE,23035,AFRANIO,828,57,84,2,17,0,0,0,0,0,0,40,1266,719,0,0,0,0,0,0,1,0,514,0,6,53,4414,0,0,0,1797,11460,355,9663,263
PE,23043,SANTA CRUZ DA BAIXA VERDE,5,42,163,6,69,0,0,7,0,0,0,82,16,1284,2,0,0,0,0,0,1,1,758,0,1,9,2811,0,6,0,1346,7961,267,6615,197
PE,23051,AGRESTINA,216,287,159,5,3602,0,60,5,0,8,0,193,13,557,1,7,1,0,0,4,2,0,1769,0,14,15,2591,0,21,0,5020,17410,915,12390,410
PE,23060,XEXEU,99,28,60,3,88,0,2,16,0,0,0,79,19,2435,0,1,0,1,0,4,0,0,1372,0,2,3,105,0,3,0,2725,8080,236,5355,156
PE,23078,AGUA PRETA,2145,83,221,12,368,8,23,206,0,1,0,377,26,497,1,9,1,0,0,2,0,0,5208,0,36,8,1306,0,33,0,6650,20246,749,13596,358
PE,23086,VERTENTE DO LERIO,2476,34,58,2,74,0,1,1,0,14,0,22,44,634,0,2,0,0,0,1,2,0,543,0,4,1,34,0,14,0,2262,7174,316,4912,121
PE,23094,AGUAS BELAS,8200,170,1692,6,160,0,1,22,0,4,0,301,26,2575,0,16,1,1,0,4,9,0,1046,0,147,5,375,0,3,0,8457,27636,998,19179,510
PE,23108,SANTA CRUZ,848,44,109,9,44,0,4,0,1,0,0,28,90,1615,0,0,0,0,0,1,0,0,1917,0,12,3,41,0,0,0,2161,8133,250,5972,168
PE,23116,ALAGOINHA,517,66,1019,47,118,1,11,3,0,0,0,90,14,3214,1,0,0,2,0,2,0,0,461,0,13,1,166,0,169,0,2309,9745,473,7436,190
PE,23124,JUCATI,2059,42,73,7,136,0,0,4,0,0,0,41,4,151,0,2,0,0,0,1,0,0,674,0,1,3,1057,0,2,0,1936,7336,340,5400,143
PE,23132,ALIANCA,552,285,856,12,3985,6,5,6,0,2,0,1078,91,1795,4,2,2,1,0,20,2,15,5220,0,25,2,576,0,98,0,7666,27015,1900,19349,531
PE,23140,DORMENTES,36,44,218,3,58,0,0,1,0,6,0,63,1518,2959,0,0,0,0,1,0,2,0,2167,0,18,0,123,0,1,0,1785,10801,413,9016,282
PE,23159,ALTINHO,2442,130,225,4,275,1,17,21,0,0,0,218,51,3428,2,20,0,1,0,1,1,0,1448,0,19,5,274,0,13,0,4087,16204,1732,12117,368
PE,23167,CARNAUBEIRA DA PENHA,35,43,163,2,519,0,0,0,0,0,0,70,100,2445,0,1,0,1,0,0,2,1,185,0,11,5,193,0,104,0,1921,7018,240,5097,158
PE,23175,AMARAJI,2575,74,234,5,407,0,21,1,0,2,0,107,141,4004,0,5,3,0,0,7,1,0,1321,0,7,0,184,0,11,0,4250,15520,798,11270,310
PE,23183,LAGOA GRANDE,67,73,370,10,2620,1,2,0,0,1,0,76,804,1511,0,4,0,0,0,0,3,0,1562,0,9,2,36,0,12,0,3447,12579,360,9132,270
PE,23191,ANGELIM,13,56,138,3,1261,0,0,9,0,0,0,60,14,2235,3,2,0,2,0,1,0,0,564,0,0,21,52,0,2,0,915,6417,201,5502,138
PE,23205,ARACOIABA,1376,98,307,3,993,2,7,4,0,4,0,89,37,76,0,0,0,1,0,2,10,0,3110,0,10,1,302,0,11,0,2530,10407,530,7877,222
PE,23213,ARARIPINA,5452,381,1053,10,1201,0,13,6,0,8,0,312,1503,5788,2,5277,0,4,0,2,4,0,2331,0,5,10,616,0,39,0,12575,44561,1794,31986,986
PE,23221,CASINHAS,277,125,133,2,2590,0,0,5,0,0,0,33,104,618,1,1,1,0,0,4,0,0,929,0,0,2,131,0,70,0,2671,9607,595,6936,231
PE,23230,ARCOVERDE,1384,190,1814,22,4003,5,10,28,0,2,0,1065,583,6052,3,18,0,2,1,36,0,0,6894,0,72,9,2497,0,312,0,9195,39915,2013,30720,847
PE,23248,MANARI,1712,49,40,0,17,0,0,1,0,1,0,27,11,2910,1,0,1,0,0,0,1,1,100,0,5,2,12,0,0,0,2028,8074,192,6046,172
PE,23256,BARRA DE GUABIRABA,24,39,53,4,62,0,6,5,0,0,0,52,16,4371,0,2,0,0,0,0,2,2,238,0,2,1,108,0,3,0,2290,8278,334,5988,126
PE,23264,JATOBA,51,40,1719,3,491,0,0,0,0,1,0,37,224,295,0,5,0,0,0,2,0,0,173,0,132,5,2016,0,5,0,2213,8504,279,6291,121
PE,23272,BARREIROS,175,122,1173,26,1691,7,27,118,4,5,0,661,197,1654,12,43,0,5,0,4,2,0,4376,0,19,24,3483,0,104,0,10125,28890,1914,18765,501
PE,23280,TAMANDARE,125,40,2394,3,886,1,2,12,0,0,0,143,74,228,0,6,0,0,0,3,0,0,1504,0,38,3,465,0,6,0,3055,10649,522,7594,166
PE,23299,BELEM DE MARIA,702,84,97,1,74,0,248,6,0,0,0,62,14,1470,0,1,0,1,0,1,1,0,434,0,31,17,1402,0,6,0,2764,8786,526,6022,184
PE,23302,JAQUEIRA,40,33,1502,5,271,0,3,0,0,0,0,70,6,44,0,0,0,0,0,0,1,0,483,0,10,0,1827,0,12,0,2063,7482,174,5419,139
PE,23310,BELEM DE SAO FRANCISCO,576,63,622,6,1369,3,2,3,0,5,0,99,378,2829,2,6,0,0,0,1,2,0,288,0,54,6,1412,0,8,0,3843,13356,245,9513,302
PE,23329,SANTA FILOMENA,18,55,125,3,24,0,1,0,0,1,0,23,276,3851,0,3,0,0,0,0,1,0,354,0,7,2,49,0,4,0,1906,7882,179,5976,156
PE,23337,BELO JARDIM,218,308,1024,519,9763,2,3,13,1,4,0,489,79,14596,0,15,0,7,1,0,6,0,3074,0,193,0,438,0,50,1,11470,48288,2389,36818,894
PE,23353,BETANIA,49,51,59,1,36,0,0,0,0,1,0,40,7,4211,1,1,0,0,0,0,1,0,107,0,4,6,385,0,3,0,1397,7723,314,6326,207
PE,23370,BEZERROS,1455,233,578,35,471,7,74,18,0,29,0,330,109,7740,3,20,3,3,2,2,8,1,7815,0,23,22,3273,0,200,0,8182,38154,3037,29972,1127
PE,23396,BODOCO,494,126,1294,6,13,0,6,1,1,2,0,101,1212,7033,1,17,0,1,0,3,7,1,1057,0,10,3,519,0,2,1,2725,18325,783,15600,447
PE,23418,BOM CONSELHO,4879,288,764,14,4768,2,4,35,0,1,0,571,166,651,1,0,0,0,0,5,8,0,1038,0,17,24,2442,0,41,0,9543,30383,1108,20840,767
PE,23434,BOM JARDIM,3779,149,684,6,651,0,4,16,0,25,0,187,54,7815,2,22,6,0,0,5,2,1,1625,0,12,10,309,0,25,0,7409,26437,1317,19028,413
PE,23450,BONITO,100,196,1042,16,5186,2,18,0,0,1,0,230,80,1504,2,0,2,0,5,0,1,1,1371,0,7,21,3627,0,10,0,6485,24569,1778,18084,611
PE,23477,BREJAO,170,56,132,7,255,0,0,15,1,0,0,192,23,168,0,1,0,1,0,1,0,0,2873,0,6,7,578,0,3,0,835,6615,343,5780,224
PE,23493,BREJINHO,75,28,22,1,11,0,0,0,0,1,0,49,3,2526,1,0,0,0,0,0,0,0,537,0,0,3,53,0,0,0,1891,6069,282,4178,118
PE,23515,BREJO DA MADRE DE DEUS,8056,198,643,37,752,1,206,2,0,1,0,214,31,1143,0,4,0,1,1,1,8,0,1161,0,10,7,926,0,41,0,5410,22439,1099,17029,576
PE,23531,BUENOS AIRES,117,103,97,5,2150,0,0,2,0,3,0,57,15,123,0,0,2,0,0,1,0,0,3213,0,7,2,140,0,7,0,2653,10020,402,7367,201
PE,23558,BUIQUE,2049,574,237,3,7964,1,2,4,0,2,0,235,70,2916,4,16,1,0,0,16,4,2,1060,0,37,6,304,0,27,0,7850,29303,1484,21453,855
PE,23574,CABO,536,483,10343,30,12292,41,116,205,2,38,0,17417,13916,2671,11,64,7,12,7,30,40,1,8682,0,279,44,3442,0,1074,0,19592,110669,8023,91077,2234
PE,23590,CABROBO,1515,81,354,4,221,1,3,3,0,2,0,243,1463,4960,0,1,0,0,0,0,1,0,954,0,341,4,578,0,150,0,4674,18271,604,13597,406
PE,23612,CACHOEIRINHA,58,69,100,6,2916,1,6,34,0,0,0,73,24,2783,0,108,1,0,0,2,0,0,887,0,1,3,780,0,4,0,3388,12937,578,9549,258
PE,23639,CAETES,330,115,170,2,195,0,0,25,0,2,0,72,10,365,2,2,0,0,1,1,2,0,3712,0,4,21,2002,0,6,0,4181,13821,694,9640,462
PE,23655,CALCADO,13,45,48,1,64,1,0,7,0,1,0,52,13,2764,1,33,0,0,0,3,0,1,233,0,0,2,490,0,0,0,1690,6444,299,4754,161
PE,23671,CALUMBI,1,35,47,1,81,0,0,3,1,0,0,44,737,860,2,0,0,0,0,0,1,0,446,0,49,0,907,0,11,0,1912,6021,223,4109,155
PE,23698,CAMOCIM DE SAO FELIX,73,99,276,27,3250,1,6,2,0,1,0,173,48,2864,1,4,0,2,0,2,3,1,346,0,2,3,110,0,25,0,2817,12073,614,9256,239
PE,23710,CAMUTANGA,14,26,147,4,79,0,0,1,0,2,0,56,34,67,0,0,0,0,0,2,0,0,1672,0,1,1,2021,0,6,0,1984,7244,398,5260,164
PE,23736,CANHOTINHO,505,103,359,9,1182,1,8,6,0,36,0,182,19,2730,0,45,0,0,1,1,0,0,837,0,24,14,2099,0,4,0,5481,16466,934,10985,376
PE,23752,CAPOEIRAS,54,59,87,3,100,0,1,10,0,0,0,445,11,111,0,8,0,1,0,0,1,0,349,0,2,19,6276,0,6,0,3905,13634,657,9729,291
PE,23779,CARNAIBA,35,58,325,9,49,0,1,0,0,2,0,105,28,3801,0,0,1,0,0,1,1,0,2656,0,25,9,307,0,134,1,4504,14569,687,10065,479
PE,23795,CARPINA,2943,187,2602,23,2456,13,37,21,8,46,0,1532,445,1591,0,10,1,6,1,29,2,1,10898,0,85,9,2914,0,56,0,8206,41675,3239,33469,1070
PE,23817,CARUARU,4084,1939,4108,553,3061,19,5711,473,8,110,0,4867,752,17350,9,478,15,14,3,54,9,1,50078,0,137,29,5952,0,158,0,26638,153997,13437,127359,3849
PE,23833,CATENDE,1771,141,318,14,310,0,36,26,1,2,0,494,54,2174,1,4,1,2,0,4,4,0,3051,0,43,15,4310,0,38,0,6464,22638,1029,16174,440
PE,23850,CEDRO,286,38,175,3,88,0,0,0,0,1,0,18,13,2380,0,0,1,0,0,1,0,0,449,0,2,3,613,0,52,0,1997,7256,244,5259,190
PE,23876,CHA DE ALEGRIA,35,71,122,8,503,0,10,2,4,1,0,61,26,474,0,4,1,2,1,1,1,0,2444,0,19,14,1615,0,176,0,2278,9605,548,7327,268
PE,23892,CHA GRANDE,128,58,442,25,291,4,12,12,0,17,0,313,179,3209,0,1,2,1,0,6,0,1,1912,0,15,4,244,0,10,1,1981,11880,1382,9899,409
PE,23914,CONDADO,1155,83,1598,5,341,1,7,8,0,4,0,431,44,1263,1,17,0,1,0,27,1,0,2202,0,18,7,1041,0,31,0,4159,15007,1126,10848,286
PE,23930,CORRENTES,339,89,531,3,1496,0,0,10,1,0,0,94,8,2810,4,0,0,0,2,7,2,0,673,0,1,4,92,0,8,0,3675,11776,663,8101,230
PE,23957,CORTES,786,67,288,16,334,1,6,3,1,10,0,85,379,131,1,1,1,0,0,1,0,0,1735,0,7,1,2131,0,14,0,3757,11679,421,7922,228
PE,23973,CUMARU,2461,67,109,6,156,0,14,0,0,24,0,49,16,4120,1,1,0,2,0,2,3,0,863,0,5,2,430,0,5,0,3702,13792,551,10090,211
PE,23990,CUPIRA,39,78,194,5,171,0,12,13,0,0,0,229,32,2240,0,2,0,0,0,0,2,2,597,0,2,9,5179,0,321,0,5666,17424,963,11758,361
PE,24015,CUSTODIA,3756,108,477,10,1091,0,6,9,1,3,0,166,32,3816,2,0,0,0,0,3,1,0,1692,0,14,4,766,0,25,0,6820,22419,994,15599,514
PE,24031,ESCADA,293,200,2971,25,7793,4,67,72,0,35,0,862,782,1443,4,61,5,4,1,7,6,0,6098,0,65,24,3554,0,628,0,9220,40799,1929,31579,841
PE,24058,EXU,3558,146,1431,4,58,0,1,2,0,2,0,202,37,4668,2,18,0,1,0,4,7,2,2364,0,10,4,125,0,102,0,7047,23308,789,16261,376
PE,24074,FEIRA NOVA,3688,87,205,5,1267,1,34,34,0,18,0,78,13,1009,0,13,1,4,0,4,2,1,1773,0,7,4,216,0,41,0,3782,14937,1059,11155,296
PE,24090,FERREIROS,27,28,194,8,106,2,2,1,0,0,0,76,9,1370,2,4,0,0,0,4,0,0,1774,0,2,4,1097,0,0,0,2369,8540,495,6171,170
PE,24112,FLORES,117,79,326,9,117,0,2,1,0,39,0,98,54,3059,1,0,0,0,0,1,2,0,1459,0,3,10,2841,0,219,0,5329,16398,701,11069,386
PE,24139,FLORESTA,67,130,1021,12,3744,0,3,4,0,1,0,552,342,2730,0,6,1,4,0,3,0,0,993,0,84,8,1508,0,55,0,3908,17690,402,13782,346
PE,24155,FREI MIGUELINHO,34,40,127,2,467,0,2,1,0,1,0,35,17,1901,1,12,0,0,0,0,1,0,709,0,16,7,2786,0,28,0,1425,9447,626,8022,250
PE,24171,GAMELEIRA,155,65,895,10,1512,0,7,11,0,12,0,155,66,198,1,6,0,1,1,8,2,0,3329,0,11,3,753,0,103,0,4368,13912,644,9544,287
PE,24198,GARANHUNS,1614,297,5562,37,17111,8,25,1243,0,4,0,2596,568,3756,9,15,0,5,0,17,4,0,8926,0,267,21,3352,0,179,0,14824,69503,2948,54679,1423
PE,24210,GLORIA DO GOITA,739,137,219,6,277,0,11,4,3,1,0,164,76,2412,2,5,2,5,0,19,3,1,5532,0,20,6,344,0,35,0,4795,18600,1276,13805,626
PE,24236,GOIANA,792,243,3154,13,4798,11,78,24,1,3,0,1415,381,3915,2,106,3,5,1,40,14,0,7662,0,276,14,6488,0,103,1,9787,47654,3650,37867,1021
PE,24252,GRANITO,1691,34,61,0,6,0,1,0,1,0,0,22,3,661,0,1,0,0,0,0,0,0,212,0,4,0,38,0,8,0,594,3877,130,3283,56
PE,24279,GRAVATA,877,246,1930,39,4520,3,167,11,9,18,0,649,7145,1585,4,66,2,1,1,10,4,0,6015,0,20,3,1585,0,101,0,12057,47009,4255,34952,1156
PE,24295,IATI,388,79,238,0,121,1,0,11,0,0,0,57,6,5739,2,0,0,0,0,1,0,0,267,0,4,0,56,0,6,0,4133,12984,420,8851,261
PE,24317,IBIMIRIM,196,86,161,2,543,0,0,0,0,0,0,125,326,1619,0,7,0,0,0,5,1,0,2029,0,80,16,2791,0,274,0,5727,16975,819,11248,380
PE,24333,IBIRAJUBA,22,47,82,1,105,0,0,7,0,0,0,37,14,2787,0,85,0,0,0,0,3,1,113,0,0,0,259,0,0,0,1780,6269,357,4489,125
PE,24350,IGARASSU,290,866,6873,29,4122,9,290,53,17,2,0,1787,310,689,5,51,3,11,10,10,608,0,9338,0,218,5,7154,0,1013,0,9944,51996,3366,42052,1139
PE,24376,IGUARACI,329,50,172,3,110,0,1,0,0,0,0,39,10,2491,1,1,0,0,0,2,4,1,1268,0,9,0,42,0,29,0,2782,8774,387,5992,225
PE,24392,INAJA,1785,51,124,2,55,0,0,0,0,0,0,33,118,1973,0,1,0,0,0,1,0,0,126,0,91,4,398,0,7,0,1901,7890,292,5989,139
PE,24414,INGAZEIRA,13,31,48,0,1108,0,1,1,0,0,0,12,2,654,0,18,0,0,0,0,0,0,231,0,0,1,120,0,3,0,934,3718,167,2784,77
PE,24430,IPOJUCA,168,505,1549,28,9313,2,16,10,2,4,0,1388,482,4570,2,17,0,6,1,5,23,0,3853,0,107,14,1935,0,48,0,8997,40306,2241,31309,898
PE,24457,IPUBI,3390,148,274,4,31,1,0,0,0,3,0,101,1371,986,0,113,0,2,0,0,2,0,1349,0,8,3,92,0,0,0,4562,14877,552,10315,301
PE,24473,ITACURUBA,8,21,431,4,137,0,0,8,0,2,0,99,205,805,1,0,0,0,0,0,0,0,185,0,43,2,75,0,10,0,953,3549,119,2596,93
PE,24490,ITAIBA,6354,123,692,3,58,0,3,5,0,0,0,69,13,1174,0,0,0,0,0,1,4,0,592,0,7,2,87,0,0,0,4121,15686,416,11565,299
PE,24511,ITAMARACA,358,105,1679,4,2342,2,6,8,3,3,0,350,198,657,3,17,1,4,0,2,7,0,896,0,88,4,964,0,59,0,2227,11734,692,9507,196
PE,24538,ITAPETIM,37,74,295,1,80,0,0,1,0,2,0,75,16,603,0,0,0,0,1,0,3,1,1602,0,6,15,2646,0,19,0,3496,11130,878,7634,257
PE,24554,ITAQUITINGA,56,45,292,0,236,1,11,3,0,6,0,1091,12,1904,2,4,0,0,0,6,2,0,2460,0,20,2,281,0,19,0,2899,10813,414,7914,196
PE,24570,JABOATAO,6003,3499,45674,327,39457,123,5814,581,48,669,0,15687,7061,15861,183,527,224,190,94,2106,1052,22,26025,0,3784,1256,36500,0,5614,10,52139,334794,28216,282655,9450
PE,24597,JATAUBA,118,61,177,4,88,0,1,4,0,0,0,45,8,804,0,1,0,0,0,0,2,0,1007,0,3,9,3817,0,10,0,2516,10463,361,7947,351
PE,24619,JOAO ALFREDO,6294,216,126,7,5159,2,20,38,0,64,0,55,28,515,0,1,22,0,0,1,6,0,486,0,3,2,114,0,88,0,5985,21554,746,15569,371
PE,24635,JOAQUIM NABUCO,57,50,230,5,280,2,3,26,0,2,0,499,15,2633,1,0,0,0,0,1,3,0,2718,0,10,3,272,0,43,0,3905,12598,512,8693,215
PE,24651,JUPI,728,70,113,3,616,1,0,9,0,1,0,125,20,2924,1,81,0,1,0,0,1,0,715,0,0,2,181,0,3,0,2792,9866,510,7074,197
PE,24678,JUREMA,473,97,115,6,124,1,2,0,0,2,0,84,6,971,1,101,0,0,0,0,0,0,103,0,2,8,2907,0,1,0,1434,8118,436,6684,234
PE,24694,LAGOA DE ITAENGA,4954,59,224,4,353,3,14,10,0,0,0,197,37,142,0,7,2,3,3,43,4,1,3521,0,15,2,847,0,8,0,3904,16784,952,12880,337
PE,24716,LAGOA DO OURO,100,42,71,2,110,0,1,8,0,0,0,53,8,4421,1,0,0,0,0,0,1,0,663,0,3,2,59,0,2,0,2809,9618,285,6809,203
PE,24732,LAGOA DOS GATOS,64,69,110,5,67,1,20,5,0,0,0,56,5,1662,0,1,0,1,0,0,2,0,203,0,0,10,3158,0,5,0,3455,10842,636,7387,227
PE,24759,LAJEDO,94,177,475,10,830,2,9,46,1,0,0,328,61,5774,0,457,1,4,1,2,1,0,1619,0,20,23,6853,0,3,0,6770,26539,1031,19769,440
PE,24775,LIMOEIRO,7228,275,2147,16,1838,4,34,28,3,6,0,781,426,3937,3,23,0,4,3,5,3,0,6889,0,59,7,1174,0,189,0,9457,42404,3525,32947,976
PE,24791,MACAPARANA,1833,129,813,6,238,0,71,5,11,4,0,253,79,5797,0,1,0,0,0,3,5,2,824,0,18,3,549,0,3,0,6518,20377,937,13859,405
PE,24813,MACHADOS,1394,54,75,2,103,1,8,4,1,7,0,452,1047,926,0,0,0,1,0,3,1,1,589,0,8,0,106,0,2,0,2496,8580,480,6084,164
PE,24830,MARAIAL,3189,40,135,3,95,0,5,6,0,22,0,72,12,293,0,0,0,0,0,5,2,0,440,0,0,5,599,0,368,0,3256,9871,382,6615,190
PE,24856,MIRANDIBA,499,71,166,5,195,0,0,4,0,0,0,139,317,805,0,0,0,1,0,10,0,0,383,0,9,8,1099,0,2153,0,2788,10251,264,7463,320
PE,24872,MORENO,745,157,4356,19,3710,54,27,42,1,4,0,918,1056,2363,3,15,2690,4,76,17,2,0,4442,0,66,26,1474,0,150,4,7574,35988,2556,28414,699
PE,24899,NAZARE DA MATA,163,91,829,19,3893,11,8,13,1,5,0,975,110,620,0,10,3,2,0,9,1,2,3683,0,16,2,2764,0,11,0,4782,22936,2597,18154,540
PE,24910,OLINDA,6193,1517,31950,131,32686,285,377,866,66,76,0,16020,5403,12178,127,672,509,118,86,623,69,9,26676,0,2173,55,30597,0,20262,10,35686,265800,15690,230114,7227
PE,24937,OROBO,588,125,175,7,971,0,10,8,0,1,0,86,36,2377,1,0,2,0,0,4,4,0,721,0,9,38,3228,0,56,0,5246,16665,1125,11419,362
PE,24953,OROCO,8,34,721,1,46,0,0,1,0,1,0,49,887,3338,0,0,0,0,0,2,2,1,142,0,23,0,12,0,52,0,1977,8489,164,6512,166
PE,24970,OURICURI,1163,201,1233,9,137,0,21,3,0,10,0,296,1235,6142,1,34,0,0,1,5,6,0,3527,0,86,57,5973,0,42,1,9638,35808,1093,26170,924
PE,24996,PALMARES,424,175,2253,30,5623,14,211,337,2,3,0,1946,267,3028,2,23,1,3,0,19,0,0,6029,0,27,14,1266,0,681,0,11856,40551,1945,28695,775
PE,25011,PALMEIRINA,50,45,190,1,108,0,0,19,0,0,0,83,6,2407,2,6,1,0,0,1,1,0,167,0,9,1,294,0,5,0,1838,6504,292,4666,195
PE,25038,PANELAS,44,70,303,11,135,1,5,2,1,2,0,68,960,69,0,4,0,1,0,1,1,0,262,0,4,16,7876,0,5,0,5769,18645,446,12876,433
PE,25054,PARANATAMA,1361,59,374,2,215,0,0,8,0,0,0,31,9,138,1,72,0,0,0,1,0,0,532,0,4,10,2149,0,7,0,3405,9940,384,6535,263
PE,25070,PARNAMIRIM,1124,63,282,0,243,1,0,1,0,2,0,151,1926,2678,1,2,0,0,0,0,0,0,688,0,3,6,1077,0,26,0,3110,13494,445,10384,271
PE,25097,PASSIRA,335,178,613,10,390,0,11,4,0,9,0,656,75,476,1,21,0,0,8,9,3,0,4779,0,26,25,4325,0,68,1,5320,21894,1749,16574,490
PE,25119,PAUDALHO,1174,96,764,36,1371,2,9,22,0,5,0,723,1194,938,0,7,3,1,6,20,0,0,6644,0,43,31,4197,0,166,0,5382,28024,2066,22642,603
PE,25135,PAULISTA,3112,1637,17489,78,25675,109,195,692,359,53,0,7546,2630,4887,267,434,221,49,34,174,138,4,22809,0,2171,108,17032,0,3879,40,24827,159644,9804,134817,4296
PE,25151,PEDRA,182,120,628,16,193,1,0,2,0,1,0,251,30,5891,1,3,0,0,0,1,1,0,677,0,6,3,354,0,401,0,4022,15512,765,11490,370
PE,25178,PESQUEIRA,1935,222,3237,1759,3012,3,0,22,3,2,0,413,378,8320,4,18,0,4,14,15,6,0,2249,0,79,17,1206,0,909,0,10670,41273,2139,30603,901
PE,25194,PETROLANDIA,606,61,2521,12,1308,11,22,1,0,4,0,775,129,5054,1,2,0,0,0,5,0,0,525,0,360,1,421,0,29,0,3757,17996,780,14239,280
PE,25216,PETROLINA,690,300,10539,40,1245,6,31,30,4,20,0,4060,17422,28471,7,43,2,19,5,22,25,1,20750,0,254,17,878,0,843,0,24311,127832,5088,103521,3014
PE,25232,POCAO,21,63,382,15,60,0,1,2,0,0,0,47,17,2587,0,2,0,0,0,5,1,0,224,0,2,8,1337,0,243,0,1083,7526,430,6443,200
