SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
GO,94951,NOVA ROMA,1045,828,829,2810,18,1981,90
GO,94978,NOVA VENEZA,2407,2584,1148,6463,84,5315,240
GO,95010,NOVO BRASIL,1307,1207,620,3269,26,2649,109
GO,95036,ORIZONA,3801,4439,1321,10154,174,8833,419
GO,95052,OURO VERDE DE GOIÁS,909,1792,851,3748,51,2897,145
GO,95079,OUVIDOR,2261,1625,511,4635,66,4124,172
GO,95095,PADRE BERNARDO,4668,5333,4752,15665,251,10913,661
GO,95117,PALMEIRAS DE GOIÁS,4788,8204,2461,16011,157,13550,401
GO,95133,PALMELO,708,796,409,1996,13,1587,70
GO,95150,PALMINÓPOLIS,1099,1767,595,3547,15,2952,71
GO,95176,PANAMÁ,870,936,444,2364,27,1920,87
GO,95230,PARAÚNA,3305,2896,2166,8757,76,6591,314
GO,95311,PETROLINA DE GOIÁS,2484,3064,1995,7953,92,5958,318
GO,95354,PILAR DE GOIÁS,993,833,480,2415,27,1935,82
GO,95397,PIRACANJUBA,7446,6468,4205,18959,212,14754,628
GO,95419,PIRANHAS,4125,2722,2223,9518,90,7295,358
GO,95435,PIRENÓPOLIS,5021,8377,2815,17075,259,14260,603
GO,95451,PIRES DO RIO,6722,9075,4729,21775,296,17046,953
GO,95494,PONTALINA,5695,4830,3023,14200,170,11177,482
GO,95559,PORANGATU,13457,6966,8526,30189,261,21663,979
GO,95575,PORTELÂNDIA,1300,1058,682,3208,47,2526,121
GO,95613,POSSE,6816,8551,5855,22118,203,16263,693
GO,95630,QUIRINÓPOLIS,11227,12248,6347,31303,449,24956,1032
GO,95656,RIALMA,2941,3202,2049,8630,114,6581,324
GO,95672,RIANÁPOLIS,1210,1441,810,3696,47,2886,188
GO,95710,RIO VERDE,32460,44006,22001,103492,1352,81491,3673
GO,95737,RUBIATABA,4552,6227,3287,14866,209,11579,591
GO,95753,SANCLERLÂNDIA,2850,2187,1489,6814,79,5325,209
GO,95770,SANTA BÁRBARA DE GOIÁS,1614,1908,992,4693,41,3701,138
GO,95796,SANTA CRUZ DE GOIÁS,883,1285,833,3126,29,2293,96
GO,95818,SANTA HELENA DE GOIÁS,12053,9567,3936,27032,413,23096,1063
GO,95834,SANTA RITA DO ARAGUAIA,1096,1626,957,3846,46,2889,121
GO,95850,SANTA ROSA DE GOIÁS,1114,1059,516,2925,109,2409,127
GO,95877,SANTA TEREZA DE GOIÁS,1183,1009,1094,3448,55,2354,107
GO,95893,SANTA TEREZINHA DE GOIÁS,3440,2191,1755,7733,73,5978,274
GO,95915,SÃO DOMINGOS,2695,1735,2614,7512,59,4898,409
GO,95931,SÃO FRANCISCO DE GOIÁS,1518,1746,1168,4697,70,3529,195
GO,95958,PLANALTINA,20414,12775,11539,47720,1162,36181,1830
GO,95974,SÃO JOÃO D'ALIANÇA,2051,2007,1974,6368,112,4394,224
GO,95990,SÃO LUÍS DE MONTES BELOS,6843,9382,5215,22686,340,17471,906
GO,96016,SÃO MIGUEL DO ARAGUAIA,5230,6456,5835,18291,128,12456,642
GO,96059,SÃO SIMÃO,5841,2932,2250,11633,153,9383,457
GO,96075,SERRANÓPOLIS,2092,1644,800,4780,54,3980,190
GO,96091,SILVÂNIA,5005,5625,2756,14032,177,11276,469
GO,96113,SÍTIO D'ABADIA,769,721,829,2409,6,1580,84
GO,96172,TAQUARAL DE GOIÁS,1196,1327,648,3334,44,2686,119
GO,96237,TRÊS RANCHOS,1279,1154,666,3230,33,2564,98
GO,96253,TRINDADE,26736,24505,14970,69828,945,54858,2672
GO,96318,TURVÂNIA,1569,1818,780,4366,48,3586,151
GO,96334,URUAÇU,10462,6614,6797,24928,257,18131,798
GO,96350,URUANA,3803,4168,2823,11350,153,8527,403
GO,96377,URUTAÍ,977,959,639,2731,46,2092,110
GO,96393,VARJÃO,1017,1670,761,3618,44,2857,126
GO,96415,VIANÓPOLIS,2177,4548,1853,9083,133,7230,372
GO,96458,ACREÚNA,5084,5804,3921,15498,165,11577,524
GO,96474,MINAÇU,11700,4755,9243,26738,245,17495,795
GO,96512,MUNDO NOVO,1659,1386,1752,5005,33,3253,175
GO,96539,NOVA CRIXÁS,3206,2063,2636,8304,66,5668,333
GO,96555,NOVA GLÓRIA,2816,1993,2101,7300,112,5199,278
GO,96571,VICENTINÓPOLIS,2151,2162,979,5493,64,4514,137
GO,96610,AMERICANO DO BRASIL,1773,1800,696,4443,34,3747,140
GO,96695,ARAGUAPAZ,1941,2210,1643,6053,44,4410,215
GO,96717,ARENÓPOLIS,1365,908,763,3170,18,2407,116
GO,96733,CACHOEIRA DOURADA,2742,2427,2081,7593,83,5512,260
GO,96750,DOVERLÂNDIA,2745,1670,1000,5665,43,4665,207
GO,96776,SANTO ANTÔNIO DO DESCOBERTO,14049,10368,8374,35227,805,26853,1631
GO,96814,INDIARA,4610,2610,2587,10397,155,7810,435
GO,96873,CAMPINAÇU,1483,689,866,3172,27,2306,107
GO,96890,SANTA ISABEL,1163,1038,576,2948,43,2372,128
GO,96911,ADELÂNDIA,1004,927,366,2421,25,2055,99
GO,96938,ÁGUA FRIA DE GOIÁS,1194,1453,1369,4186,52,2817,118
MA,7005,ÁGUA DOCE DO MARANHÃO,4138,1903,3434,9770,79,6336,216
MA,7013,AFONSO CUNHA,3348,247,1120,4899,26,3779,158
MA,7021,ALTO ALEGRE DO MARANHÃO,8753,1041,4000,14341,81,10341,466
MA,7030,ALCÂNTARA,8912,974,5909,16263,141,10354,327
MA,7048,ALTO ALEGRE DO PINDARÉ,11630,1190,6116,19689,130,13573,623
MA,7056,ALDEIAS ALTAS,9455,1206,4298,15713,124,11415,630
MA,7064,APICUM-AÇU,4597,1531,2664,8964,24,6300,148
MA,7072,ALTAMIRA DO MARANHÃO,2478,726,1320,4747,50,3427,173
MA,7080,AMAPÁ DO MARANHÃO,2181,737,1530,4622,27,3092,147
MA,7099,ALTO PARNAÍBA,3138,1494,2520,7415,41,4895,222
MA,7102,ARAGUANÃ,3891,369,2305,6738,26,4433,147
MA,7110,AMARANTE DO MARANHÃO,11051,4519,6384,22750,184,16366,612
MA,7129,BACABEIRA,7193,651,1775,9965,108,8190,238
MA,7137,ANAJATUBA,10590,931,6261,18420,155,12159,483
MA,7145,BACURITUBA,2273,409,2014,4803,21,2789,86
MA,7153,ANAPURUS,6763,865,1469,9458,67,7989,294
MA,7161,BELÁGUA,3007,239,969,4388,27,3419,146
MA,7170,ARAIOSES,14477,4764,9229,29540,309,20311,761
MA,7188,BELA VISTA DO MARANHÃO,4111,897,2500,7674,34,5174,132
MA,7196,ARARI,11284,2271,6474,20760,209,14286,522
MA,7200,BERNARDO DO MEARIM,2642,501,1362,4635,36,3273,94
MA,7218,AXIXÁ,5264,715,2703,8909,73,6206,154
MA,7226,CACHOEIRA GRANDE,3613,255,2228,6282,29,4054,157
MA,7234,BACABAL,32879,9176,19316,63421,620,44105,1430
MA,7242,DAVINÓPOLIS,4559,1585,2692,9063,80,6371,147
MA,7250,BACURI,6528,1172,4041,12047,56,8006,250
MA,7269,BOM JESUS DAS SELVAS,7093,2492,4414,14382,81,9968,302
MA,7277,BALSAS,22287,13250,13458,50270,398,36812,877
MA,7285,BOM LUGAR,5533,822,2924,9535,43,6611,213
MA,7293,BARÃO DE GRAJAÚ,7128,1379,3390,12336,97,8946,342
MA,7307,BREJO DE AREIA,3461,788,1864,6403,50,4539,240
MA,7315,BARRA DO CORDA,26845,8647,17335,54586,445,37251,1314
MA,7323,BOA VISTA DO GURUPI,2147,875,1267,4369,15,3102,65
MA,7331,BARREIRINHAS,21974,2276,10308,35422,160,25114,704
MA,7340,BURITICUPU,21448,4954,12176,39652,272,27476,802
MA,7358,BENEDITO LEITE,1758,852,1535,4320,30,2785,145
MA,7366,BURITIRANA,4847,1677,2960,9824,107,6864,233
MA,7374,BEQUIMÃO,7079,2650,4450,14579,121,10129,279
MA,7382,CAMPESTRE DO MARANHÃO,5239,1018,2553,9018,75,6465,133
MA,7390,BREJO,12204,3017,6491,22347,136,15856,499
MA,7404,CAPINZAL DO NORTE,4317,938,1795,7326,60,5531,216
MA,7412,BURITI,10535,1710,5677,18794,144,13117,728
MA,7420,CENTRAL DO MARANHÃO,3347,145,2475,6175,31,3700,177
MA,7439,BURITI BRAVO,8422,1542,4780,15434,120,10654,570
MA,7447,CENTRO DO GUILHERME,3554,382,1545,5636,23,4091,132
MA,7455,CAJAPIÓ,4269,687,3031,8267,75,5236,205
MA,7463,CENTRO NOVO DO MARANHÃO,5212,922,2346,8761,55,6415,226
MA,7471,CAJARI,7635,487,2533,11020,68,8487,297
MA,7480,CIDELÂNDIA,4859,1395,2908,9396,68,6488,166
MA,7498,CÂNDIDO MENDES,5678,1924,5190,13112,46,7922,274
MA,7501,CONCEIÇÃO DO LAGO-AÇU,5417,842,2175,8767,50,6592,283
MA,7510,CANTANHEDE,6315,1029,3386,11096,78,7710,288
MA,7528,FEIRA NOVA DO MARANHÃO,2473,1269,1569,5515,57,3946,147
MA,7536,CAROLINA,8049,2824,5322,16796,149,11474,452
MA,7544,FERNANDO FALCÃO,3393,796,1369,5727,21,4358,148
MA,7552,CARUTAPERA,6157,3283,4860,14659,80,9799,279
MA,7560,FORMOSA DA SERRA NEGRA,3999,3245,2696,10272,51,7576,281
MA,7579,CAXIAS,56961,11559,30259,102299,1035,72040,2485
MA,7595,CEDRAL,4480,401,2640,7730,64,5090,145
MA,7609,GOVERNADOR EDISON LOBÃO,4770,2254,2397,9738,110,7341,207
MA,7617,CHAPADINHA,27567,5132,13499,47810,386,34311,1226
MA,7625,GOVERNADOR LUIZ ROCHA,2371,1503,1208,5292,41,4084,169
MA,7633,CODÓ,36291,8571,30382,77922,699,47540,1979
MA,7641,GOVERNADOR NEWTON BELLO,3890,600,2625,7328,41,4703,172
MA,7650,COELHO NETO,19064,2847,11462,34445,232,22983,840
MA,7668,GOVERNADOR NUNES FREIRE,7816,1756,4004,13942,67,9938,299
MA,7676,COLINAS,12751,2656,8347,24595,144,16248,697
MA,7684,IGARAPÉ DO MEIO,5144,830,3485,9762,57,6277,246
MA,7692,COROATÁ,23395,5041,13965,44078,378,30113,1299
MA,7706,ITAIPAVA DO GRAJAÚ,4954,964,2613,8770,30,6157,209
MA,7714,CURURUPU,12296,1752,9414,23981,140,14567,379
MA,7722,ITINGA DO MARANHÃO,6502,4701,5809,17352,85,11543,255
MA,7730,DOM PEDRO,8485,2747,4323,15995,129,11672,311
MA,7749,JATOBÁ,3129,618,1301,5199,24,3898,127
MA,7757,DUQUE BACELAR,4712,716,2478,8222,55,5744,261
MA,7765,JENIPAPO DOS VIEIRAS,5717,1376,3401,10781,50,7380,237
MA,7773,ESPERANTINÓPOLIS,8058,1319,3885,13785,107,9900,416
MA,7781,JUNCO DO MARANHÃO,2531,485,1204,4353,37,3149,96
MA,7790,FORTALEZA DOS NOGUEIRAS,5052,1041,2472,8828,70,6356,193
MA,7803,LAGO DOS RODRIGUES,3904,1082,1351,6518,33,5167,148
MA,7811,FORTUNA,6740,808,2784,10785,119,8001,334
MA,7820,LAGOA DO MATO,4312,497,2186,7328,45,5142,288
MA,7838,GODOFREDO VIANA,2500,1238,2189,6040,19,3851,94
MA,7846,LAGOA GRANDE DO MARANHÃO,4455,842,1672,7188,35,5516,184
MA,7854,GONÇALVES DIAS,6534,1120,3347,11369,70,8022,298
MA,7862,LAJEADO NOVO,2753,996,1543,5442,35,3899,115
MA,7870,GOVERNADOR ARCHER,4059,706,2278,7293,37,5015,213
MA,7889,MARACAÇUMÉ,6167,1716,4110,12354,77,8244,284
MA,7897,GOVERNADOR EUGÊNIO BARROS,6274,1186,3102,10920,71,7818,287
MA,7900,MARAJÁ DO SENA,3164,556,1583,5536,30,3953,203
MA,7919,GRAÇA ARANHA,3158,437,1554,5280,21,3726,110
MA,7927,MARANHÃOZINHO,3794,694,1504,6166,31,4662,143
MA,7935,GRAJAÚ,20367,5789,10884,38024,191,27140,793
MA,7943,MATÕES DO NORTE,3704,295,2512,6711,32,4199,168
MA,7951,GUIMARÃES,5661,507,3440,9915,82,6475,225
MA,7960,MILAGRES DO MARANHÃO,2408,507,1494,4523,15,3029,99
MA,7978,HUMBERTO DE CAMPOS,10177,897,7263,18891,83,11628,471
MA,7986,NOVA COLINAS,2172,595,995,3900,37,2905,101
MA,7994,ICATU,10812,703,6948,18933,77,11985,393
MA,8001,NOVA OLINDA DO MARANHÃO,6230,1230,3559,11387,90,7828,278
MA,8010,IGARAPÉ GRANDE,4156,1356,1543,7342,81,5799,206
MA,8028,OLINDA NOVA DO MARANHÃO,4800,429,2974,8540,69,5566,268
MA,8036,IMPERATRIZ,59841,54665,37422,156733,2051,119311,2754
MA,8044,PAULINO NEVES,6052,920,3318,10657,80,7339,287
MA,8052,SÃO LUÍS GONZAGA DO MARANHÃO,10220,878,6173,17865,95,11692,499
MA,8060,PEDRO DO ROSÁRIO,8389,661,4799,14358,81,9559,428
MA,8079,ITAPECURU MIRIM,22039,3089,11244,37785,360,26541,1053
MA,8087,PERITORÓ,8985,998,4304,14883,151,10579,445
MA,8095,JOÃO LISBOA,8056,3661,5558,17851,188,12293,388
MA,8109,PORTO RICO DO MARANHÃO,2796,644,1920,5511,50,3591,101
MA,8117,JOSELÂNDIA,6498,1210,3290,11409,94,8119,317
MA,8125,PRESIDENTE MÉDICI,2800,435,1294,4645,20,3351,96
MA,8133,LAGO DA PEDRA,14721,6200,10891,32799,240,21908,747
MA,8141,PRESIDENTE SARNEY,6315,677,4055,11399,47,7344,305
MA,8150,LAGO DO JUNCO,4271,859,1915,7276,58,5361,173
MA,8168,RAPOSA,9132,1380,1749,12633,148,10884,224
MA,8176,LAGO VERDE,6527,639,3212,10743,79,7531,286
MA,8184,RIBAMAR FIQUENE,2833,1245,1973,6195,36,4222,108
MA,8192,LIMA CAMPOS,4388,1741,2046,8567,89,6521,303
MA,8206,SANTA FILOMENA DO MARANHÃO,3113,518,1252,5044,32,3792,129
MA,8214,LORETO,4090,922,2337,7581,35,5244,197
MA,8222,SANTANA DO MARANHÃO,3307,541,2428,6472,32,4044,164
MA,8230,LUÍS DOMINGUES,1881,1238,1667,4893,26,3226,81
MA,8249,SANTO AMARO DO MARANHÃO,4556,487,2484,7748,48,5264,173
MA,8257,MAGALHÃES DE ALMEIDA,5353,2089,3728,11591,82,7863,339
MA,8265,SÃO DOMINGOS DO AZEITÃO,2989,428,1602,5180,17,3578,144
MA,8273,MATA ROMA,6704,1442,2686,11221,79,8535,310
MA,8281,SÃO FRANCISCO DO BREJÃO,3129,1347,1549,6162,40,4613,97
MA,8290,MATINHA,9740,1387,5028,16746,172,11718,419
MA,8303,SÃO JOÃO DO CARÚ,5351,701,2796,9168,37,6372,283
MA,8311,MATÕES,11637,1776,6984,21167,112,14183,658
MA,8320,SÃO JOÃO DO PARAÍSO,3657,1945,2224,8079,62,5855,191
MA,8338,MIRADOR,7179,1250,4952,13852,60,8900,411
MA,8346,SÃO JOÃO DO SOTER,6204,565,2588,9769,53,7181,359
MA,8354,MIRINZAL,5758,701,3498,10237,71,6739,209
MA,8362,SÃO JOSÉ DOS BASÍLIOS,3937,434,2376,6943,36,4567,160
MA,8370,MONÇÃO,10713,1380,5688,18424,118,12736,525
MA,8389,SÃO PEDRO DA ÁGUA BRANCA,4326,914,2814,8230,31,5416,145
MA,8397,MONTES ALTOS,3593,1370,2006,7220,60,5214,191
MA,8400,SÃO PEDRO DOS CRENTES,1462,1020,935,3529,29,2594,83
MA,8419,MORROS,6879,771,4422,12560,97,8138,391
MA,8427,SÃO RAIMUNDO DO DOCA BEZERRA,2472,555,1558,4727,32,3169,110
MA,8435,NINA RODRIGUES,4449,673,2860,8283,44,5423,257
MA,8443,SÃO ROBERTO,2423,381,1152,4068,16,2916,96
MA,8451,NOVA IORQUE,1628,608,1217,3587,17,2370,117
MA,8460,SATUBINHA,2771,455,1637,5000,29,3363,108
MA,8478,OLHO D'ÁGUA DAS CUNHÃS,7009,1612,4636,13691,88,9055,346
MA,8486,SENADOR ALEXANDRE COSTA,3706,759,1582,6265,36,4683,182
MA,8494,PAÇO DO LUMIAR,27889,5260,4226,39021,799,34795,847
MA,8508,SENADOR LA ROCQUE,7889,2140,4655,15195,125,10540,386
MA,8516,PALMEIRÂNDIA,7732,912,5206,14300,79,9094,371
MA,8524,SERRANO DO MARANHÃO,3884,339,2253,6721,40,4468,205
MA,8532,PARAIBANO,6952,1720,5511,14703,86,9192,434
MA,8540,SUCUPIRA DO RIACHÃO,2151,391,1046,3763,21,2717,154
MA,8559,PARNARAMA,12706,1980,8901,24487,151,15586,749
MA,8567,TRIZIDELA DO VALE,7534,2140,2446,12614,153,10168,341
MA,8575,PASSAGEM FRANCA,6355,1900,2752,11553,104,8801,442
MA,8583,TUFILÂNDIA,3025,299,1828,5320,25,3492,143
MA,8591,PASTOS BONS,6818,1529,4024,12771,57,8747,343
MA,8605,TURILÂNDIA,6504,841,4947,12672,63,7725,317
MA,8613,PEDREIRAS,15165,4572,8715,29396,339,20681,605
MA,8621,VILA NOVA DOS MARTÍRIOS,2616,1511,1683,5979,49,4296,120
MA,8630,PENALVA,13041,1303,9344,24406,124,15062,594
MA,8656,PERI MIRIM,4833,978,4015,10069,69,6054,174
MA,8672,PINDARÉ-MIRIM,12033,2100,6716,21538,182,14822,507
MA,8699,PINHEIRO,23869,9510,17454,52230,398,34776,999
MA,8710,PIO XII,9292,2135,5582,17576,91,11994,476
MA,8737,PIRAPEMAS,6568,664,4100,11764,79,7664,353
MA,8753,POÇÃO DE PEDRAS,8652,1811,4614,15528,93,10914,358
MA,8770,PORTO FRANCO,5451,4758,4059,14562,93,10503,201
MA,8796,PRESIDENTE DUTRA,15789,4000,8916,29495,272,20579,518
MA,8818,PRESIDENTE JUSCELINO,4993,286,3032,8518,36,5486,171
MA,8834,PRESIDENTE VARGAS,5149,478,2656,8583,62,5927,238
MA,8850,PRIMEIRA CRUZ,4492,433,3873,9020,32,5147,190
MA,8877,RIACHÃO,7239,1709,4285,13728,81,9443,414
MA,8893,SÃO JOSÉ DE RIBAMAR,46070,8120,18975,75408,990,56433,1253
MA,8915,ROSÁRIO,16555,1615,7978,26982,278,19004,556
MA,8931,SAMBAÍBA,2347,696,1419,4594,22,3175,110
MA,8958,SANTA HELENA,10489,2113,8331,21527,152,13196,442
MA,8974,SANTA LUZIA,24069,4660,14739,45002,314,30263,1220
MA,8990,SANTA QUITÉRIA DO MARANHÃO,10399,1795,5139,17845,107,12706,405
MA,9016,SANTA RITA,11033,2003,6034,19693,153,13659,470
MA,9032,SANTO ANTÔNIO DOS LOPES,6616,1003,2909,10896,69,7987,299
MA,9059,SÃO BENEDITO DO RIO PRETO,7130,965,3359,11859,78,8500,327
MA,9075,SÃO BENTO,11499,3604,10206,25986,184,15780,493
MA,9091,SÃO BERNARDO,9507,2916,5837,18988,128,13151,600
MA,9113,SÃO DOMINGOS DO MARANHÃO,12168,4886,8342,26254,199,17912,659
MA,9130,SÃO FÉLIX DE BALSAS,2094,303,1112,3639,13,2527,117
MA,9156,SÃO FRANCISCO DO MARANHÃO,4784,1006,2781,8935,66,6154,298
MA,9172,SÃO JOÃO BATISTA,9890,1202,5303,16830,74,11527,361
MA,9199,SÃO JOÃO DOS PATOS,8541,2809,6281,18282,179,12001,472
MA,9210,SÃO LUÍS,365814,111129,163871,668253,12140,504382,15299
MA,9237,SÃO MATEUS DO MARANHÃO,13324,3771,10195,28179,188,17984,701
MA,9253,SÃO RAIMUNDO DAS MANGABEIRAS,6456,1933,4000,12762,73,8762,300
MA,9270,SÃO VICENTE FERRER,8381,932,6689,16529,120,9840,407
MA,9296,SÍTIO NOVO,5895,2497,3593,12382,64,8789,333
MA,9318,SUCUPIRA DO NORTE,4785,613,2284,7989,46,5705,261
MA,9334,TASSO FRAGOSO,2646,997,1508,5302,32,3794,119
MA,9350,TIMBIRAS,10045,1283,6463,18438,103,11975,544
MA,9377,TIMON,57703,14872,24028,100147,1023,76119,2521
MA,9393,TUNTUM,13255,4485,8714,27470,258,18756,758
MA,9415,TURIAÇU,10861,3066,8737,23350,121,14613,565
MA,9431,TUTÓIA,15194,5865,11129,33237,280,22108,769
MA,9458,URBANO SANTOS,10312,1177,3694,15857,124,12163,550
MA,9474,VARGEM GRANDE,14716,2548,9328,27806,188,18478,1026
MA,9490,VIANA,17935,4379,10989,34288,280,23299,705
MA,9512,VITÓRIA DO MEARIM,11449,2425,8858,23486,199,14628,555
MA,9539,VITORINO FREIRE,11373,3270,6907,22370,172,15463,648
MA,9555,BOM JARDIM,13371,2768,8561,25585,177,17024,708
MA,9571,SANTA INÊS,26887,11068,15285,54909,585,39624,1084
MA,9598,PAULO RAMOS,8073,1729,4039,14365,104,10326,420
MA,9610,AÇAILÂNDIA,32731,16612,19106,70193,710,51087,1034
MA,9636,ESTREITO,9553,4266,5149,19572,159,14423,445
MA,9652,SANTA LUZIA DO PARUÁ,8484,1898,4366,15195,121,10829,326
MA,9679,ARAME,9164,3546,6461,19724,76,13263,477
MA,9695,MIRANDA DO NORTE,7344,880,4201,12776,88,8575,263
MA,9717,ZÉ DOCA,17038,3334,10541,31799,192,21258,694
MG,40002,ALFREDO VASCONCELOS,2688,1166,635,4732,71,4097,172
MG,40010,ABADIA DOS DOURADOS,2678,1613,717,5268,91,4551,169
MG,40029,ARAPORÃ,2437,1959,1120,5688,60,4568,112
MG,40037,ABAETÉ,5868,7384,4318,18262,328,13944,364
MG,40045,BRASILÂNDIA DE MINAS,5148,1757,2358,9489,98,7131,128
MG,40053,ABRE CAMPO,4836,2886,2987,11139,164,8152,266
MG,40061,CAPITÃO ANDRADE,1572,1205,722,3679,64,2957,116
MG,40070,ACAIACA,1538,849,925,3440,39,2515,89
MG,40088,CARNEIRINHO,3839,1927,1292,7264,71,5972,135
MG,40096,AÇUCENA,3941,1353,3069,8719,124,5650,232
MG,40100,CATUJI,3320,1106,1675,6339,50,4664,188
MG,40118,ÁGUA BOA,5247,1575,4526,11822,86,7296,388
MG,40126,DIVISA ALEGRE,1763,1198,1314,4416,29,3102,112
MG,40134,ÁGUA COMPRIDA,782,732,457,2055,32,1598,52
MG,40142,DIVISÓPOLIS,2702,1353,1024,5294,48,4270,167
MG,40150,AGUANIL,1854,693,735,3451,65,2716,104
MG,40169,DURANDÉ,2700,1534,1392,5819,59,4427,134
MG,40177,ÁGUAS FORMOSAS,6197,3002,4640,14352,127,9712,386
MG,40185,ENTRE FOLHAS,2400,1235,1215,5062,82,3847,130
MG,40193,ÁGUAS VERMELHAS,3798,1981,3694,9839,82,6145,284
MG,40207,FERVEDOURO,4066,1696,1820,7908,123,6088,203
MG,40215,AIMORÉS,7223,6229,3302,17473,242,14171,477
MG,40223,FRANCISCÓPOLIS,2093,537,1694,4513,39,2819,150
MG,40231,AIURUOCA,1801,1698,1252,5053,81,3801,221
MG,40240,ICARAÍ DE MINAS,3824,926,1551,6471,28,4920,142
MG,40258,ALAGOA,669,980,471,2227,34,1756,73
MG,40266,IPABA,6912,2077,2778,12135,169,9357,199
MG,40274,ALBERTINA,679,1006,384,2134,19,1750,46
MG,40282,JAÍBA,11721,3558,5435,21376,139,15941,523
MG,40290,ALÉM PARAÍBA,13815,6919,6467,28467,471,22000,795
MG,40304,JAMPRUCA,2050,616,883,3733,54,2850,130
MG,40312,ALFENAS,18473,22827,10903,54369,902,43466,1264
MG,40320,JUATUBA,7678,3597,2794,15071,414,12277,588
MG,40339,ALMENARA,14070,4209,9339,28681,262,19342,801
MG,40347,LAGOA GRANDE,3023,1781,1341,6297,71,4956,81
MG,40355,ALPERCATA,2770,1461,1379,5872,96,4493,166
MG,40363,LIMEIRA DO OESTE,2889,1027,662,4689,31,4027,80
MG,40371,ALPINÓPOLIS,7347,3548,2818,14276,239,11458,324
MG,40380,LONTRA,3811,811,2449,7296,52,4847,173
MG,40398,ALTEROSA,4028,4506,1884,10773,158,8889,197
MG,40401,MAMONAS,2648,1216,887,4955,44,4068,160
MG,40410,ALTO RIO DOCE,4033,2903,2583,9964,149,7381,296
MG,40428,MATA VERDE,2810,1592,1939,6610,35,4671,234
MG,40436,ALVARENGA,1755,1177,637,3706,46,3069,91
MG,40444,MATIAS CARDOSO,2963,1189,1364,5731,36,4367,179
MG,40452,ALVINÓPOLIS,6862,2195,3151,13035,228,9884,599
MG,40460,MONTEZUMA,2342,1024,1632,5251,46,3619,207
MG,40479,ALVORADA DE MINAS,1731,315,1237,3433,41,2196,109
MG,40487,NAQUE,2388,930,1276,4763,77,3487,92
MG,40495,AMPARO DO SERRA,2264,849,1000,4293,53,3293,127
MG,40509,NOVO ORIENTE DE MINAS,3644,1094,3352,8605,92,5253,423
MG,40517,ANDRADAS,8009,13259,4183,26881,525,22698,905
MG,40525,PALMÓPOLIS,2654,816,2451,6160,39,3709,200
MG,40533,CACHOEIRA DE PAJEÚ,2944,1506,1608,6309,53,4701,198
MG,40541,PEDRAS DE MARIA DA CRUZ,4068,610,2604,7497,35,4893,180
MG,40550,ANDRELÂNDIA,3371,3522,2179,9618,191,7439,355
MG,40568,PERIQUITO,2284,1765,1646,5887,54,4241,138
MG,40576,ANTÔNIO CARLOS,4830,1973,1719,9017,191,7298,304
MG,40584,PONTO DOS VOLANTES,3704,1512,2347,7939,66,5592,310
MG,40592,ANTÔNIO DIAS,3533,2388,2121,8426,100,6305,284
MG,40606,RIACHINHO,2786,714,1561,5218,36,3657,121
MG,40614,ANTÔNIO PRADO DE MINAS,727,538,302,1617,22,1315,28
MG,40622,ROSÁRIO DA LIMEIRA,2424,1269,914,4788,74,3874,107
MG,40630,ARAÇAÍ,799,860,743,2519,36,1776,81
MG,40649,SANTA BÁRBARA DO LESTE,2963,2043,1507,6823,123,5316,187
MG,40657,ARACITABA,934,432,401,1906,65,1505,74
MG,40665,SANTA RITA DE MINAS,2250,1579,1106,5139,77,4033,127
MG,40673,ARAÇUAÍ,10804,6689,9588,27865,202,18277,582
MG,40681,SANTANA DO PARAÍSO,6892,3894,2986,14404,303,11418,329
MG,40690,ARAGUARI,34878,28108,16249,83308,1451,67059,2622
MG,40703,SÃO JOÃO DA LAGOA,2002,799,1269,4189,33,2920,86
MG,40711,ARANTINA,1426,411,642,2644,55,2002,110
MG,40720,SÃO JOÃO DO MANHUAÇU,3627,1957,1336,7140,79,5804,141
MG,40738,ARAPONGA,3610,690,1654,6227,69,4573,204
MG,40746,SÃO JOÃO DO MANTENINHA,2262,1254,890,4536,51,3646,79
MG,40754,ARAPUÁ,705,1336,507,2680,59,2173,73
MG,40762,SÃO JOÃO DO PACUÍ,1956,366,839,3346,32,2507,153
MG,40770,ARAÚJOS,1554,2999,956,5713,105,4757,99
MG,40789,SÃO JOSÉ DA LAPA,7606,4046,2617,15245,447,12628,529
MG,40797,ARAXÁ,26279,26409,12675,68705,1174,56030,2168
MG,40800,SARZEDO,7700,4077,2282,15194,556,12912,579
MG,40819,ARCEBURGO,2032,3239,914,6538,111,5624,242
MG,40827,SEM PEIXE,1354,619,1141,3249,43,2108,92
MG,40835,ARCOS,12847,9035,4387,28074,838,23687,967
MG,40843,SENADOR AMARAL,2453,1136,643,4364,49,3721,83
MG,40851,AREADO,2802,5796,2010,11049,192,9039,249
MG,40860,UBAPORANGA,3649,2870,2504,9319,102,6815,194
MG,40878,ARGIRITA,1450,642,505,2707,39,2202,71
MG,40886,URUCUIA,3238,930,2010,6345,47,4335,120
MG,40894,ARINOS,5927,2658,4464,13449,113,8985,287
