SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 56, 'PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
ES,56979,SÃO MATEUS,0,64,910,3692,174,3410,4,7,19,2332,0,904,68,459,6408,0,32,0,462,11807,26,276,202,513,1463,58,4,2391,85,13180,65034,1673,51854,10011
ES,56995,SERRA,0,3024,29300,21586,4812,9185,51,523,665,4397,0,19696,835,10204,6626,0,5559,37,882,1683,1087,11615,745,1068,4416,2358,48,48,16282,33758,222031,11076,188273,4648
ES,57010,VIANA,0,488,2641,4575,1182,180,2,27,111,545,0,1172,93,1151,633,0,34,1,377,2041,771,850,31,2965,1432,101,6,12,238,5217,37298,1656,32081,6086
ES,57037,VILA VELHA,0,3371,28204,19402,21259,2047,88,480,3288,6253,0,8454,1676,17112,16243,0,370,22,1658,18210,6486,12022,436,5662,9585,2820,653,244,798,39704,258441,11982,218737,5949
ES,57053,VITÓRIA,0,3463,33054,24418,7847,3801,96,426,1262,3852,0,8911,2317,9078,10060,0,3343,21,7460,2826,2313,11741,598,2597,24593,5477,43,155,1274,36086,237554,10946,201468,6468
ES,57070,MARILÂNDIA,0,22,955,191,32,857,0,2,8,26,0,91,6,356,20,0,3,0,3,193,111,1832,59,123,896,52,0,0,7,979,8304,588,7325,239
ES,57096,IBATIBA,0,103,2348,229,547,98,0,2,15,193,0,1286,4,4280,83,0,4,0,88,490,480,135,312,150,223,6,0,0,121,2990,15852,461,12862,216
ES,57118,RIO BANANAL,0,1425,534,604,232,2903,0,1,38,169,0,303,4,1428,49,0,79,0,28,89,7,516,2,317,182,4,7,1,17,2680,13313,628,10633,170
ES,57134,JAGUARÉ,0,22,319,579,1697,1518,0,12,12,318,0,267,10,3627,242,0,29,0,57,428,56,379,33,186,736,8,0,190,70,2707,16265,1018,13558,475
ES,57150,PEDRO CANÁRIO,0,14,323,290,49,1428,0,0,9,679,0,809,3,250,113,0,9,0,66,605,9,752,38,490,417,685,0,45,1,3049,14732,556,11683,2591
ES,57916,LARANJA DA TERRA,0,8,526,448,395,7,0,38,8,17,0,51,110,1541,221,0,0,0,9,304,141,50,2,1837,534,9,0,0,10,1306,8757,386,7451,149
ES,57932,SANTA MARIA DO JETIBÁ,0,29,189,1035,142,35,0,2,0,95,0,228,3435,510,159,0,17,0,38,8320,16,118,2,385,1987,231,0,0,19,2313,21620,925,19307,243
ES,57959,VARGEM ALTA,0,23,171,835,1783,72,0,3,884,55,0,1083,8,259,21,0,3,2,17,177,45,409,199,662,1885,36,0,0,20,2271,12646,640,10375,197
ES,57975,VENDA NOVA DO IMIGRANTE,0,209,370,591,505,171,1,11,91,151,0,617,25,1757,106,0,8,0,77,328,248,1821,37,353,433,779,0,2,56,2139,13272,987,11133,390
ES,57991,ÁGUIA BRANCA,0,5,168,484,136,1296,0,0,19,39,0,143,7,256,81,0,0,0,718,195,237,1362,0,24,54,6,0,3,21,1764,7850,233,6086,81
GO,92010,ABADIÂNIA,0,120,165,177,766,830,0,1,1,226,0,82,30,127,3,9,1,0,9,11,10,208,4,3,2044,43,30,11,27,1797,9099,457,7302,1128
GO,92029,BONFINÓPOLIS,0,30,87,95,217,953,0,0,9,27,0,62,36,44,2,19,0,0,45,6,27,33,15,12,2025,4,3,1,81,1134,5825,150,4691,138
GO,92037,ÁGUA LIMPA,0,1,27,95,144,427,0,0,8,0,0,194,7,1,0,0,0,0,9,2,0,2,2,0,533,0,0,0,9,322,1974,24,1652,33
GO,92053,ALEXÂNIA,0,60,125,497,1903,2657,0,0,36,64,1,1655,156,155,1,10,0,0,81,279,87,190,45,2,558,68,3,7,32,3434,16644,730,13210,2344
GO,92061,CAMPOS VERDES,0,49,117,96,96,1124,0,43,7,1,0,879,27,34,0,0,0,0,41,0,19,387,0,16,198,8,0,0,18,1244,5369,46,4125,495
GO,92096,ALOÂNDIA,0,12,23,12,15,568,0,0,0,0,0,6,0,9,0,0,0,0,9,0,2,65,0,2,588,0,0,0,5,177,1734,31,1557,29
GO,92100,CEZARINA,0,488,164,195,104,1415,0,11,20,12,0,88,22,33,0,2,0,0,19,7,45,594,5,32,1327,6,2,3,119,1164,6680,160,5516,127
GO,92118,ALTO PARAÍSO DE GOIÁS,0,1054,54,161,50,146,0,0,0,0,0,12,15,78,1,0,0,0,31,1,0,4,41,0,1030,21,1,0,3,1229,4606,121,3377,153
GO,92126,COLINAS DO SUL,0,696,29,48,275,150,0,14,0,11,0,6,8,15,0,0,0,0,164,4,35,34,0,0,210,8,56,0,3,561,2697,26,2136,81
GO,92150,ALVORADA DO NORTE,0,101,55,310,70,208,0,0,0,0,0,33,1,10,0,0,0,0,18,3,6,8,1,1,2977,18,0,0,22,1550,6285,168,4735,144
GO,92169,MORRO AGUDO DE GOIÁS,0,16,25,14,22,261,0,8,0,0,0,4,1,8,0,0,0,0,0,1,8,7,0,2,1173,0,0,0,15,285,2110,37,1825,76
GO,92177,AMORINÓPOLIS,0,4,50,106,40,1084,0,1,41,0,0,159,3,27,0,0,0,0,0,2,26,3,0,1,945,1,0,1,2,393,3269,41,2876,58
GO,92207,EDEALINA,0,108,21,57,51,469,0,9,4,1,0,573,3,33,0,0,0,0,19,0,2,96,1,0,879,1,0,1,29,426,3201,79,2775,60
GO,92215,ANÁPOLIS,0,11954,19179,11581,25747,12129,240,47,80,5961,5,1025,1609,8854,14,3411,136,0,926,163,960,10557,110,342,22239,301,1248,818,1192,33090,206218,10472,173128,7588
GO,92223,FAINA,0,1049,20,93,63,1771,0,19,3,7,0,50,99,94,1,0,0,0,11,3,120,28,14,5,399,2,0,1,226,1297,6190,158,4893,109
GO,92231,ANHANGÜERA,0,0,0,1,10,238,0,0,0,0,0,10,0,11,0,0,0,0,1,0,0,0,0,0,351,2,0,0,0,138,855,25,717,15
GO,92258,ANICUNS,0,127,816,304,155,1181,0,86,242,50,3,3673,115,333,4,1,0,0,58,10,14,837,3,6,2703,43,4,2,258,2522,15248,374,12726,244
GO,92266,GOUVELÂNDIA,0,2,1,7,327,687,0,0,0,1,0,24,0,1270,2,1,0,0,0,0,4,10,0,1,106,0,3,2,36,412,3297,41,2885,51
GO,92274,APARECIDA DE GOIÂNIA,0,29228,4893,5783,25619,29384,1,53,807,1169,7,17521,5294,2243,59,217,11,0,2451,781,1717,1738,542,631,16037,888,230,394,3553,35914,218323,9697,182409,5915
GO,92282,ITAGUARI,0,192,191,129,16,921,0,23,3,0,0,12,12,75,0,0,0,0,6,8,7,9,0,0,462,5,3,1,27,396,3508,76,3112,672
GO,92290,APORÉ,0,3,3,14,0,756,0,0,0,0,0,134,0,11,0,1,0,0,2,2,0,1,0,0,28,0,0,0,655,829,2777,82,1948,56
GO,92312,ARAÇU,0,12,7,36,20,585,0,1,0,0,0,14,177,14,0,0,0,0,10,0,5,26,3,1,401,3,0,0,1488,392,3615,70,3223,78
GO,92320,MATRINCHÃ,0,43,12,305,35,868,0,0,2,7,0,515,53,32,0,3,0,0,0,1,17,14,0,0,598,1,1,0,44,908,3843,41,2935,42
GO,92339,ARAGARÇAS,0,30,56,1013,395,1647,0,28,111,6,0,637,44,762,0,2,0,0,34,0,73,13,82,7,1380,29,2,1232,51,2547,11930,486,9383,278
GO,92347,MIMOSO DE GOIÁS,0,179,2,10,356,328,0,0,0,0,0,2,0,256,0,1,0,0,30,0,60,1,0,0,428,46,0,1,40,352,2435,56,2083,42
GO,92355,ARAGOIÂNIA,0,532,77,322,316,984,0,24,16,90,0,123,56,81,0,6,0,0,26,11,38,24,6,20,1184,19,6,1,291,831,5845,143,5014,126
GO,92363,MONTIVIDIU,0,21,168,1008,57,598,0,2,4,0,0,1119,1,16,0,38,0,0,4,0,6,9,0,0,1760,8,0,4,101,1320,7429,232,6109,393
GO,92444,NOVO PLANALTO,0,330,55,52,60,647,0,2,0,282,0,9,13,315,0,0,0,0,20,0,2,19,0,0,340,1,0,0,13,527,3058,31,2531,45
GO,92460,PALESTINA DE GOIÁS,0,15,4,119,19,447,0,2,9,1,0,452,4,689,6,0,0,0,0,4,3,5,2,0,149,2,0,0,2,569,2780,37,2211,36
GO,92495,ARUANÃ,0,36,33,29,399,639,0,29,30,64,0,83,23,1203,2,5,0,0,7,0,42,33,36,1,332,3,5,0,26,1354,4880,88,3526,51
GO,92517,AURILÂNDIA,0,22,321,195,88,431,0,29,115,6,0,90,9,23,2,0,0,0,17,3,18,35,2,3,974,0,6,0,12,542,3392,93,2850,64
GO,92550,AVELINÓPOLIS,0,29,29,32,12,307,0,33,4,18,0,401,32,17,0,18,0,0,9,2,4,13,1,6,602,3,2,0,408,369,2631,50,2262,38
GO,92568,SANTA FÉ DE GOIÁS,0,11,56,457,54,856,0,14,11,1,0,43,109,77,0,7,0,0,5,0,9,7,0,0,642,4,4,1,23,737,3552,79,2815,53
GO,92614,BALIZA,0,14,103,224,289,205,0,0,0,1,0,320,2,13,1,0,0,0,0,1,0,13,0,0,303,2,0,37,28,472,2304,27,1832,32
GO,92622,SÃO JOÃO DA PARAÚNA,0,29,69,80,10,294,0,21,3,0,0,13,3,21,0,0,0,0,22,0,20,7,1,1,560,3,0,5,13,385,1729,21,1344,24
GO,92630,BARRO ALTO,0,25,65,64,292,1508,0,0,23,3,0,12,20,749,0,0,41,0,25,0,1,28,0,49,256,76,0,0,17,732,4911,106,4179,403
GO,92649,SÃO LUIZ DO NORTE,0,33,29,13,270,1018,0,0,0,3,0,6,6,111,0,0,0,0,1,3,6,24,0,0,42,2,0,0,10,408,3031,52,2623,775
GO,92657,BELA VISTA DE GOIÁS,0,225,176,728,346,1777,0,62,13,14,1,3917,487,357,2,19,0,0,48,9,301,75,5,14,2334,20,13,12,145,2756,16136,603,13380,467
GO,92665,SÃO MIGUEL DO PASSA QUATRO,0,34,11,249,75,443,0,0,4,15,0,54,43,78,0,0,0,0,17,0,70,16,1,3,640,1,1,0,180,450,2882,57,2432,235
GO,92673,BOM JARDIM DE GOIÁS,0,63,12,145,88,1772,0,13,15,5,0,59,12,1713,0,0,0,0,0,0,15,51,0,4,296,5,0,47,18,1380,6632,125,5252,273
GO,92690,BOM JESUS DE GOIÁS,0,81,509,315,74,3111,0,0,0,16,0,1428,4,214,18,85,0,0,4,3,19,7,0,1,2717,5,0,1,125,2385,13053,684,10668,246
GO,92703,SENADOR CANEDO,0,298,5572,1937,3384,4647,6,14,111,137,0,974,497,343,87,32,6,0,668,45,2925,482,64,51,6233,104,140,98,272,7396,41827,1374,34431,869
GO,92711,BRAZABRANTES,0,10,29,57,41,446,0,4,13,7,0,614,6,125,0,0,0,0,12,0,4,18,0,0,420,0,0,1,92,467,2638,57,2171,32
GO,92720,SIMOLÂNDIA,0,686,9,146,151,475,0,1,0,2,0,3,1,6,0,0,0,0,11,11,36,4,0,0,1869,7,0,2,8,852,4966,83,4114,137
GO,92754,BRITÂNIA,0,17,37,114,184,1200,0,8,38,5,0,39,24,421,2,0,0,0,18,0,17,11,5,0,773,1,0,0,10,668,4186,119,3518,68
GO,92762,TERESINA DE GOIÁS,0,27,9,530,13,20,0,0,0,2,0,1,11,137,0,0,0,0,31,0,0,5,0,0,547,14,0,1,22,538,2228,14,1690,66
GO,92770,BURITI ALEGRE,0,65,33,50,235,1203,0,0,95,10,0,165,7,1590,5,0,0,0,6,0,2,50,14,0,1104,7,0,0,196,1154,7113,271,5959,192
GO,92789,TROMBAS,0,2,49,56,148,236,0,0,0,172,0,61,10,10,0,0,0,0,4,0,11,34,1,3,1091,2,0,0,3,506,2785,41,2279,46
GO,92797,CABECEIRAS,0,1286,63,127,345,317,0,5,0,1,0,6,1,31,1,0,0,0,3,3,0,2,1,0,1584,11,0,2,21,1149,5677,153,4528,125
GO,92800,TURVELÂNDIA,0,308,39,31,18,770,0,0,1,3,0,546,0,153,0,37,0,0,1,3,1,2,0,0,96,4,0,7,7,881,3312,51,2431,65
GO,92819,CACHOEIRA ALTA,0,29,12,172,38,705,0,0,0,50,0,566,0,96,0,1,0,0,17,1,30,319,0,0,1156,11,0,0,85,1431,6226,255,4795,726
GO,92827,RIO QUENTE,0,23,114,26,282,212,0,1,25,1,0,8,7,15,0,0,0,0,5,0,8,8,1,1,923,13,0,0,66,344,2324,56,1980,56
GO,92835,CACHOEIRA DE GOIÁS,0,30,74,24,13,108,0,0,19,0,0,180,1,8,0,2,0,0,1,0,2,1,1,0,558,1,1,3,2,312,1523,25,1211,30
GO,92851,CAÇU,0,89,7,169,23,1379,0,0,2,28,0,137,0,118,0,27,0,0,15,4,4,1644,0,1,2073,23,1,4,214,1879,8942,179,7063,246
GO,92860,GUARINOS,0,125,7,138,154,469,0,0,0,2,0,14,5,9,0,0,0,0,13,0,14,24,1,0,382,7,49,0,1,275,1970,28,1695,30
GO,92878,CAIAPÔNIA,0,106,40,463,68,2727,0,55,2,0,0,386,16,351,0,6,0,0,6,0,6,44,6,2,3452,4,1,1,36,1892,10998,216,9106,222
GO,92886,COCALZINHO DE GOIÁS,0,327,109,292,1151,1102,1,3,2,118,0,53,1,332,0,1,0,0,48,8,0,358,8,21,1975,130,4,4,55,2159,10601,483,8442,825
GO,92894,CALDAS NOVAS,0,118,2871,390,10678,2584,0,0,36,42,0,153,51,297,2,6,0,0,178,86,78,55,44,3,10922,26,0,4,160,8137,42021,1403,33884,1090
GO,92908,SANTO ANTÔNIO DE GOIÁS,0,83,9,115,232,555,0,18,11,9,0,164,9,22,6,0,0,0,6,3,8,150,0,2,759,21,1,1,26,296,2819,71,2523,40
GO,92916,CAMPESTRE DE GOIÁS,0,35,135,42,21,540,0,2,6,126,0,144,70,21,0,0,0,0,35,1,3,74,2,35,585,7,4,0,33,428,2668,40,2240,40
GO,92924,CHAPADÃO DO CÉU,0,2,113,161,26,901,0,0,0,0,0,340,4,23,0,0,0,0,2,0,6,1,0,0,543,0,0,1,273,790,3654,171,2864,74
GO,92932,CAMPINORTE,0,14,82,143,1701,689,0,68,24,50,0,72,7,388,0,3,0,0,38,1,42,32,1,3,1321,17,6,3,59,1652,7453,247,5801,186
GO,92940,ALTO HORIZONTE,0,7,14,15,296,424,0,5,0,5,0,13,0,33,0,0,0,0,2,0,8,14,0,0,832,0,0,1,0,341,2282,49,1941,41
GO,92959,CAMPO ALEGRE DE GOIÁS,0,1,3,57,28,1148,0,0,0,0,0,38,7,20,0,0,0,0,9,1,0,0,0,0,1771,4,0,0,1,408,3834,69,3426,55
GO,92967,CASTELÂNDIA,0,13,3,25,19,998,0,0,0,0,0,212,0,94,2,16,0,0,0,0,1,0,0,0,835,3,0,2,50,693,3262,44,2569,25
GO,92975,CAMPOS BELOS,0,496,64,183,229,1921,0,1,2,20,1,184,9,2958,40,0,0,0,80,1,1,10,1,11,1504,742,4,9,82,3205,13700,321,10495,352
GO,92983,JESÚPOLIS,0,5,45,9,42,201,0,0,0,8,0,4,3,9,0,0,0,0,8,1,4,4,0,0,629,0,0,2,7,268,1800,32,1532,371
GO,92991,CARMO DO RIO VERDE,0,303,80,272,61,950,0,39,3,23,0,333,41,70,1,0,0,0,14,6,19,32,16,4,1268,56,6,2,56,1240,6780,180,5540,1226
GO,93009,APARECIDA DO RIO DOCE,0,4,1,56,4,856,0,0,0,0,0,459,0,15,0,0,0,0,1,1,0,49,0,0,68,0,0,0,58,498,2582,47,2084,269
GO,93017,CATALÃO,0,38,107,272,326,17961,0,6,42,48,0,2256,21,161,1,19,0,0,88,45,50,57,5,3,17885,122,3,13,100,7011,53729,1833,46718,2230
GO,93025,CIDADE OCIDENTAL,0,269,109,7389,9166,836,0,30,3,4,1,92,43,815,4,1,0,0,36,30,2,81,12,24,104,90,0,163,145,5030,28080,1241,23050,604
GO,93033,CATURAÍ,0,31,22,80,52,718,0,0,3,2,0,284,18,37,0,0,0,0,22,2,17,79,3,1,1036,5,1,0,280,593,3727,84,3134,71
GO,93041,PROFESSOR JAMIL,0,50,49,272,284,439,0,1,6,0,0,128,36,143,0,4,0,0,8,2,29,53,5,1,281,0,0,0,192,678,3046,71,2368,47
GO,93050,CAVALCANTE,0,381,66,668,47,319,0,0,0,0,0,2,15,379,1,0,0,0,32,6,1,54,128,0,989,153,2,0,25,2234,6535,92,4301,243
GO,93068,PEROLÂNDIA,0,1,6,457,11,605,0,0,0,0,0,204,0,0,0,19,0,0,0,1,0,7,0,0,250,0,0,0,153,445,2408,38,1963,24
GO,93076,CERES,0,74,159,4307,266,1568,1,5,65,58,0,994,62,182,0,9,4,0,36,1,57,197,3,3,1840,41,9,4,117,2391,15201,499,12810,1250
GO,93084,NOVA IGUAÇU DE GOIÁS,0,44,14,27,337,124,0,9,0,10,0,8,1,741,0,0,0,0,1,0,0,7,0,5,152,1,0,0,6,479,2215,48,1736,33
GO,93092,DIVINÓPOLIS DE GOIÁS,0,1259,41,8,46,512,0,3,44,5,0,14,6,202,0,0,1,0,11,2,1,1,26,0,498,0,1,0,17,1106,4587,81,3481,176
GO,93106,BURITI DE GOIÁS,0,11,23,129,304,504,0,23,31,15,0,60,13,18,0,1,0,0,28,6,4,11,1,2,751,4,0,1,8,430,2675,48,2245,25
GO,93122,CALDAZINHA,0,16,87,117,96,444,0,1,3,6,0,305,12,27,12,0,0,0,9,2,200,5,3,0,452,0,0,0,12,343,2464,51,2121,55
GO,93149,GUARAÍTA,0,33,4,77,11,145,0,5,1,0,0,1,1,3,0,0,0,0,3,0,32,72,0,2,951,0,0,0,15,242,1961,88,1719,46
GO,93157,CÓRREGO DO OURO,0,9,91,109,9,422,0,3,11,13,0,19,4,29,0,1,0,0,27,0,36,6,2,6,1045,0,3,3,9,310,2380,34,2070,30
GO,93165,INACIOLÂNDIA,0,9,3,29,22,1535,0,0,0,2,0,334,0,555,4,0,0,0,2,0,5,6,0,0,222,5,1,0,17,740,4027,91,3287,92
GO,93173,CORUMBÁ DE GOIÁS,0,227,45,66,729,691,3,0,0,188,2,46,7,137,0,4,1,0,4,8,21,213,3,16,1323,20,2,1,7,1287,7023,313,5736,965
GO,93181,MONTIVIDIU DO NORTE,0,2,199,52,32,194,0,15,0,202,0,183,1,25,0,0,0,0,4,0,0,3,0,0,973,5,0,0,3,551,2827,42,2276,53
GO,93190,CORUMBAÍBA,0,5,106,32,1467,1047,0,0,0,1,0,24,35,21,1,0,0,0,20,1,43,18,0,1,1542,0,1,0,50,1296,6391,159,5095,102
GO,93203,SANTO ANTÔNIO DA BARRA,0,634,4,9,21,591,0,0,25,2,0,489,1,9,0,14,0,0,4,21,3,0,2,0,628,3,0,0,125,628,3763,86,3135,169
GO,93220,TEREZÓPOLIS DE GOIÁS,0,30,139,172,114,533,0,0,13,31,2,45,20,21,0,10,0,0,10,3,78,50,9,4,1542,5,2,0,411,927,4886,156,3959,130
GO,93246,UIRAPURU,0,33,13,107,19,623,0,3,0,1,0,8,14,43,0,0,0,0,4,0,21,452,0,0,383,0,0,0,3,500,2520,38,2020,46
GO,93254,CRISTALINA,0,258,81,241,1350,8032,0,0,5,15,0,110,8,2761,1,0,0,0,58,6,15,87,17,2,3615,48,11,2,49,4861,25220,970,20359,484
GO,93262,BURITINÓPOLIS,0,348,24,110,223,93,0,0,0,0,0,4,0,32,0,0,0,0,60,0,0,2,0,0,782,27,0,0,2,696,2798,34,2102,86
GO,93270,CRISTIANÓPOLIS,0,17,10,52,58,611,0,4,1,2,0,49,26,190,0,0,0,0,6,2,5,28,1,0,895,0,0,0,24,405,2756,88,2351,66
GO,93289,VILA BOA,0,218,185,599,12,366,0,0,0,0,0,2,1,5,0,0,0,0,2,1,0,0,0,0,525,2,1,0,18,624,2885,46,2261,33
GO,93297,CRIXÁS,0,72,163,294,184,2221,0,1,0,36,0,39,30,733,0,2,0,0,21,3,39,1951,2,1,1307,7,5,12,100,2235,10861,283,8626,245
GO,93300,VALPARAÍSO DE GOIÁS,0,866,395,5285,7837,7801,1,190,1,46,0,1246,119,1852,12,6,2,0,1777,121,20,365,79,528,627,234,4,12,1173,8020,47596,3775,39576,1616
GO,93319,CROMÍNIA,0,56,38,55,80,719,0,0,0,0,0,259,10,99,0,0,0,0,11,2,300,11,2,0,768,1,1,0,18,358,3142,79,2784,63
GO,93327,NOVO GAMA,0,102,786,1523,2602,4361,0,30,0,45,0,119,12,9406,30,0,85,0,257,112,2,2718,7,12,3119,223,4,7,115,6639,38908,2309,32269,1010
GO,93335,CUMARI,0,7,20,23,19,787,0,0,0,5,0,48,6,1,0,0,0,0,14,4,0,2,0,0,858,1,0,2,3,360,2420,75,2060,47
GO,93343,ÁGUAS LINDAS DE GOIÁS,0,1537,141,556,11828,2947,0,63,8,17,0,275,33,5781,23,1,0,0,29,170,2,266,488,5,1013,4290,13,384,42,10341,49077,2774,38736,2310
GO,93351,DAMIANÓPOLIS,0,787,21,39,2,11,0,0,0,6,0,0,0,56,0,0,0,0,31,0,0,1,0,0,1163,3,0,0,1,611,3127,45,2516,102
GO,93360,ABADIA DE GOIÁS,0,51,75,166,179,952,0,1,56,35,0,133,265,57,0,1,0,0,28,20,60,41,12,2,945,8,3,2,125,731,4515,136,3784,74
GO,93378,DAMOLÂNDIA,0,19,43,64,66,719,0,0,3,3,0,22,44,19,0,0,0,0,2,1,4,13,16,30,937,7,4,0,87,240,2632,53,2392,47
GO,93386,AMARALINA,0,56,27,167,94,284,0,4,1,176,0,18,3,16,0,1,0,0,4,49,0,7,0,0,666,0,0,1,3,489,2380,28,1891,57
GO,93394,DAVINÓPOLIS,0,1,9,45,12,576,0,0,0,0,0,110,3,25,0,0,0,0,0,0,0,4,0,0,659,1,0,0,2,145,1794,43,1649,43
GO,93408,BONÓPOLIS,0,26,23,219,33,168,0,1,31,217,0,9,33,11,0,2,0,0,0,0,2,26,0,0,745,2,0,0,55,380,2313,29,1933,37
GO,93424,PORTEIRÃO,0,339,6,11,155,330,0,0,0,0,0,194,1,8,1,0,0,0,1,0,0,1,0,0,304,4,0,1,8,393,2117,45,1724,152
GO,93432,DIORAMA,0,3,1,196,6,521,0,0,107,5,0,163,4,61,0,0,0,0,5,0,7,1,0,1,550,1,0,1,11,267,2145,34,1878,29
GO,93440,SANTA RITA DO NOVO DESTINO,0,11,52,117,32,1145,0,0,0,1,0,2,21,516,0,0,68,0,7,1,2,2,0,1,33,47,0,0,1,328,2703,33,2375,55
GO,93483,SÃO PATRÍCIO,0,10,3,49,7,762,0,2,0,0,0,77,21,3,0,0,0,0,4,2,4,6,0,1,315,19,0,0,7,157,1685,51,1528,42
GO,93491,EDÉIA,0,1942,26,873,108,543,0,0,8,15,0,186,122,140,0,8,0,0,31,0,10,23,0,3,1396,3,6,0,118,1263,7764,218,6501,138
GO,93505,VILA PROPÍCIO,0,6,244,15,139,1128,0,3,0,1,0,31,28,648,0,2,4,0,17,124,1,13,0,0,203,30,0,0,6,1262,4517,60,3255,124
GO,93513,ESTRELA DO NORTE,0,9,23,32,104,258,0,3,0,253,0,11,1,30,0,0,0,0,3,0,0,3,47,0,1138,0,0,2,63,583,2924,54,2341,49
GO,93530,FAZENDA NOVA,0,297,89,426,55,748,0,22,40,48,0,613,37,276,4,3,0,0,42,1,30,25,2,0,695,8,4,4,39,1135,5557,167,4422,142
GO,93548,IPIRANGA DE GOIÁS,0,41,42,118,18,588,0,12,1,21,0,7,3,105,0,0,0,0,3,3,1,129,2,0,541,3,0,0,17,391,2495,58,2104,200
GO,93564,GAMELEIRA DE GOIÁS,0,10,25,39,138,316,0,0,0,73,0,15,20,17,0,0,1,0,8,0,0,34,0,1,839,0,6,2,64,394,2295,53,1901,51
GO,93572,FIRMINÓPOLIS,0,186,216,252,363,1535,0,2,59,26,0,99,81,53,0,0,0,0,42,4,36,43,13,210,2041,28,0,8,149,1332,7688,174,6356,155
GO,93580,CAMPO LIMPO DE GOIÁS,0,363,207,131,343,854,1,0,0,72,0,8,29,43,0,38,0,0,6,0,18,93,2,5,881,3,29,6,49,847,4795,201,3948,169
GO,93599,FLORES DE GOIÁS,0,484,247,695,43,184,0,0,0,1,0,28,1,17,0,0,0,0,6,0,11,1,0,6,1326,25,0,0,74,1165,5076,96,3911,107
GO,93602,LAGOA SANTA,0,4,173,3,8,193,0,0,0,0,0,72,0,8,0,0,0,0,3,0,0,312,0,0,8,0,0,0,14,210,1127,27,917,18
GO,93610,FORMOSA,0,22130,2488,3672,569,7414,7,7,1,50,0,86,95,188,5,10,0,0,88,46,23,79,16,55,1707,148,3,16,552,9532,57659,2428,48127,1940
GO,93637,FORMOSO,0,17,52,50,41,622,0,50,0,171,0,699,3,18,0,0,0,0,6,0,0,16,84,3,978,0,0,0,8,678,3943,56,3265,74
GO,93670,GOIANÁPOLIS,0,67,267,98,895,755,0,0,2,42,0,522,27,67,2,24,0,0,12,1,68,78,0,15,1394,14,13,1,1511,1982,8980,265,6998,197
GO,93696,GOIANDIRA,0,68,13,35,92,787,0,0,17,2,0,234,22,17,0,0,0,0,31,0,49,12,0,2,1522,0,0,4,16,562,4040,98,3478,155
GO,93718,GOIANÉSIA,0,160,965,426,546,11101,2,4,14,45,0,140,1468,10990,2,16,23,0,75,15,146,58,12,30,618,146,8,10,116,6897,38981,1092,32084,744
GO,93734,GOIÂNIA,0,16941,28893,44399,31326,150306,206,292,5454,8028,188,23116,35415,24845,374,1304,47,0,12246,5380,11368,18330,4961,2743,114841,6028,1639,2091,29063,119287,819655,35282,700368,34433
GO,93750,GOIANIRA,0,120,189,685,508,2579,0,35,39,122,0,148,337,753,1,9,0,0,167,55,300,1214,29,14,2838,29,24,9,419,2858,15593,541,12735,324
