SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PA,4669,TRACUATEUA,9266,2985,4141,16841,56,12700,393
PA,4677,INHANGAPI,2609,2180,1052,5981,19,4929,121
PA,4685,QUATIPURU,2735,2378,2820,8063,33,5243,97
PA,4693,IRITUIA,9489,5175,5116,20200,90,15084,330
PA,4707,CANAÃ DOS CARAJÁS,5261,3801,4979,14289,91,9310,157
PA,4715,ITAITUBA,18254,19250,21147,59715,199,38568,865
PA,4723,ANAPU,1914,5331,3091,10545,37,7454,172
PA,4731,ITUPIRANGA,11803,4959,9465,26916,116,17451,573
PA,4740,CURUÁ,2672,2399,1462,6660,18,5198,109
PA,4758,JACUNDÁ,11499,10374,10716,33242,156,22526,497
PA,4766,CACHOEIRA DO PIRIÁ,3932,2357,3351,9923,28,6572,255
PA,4774,JURUTI,7442,5699,4342,17794,58,13452,253
PA,4782,PIÇARRA,2431,2491,2848,7972,36,5124,166
PA,4790,LIMOEIRO DO AJURU,6381,3688,2442,12816,49,10374,256
PA,4804,BELTERRA,4864,3333,2745,11171,43,8426,186
PA,4812,MAGALHÃES BARATA,2623,2010,1646,6398,20,4752,99
PA,4820,SÃO JOÃO DA PONTA,1663,947,636,3298,8,2662,44
PA,4839,MARABÁ,54222,26769,28172,111481,619,83309,1699
PA,4847,SAPUCAIA,887,1129,846,2958,14,2112,82
PA,4855,MARACANÃ,8163,4293,3284,16091,91,12807,260
PA,4871,MARAPANIM,8297,4335,4857,17811,44,12954,278
PA,4898,MELGAÇO,2489,2254,6395,11308,26,4913,144
PA,4910,MOCAJUBA,8993,3304,3470,16122,74,12652,281
PA,4936,MOJU,16465,7049,10530,34775,134,24245,597
PA,4952,MONTE ALEGRE,12410,13829,8719,35490,87,26771,445
PA,4979,MUANÁ,8322,3118,4245,16015,44,11770,286
PA,4995,NOVA TIMBOTEUA,4842,2154,2265,9516,69,7251,186
PA,5010,ÓBIDOS,15032,4812,8096,28380,98,20284,342
PA,5037,OEIRAS DO PARÁ,6488,3568,3102,13590,40,10488,392
PA,5053,ORIXIMINÁ,15337,9253,9675,34824,145,25149,414
PA,5070,OURÉM,5122,2773,3085,11280,69,8195,231
PA,5096,PARAGOMINAS,22560,13610,15301,52540,218,37239,851
PA,5118,PEIXE-BOI,2946,1540,1702,6329,18,4627,123
PA,5134,PONTA DE PEDRAS,6812,2817,3940,13824,41,9884,214
PA,5150,PORTEL,7246,6864,9708,24435,68,14727,549
PA,5177,PORTO DE MOZ,3103,5484,3264,12110,25,8846,234
PA,5193,PRAINHA,6434,4949,4405,16055,36,11650,231
PA,5215,PRIMAVERA,3171,2478,2647,8463,37,5816,130
PA,5231,SALINÓPOLIS,10738,5550,5167,21765,82,16598,228
PA,5258,SALVATERRA,6014,2441,2754,11421,45,8667,167
PA,5274,SANTA CRUZ DO ARARI,2216,1182,1655,5141,11,3486,77
PA,5290,SANTA IZABEL DO PARÁ,15210,7791,5657,29287,189,23630,440
PA,5312,SANTA MARIA DO PARÁ,7092,4313,4045,15869,116,11824,303
PA,5339,SANTANA DO ARAGUAIA,5507,4950,5476,16317,91,10841,293
PA,5355,SANTARÉM,71723,62395,42614,179938,782,137324,2424
PA,5371,SANTARÉM NOVO,2201,1089,762,4153,14,3391,87
PA,5398,SANTO ANTÔNIO DO TAUÁ,7856,4656,3446,16247,71,12801,218
PA,5410,SÃO CAETANO DE ODIVELAS,5501,2569,3045,11295,35,8250,145
PA,5436,SÃO DOMINGOS DO CAPIM,7127,4861,5157,17694,91,12537,458
PA,5452,SÃO FÉLIX DO XINGU,9009,7976,8498,26176,159,17678,534
PA,5479,SÃO FRANCISCO DO PARÁ,4689,2813,2076,9766,45,7690,143
PA,5495,SÃO JOÃO DO ARAGUAIA,3556,1894,3203,8905,40,5702,212
PA,5517,SÃO MIGUEL DO GUAMÁ,12558,7265,7398,27772,110,20374,441
PA,5533,SÃO SEBASTIÃO DA BOA VISTA,6735,2605,3359,12963,45,9604,219
PA,5550,SENADOR JOSÉ PORFÍRIO,2255,2271,2614,7265,19,4651,106
PA,5576,SOURE,8641,1875,4433,15183,53,10750,181
PA,5592,TOMÉ-AÇU,15665,5836,9190,31372,141,22182,540
PA,5614,TUCURUÍ,31098,12364,15483,59978,255,44495,778
PA,5630,VIGIA,15063,5503,7642,28729,144,21087,377
PA,5657,VISEU,16079,4871,10747,32538,105,21791,736
PA,5673,REDENÇÃO,18522,13482,13533,46438,245,32905,656
PA,5690,RIO MARIA,4568,3604,2827,11289,71,8462,219
PA,5711,XINGUARA,8703,7071,6998,23292,146,16294,374
PA,5738,RONDON DO PARÁ,11178,7068,9292,28224,149,18932,537
PA,5754,URUARÁ,4233,11067,6255,22105,142,15850,408
PA,5770,MEDICILÂNDIA,2917,7478,3796,14540,73,10744,276
PA,5797,SÃO GERALDO DO ARAGUAIA,6866,4834,6981,19182,107,12201,394
PA,5819,CONCÓRDIA DO PARÁ,5960,4468,3967,14722,46,10755,281
PA,5835,PARAUAPEBAS,36918,14720,17062,70098,525,53036,873
PA,5851,CURIONÓPOLIS,5551,2232,2326,10395,65,8069,221
PA,5878,GARRAFÃO DO NORTE,5395,4839,5032,15746,75,10714,405
PA,5894,RURÓPOLIS,4215,6150,3664,14433,87,10769,317
PA,5916,PACAJÁ,4971,7959,5105,18512,81,13407,396
PA,5932,BREJO GRANDE DO ARAGUAIA,2189,1582,1994,5916,32,3922,119
PA,5959,OURILÂNDIA DO NORTE,4686,2922,3783,11627,46,7844,190
PA,5975,DOM ELISEU,12220,5381,7309,25463,133,18154,420
PA,5991,SANTA MARIA DAS BARREIRAS,2974,2219,3288,8701,49,5413,171
PB,19003,RIACHÃO DO POÇO,2060,665,417,3345,42,2928,161
PB,19011,ÁGUA BRANCA,3755,715,1326,6226,58,4900,372
PB,19020,SOBRADO,2924,1191,1052,5496,49,4444,280
PB,19038,AGUIAR,3034,457,734,4514,36,3780,253
PB,19046,SÃO JOSÉ DOS RAMOS,2185,833,461,3727,30,3266,218
PB,19054,ALAGOA GRANDE,10692,3722,5009,21229,268,16220,1538
PB,19062,CAPIM,2117,875,799,4068,46,3269,231
PB,19070,ALAGOA NOVA,7539,2846,2521,14149,173,11628,1070
PB,19089,CUITÉ DE MAMANGUAPE,3029,767,1314,5469,54,4155,305
PB,19097,ALAGOINHA,5919,1122,1881,9644,93,7763,629
PB,19100,CURRAL DE CIMA,2026,1241,531,4164,48,3633,318
PB,19119,ALHANDRA,7804,2557,1511,12881,166,11370,843
PB,19127,RIACHÃO DO BACAMARTE,2054,421,450,3217,51,2767,241
PB,19135,SÃO JOÃO DO RIO DO PEIXE,8685,1604,2412,13607,160,11195,746
PB,19143,MATINHAS,1961,616,386,3210,41,2824,206
PB,19151,ARAÇAGI,6961,1797,3679,13336,150,9657,749
PB,19160,LOGRADOURO,1787,511,374,2861,24,2487,165
PB,19178,ARARA,4799,1119,1628,8111,62,6483,503
PB,19186,SERTÃOZINHO,1733,720,289,2939,36,2650,161
PB,19194,ARARUNA,6223,3247,2044,12252,107,10208,631
PB,19208,RIACHÃO,1496,558,265,2453,22,2188,112
PB,19216,AREIA,9660,2822,3216,17369,290,14153,1381
PB,19224,SÃO DOMINGOS DO CARIRI,935,761,471,2241,10,1770,64
PB,19232,AREIAL,2666,1042,805,4802,56,3997,233
PB,19240,CARAÚBAS,1871,478,476,3023,33,2547,165
PB,19259,AROEIRAS,7125,3023,2685,13920,185,11235,902
PB,19267,SANTO ANDRÉ,1417,364,359,2302,42,1943,120
PB,19275,DAMIÃO,2103,687,350,3273,19,2923,114
PB,19283,SOSSÊGO,1409,518,289,2332,17,2043,99
PB,19291,BAIA DA TRAIÇÃO,3119,427,920,4822,37,3902,319
PB,19305,BARAÚNAS,1937,357,297,2794,31,2497,172
PB,19313,BANANEIRAS,8942,2944,2974,15939,184,12965,895
PB,19321,ASSUNÇÃO,1564,650,294,2640,30,2346,102
PB,19330,BARRA DE SANTA ROSA,4892,2586,1447,9390,51,7943,414
PB,19348,ZABELÊ,999,322,230,1664,23,1434,90
PB,19356,BARRA DE SÃO MIGUEL,2624,686,803,4382,54,3579,215
PB,19364,CACIMBAS,2395,714,1465,5045,81,3580,390
PB,19372,BAYEUX,42509,9467,9898,65908,742,56010,3292
PB,19380,CAJAZEIRINHAS,2253,408,547,3420,30,2873,182
PB,19399,BELÉM,6686,2419,2154,11960,131,9806,570
PB,19402,SÃO BENTINHO,1627,565,541,2905,17,2364,155
PB,19410,BELÉM DO BREJO DO CRUZ,3317,577,967,5157,42,4190,254
PB,19429,SÃO DOMINGOS DE POMBAL,1828,383,365,2784,10,2419,198
PB,19437,BOA VENTURA,2875,461,1044,4655,32,3611,243
PB,19445,SÃO JOSÉ DE PRINCESA,1877,218,774,3143,20,2369,254
PB,19453,BOM JESUS,1427,235,330,2098,20,1768,86
PB,19461,MARIZÓPOLIS,3521,498,831,5154,41,4323,263
PB,19470,BOM SUCESSO,2848,440,896,4424,42,3528,198
PB,19488,MATO GROSSO,1466,117,429,2109,11,1680,86
PB,19496,BONITO DE SANTA FÉ,3859,1246,1561,7152,52,5591,434
PB,19500,BERNARDINO BATISTA,1446,297,406,2262,10,1856,103
PB,19518,BOQUEIRÃO,7165,2690,2692,13241,132,10549,562
PB,19526,POÇO DE JOSÉ DE MOURA,2493,381,443,3509,43,3066,149
PB,19534,IGARACY,3006,565,1350,5211,30,3861,260
PB,19542,SÃO JOSÉ DO BREJO CRUZ,933,265,163,1429,15,1266,53
PB,19550,BORBOREMA,1860,855,710,3718,37,3008,256
PB,19569,SANTA INÊS,1951,473,611,3270,20,2659,215
PB,19577,BREJO DO CRUZ,5076,1538,2456,9658,107,7202,481
PB,19585,AMPARO,1298,174,298,1862,10,1564,82
PB,19593,BREJO DOS SANTOS,3017,1029,693,5000,62,4307,199
PB,19607,CASSERENGUE,2930,771,954,4994,40,4040,299
PB,19615,CAAPORÃ,9565,1523,2859,14845,167,11986,731
PB,19623,GADO BRAVO,3100,1531,1707,6857,111,5150,408
PB,19631,CABACEIRAS,2501,816,529,4076,51,3547,179
PB,19640,POÇO DANTAS,1995,240,492,2946,10,2454,209
PB,19658,CABEDELO,20238,6223,5362,33866,350,28504,1693
PB,19666,SANTARÉM,1274,405,283,2083,20,1800,101
PB,19674,CACHOEIRA DOS ÍNDIOS,4448,665,1302,6894,61,5592,418
PB,19682,TENÓRIO,1255,421,312,2132,26,1820,118
PB,19690,CACIMBA DE AREIA,1755,303,297,2496,23,2199,118
PB,19704,COXIXOLA,848,259,98,1312,22,1214,85
PB,19712,CACIMBA DE DENTRO,6546,3057,2737,13134,97,10397,697
PB,19720,PARARI,905,362,178,1518,15,1340,58
PB,19739,CAIÇARA,3449,1171,968,5883,32,4915,263
PB,19747,PEDRO RÉGIS,1897,853,776,3804,45,3028,233
PB,19755,CAJAZEIRAS,22939,5936,9057,40147,490,31090,1725
PB,19763,ALCANTIL,1876,1146,451,3703,36,3252,194
PB,19771,CALDAS BRANDÃO,2644,573,709,4205,46,3496,233
PB,19780,BARRA DE SANTANA,3278,1580,1000,6341,85,5341,398
PB,19798,CAMALAÚ,2869,540,648,4316,43,3668,216
PB,19801,CATURITÉ,2241,692,380,3554,39,3174,202
PB,19810,CAMPINA GRANDE,134237,71933,33789,253683,2696,219894,11028
PB,19828,RIACHO DE SANTO ANTÔNIO,780,496,115,1468,9,1353,68
PB,19836,CARRAPATEIRA,1293,62,491,1935,5,1444,84
PB,19844,APARECIDA,3315,1024,655,5436,67,4781,375
PB,19852,CATINGUEIRA,2032,763,310,3308,38,2998,165
PB,19860,SÃO FRANCISCO,2034,602,366,3179,36,2813,141
PB,19879,CATOLÉ DO ROCHA,12308,3299,3015,19584,229,16569,733
PB,19887,VIEIRÓPOLIS,2590,577,689,4165,60,3476,249
PB,19895,CONCEIÇÃO,8014,1321,3041,13309,109,10268,824
PB,19909,AREIA DE BARAÚNAS,863,335,246,1547,11,1301,92
PB,19917,CONDADO,3452,719,877,5363,45,4486,270
PB,19925,ALGODÃO DE JANDAIRA,1456,247,221,2055,16,1834,115
PB,19933,CONDE,7031,1463,973,10335,135,9362,733
PB,19941,BOA VISTA,2368,1569,292,4437,36,4145,172
PB,19950,CONGO,2476,532,604,3820,41,3216,167
PB,19968,MARCAÇÃO,2604,680,936,4578,45,3642,313
PB,19976,COREMAS,6839,1266,2281,11033,83,8752,564
PB,19984,MATURÉIA,2656,497,540,3959,32,3419,234
PB,19992,CRUZ DO ESPÍRITO SANTO,7688,1658,1554,11836,188,10282,748
PB,20001,SANTA CECILIA DE UMBUZEIRO,2302,1538,1208,5272,28,4064,196
PB,20010,CUBATI,2910,1238,726,5263,77,4537,312
PB,20036,CUITÉ,8348,2635,3310,15176,110,11866,773
PB,20052,CUITEGI,2652,990,859,4875,62,4016,312
PB,20079,CURRAL VELHO,861,514,589,2083,12,1494,107
PB,20095,DESTERRO,3439,1039,1186,6053,58,4867,331
PB,20117,VISTA SERRANA,1227,515,698,2560,22,1862,98
PB,20133,DIAMANTE,3144,445,1114,5037,32,3923,302
PB,20150,DONA INÊS,4024,1856,1506,7825,50,6319,389
PB,20176,DUAS ESTRADAS,1769,674,395,3048,39,2653,171
PB,20192,EMAS,1490,726,362,2688,10,2326,100
PB,20214,ESPERANÇA,12353,4211,4739,22783,263,18044,1217
PB,20230,FAGUNDES,4630,2098,2330,9670,63,7340,549
PB,20257,FREI MARTINHO,1435,593,263,2431,15,2168,125
PB,20273,GUARABIRA,21303,7110,5485,35784,445,30299,1441
PB,20290,GURINHÉM,5480,2213,2233,10470,81,8237,463
PB,20311,GURJÃO,1506,618,287,2547,26,2260,110
PB,20338,IBIARA,2910,546,1190,5000,41,3810,313
PB,20354,IMACULADA,4165,1349,1492,7524,63,6032,455
PB,20370,INGÁ,7738,1565,3732,13978,162,10246,781
PB,20397,ITABAIANA,11806,2376,1983,17375,174,15392,1036
PB,20419,ITAPORANGA,9179,1945,3725,15719,114,11994,756
PB,20435,ITAPOROROCA,6129,2041,1589,10603,130,9014,714
PB,20451,ITATUBA,4272,1379,1789,7905,83,6116,382
PB,20478,JACARAÚ,5508,2176,2283,10745,128,8462,650
PB,20494,JERICÓ,4026,671,1064,6053,49,4989,243
PB,20516,JOÃO PESSOA,255548,90777,58243,430643,4348,372400,21727
PB,20532,JUAREZ TAVORA,3533,773,1051,5789,95,4738,337
PB,20559,JUAZEIRINHO,6859,1641,1594,10821,103,9227,624
PB,20575,JUNCO DO SERIDÓ,2692,1081,658,4740,57,4082,252
PB,20591,JURIPIRANGA,5137,970,808,7423,71,6615,437
PB,20613,JURU,4410,525,2300,7757,60,5457,462
PB,20630,LAGOA,2646,388,616,3915,43,3299,222
PB,20656,LAGOA DE DENTRO,3102,974,1167,5686,57,4519,386
PB,20672,LAGOA SECA,8829,4429,1854,16336,304,14482,920
PB,20699,LASTRO,2156,234,321,2883,10,2562,162
PB,20710,LIVRAMENTO,2942,990,859,5089,52,4230,246
PB,20737,LUCENA,5121,931,1805,8394,69,6589,468
PB,20753,MÃE D'ÁGUA,1892,512,489,3063,31,2574,139
PB,20770,MALTA,2536,745,1138,4676,49,3538,208
PB,20796,MAMANGUAPE,14584,5669,5920,28138,313,22218,1652
PB,20818,MANAÍRA,4634,612,2175,7993,66,5818,506
PB,20834,MARI,8468,2126,2630,14099,167,11469,708
PB,20850,MASSARANDUBA,4562,1979,1872,9180,130,7308,637
PB,20877,MATARACA,3168,786,1035,5355,55,4320,311
PB,20893,MOGEIRO,5123,1654,2468,9727,65,7259,417
PB,20915,MONTADAS,1805,942,564,3511,29,2947,171
PB,20931,MONTE HOREBE,2089,279,928,3500,23,2572,181
PB,20958,MONTEIRO,13397,2709,3715,21338,300,17623,1217
PB,20974,MULUNGU,4909,1110,1297,7765,83,6468,366
PB,20990,NATUBA,3404,1085,1251,6415,131,5164,544
PB,21016,NAZAREZINHO,3721,749,1201,6095,70,4894,354
PB,21032,NOVA FLORESTA,3196,2004,1044,6626,52,5582,330
PB,21059,NOVA OLINDA,2600,687,879,4454,47,3575,241
PB,21075,NOVA PALMEIRA,1488,931,314,2932,39,2618,160
PB,21091,OLHO D'ÁGUA,3547,1077,907,5960,54,5053,375
PB,21113,OLIVEDOS,1721,536,317,2798,43,2481,181
PB,21130,OURO VELHO,1642,492,303,2521,15,2218,69
PB,21156,PASSAGEM,978,426,350,1831,13,1481,64
PB,21172,PATOS,35247,12669,11531,62371,556,50840,2368
PB,21199,PAULISTA,4992,1344,1781,8667,92,6886,458
PB,21210,PEDRA BRANCA,1782,620,617,3147,20,2530,108
PB,21237,PEDRA LAVRADA,2579,1838,625,5398,53,4773,303
PB,21253,PEDRAS DE FOGO,12058,2667,4662,20813,173,16151,1253
PB,21270,PIANCÓ,6798,2224,2068,11794,79,9726,625
PB,21296,PICUÍ,7670,2518,2457,13544,142,11087,757
PB,21318,PILAR,5278,1121,1222,8278,76,7056,581
PB,21334,PILÕES,2917,1337,1226,5946,81,4720,385
PB,21350,PILÕEZINHOS,2352,956,903,4527,61,3624,255
PB,21377,PIRPIRITUBA,3604,1667,1393,7157,95,5764,398
PB,21393,PITIMBU,5223,1041,1624,8456,71,6832,497
PB,21415,POCINHOS,5976,3425,1717,11920,178,10203,624
PB,21431,POMBAL,13206,3952,4008,22342,168,18334,1008
PB,21458,PRATA,1968,548,496,3183,29,2687,142
PB,21474,PRINCESA ISABEL,7697,2225,2824,13664,113,10840,805
PB,21490,PUXINANÃ,5318,1869,1024,8860,127,7836,522
PB,21512,QUEIMADAS,14186,6084,5109,27345,377,22236,1589
PB,21539,QUIXABÁ,790,427,92,1370,11,1278,50
PB,21555,REMÍGIO,7189,1777,2117,11841,99,9724,659
PB,21571,RIACHO DOS CAVALOS,4284,802,1208,6646,67,5438,285
PB,21598,RIO TINTO,9770,2656,3551,17038,162,13487,899
PB,21610,SALGADINHO,1198,578,403,2307,24,1904,104
PB,21636,SALGADO DE SÃO FÉLIX,4860,1462,2516,9398,61,6882,499
PB,21652,SANTA CRUZ,3667,511,685,5128,33,4443,232
PB,21679,SANTA HELENA,3098,513,861,4773,46,3912,255
PB,21695,SANTA LUZIA,4768,3858,1833,11043,145,9210,439
PB,21717,SANTANA DE MANGUEIRA,2885,336,934,4410,24,3476,231
PB,21733,SANTANA DOS GARROTES,3218,1143,1306,6060,37,4754,356
PB,21750,SANTA RITA,46528,12714,13397,78716,1104,65319,4973
PB,21776,SANTA TERESINHA,2071,969,530,3786,27,3256,189
PB,21792,SÃO BENTO,10044,5427,3915,20325,196,16410,743
PB,21814,SÃO JOÃO DO CARIRI,2061,743,628,3632,35,3004,165
PB,21830,SÃO JOÃO DO TIGRE,1808,529,514,3128,41,2614,236
PB,21857,SÃO JOSÉ DA LAGOA TAPADA,3597,944,793,5847,72,5054,441
PB,21873,SÃO JOSÉ DE CAIANA,2569,462,1189,4550,23,3361,307
PB,21890,SÃO JOSÉ DE ESPINHARAS,2461,687,446,3811,24,3365,193
PB,21911,SÃO JOSÉ DE PIRANHAS,8717,1091,2892,13490,110,10598,680
PB,21938,SÃO JOSÉ DO BONFIM,1726,548,308,2717,28,2409,107
PB,21954,SÃO JOSÉ DO SABUGI,1725,964,377,3258,34,2881,158
PB,21970,SÃO JOSÉ DOS CORDEIROS,1989,469,554,3185,30,2631,143
PB,21997,SÃO MAMEDE,3086,2033,1264,6640,43,5376,214
PB,22012,SÃO MIGUEL DE TAIPU,2562,854,657,4445,50,3788,322
PB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,3983,2006,1382,7914,96,6532,447
PB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,1687,325,207,2348,22,2141,107
PB,22071,SAPÉ,19429,4795,8710,35303,430,26593,1939
PB,22098,SÃO VICENTE DO SERIDÓ,3924,1296,1348,6939,81,5591,290
PB,22110,SERRA BRANCA,4789,2066,1610,9045,97,7435,483
PB,22136,SERRA DA RAIZ,1260,758,524,2661,24,2137,95
PB,22152,SERRA GRANDE,1553,342,512,2565,24,2053,134
PB,22179,SERRA REDONDA,3426,879,1101,5838,59,4737,373
PB,22195,SERRARIA,2715,743,760,4655,53,3895,384
PB,22217,SOLÂNEA,9514,4525,6000,21553,252,15553,1262
PB,22233,SOLEDADE,4973,2558,1395,9585,143,8190,516
PB,22250,SOUSA,27195,5749,8402,43828,486,35426,1996
PB,22276,SUMÉ,7319,1397,2055,11552,103,9497,678
PB,22292,CAMPO DE SANTANA,3792,1189,1259,6677,61,5418,376
PB,22314,TAPEROÁ,4930,2523,1835,9857,100,8022,469
PB,22330,TAVARES,5504,1103,2404,9736,110,7332,615
PB,22357,TEIXEIRA,5152,2006,1601,9344,100,7743,485
PB,22373,TRIUNFO,4185,690,1808,7084,62,5276,339
PB,22390,UIRAÚNA,6623,1295,1862,10444,100,8582,564
PB,22411,UMBUZEIRO,3270,1853,1338,6920,67,5582,392
PB,22438,VÁRZEA,1220,564,173,2041,14,1868,70
PE,23000,QUIXABA,3371,171,924,4934,46,4010,422
PE,23019,AFOGADOS DA INGAZEIRA,12502,4033,6484,24912,259,18428,1634
PE,23027,LAGOA DO CARRO,5870,2347,2005,11107,160,9102,725
PE,23035,AFRÂNIO,8712,841,2218,13107,149,10889,1187
PE,23043,SANTA CRUZ DA BAIXA VERDE,5892,412,2184,9368,85,7184,795
PE,23051,AGRESTINA,9992,1505,2235,15494,253,13259,1509
PE,23060,XEXÉU,4966,1171,3388,10460,104,7072,831
PE,23078,ÁGUA PRETA,10264,1924,6061,19944,254,13883,1441
PE,23086,VERTENTE DO LÉRIO,3143,1028,961,5809,99,4848,578
PE,23094,ÁGUAS BELAS,14303,3435,8056,28881,247,20825,2840
PE,23108,SANTA CRUZ,5528,747,2356,9559,113,7203,815
PE,23116,ALAGOINHA,4858,2156,1175,9078,100,7903,789
PE,23124,JUCATI,4874,556,2000,8428,139,6428,859
PE,23132,ALIANÇA,14730,2671,7800,27565,391,19765,1973
PE,23140,DORMENTES,7218,1576,2346,12243,123,9897,980
PE,23159,ALTINHO,8215,2650,3879,16640,364,12761,1532
PE,23167,CARNAUBEIRA DA PENHA,4928,343,2546,8732,81,6186,834
PE,23175,AMARAJI,8130,1997,4735,16361,317,11626,1182
PE,23183,LAGOA GRANDE,9224,1180,3866,15751,125,11885,1356
PE,23191,ANGELIM,3516,1981,1401,7428,55,6027,475
PE,23205,ARAÇOIABA,7380,1747,2454,12670,129,10216,960
PE,23213,ARARIPINA,26365,4849,12221,48522,491,36301,4596
PE,23221,CASINHAS,5494,1117,2829,10655,143,7826,1072
PE,23230,ARCOVERDE,24361,5471,10020,42913,484,32893,2577
PE,23248,MANARI,4991,1117,1969,9076,92,7107,907
PE,23256,BARRA DE GUABIRABA,4675,1181,2208,8806,120,6598,622
PE,23264,JATOBÁ,6390,776,2293,10145,59,7852,627
PE,23272,BARREIROS,15547,3122,9036,30213,397,21177,2111
PE,23280,TAMANDARÉ,6578,2017,3437,13050,125,9613,893
PE,23299,BELÉM DE MARIA,4249,940,1171,7241,112,6070,769
PE,23302,JAQUEIRA,3416,2012,2266,8433,70,6167,669
PE,23310,BELÉM DE SÃO FRANCISCO,8328,1123,4187,14961,125,10774,1198
PE,23329,SANTA FILOMENA,4783,1309,2184,8964,66,6780,622
PE,23337,BELO JARDIM,26540,10866,10622,52292,619,41670,3645
PE,23353,BETÂNIA,5019,299,1979,8444,123,6465,1024
PE,23370,BEZERROS,22147,6710,8644,42164,1055,33520,3608
PE,23396,BODOCÓ,11250,3472,4021,21011,223,16990,2045
PE,23418,BOM CONSELHO,16283,2509,8751,30612,317,21861,2752
PE,23434,BOM JARDIM,12733,5246,7731,28424,407,20693,2307
PE,23450,BONITO,15931,2454,6174,26857,340,20683,1958
PE,23477,BREJÃO,4801,790,1191,7847,145,6656,920
PE,23493,BREJINHO,3623,484,777,5488,64,4711,540
PE,23515,BREJO DA MADRE DE DEUS,12793,3763,5548,25077,551,19529,2422
PE,23531,BUENOS AIRES,5762,1205,1370,9197,117,7827,743
PE,23558,BUÍQUE,17866,1545,8054,31688,413,23634,3810
PE,23574,CABO DE SANTO AGOSTINHO,78949,13854,21103,125865,2136,104762,9823
PE,23590,CABROBÓ,11541,1732,4937,19886,168,14949,1508
PE,23612,CACHOEIRINHA,7388,2242,3453,14278,237,10825,958
PE,23639,CAETÉS,9228,1083,4009,15948,182,11939,1446
PE,23655,CALÇADO,3747,771,1724,7104,132,5380,730
PE,23671,CALUMBI,3635,187,886,5208,50,4322,450
PE,23698,CAMOCIM DE SÃO FÉLIX,7615,992,2925,12772,244,9847,996
PE,23710,CAMUTANGA,3892,1065,741,6244,91,5503,455
PE,23736,CANHOTINHO,7741,3533,4787,17543,162,12756,1320
PE,23752,CAPOEIRAS,8126,1333,4142,14825,247,10683,977
PE,23779,CARNAÍBA,7443,1717,2073,12451,147,10378,1071
PE,23795,CARPINA,22347,11598,8229,46238,772,38009,3292
PE,23817,CARUARU,98653,35094,26183,174680,3574,148497,11176
PE,23833,CATENDE,13433,2198,6757,24184,248,17427,1548
PE,23850,CEDRO,4151,741,2148,7814,88,5666,686
PE,23876,CHÃ DE ALEGRIA,5672,918,1006,8506,126,7500,784
PE,23892,CHÃ GRANDE,6958,2860,2357,13684,318,11327,1191
PE,23914,CONDADO,9678,1813,3943,16705,173,12762,1098
PE,23930,CORRENTES,6844,967,3380,12273,126,8893,956
PE,23957,CORTÊS,5927,1304,1519,9865,119,8346,996
PE,23973,CUMARU,7738,1526,3955,14361,216,10406,926
PE,23990,CUPIRA,9646,1251,5321,17806,225,12485,1363
PE,24015,CUSTÓDIA,13804,1531,7046,24493,246,17447,1866
PE,24031,ESCADA,25046,5568,10191,44363,440,34172,3118
PE,24058,EXU,13130,2369,7553,25596,216,18043,2328
PE,24074,FEIRA NOVA,8000,2327,3872,15764,289,11892,1276
PE,24090,FERREIROS,5015,1254,2121,9253,171,7132,692
PE,24112,FLORES,9729,778,5457,17472,193,12015,1315
PE,24139,FLORESTA,12433,1271,4255,19585,109,15330,1517
PE,24155,FREI MIGUELINHO,5471,2124,2124,10890,198,8766,973
PE,24171,GAMELEIRA,7964,1658,4243,15077,131,10834,1081
PE,24198,GARANHUNS,50003,5491,16196,77949,958,61753,5301
PE,24210,GLÓRIA DO GOITÁ,9746,3475,4632,19879,289,15247,1737
PE,24236,GOIANA,32968,4544,9706,51100,711,41394,3171
PE,24252,GRANITO,2744,330,865,4309,53,3444,317
PE,24279,GRAVATÁ,22642,12115,9861,49991,1099,40130,4274
PE,24295,IATI,7488,712,4105,13829,115,9724,1409
PE,24317,IBIMIRIM,10764,745,5321,18177,133,12856,1214
PE,24333,IBIRAJUBA,2914,1002,933,5446,100,4513,497
PE,24350,IGARASSU,35457,8016,9636,58250,844,48614,4297
PE,24376,IGUARACI,4486,1327,2610,9279,82,6669,774
PE,24392,INAJÁ,5927,351,1882,8884,59,7002,665
PE,24414,INGAZEIRA,1952,364,440,3057,40,2617,261
PE,24430,IPOJUCA,28307,5259,9906,48334,679,38428,4183
PE,24457,IPUBI,8807,1639,4552,16943,168,12391,1777
PE,24473,ITACURUBA,2163,155,544,3131,23,2587,246
PE,24490,ITAÍBA,8487,2288,4527,17097,148,12570,1647
PE,24511,ITAMARACÁ,7718,2021,2952,13649,121,10697,837
PE,24538,ITAPETIM,6881,703,3350,11797,110,8447,753
PE,24554,ITAQUITINGA,6916,803,2917,11589,95,8672,858
PE,24570,JABOATÃO DOS GUARARAPES,217316,62248,60371,372803,6469,312432,26399
