SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 18, 'PARTIDO SOCIAL TRABALHISTA')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PI,11479,PALMEIRA DO PIAUI,72,27,35,3,119,0,0,0,0,0,0,505,0,1315,0,0,0,0,0,0,0,0,1,0,0,0,138,0,0,2,649,3586,120,2937,100
PI,11495,PALMEIRAIS,294,1476,261,79,2322,0,0,0,0,1,0,17,151,839,0,0,0,0,4,0,13,13,0,68,9,0,83,0,14,1,1252,8614,203,7362,232
PI,11517,PARNAGUA,31,393,22,3,2183,0,0,1,0,0,0,0,1,264,0,0,0,0,0,0,1,0,2,0,17,0,374,0,1,0,845,5143,109,4298,106
PI,11533,PARNAIBA,8863,5971,2742,11778,5470,0,0,0,0,0,0,67,332,3294,1,0,0,0,8,0,4,10,22,355,89,0,12531,0,162,16,16479,78668,1799,62189,1451
PI,11550,PAULISTANA,1168,60,145,123,1413,0,0,0,0,0,0,783,0,96,0,0,0,0,0,0,0,1,5,5,5,0,3908,0,1,0,1839,12339,273,10500,434
PI,11576,PEDRO II,302,288,1537,1276,311,0,0,1,0,0,0,1,17,7383,0,0,0,0,3,0,1,0,3,158,22,0,2702,0,672,0,4560,23879,755,19319,699
PI,11592,PICOS,12222,101,2344,216,4812,0,0,1,0,0,0,431,22,1570,1,0,0,0,0,1,5,0,12,42,9,0,3996,0,97,0,4866,36402,1118,31536,907
PI,11614,PIMENTEIRAS,97,10,244,13,1991,0,0,0,0,0,0,3,6,1904,0,0,0,0,0,0,2,0,0,9,3,0,685,0,2,0,814,7245,162,6431,153
PI,11630,PIO IX,2649,11,517,11,205,0,0,1,0,0,0,8,0,857,0,0,0,0,0,0,0,0,2,0,0,0,3035,0,5,0,1205,10361,112,9156,360
PI,11657,PIRACURUCA,201,582,406,84,1471,0,0,0,0,1,0,7,68,5143,9,0,0,0,5,0,11,216,0,63,29,0,2861,0,36,0,2331,16532,386,14201,419
PI,11673,PIRIPIRI,235,1639,603,97,337,0,0,6,0,0,0,13,43,9912,0,0,0,0,1,0,22,15,13,97,12,0,9640,0,26,0,5694,34669,1200,28975,943
PI,11690,PORTO,215,26,395,365,1516,0,0,0,0,0,0,4,9,594,0,0,0,0,4,37,4,0,4,6,10,0,498,0,13,0,869,6063,211,5194,225
PI,11711,PRATA DO PIAUI,206,576,73,24,269,0,0,2,0,0,0,0,3,624,0,0,0,0,0,0,4,3,1,5,1,0,19,0,2,1,681,3103,74,2422,92
PI,11738,REDENCAO DO GURGUEIA,42,4,38,6,660,0,0,0,0,0,0,0,4,2290,0,0,0,0,0,0,0,0,5,0,0,0,65,0,0,0,777,4889,89,4112,156
PI,11754,REGENERACAO,817,67,134,17,216,0,0,0,0,0,0,3091,13,2444,0,0,0,0,1,0,6,0,2,48,18,0,136,0,47,0,1689,10757,242,9068,343
PI,11770,RIBEIRO GONCALVES,40,21,59,18,1239,0,0,0,0,0,0,112,4,886,0,0,0,0,0,0,0,0,0,15,3,0,141,0,2,0,564,3964,69,3400,77
PI,11797,RIO GRANDE DO PIAUI,14,18,69,84,232,0,0,0,0,0,0,4,6,2363,0,0,0,0,0,0,0,0,31,6,0,0,228,0,3,0,1160,5202,118,4042,140
PI,11819,SANTA CRUZ DO PIAUI,84,10,46,68,158,0,0,0,0,0,0,0,4,1320,0,0,0,0,3,0,0,0,0,32,1,0,1243,0,0,0,455,4356,134,3901,140
PI,11835,SANTA FILOMENA,165,87,16,23,367,0,0,0,0,0,0,0,1,776,0,0,0,0,0,0,0,0,1,0,1,0,437,0,6,0,616,3303,135,2687,109
PI,11851,SANTA LUZ,47,113,92,12,435,0,0,2,0,0,0,0,10,1218,0,0,0,0,0,0,0,0,16,0,0,0,32,0,0,0,369,3099,136,2730,97
PI,11878,SANTO ANTONIO DE LISBOA,262,7,136,123,1095,0,0,0,0,0,0,6,0,983,4,0,0,0,0,0,0,0,5,6,1,0,110,0,0,0,420,3941,116,3521,87
PI,11894,SANTO INACIO DO PIAUI,241,4,21,102,132,0,0,0,0,0,0,1,0,304,0,0,0,0,0,0,0,1,0,0,0,0,1048,0,1,0,321,2667,43,2346,82
PI,11916,SAO FELIX DO PIAUI,861,38,67,148,299,0,0,0,0,0,0,4,24,152,0,0,0,0,0,0,4,0,2,8,6,0,339,0,12,0,404,2792,79,2388,67
PI,11932,SAO FRANCISCO DO PIAUI,73,10,53,271,439,0,0,2,0,0,0,3,10,897,0,0,0,0,0,0,0,0,0,8,1,0,982,0,4,0,793,4579,94,3786,164
PI,11959,SAO GONCALO DO PIAUI,220,72,118,10,700,0,0,0,0,0,0,15,18,1171,1,0,0,0,4,0,0,0,0,45,6,0,82,0,21,1,376,3381,62,3005,63
PI,11975,SAO JOAO DA SERRA,70,28,112,17,877,0,0,2,0,1,0,1,3,1370,0,0,0,0,0,0,1,0,0,35,6,0,783,0,6,0,885,5297,227,4412,161
PI,11991,SAO JOAO DO PIAUI,453,59,355,105,176,0,0,0,0,1,0,4,50,3608,0,0,0,0,0,0,0,3,13,8,658,0,1410,0,25,0,1413,10279,213,8866,265
PI,12009,SAO JOAO DA FRONTEIRA,36,644,13,49,25,0,0,0,0,0,0,3,4,1218,0,0,0,0,0,0,0,1,0,2,2,0,87,0,1,0,505,3268,66,2763,91
PI,12017,SAO JOSE DO PEIXE,331,5,34,76,50,0,0,0,0,0,0,23,2,772,0,0,0,0,0,0,0,0,0,0,0,0,417,0,12,0,443,2690,86,2247,77
PI,12025,SAO JOAO DA VARJOTA,51,8,103,72,373,0,0,0,0,0,0,1,1,15,0,0,0,0,0,0,1,0,0,3,9,0,1221,0,0,0,353,2913,99,2560,118
PI,12033,SAO JOSE DO PIAUI,925,23,38,15,1798,0,0,0,0,0,0,13,2,49,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,0,782,4791,180,4009,159
PI,12041,SEBASTIAO BARROS,2,5,17,0,759,0,0,0,0,0,0,1,3,1297,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,503,3270,77,2767,82
PI,12050,SAO JULIAO,1273,7,27,12,270,0,0,0,0,0,0,3,2,74,0,0,0,0,0,0,0,0,1,4,0,0,1063,0,8,0,538,4075,64,3537,167
PI,12068,SEBASTIAO LEAL,54,11,38,12,1104,0,0,0,0,0,0,3,0,548,0,0,0,0,0,0,0,0,2,3,0,0,6,0,0,0,254,2557,127,2303,41
PI,12076,SAO MIGUEL DO TAPUIO,340,31,115,16,148,0,0,0,0,0,0,11,77,3951,0,0,0,0,0,0,0,2,2,1024,2,0,2418,0,2,0,1601,12072,311,10471,378
PI,12084,ALVORADA DO GURGUEIA,60,67,14,16,192,0,0,1,0,0,0,0,1,1149,0,0,0,0,2,0,0,0,0,2,0,0,33,0,6,0,402,2558,87,2156,72
PI,12092,SAO PEDRO DO PIAUI,550,75,306,221,796,0,0,0,0,0,0,258,40,1536,1,0,0,0,11,0,4,0,1,43,12,0,1320,0,18,0,1319,8147,165,6828,220
PI,12106,ASSUNCAO DO PIAUI,38,40,46,4,5,0,0,0,0,0,0,0,135,1093,0,0,0,0,0,0,0,0,1,444,0,0,874,0,1,0,949,4798,229,3849,173
PI,12114,SAO RAIMUNDO NONATO,145,49,120,1966,768,0,0,0,0,0,0,11,2,5651,0,0,0,0,0,0,2,0,2614,3,2,0,60,0,6,0,2303,16426,358,14123,369
PI,12122,BETANIA DO PIAUI,574,7,66,125,12,0,0,0,0,0,0,46,0,8,0,0,0,0,0,0,1,0,0,1,0,0,1773,0,0,0,620,3999,57,3379,118
PI,12130,SIMOES,91,1358,234,169,400,0,0,0,0,0,0,8,1,2373,0,0,0,0,0,0,0,0,1,0,0,0,557,0,78,0,1041,8446,242,7405,323
PI,12149,BOQUEIRAO DO PIAUI,207,21,201,352,150,0,0,0,0,0,0,3,13,1094,0,0,0,0,1,0,0,0,0,8,1,0,116,0,3,0,683,3535,136,2852,102
PI,12157,SIMPLICIO MENDES,2783,153,186,37,736,0,0,0,0,0,0,4,2,150,0,0,0,0,0,0,0,0,3,10,3,0,940,0,92,0,905,7419,156,6514,228
PI,12165,CARIDADE DO PIAUI,28,131,138,181,469,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,54,0,24,0,431,2931,69,2500,65
PI,12173,SOCORRO DO PIAUI,144,29,15,9,673,0,0,0,0,1,0,0,2,1128,0,0,0,0,0,0,1,0,3,0,2,0,385,0,1,0,403,3413,62,3010,69
PI,12181,CURRAL NOVO DO PIAUI,42,512,43,7,27,0,0,0,0,0,0,2,0,337,0,0,0,0,0,0,0,0,0,0,0,0,450,0,7,0,566,2672,106,2106,94
PI,12190,TERESINA,22643,10658,60178,19078,60007,0,0,323,0,284,0,2769,5163,54261,81,0,0,0,1239,52,1788,454,687,16350,9335,0,33087,0,9810,472,69378,430830,9209,361452,7221
PI,12203,JULIO BORGES,53,5,25,0,1641,0,0,0,0,0,0,0,2,555,0,0,0,0,0,0,0,0,12,0,0,0,44,0,0,0,374,3150,50,2776,46
PI,12211,UNIAO,633,165,2897,4041,1259,0,0,0,0,1,0,22,33,6026,0,0,0,0,13,0,7,1,2,97,82,0,381,0,69,8,3282,24136,519,20854,672
PI,12220,LAGOA DO SITIO,48,5,20,24,409,0,0,0,0,0,0,1,3,975,0,0,0,0,0,0,0,0,0,2,0,0,595,0,5,0,442,3326,66,2884,143
PI,12238,URUCUI,108,94,335,20,2131,0,0,1,0,0,0,1042,1,2617,0,0,0,0,0,0,0,10,0,11,13,0,174,0,23,0,1510,10218,241,8708,280
PI,12246,MILTON BRANDAO,23,6,85,8,299,0,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,0,1,0,0,87,0,36,0,730,4203,68,3473,83
PI,12254,VALENCA DO PIAUI,533,60,534,513,2953,0,0,0,0,0,0,38,144,2594,0,0,0,0,0,0,2,8,5,33,53,0,807,0,64,0,1995,13300,405,11305,405
PI,12262,PAJEU DO PIAUI,60,6,1,49,102,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,1,0,0,0,231,0,0,0,625,2611,57,1986,79
PI,12270,VARZEA GRANDE,39,10,264,16,147,0,0,0,0,0,0,167,1,380,0,0,0,0,0,0,0,0,0,6,4,0,1173,0,0,0,521,3435,105,2914,73
PI,12289,PAVUSSU,17,6,1,9,1144,0,0,2,0,0,0,0,1,745,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,661,3118,43,2457,59
PI,12297,DIRCEU ARCOVERDE,23,5,31,483,13,0,0,0,0,0,0,7,0,1639,0,0,0,0,0,0,0,0,171,0,0,0,201,0,0,0,639,4097,140,3458,101
PI,12300,RIACHO FRIO,15,29,35,0,1178,0,0,0,0,0,0,3,1,273,0,0,0,0,0,0,0,0,2,0,0,0,343,0,0,0,411,2896,42,2485,65
PI,12319,ALAGOINHA,1806,11,223,117,53,0,0,0,0,0,0,1,1,297,0,0,0,0,0,0,0,0,0,0,0,0,632,0,348,0,577,5082,107,4505,213
PI,12327,ACAUA,1126,8,220,41,23,0,0,0,0,0,0,15,4,27,0,0,0,0,0,0,0,0,1,4,0,0,1316,0,0,0,529,4118,164,3589,121
PI,12335,BELEM DO PIAUI,49,1,11,125,124,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,409,0,5,0,200,1947,74,1747,43
PI,12343,CAJAZEIRAS DO PIAUI,7,5,92,65,893,0,0,0,0,0,0,9,0,95,0,0,0,0,0,0,0,0,0,0,2,0,229,0,0,0,286,2214,83,1928,67
PI,12351,CAMPO ALEGRE DO FIDALGO,58,10,18,2,5,0,0,0,0,0,0,2,10,841,0,0,0,0,0,0,0,0,1,19,50,0,1172,0,0,0,545,3353,63,2808,105
PI,12360,COCAL DE TELHA,40,18,92,6,12,0,0,0,0,0,0,1,38,1219,0,0,0,0,4,0,0,0,0,412,2,0,157,0,3,0,657,3317,114,2660,94
PI,12378,FRANCISCO MACEDO,69,1,4,60,260,0,0,0,0,0,0,0,1,694,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,208,1636,46,1428,44
PI,12386,JOAO COSTA,99,10,27,32,27,0,0,0,0,0,0,0,1,562,0,0,0,0,0,0,0,0,5,0,28,0,875,0,0,0,251,2420,61,2169,86
PI,12394,JATOBA DO PIAUI,54,110,240,37,42,0,0,0,0,0,0,5,44,1526,0,0,0,0,19,2,5,0,0,4,7,0,550,0,6,0,541,3869,102,3328,92
PI,12408,JOCA MARQUES,48,11,87,8,99,0,0,0,0,0,0,0,0,1217,0,0,0,0,0,0,1,0,1,5,1,0,552,0,3,0,632,3211,99,2579,67
PI,12416,JUAZEIRO DO PIAUI,35,447,113,9,92,0,0,0,0,0,0,12,12,2032,0,0,0,0,0,0,8,0,1,117,20,0,355,0,7,0,604,4753,135,4149,119
PI,12424,LAGOA DO PIAUI,47,35,95,29,331,0,0,0,0,0,0,7,6,863,0,0,0,0,0,0,2,0,0,30,62,0,173,0,7,0,313,2531,55,2218,77
PI,12432,LAGOINHA DO PIAUI,68,12,22,7,308,0,0,0,0,0,0,3,156,763,0,0,0,0,0,0,0,0,0,7,0,0,18,0,2,0,312,1995,26,1683,33
PI,12440,MADEIRO,88,19,69,2,1516,0,0,0,0,3,0,0,0,719,0,0,0,0,0,0,0,0,0,11,1,0,595,0,2,0,805,4420,49,3615,76
PI,12459,MORRO DO CHAPEU DO PIAUI,295,22,413,18,1118,0,0,0,0,0,0,0,6,89,0,0,0,0,0,1,0,0,0,83,3,0,286,0,378,0,834,4227,129,3393,92
PI,12467,MASSAPE DO PIAUI,1852,8,36,582,177,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,1,0,108,0,0,0,512,4371,181,3859,160
PI,12475,MURICI DOS PORTELAS,197,27,49,158,53,0,0,0,0,0,0,0,7,84,0,0,0,0,0,0,0,0,0,0,10,0,2075,0,23,0,571,4200,145,3629,133
PI,12483,OLHO DAGUA DO PIAUI,33,13,32,5,126,0,0,0,0,0,0,2,282,800,0,0,0,0,0,0,4,0,0,17,3,0,19,0,7,2,373,2049,46,1676,48
PI,12491,PEDRO LAURENTINO,284,0,30,11,7,0,0,0,0,0,0,0,2,542,2,0,0,0,0,0,0,0,12,0,40,0,385,0,2,0,222,1847,32,1625,50
PI,12505,SAO FRANCISCO DE ASSIS DO PIAUI,27,222,148,0,208,0,0,0,0,0,0,1,21,632,0,0,0,0,0,0,0,0,0,2,1,0,508,0,1,0,521,2930,62,2409,128
PI,12513,SUSSUAPARA,1103,34,73,39,1202,0,0,0,0,0,0,19,0,167,0,0,0,0,0,0,0,0,0,3,1,0,254,0,2,0,521,4289,176,3768,166
PI,12521,TANQUE DO PIAUI,22,7,30,21,250,0,0,0,0,0,0,160,1,14,0,0,0,0,0,0,0,0,1,3,1,0,702,0,0,0,212,1719,54,1507,48
PI,12530,TAMBORIL DO PIAUI,53,6,4,30,36,0,0,0,0,4,0,0,1,1269,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,487,2272,27,1785,50
PI,12548,VILA NOVA DO PIAUI,167,4,31,52,36,0,0,0,0,0,0,2,1,53,0,0,0,0,0,0,0,0,0,1,0,0,1101,0,3,0,305,2137,61,1832,61
PI,12556,VERA MENDES,896,5,14,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,481,0,0,0,293,2248,68,1955,123
PI,12564,WALL FERRAZ,26,8,15,14,13,0,0,0,0,0,0,4,2,328,0,0,0,0,0,0,0,0,0,6,0,0,1621,0,0,0,400,3067,59,2667,111
PI,12572,CAJUEIRO DA PRAIA,581,674,27,73,283,0,0,0,0,0,0,0,4,38,0,0,0,0,0,0,0,0,0,2,26,0,1362,0,11,0,786,4489,86,3703,79
PI,12580,CURRALINHOS,40,11,188,5,189,0,0,0,0,15,0,2,5,1126,0,0,0,0,0,0,8,0,0,23,4,0,27,0,8,1,289,2431,37,2142,74
PI,12599,PORTO ALEGRE DO PIAUI,26,4,11,8,56,0,0,0,0,0,0,20,0,121,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,198,1372,9,1174,25
PI,12602,RIBEIRA DO PIAUI,134,13,7,10,198,0,0,0,0,0,0,1,3,1328,0,0,0,0,0,1,2,0,1,1,10,0,178,0,1,0,308,2686,53,2378,76
PI,12610,SAO GONCALO DO GURGUEIA,39,63,24,1,290,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,383,1655,46,1272,41
PI,12629,SAO LUIS DO PIAUI,107,3,17,37,230,0,0,0,0,0,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,222,1908,30,1686,64
PI,12637,FLORESTA DO PIAUI,309,5,0,7,225,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,789,0,0,0,394,2069,18,1675,69
PI,12653,SANTO ANTONIO DOS MILAGRES,43,10,30,11,625,0,0,0,0,0,0,6,6,234,0,0,0,0,1,0,0,1,0,0,1,0,17,0,4,0,199,1460,26,1261,59
PI,12661,SAO MIGUEL DA BAIXA GRANDE,306,14,25,23,24,0,0,0,0,0,0,7,6,727,0,0,0,0,0,0,0,0,0,6,0,0,44,0,0,0,315,1796,35,1481,55
PI,12670,CARAUBAS DO PIAUI,66,204,70,127,217,0,0,0,0,0,0,0,10,214,0,0,0,0,0,0,0,0,0,2,2,0,1168,0,13,1,499,3449,115,2950,122
PI,12688,CAXINGO,312,35,18,215,138,0,0,0,0,0,0,0,4,396,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0,0,362,3046,64,2684,94
PI,12696,COCAL DOS ALVES,98,24,20,44,329,0,0,0,0,0,0,0,12,1229,0,0,0,0,0,0,1,0,0,0,0,0,143,0,1,0,710,3385,187,2675,91
PI,12700,SAO MIGUEL DO FIDALGO,392,5,56,628,66,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,45,0,0,0,332,2040,75,1708,77
PI,12718,PAU DARCO DO PIAUI,66,116,112,241,251,0,0,0,0,1,0,2,23,138,0,0,0,0,0,0,37,0,3,68,39,0,777,0,6,0,557,3075,76,2518,115
PI,12734,AROEIRAS DO ITAIM,941,4,30,2,61,0,0,0,0,0,0,4,0,42,0,0,0,0,0,0,0,0,0,1,0,0,567,0,0,0,207,2307,67,2100,99
PR,74004,GODOY MOREIRA,250,42,94,7,789,2,115,0,0,0,0,2,4,15,0,0,0,0,0,0,0,0,248,1,0,1,64,3,0,0,457,2686,121,2229,82
PR,74012,ABATIA,7,123,155,11,45,0,0,0,0,3,0,5,12,7,0,0,5,0,0,0,0,0,1265,1,2,0,1776,1,0,0,451,4750,212,4299,111
PR,74020,IBEMA,57,28,328,468,1082,0,1,1,0,0,0,22,182,239,0,0,0,0,0,3,0,0,27,1,0,0,186,3,1,0,1223,4539,130,3316,75
PR,74039,ADRIANOPOLIS,12,195,210,10,272,0,13,0,0,7,0,4,3,1222,0,0,1,0,0,0,1,0,705,10,0,1,22,0,0,0,700,4237,116,3537,147
PR,74047,LINDOESTE,162,475,407,77,603,1,0,2,0,2,0,3,205,27,0,0,3,0,0,1,0,0,7,7,0,0,691,8,0,0,615,3962,134,3347,92
PR,74055,AGUDOS DO SUL,414,86,148,213,1649,0,818,0,0,56,0,8,18,44,0,0,0,0,0,0,0,0,60,18,0,0,272,7,0,0,545,5214,254,4669,103
PR,74063,OURO VERDE DO OESTE,1170,79,347,42,98,2,0,0,0,21,0,25,69,967,0,0,0,0,0,1,0,0,9,6,8,1,46,10,0,0,441,3916,135,3475,74
PR,74071,ALMIRANTE TAMANDARE,202,3171,4624,6123,5399,26,1747,7,0,558,5,939,661,906,3,2,8,0,9,130,1,0,1868,125,12,15,1445,265,16,3,2045,36895,1857,34850,612
PR,74080,SANTA TEREZA DO OESTE,367,485,143,127,546,2,2,2,0,62,0,13,539,102,1,0,0,0,0,0,0,0,80,7,0,0,421,3,3,0,219,3717,133,3498,59
PR,74098,ALTO PARANA,111,279,742,117,257,0,16,0,0,1,0,10,46,3432,0,0,0,0,0,0,0,0,51,79,0,1,200,26,0,0,966,7991,292,7025,209
PR,74101,ANAHY,783,454,106,8,72,0,0,0,0,0,0,2,8,82,0,0,0,0,0,0,0,0,6,3,0,0,5,1,1,0,278,2112,45,1834,26
PR,74110,ALTO PIQUIRI,82,855,111,25,184,8,2,0,0,3,0,22,35,2802,0,0,0,0,0,19,1,0,537,4,0,0,34,8,1,0,1155,7052,268,5897,162
PR,74128,ANGULO,205,15,47,9,441,0,1,0,0,20,0,145,3,510,0,0,0,0,0,1,0,0,23,25,0,0,37,3,0,0,405,2267,68,1862,71
PR,74136,ALVORADA DO SUL,532,779,311,28,79,0,470,8,0,17,0,27,835,1380,0,0,0,0,0,0,0,0,30,16,4,1,37,10,0,0,1642,7183,206,5541,117
PR,74144,BOA ESPERANCA DO IGUACU,4,12,154,2,454,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,1,0,0,240,2157,31,1917,20
PR,74152,AMAPORA,910,41,48,36,21,0,0,0,0,0,0,4,6,1089,0,0,0,0,0,3,0,0,7,10,0,0,53,0,0,0,856,3621,90,2765,83
PR,74160,BOM SUCESSO DO SUL,9,279,63,2,691,0,0,0,0,0,0,0,40,54,0,1,0,0,0,0,0,0,0,1,0,0,699,0,0,0,200,2352,102,2152,28
PR,74179,AMPERE,133,1258,2143,14,1881,1,0,0,0,8,0,25,124,105,0,0,0,0,0,0,0,0,258,2,0,46,1273,16,5,0,725,9459,336,8734,160
PR,74187,BRASILANDIA DO SUL,781,61,26,17,27,0,0,0,0,1,0,1,134,283,0,0,0,0,0,4,0,0,449,14,0,0,18,2,0,0,599,2875,92,2276,57
PR,74195,ANDIRA,63,947,725,27,929,0,28,0,0,4,0,74,23,17,0,0,0,0,0,18,0,0,15,13,0,4,7784,1,0,0,3415,16569,611,13154,442
PR,74209,CAFEZAL DO SUL,13,465,30,1,290,0,1,0,0,0,0,3,11,1353,0,0,0,0,0,1,0,0,46,2,0,0,4,0,0,0,498,3251,110,2753,45
PR,74217,ANTONINA,87,1170,1049,569,703,4,1111,7,0,322,0,223,1691,1576,1,0,2,0,4,10,0,0,140,46,4,38,709,42,8,0,2721,14208,497,11487,204
PR,74225,CANDOI,218,363,949,611,2015,0,1,6,0,25,0,23,393,38,0,0,0,0,0,6,0,0,414,73,0,2,641,5,1,0,1796,9509,530,7713,231
PR,74233,ANTONIO OLINTO,129,94,295,1179,1030,1,1,0,0,25,0,1,13,95,0,0,0,0,0,2,1,0,37,208,0,2,15,0,0,0,304,4362,284,4058,113
PR,74241,CRUZEIRO DO IGUACU,17,53,300,62,574,0,4,0,0,1,0,6,81,107,0,0,0,0,0,0,0,0,0,0,0,2,943,0,5,0,888,3414,67,2526,30
PR,74250,APUCARANA,2190,799,8180,205,1387,21,404,24,100,258,2,643,988,22512,1242,3,6,0,9102,50,1,2,4133,327,11,12,1152,144,13,1,12942,78084,3577,65142,1893
PR,74268,DIAMANTE DO SUL,20,44,234,645,526,0,0,0,0,0,0,0,4,106,0,0,0,0,0,0,0,0,1,1,0,0,20,0,10,0,429,2509,68,2080,58
PR,74276,ARAPONGAS,705,5682,7419,279,14428,26,39,69,6,130,1,455,1082,781,49,1,3,0,62,186,14,1,7597,240,4,14,4243,193,5,0,11321,64884,3237,53563,1807
PR,74284,ENTRE RIOS DO OESTE,37,18,158,1,746,0,1,0,0,2,0,9,2,1158,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,0,214,2616,71,2402,27
PR,74292,ARAPOTI,47,471,1070,61,124,10,18,0,0,52,0,197,136,3325,0,0,21,0,20,25,2,0,132,28,4,42,5259,44,0,0,3297,17134,815,13837,293
PR,74306,FAROL,14,40,76,51,24,3,1,0,0,2,0,3,42,690,0,1,0,0,0,3,0,0,19,12,0,0,675,4,0,0,727,2882,121,2155,55
PR,74314,ARARUNA,45,139,254,9,50,2,0,0,0,19,0,33,204,151,0,0,0,0,0,14,0,0,25,6,1,0,5619,10,0,0,1847,9785,254,7938,137
PR,74322,FAZENDA RIO GRANDE,300,2585,6567,1240,1245,15,8942,6,0,699,2,595,239,359,1,0,15,0,6,41,2,0,1394,144,4,6,904,131,5,0,5405,35512,1473,30107,445
PR,74330,MARILANDIA DO SUL,939,114,162,16,624,2,776,0,1,5,0,4,95,285,11,0,0,0,33,1,0,0,551,3,0,0,866,14,0,0,683,6225,273,5542,154
PR,74349,FLOR DA SERRA DO SUL,13,308,402,4,1102,0,0,0,0,8,0,1,5,14,0,0,0,0,0,0,0,0,0,0,1,1,899,2,3,0,492,3683,74,3191,37
PR,74357,ARAUCARIA,311,3632,8093,3660,17562,49,1502,6,0,1493,13,998,454,1375,8,5,72,0,21,191,3,2,5290,623,33,35,2468,305,11,1,7789,65983,3098,58194,1231
PR,74365,HONORIO SERPA,16,588,592,829,282,0,0,0,0,2,0,7,392,186,0,0,3,0,0,0,0,0,4,5,1,0,60,17,3,0,1271,4823,139,3552,42
PR,74373,ASSAI,499,2283,129,25,228,4,1709,1,0,59,2,2586,57,292,0,0,1,0,0,3,2,0,25,11,2,4,495,8,0,0,1984,12310,459,10326,284
PR,74381,IGUATU,664,204,42,17,291,0,0,0,0,0,0,2,19,5,0,0,0,0,0,1,0,0,1,2,0,0,5,0,0,0,253,1736,32,1483,28
