SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS_NOMINAIS', 11, 'Partido Progressista')","('QT_VOTOS_NOMINAIS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS_NOMINAIS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS_NOMINAIS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 15, 'Movimento Democrático Brasileiro')","('QT_VOTOS_NOMINAIS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS_NOMINAIS', 17, 'Partido Social Liberal')","('QT_VOTOS_NOMINAIS', 18, 'Rede Sustentabilidade')","('QT_VOTOS_NOMINAIS', 19, 'Podemos')","('QT_VOTOS_NOMINAIS', 20, 'Partido Social Cristão')","('QT_VOTOS_NOMINAIS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS_NOMINAIS', 22, 'Partido da República')","('QT_VOTOS_NOMINAIS', 25, 'Democratas')","('QT_VOTOS_NOMINAIS', 27, 'Democracia Cristã')","('QT_VOTOS_NOMINAIS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 29, 'Partido da Causa Operária')","('QT_VOTOS_NOMINAIS', 30, 'Partido Novo')","('QT_VOTOS_NOMINAIS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS_NOMINAIS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS_NOMINAIS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS_NOMINAIS', 43, 'Partido Verde')","('QT_VOTOS_NOMINAIS', 44, 'Partido Republicano Progressista')","('QT_VOTOS_NOMINAIS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS_NOMINAIS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS_NOMINAIS', 51, 'Patriota')","('QT_VOTOS_NOMINAIS', 55, 'Partido Social Democrático')","('QT_VOTOS_NOMINAIS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS_NOMINAIS', 70, 'AVANTE')","('QT_VOTOS_NOMINAIS', 77, 'Solidariedade')","('QT_VOTOS_NOMINAIS', 90, 'Partido Republicano da Ordem Social')",QT_ABSTENCOES,QT_APTOS_TOT,QT_COMPARECIMENTO,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS
BA,39110,SERROLÂNDIA,0,0,4937,0,18,0,0,13,0,0,0,0,1286,0,18,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1735,9500,7765,245,1233
BA,39136,SIMÕES FILHO,0,0,41788,0,319,0,0,217,0,0,0,0,9834,0,280,28,0,0,0,0,0,0,0,214,0,0,0,0,0,0,14093,78294,64201,3074,8447
BA,39144,SÍTIO DO MATO,0,0,4732,0,11,0,0,12,0,0,0,0,1367,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,9504,6854,185,509
BA,39152,SOUTO SOARES,0,0,8772,0,13,0,0,25,0,0,0,0,360,0,19,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2893,12995,10102,191,694
BA,39179,TABOCAS DO BREJO VELHO,0,0,5592,0,17,0,0,18,0,0,0,0,453,0,23,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3013,10260,7247,342,793
BA,39195,TANHAÇU,0,0,8044,0,28,0,0,29,0,0,0,0,3099,0,28,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3368,16814,13446,356,1832
BA,39217,TANQUINHO,0,0,4045,0,10,0,0,6,0,0,0,0,1181,0,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1297,7153,5856,86,502
BA,39233,TAPEROÁ,0,0,6736,0,29,0,0,21,0,0,0,0,1156,0,20,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,2978,12659,9681,256,1428
BA,39250,TAPIRAMUTÁ,0,0,5259,0,30,0,0,8,0,0,0,0,829,0,11,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3758,11254,7496,183,1164
BA,39276,TEODORO SAMPAIO,0,0,3975,0,17,0,0,9,0,0,0,0,401,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1441,6436,4995,121,465
BA,39292,TEOFILÂNDIA,0,0,9084,0,21,0,0,12,0,0,0,0,1302,0,14,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4878,17146,12268,297,1505
BA,39314,TEOLÂNDIA,0,0,5768,0,21,0,0,17,0,0,0,0,897,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2504,10552,8048,204,1128
BA,39330,TERRA NOVA,0,0,5492,0,19,0,0,23,0,0,0,0,829,0,9,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2013,9864,7851,242,1213
BA,39357,TREMEDAL,0,0,7152,0,40,0,0,24,0,0,0,0,1228,0,58,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5807,16078,10271,332,1415
BA,39373,TUCANO,0,0,20024,0,63,0,0,52,0,0,0,0,3541,0,45,2,0,0,0,0,0,0,0,134,0,0,0,0,0,0,7202,36129,28927,1010,4056
BA,39390,UAUÁ,0,0,11141,0,20,0,0,26,0,0,0,0,1664,0,17,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,5707,21070,15363,586,1877
BA,39411,UBAÍRA,0,0,7779,0,25,0,0,13,0,0,0,0,1877,0,26,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4480,16297,11817,307,1765
BA,39438,UBAITABA,0,0,6645,0,40,0,0,27,0,0,0,0,1959,0,45,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3499,13877,10378,265,1358
BA,39454,UBATÃ,0,0,6118,0,26,0,0,19,0,0,0,0,1449,0,23,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,2040,11235,9195,253,1279
BA,39470,UIBAÍ,0,0,6940,0,19,0,0,17,0,0,0,0,688,0,6,1,0,0,0,0,0,0,0,66,0,0,0,0,0,0,2643,11532,8889,260,892
BA,39489,UMBURANAS,0,0,5118,0,13,0,0,14,0,0,0,0,1883,0,17,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1513,9743,8230,220,949
BA,39497,UNA,0,0,7143,0,53,0,0,27,0,0,0,0,1860,0,52,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3800,15163,11363,364,1845
BA,39519,URANDI,0,0,7063,0,38,0,0,13,0,0,0,0,712,0,46,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3408,12714,9306,391,1028
BA,39535,URUÇUCA,0,0,6696,0,45,0,0,56,0,0,0,0,3503,0,27,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,4851,17263,12412,341,1705
BA,39551,UTINGA,0,0,6471,0,20,0,0,23,0,0,0,0,1272,0,23,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3762,13081,9319,298,1195
BA,39578,VALENÇA,0,0,29578,0,207,0,0,178,0,0,0,0,8919,0,213,15,0,0,0,0,0,0,0,193,0,0,0,0,0,0,9977,60680,50703,2167,9233
BA,39594,VALENTE,0,0,7951,0,28,0,0,24,0,0,0,0,5187,0,19,4,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3577,19277,15700,384,2072
BA,39616,VÁRZEA DO POÇO,0,0,2658,0,6,0,0,19,0,0,0,0,1099,0,6,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1750,6549,4799,204,798
BA,39624,VARZEDO,0,0,4887,0,7,0,0,7,0,0,0,0,733,0,8,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1409,7902,6493,94,747
BA,39632,VERA CRUZ,0,0,18880,0,100,0,0,69,0,0,0,0,2686,0,149,2,0,0,0,0,0,0,0,78,0,0,0,0,0,0,3978,29257,25279,725,2590
BA,39640,VEREDA,0,0,2877,0,12,0,0,13,0,0,0,0,764,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1852,6228,4376,99,591
BA,39659,VITÓRIA DA CONQUISTA,0,0,94522,0,1458,0,0,1265,0,0,0,0,48594,0,2015,79,0,0,0,0,0,0,0,1617,0,0,0,0,0,0,32040,221827,189787,9183,31054
BA,39675,WAGNER,0,0,3140,0,8,0,0,8,0,0,0,0,1010,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2245,7192,4947,137,627
BA,39691,WENCESLAU GUIMARÃES,0,0,8415,0,20,0,0,22,0,0,0,0,1630,0,47,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3712,15572,11860,313,1399
BA,39713,XIQUE-XIQUE,0,0,16510,0,62,0,0,50,0,0,0,0,4535,0,84,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,9640,34729,25089,857,2939
BA,39730,LAPÃO,0,0,12437,0,31,0,0,14,0,0,0,0,1866,0,14,5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4932,21302,16370,428,1543
BA,39748,MADRE DE DEUS,0,0,9620,0,34,0,0,41,0,0,0,0,1366,0,40,4,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1767,14489,12722,310,1247
BA,39756,MAETINGA,0,0,2502,0,9,0,0,2,0,0,0,0,982,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2550,6789,4239,111,627
BA,39772,MANSIDÃO,0,0,4534,0,27,0,0,5,0,0,0,0,957,0,18,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3475,9695,6220,183,488
BA,39799,NORDESTINA,0,0,5273,0,9,0,0,9,0,0,0,0,717,0,8,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3370,10373,7003,178,800
BA,39810,PÉ DE SERRA,0,0,4875,0,116,0,0,10,0,0,0,0,2416,0,4,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2495,11241,8746,225,1078
BA,39837,PINTADAS,0,0,3484,0,18,0,0,5,0,0,0,0,1916,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1596,7919,6323,136,753
BA,39845,QUIXABEIRA,0,0,3459,0,10,0,0,10,0,0,0,0,1549,0,7,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2129,8096,5967,191,734
BA,39853,RAFAEL JAMBEIRO,0,0,7628,0,34,0,0,10,0,0,0,0,2775,0,6,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5246,17631,12385,294,1627
BA,39870,SANTA LUZIA,0,0,3246,0,19,0,0,17,0,0,0,0,1428,0,18,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3505,9099,5594,141,702
BA,39896,SÃO GABRIEL,0,0,10286,0,19,0,0,22,0,0,0,0,584,0,31,7,0,0,0,0,0,0,0,33,0,0,0,0,0,0,2109,14526,12417,367,1068
BA,39900,SÍTIO DO QUINTO,0,0,4607,0,20,0,0,6,0,0,0,0,1154,0,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2805,9639,6834,169,865
BA,39918,TANQUE NOVO,0,0,7291,0,19,0,0,13,0,0,0,0,730,0,35,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3059,12917,9858,461,1289
BA,39926,SÃO JOSÉ DA VITÓRIA,0,0,2191,0,17,0,0,8,0,0,0,0,577,0,19,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1113,4510,3397,84,491
BA,39934,TEIXEIRA DE FREITAS,0,0,34659,0,318,0,0,367,0,0,0,0,23421,0,726,35,0,0,0,0,0,0,0,289,0,0,0,0,0,0,29698,104947,75249,4255,11179
BA,39942,NOVO HORIZONTE,0,0,5561,0,19,0,0,6,0,0,0,0,494,0,12,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1006,8113,7107,187,823
BA,39950,VÁRZEA NOVA,0,0,4536,0,19,0,0,8,0,0,0,0,872,0,11,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2456,9240,6784,283,1033
BA,39969,NOVA IBIÁ,0,0,2376,0,13,0,0,3,0,0,0,0,613,0,10,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1551,5290,3739,133,583
BA,39977,VÁRZEA DA ROÇA,0,0,5565,0,20,0,0,14,0,0,0,0,911,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2954,10825,7871,320,1017
BA,39985,SOBRADINHO,0,0,9930,0,37,0,0,60,0,0,0,0,1331,0,108,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,3426,17588,14162,645,2004
BA,39993,WANDERLEY,0,0,5708,0,27,0,0,9,0,0,0,0,1127,0,25,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2393,10194,7801,179,716
CE,13005,JIJOCA DE JERICOACOARA,0,0,8248,0,0,3,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,52,0,0,0,0,0,0,1880,13404,11524,497,1556
CE,13013,ABAIARA,0,0,4179,0,0,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,9,0,0,0,0,0,0,1250,6709,5459,305,701
CE,13021,MADALENA,0,0,8685,0,0,5,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,65,0,0,0,0,0,0,2026,12707,10681,248,1051
CE,13030,ACARAÚ,0,0,22064,0,0,14,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,159,0,0,0,0,0,0,7541,39791,32250,1779,4168
CE,13048,PIRES FERREIRA,0,0,4971,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,9,0,0,0,0,0,0,1954,7900,5946,151,570
CE,13056,ACOPIARA,0,0,22184,0,0,9,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,144,0,0,0,0,0,0,8902,38084,29182,1687,3908
CE,13064,GRAÇA,0,0,6714,0,0,3,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,33,0,0,0,0,0,0,4337,13302,8965,449,1403
CE,13072,AIUABA,0,0,6673,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,61,0,0,0,0,0,0,3185,11365,8180,256,1026
CE,13080,TURURU,0,0,8628,0,0,10,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,43,0,0,0,0,0,0,1476,12834,11358,425,1429
CE,13099,ALCÂNTARAS,0,0,5326,0,0,9,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,51,0,0,0,0,0,0,1863,8936,7073,449,963
CE,13102,QUITERIANÓPOLIS,0,0,9218,0,0,3,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,20,0,0,0,0,0,0,4542,16636,12094,500,1726
CE,13110,ALTANEIRA,0,0,3794,0,0,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,50,0,0,0,0,0,0,803,5467,4664,132,546
CE,13129,BARREIRA,0,0,9270,0,0,3,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,56,0,0,0,0,0,0,1754,16117,14363,670,1993
CE,13137,ALTO SANTO,0,0,6990,0,0,4,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,36,0,0,0,0,0,0,3151,12324,9173,379,1154
CE,13145,ACARAPE,0,0,5569,0,0,11,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,71,0,0,0,0,0,0,1208,10712,9504,594,1183
CE,13153,ANTONINA DO NORTE,0,0,3453,0,0,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,29,0,0,0,0,0,0,2286,6934,4648,195,583
CE,13161,CHOROZINHO,0,0,10474,0,0,3,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,49,0,0,0,0,0,0,1890,15877,13987,581,1746
CE,13170,APUIARÉS,0,0,7336,0,0,2,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,93,0,0,0,0,0,0,1513,11252,9739,303,1196
CE,13188,HORIZONTE,0,0,27805,0,0,29,3734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4298,403,0,0,0,0,0,0,7490,52577,45087,2137,6681
CE,13196,AQUIRAZ,0,0,31496,0,0,59,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4238,442,0,0,0,0,0,0,8047,54855,46808,2129,5876
CE,13200,ERERÊ,0,0,3163,0,0,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,12,0,0,0,0,0,0,1499,5410,3911,142,478
CE,13218,ARACATI,0,0,32203,0,0,14,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,305,0,0,0,0,0,0,6412,50635,44223,2650,5069
CE,13226,EUSÉBIO,0,0,21420,0,0,39,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,465,0,0,0,0,0,0,6631,41863,35232,1643,4167
CE,13234,ARACOIABA,0,0,16120,0,0,10,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,110,0,0,0,0,0,0,2676,22614,19938,617,1676
CE,13242,GUAIÚBA,0,0,12229,0,0,21,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,147,0,0,0,0,0,0,2165,17899,15734,436,1564
CE,13250,ARARIPE,0,0,9957,0,0,9,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,104,0,0,0,0,0,0,5292,17708,12416,469,1520
CE,13269,POTIRETAMA,0,0,3548,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,17,0,0,0,0,0,0,1107,5390,4283,103,415
CE,13277,ARATUBA,0,0,6797,0,0,1,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,29,0,0,0,0,0,0,1620,10401,8781,370,1067
CE,13285,PINDORETAMA,0,0,10151,0,0,6,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,114,0,0,0,0,0,0,2380,16608,14228,427,1891
CE,13293,ARNEIROZ,0,0,4038,0,0,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,23,0,0,0,0,0,0,1835,6870,5035,141,605
CE,13307,OCARA,0,0,14469,0,0,15,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,151,0,0,0,0,0,0,2886,21859,18973,696,1964
CE,13315,ASSARÉ,0,0,10422,0,0,2,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,56,0,0,0,0,0,0,5533,19154,13621,585,1892
CE,13323,TEJUÇUOCA,0,0,9836,0,0,7,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,49,0,0,0,0,0,0,1749,13846,12097,293,1121
CE,13331,AURORA,0,0,12425,0,0,5,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,102,0,0,0,0,0,0,3384,19080,15696,659,1957
CE,13340,IPAPORANGA,0,0,5355,0,0,1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,32,0,0,0,0,0,0,2157,8992,6835,190,820
CE,13358,BAIXIO,0,0,3487,0,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,20,0,0,0,0,0,0,1209,5438,4229,155,425
CE,13366,TARRAFAS,0,0,4179,0,0,16,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,20,0,0,0,0,0,0,1929,7613,5684,275,748
CE,13374,BARBALHA,0,0,24651,0,0,8,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5486,255,0,0,0,0,0,0,7113,43228,36115,1226,3524
CE,13382,BANABUIÚ,0,0,9033,0,0,15,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,85,0,0,0,0,0,0,2300,13867,11567,374,1215
CE,13390,BARRO,0,0,8823,0,0,7,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,104,0,0,0,0,0,0,3187,15560,12373,620,1520
CE,13404,BARROQUINHA,0,0,7827,0,0,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,30,0,0,0,0,0,0,1922,12149,10227,637,1272
CE,13412,BATURITÉ,0,0,16302,0,0,2,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,202,0,0,0,0,0,0,4035,25042,21007,858,2050
CE,13420,ARARENDÁ,0,0,4912,0,0,2,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,17,0,0,0,0,0,0,2622,8954,6332,220,659
CE,13439,BEBERIBE,0,0,23743,0,0,18,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,256,0,0,0,0,0,0,8775,42450,33675,1388,4480
CE,13447,CATUNDA,0,0,5284,0,0,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,12,0,0,0,0,0,0,1101,7583,6482,201,741
CE,13455,BELA CRUZ,0,0,11391,0,0,4,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,124,0,0,0,0,0,0,3693,19345,15652,733,2316
CE,13463,CHORÓ,0,0,6989,0,0,2,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,24,0,0,0,0,0,0,1835,10388,8553,289,776
CE,13471,BOA VIAGEM,0,0,25049,0,0,10,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,109,0,0,0,0,0,0,6133,37466,31333,1189,3844
CE,13480,ITAITINGA,0,0,15145,0,0,22,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229,176,0,0,0,0,0,0,3565,26495,22930,934,2871
CE,13498,BREJO SANTO,0,0,20196,0,0,10,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,98,0,0,0,0,0,0,5687,32897,27210,1024,3479
CE,13501,FORTIM,0,0,7773,0,0,3,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,57,0,0,0,0,0,0,1719,12537,10818,409,1466
CE,13510,CAMOCIM,0,0,27770,0,0,8,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,146,0,0,0,0,0,0,7371,43878,36507,1499,3970
CE,13536,CAMPOS SALES,0,0,11087,0,0,9,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,74,0,0,0,0,0,0,6368,21059,14691,627,2040
CE,13552,CANINDÉ,0,0,35993,0,0,18,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,275,0,0,0,0,0,0,8983,53581,44598,1412,4226
CE,13579,CAPISTRANO,0,0,9404,0,0,5,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,86,0,0,0,0,0,0,2460,14805,12345,577,1362
CE,13595,CARIDADE,0,0,10657,0,0,6,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,58,0,0,0,0,0,0,2099,15182,13083,354,1314
CE,13617,CARIRÉ,0,0,6490,0,0,5,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,45,0,0,0,0,0,0,2623,13781,11158,762,1838
CE,13633,CARIRIAÇU,0,0,13812,0,0,4,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,140,0,0,0,0,0,0,4128,21865,17737,435,2196
CE,13650,CARIÚS,0,0,9017,0,0,1,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,56,0,0,0,0,0,0,2143,14095,11952,664,1489
CE,13676,CARNAUBAL,0,0,7289,0,0,2,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,12,0,0,0,0,0,0,2338,12125,9787,296,1600
CE,13692,CASCAVEL,0,0,28275,0,0,16,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,355,0,0,0,0,0,0,7985,51800,43815,2114,7309
CE,13714,CATARINA,0,0,4836,0,0,2,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,15,0,0,0,0,0,0,2882,8946,6064,152,779
CE,13730,CAUCAIA,0,0,104907,0,0,230,12154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30827,2895,0,0,0,0,0,0,22024,209068,187044,9246,26785
CE,13757,CEDRO,0,0,12023,0,0,7,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,90,0,0,0,0,0,0,3271,18982,15711,523,2193
CE,13773,CHAVAL,0,0,6157,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,34,0,0,0,0,0,0,1664,9869,8205,515,1005
CE,13811,COREAÚ,0,0,11572,0,0,7,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,67,0,0,0,0,0,0,2972,17967,14995,689,1734
CE,13838,CRATEÚS,0,0,34725,0,0,23,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,401,0,0,0,0,0,0,10496,54630,44134,1722,4930
CE,13854,CRATO,0,0,59667,0,0,16,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,916,0,0,0,0,0,0,10283,83052,72769,1989,6823
CE,13870,FARIAS BRITO,0,0,9784,0,0,13,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,79,0,0,0,0,0,0,1993,14798,12805,583,1722
CE,13897,FORTALEZA,0,0,742859,0,0,2894,117894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267625,60697,0,0,0,0,0,0,309990,1775222,1465232,77953,195310
CE,13919,FRECHEIRINHA,0,0,7447,0,0,2,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,21,0,0,0,0,0,0,1764,11363,9599,383,1109
CE,13935,GENERAL SAMPAIO,0,0,4719,0,0,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,18,0,0,0,0,0,0,962,6832,5870,103,683
CE,13951,GRANJA,0,0,24745,0,0,28,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,125,0,0,0,0,0,0,5684,38854,33170,2120,4620
CE,13978,GRANJEIRO,0,0,3440,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15,0,0,0,0,0,0,1058,5150,4092,124,395
CE,13994,GROAÍRAS,0,0,4338,0,0,3,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,43,0,0,0,0,0,0,1284,8171,6887,685,1190
CE,14010,GUARACIABA DO NORTE,0,0,17748,0,0,10,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,56,0,0,0,0,0,0,5565,29498,23933,930,3428
CE,14036,GUARAMIRANGA,0,0,3569,0,0,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,27,0,0,0,0,0,0,643,5165,4522,125,466
CE,14052,HIDROLÂNDIA,0,0,9288,0,0,3,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,37,0,0,0,0,0,0,2070,13948,11878,361,1350
CE,14060,IBARETAMA,0,0,7467,0,0,8,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,48,0,0,0,0,0,0,1307,10859,9552,384,1046
CE,14079,IBIAPINA,0,0,9703,0,0,3,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,61,0,0,0,0,0,0,3775,16980,13205,616,1989
CE,14095,ICÓ,0,0,27133,0,0,13,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2829,175,0,0,0,0,0,0,8136,46329,38193,1605,5131
CE,14117,IGUATU,0,0,40241,0,0,34,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069,736,0,0,0,0,0,0,9103,63512,54409,2506,7034
CE,14133,INDEPENDÊNCIA,0,0,12299,0,0,5,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,131,0,0,0,0,0,0,6004,21756,15752,655,1661
CE,14150,IPAUMIRIM,0,0,5234,0,0,1,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,42,0,0,0,0,0,0,2299,9444,7145,361,1113
CE,14176,IPU,0,0,17539,0,0,8,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,97,0,0,0,0,0,0,9901,33673,23772,1143,3028
