SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS_NOMINAIS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS_NOMINAIS', 11, 'Partido Progressista')","('QT_VOTOS_NOMINAIS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS_NOMINAIS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS_NOMINAIS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 15, 'Movimento Democrático Brasileiro')","('QT_VOTOS_NOMINAIS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS_NOMINAIS', 17, 'Partido Social Liberal')","('QT_VOTOS_NOMINAIS', 18, 'Rede Sustentabilidade')","('QT_VOTOS_NOMINAIS', 19, 'Podemos')","('QT_VOTOS_NOMINAIS', 20, 'Partido Social Cristão')","('QT_VOTOS_NOMINAIS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS_NOMINAIS', 22, 'Partido da República')","('QT_VOTOS_NOMINAIS', 23, 'Partido Popular Socialista')","('QT_VOTOS_NOMINAIS', 25, 'Democratas')","('QT_VOTOS_NOMINAIS', 27, 'Democracia Cristã')","('QT_VOTOS_NOMINAIS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS_NOMINAIS', 29, 'Partido da Causa Operária')","('QT_VOTOS_NOMINAIS', 30, 'Partido Novo')","('QT_VOTOS_NOMINAIS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS_NOMINAIS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS_NOMINAIS', 35, 'Partido da Mulher Brasileira')","('QT_VOTOS_NOMINAIS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS_NOMINAIS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS_NOMINAIS', 43, 'Partido Verde')","('QT_VOTOS_NOMINAIS', 44, 'Partido Republicano Progressista')","('QT_VOTOS_NOMINAIS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS_NOMINAIS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS_NOMINAIS', 51, 'Patriota')","('QT_VOTOS_NOMINAIS', 54, 'Partido Pátria Livre')","('QT_VOTOS_NOMINAIS', 55, 'Partido Social Democrático')","('QT_VOTOS_NOMINAIS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS_NOMINAIS', 70, 'AVANTE')","('QT_VOTOS_NOMINAIS', 77, 'Solidariedade')","('QT_VOTOS_NOMINAIS', 90, 'Partido Republicano da Ordem Social')",QT_ABSTENCOES,QT_APTOS_TOT,QT_COMPARECIMENTO,QT_VOTOS_BRANCOS,QT_VOTOS_NULOS
PE,24538,ITAPETIM,0,0,0,4196,0,3487,4,0,147,0,0,0,0,0,1697,0,0,0,0,0,0,0,0,0,0,0,339,127,0,0,0,0,1945,0,17,2985,12019,9034,2113,3996
PE,24554,ITAQUITINGA,0,0,0,4985,0,2684,13,0,1053,0,0,0,0,0,2071,0,0,0,0,0,0,0,0,0,0,0,1062,100,0,0,0,0,2619,0,19,3119,13672,10553,1650,4850
PE,24570,JABOATÃO DOS GUARARAPES,0,0,0,77716,0,70210,1315,0,25275,0,0,0,0,0,87363,0,0,0,0,0,0,0,0,0,0,0,67856,20123,0,0,0,0,30033,0,4067,83280,452045,368765,98334,255238
PE,24597,JATAÚBA,0,0,0,1873,0,1466,7,0,3382,0,0,0,0,0,3082,0,0,0,0,0,0,0,0,0,0,0,3163,45,0,0,0,0,3895,0,9,3272,13948,10676,1168,3262
PE,24619,JOÃO ALFREDO,0,0,0,8702,0,4228,23,0,180,0,0,0,0,0,4430,0,0,0,0,0,0,0,0,0,0,0,2064,317,0,0,0,0,1400,0,38,6353,23795,17442,3637,9865
PE,24635,JOAQUIM NABUCO,0,0,0,3520,0,2790,11,0,177,0,0,0,0,0,2583,0,0,0,0,0,0,0,0,0,0,0,2300,87,0,0,0,0,649,0,138,3614,12682,9068,2031,3850
PE,24651,JUPI,0,0,0,4311,0,1455,7,0,97,0,0,0,0,0,3477,0,0,0,0,0,0,0,0,0,0,0,578,90,0,0,0,0,1894,0,23,1980,11126,9146,2064,4296
PE,24678,JUREMA,0,0,0,2225,0,3658,5,0,96,0,0,0,0,0,2843,0,0,0,0,0,0,0,0,0,0,0,1040,78,0,0,0,0,399,0,21,2722,11259,8537,2152,4557
PE,24694,LAGOA DE ITAENGA,0,0,0,3864,0,4724,33,0,337,0,0,0,0,0,4125,0,0,0,0,0,0,0,0,0,0,0,893,294,0,0,0,0,2686,0,53,3880,17717,13837,2821,7844
PE,24716,LAGOA DO OURO,0,0,0,4501,0,3855,3,0,100,0,0,0,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,234,62,0,0,0,0,1852,0,15,2674,10766,8092,879,2874
PE,24732,LAGOA DOS GATOS,0,0,0,1542,0,2792,7,0,96,0,0,0,0,0,3911,0,0,0,0,0,0,0,0,0,0,0,569,104,0,0,0,0,2328,0,14,3763,12274,8511,1485,4174
PE,24759,LAJEDO,0,0,0,5511,0,5097,33,0,663,0,0,0,0,0,7206,0,0,0,0,0,0,0,0,0,0,0,1498,382,0,0,0,0,6114,0,162,5098,27455,22357,4485,13563
PE,24775,LIMOEIRO,0,0,0,12503,0,11082,59,0,1095,0,0,0,0,0,8156,0,0,0,0,0,0,0,0,0,0,0,6418,1324,0,0,0,0,2418,0,175,6524,42345,35821,7231,21181
PE,24791,MACAPARANA,0,0,0,2045,0,6859,31,0,330,0,0,0,0,0,4676,0,0,0,0,0,0,0,0,0,0,0,3493,243,0,0,0,0,415,0,30,4494,19203,14709,3004,8292
PE,24813,MACHADOS,0,0,0,3086,0,3170,74,0,103,0,0,0,0,0,1823,0,0,0,0,0,0,0,0,0,0,0,516,90,0,0,0,0,1570,0,8,1486,9388,7902,1885,3479
PE,24830,MARAIAL,0,0,0,2474,0,2273,2,0,80,0,0,0,0,0,1821,0,0,0,0,0,0,0,0,0,0,0,1623,36,0,0,0,0,236,0,18,3730,9937,6207,966,2885
PE,24856,MIRANDIBA,0,0,0,4732,0,3206,4,0,50,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,1259,72,0,0,0,0,1423,0,7,1932,10651,8719,1172,4218
PE,24872,MORENO,0,0,0,14196,0,12867,84,0,1787,0,0,0,0,0,6409,0,0,0,0,0,0,0,0,0,0,0,4169,1451,0,0,0,0,3161,0,320,7524,45603,38079,8729,22985
PE,24899,NAZARÉ DA MATA,0,0,0,5772,0,6272,47,0,919,0,0,0,0,0,3657,0,0,0,0,0,0,0,0,0,0,0,3609,665,0,0,0,0,1267,0,89,3799,24043,20244,5861,12330
PE,24910,OLINDA,0,0,0,58500,0,50481,1014,0,19768,0,0,0,0,0,56494,0,0,0,0,0,0,0,0,0,0,0,43865,26388,0,0,0,0,25123,0,3015,28973,275906,246933,61485,147733
PE,24937,OROBÓ,0,0,0,4477,0,2730,18,0,172,0,0,0,0,0,4527,0,0,0,0,0,0,0,0,0,0,0,943,180,0,0,0,0,3976,0,47,6410,20287,13877,2949,7735
PE,24953,OROCÓ,0,0,0,4824,0,3473,17,0,133,0,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,1430,91,0,0,0,0,1512,0,11,2906,11890,8984,1217,3463
PE,24970,OURICURI,0,0,0,19941,0,10945,66,0,452,0,0,0,0,0,4757,0,0,0,0,0,0,0,0,0,0,0,3833,650,0,0,0,0,10576,0,198,13154,47523,34369,4686,12634
PE,24996,PALMARES,0,0,0,10635,0,7942,85,0,1092,0,0,0,0,0,5199,0,0,0,0,0,0,0,0,0,0,0,3347,907,0,0,0,0,4265,0,598,8470,39673,31203,7701,20635
PE,25011,PALMEIRINA,0,0,0,2792,0,2195,9,0,56,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,267,62,0,0,0,0,484,0,11,2339,6848,4509,647,2115
PE,25038,PANELAS,0,0,0,5681,0,3618,6,0,88,0,0,0,0,0,4910,0,0,0,0,0,0,0,0,0,0,0,4868,101,0,0,0,0,2137,0,29,7217,21471,14254,1527,5543
PE,25054,PARANATAMA,0,0,0,2667,0,1834,4,0,79,0,0,0,0,0,1932,0,0,0,0,0,0,0,0,0,0,0,722,71,0,0,0,0,2886,0,974,1670,9528,7858,1200,3347
PE,25070,PARNAMIRIM,0,0,0,8975,0,4847,13,0,89,0,0,0,0,0,1513,0,0,0,0,0,0,0,0,0,0,0,1111,130,0,0,0,0,4522,0,308,4103,17881,13778,1531,4517
PE,25097,PASSIRA,0,0,0,7359,0,8102,30,0,383,0,0,0,0,0,3758,0,0,0,0,0,0,0,0,0,0,0,1577,334,0,0,0,0,1587,0,79,4990,24299,19309,4473,10936
PE,25119,PAUDALHO,0,0,0,9661,0,9479,55,0,1128,0,0,0,0,0,11867,0,0,0,0,0,0,0,0,0,0,0,10645,716,0,0,0,0,1989,0,149,7898,41736,33838,7792,14195
PE,25135,PAULISTA,0,0,0,41922,0,38808,888,0,19415,0,0,0,0,0,43970,0,0,0,0,0,0,0,0,0,0,0,30593,14572,0,0,0,0,19432,0,2478,25026,208219,183193,43958,110350
PE,25151,PEDRA,0,0,0,6011,0,5668,8,0,237,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,0,0,1461,91,0,0,0,0,1583,0,470,5361,18601,13240,2608,6043
PE,25178,PESQUEIRA,0,0,0,16819,0,10147,57,0,835,0,0,0,0,0,5114,0,0,0,0,0,0,0,0,0,0,0,3698,3302,0,0,0,0,4853,0,127,14216,50174,35958,8229,18735
PE,25194,PETROLÂNDIA,0,0,0,9127,0,6935,53,0,405,0,0,0,0,0,4086,0,0,0,0,0,0,0,0,0,0,0,2987,286,0,0,0,0,2341,0,114,5252,23948,18696,3359,7699
PE,25216,PETROLINA,0,0,0,56796,0,43083,640,0,9496,0,0,0,0,0,44720,0,0,0,0,0,0,0,0,0,0,0,36663,5991,0,0,0,0,14466,0,887,32408,198588,166180,32776,86842
PE,25232,POÇÃO,0,0,0,2383,0,2820,7,0,254,0,0,0,0,0,2090,0,0,0,0,0,0,0,0,0,0,0,439,169,0,0,0,0,947,0,39,2499,9837,7338,1620,3908
PE,25259,POMBOS,0,0,0,4593,0,5647,15,0,460,0,0,0,0,0,2813,0,0,0,0,0,0,0,0,0,0,0,2938,309,0,0,0,0,682,0,36,1870,17143,15273,3756,9297
PE,25275,PRIMAVERA,0,0,0,3655,0,2695,17,0,282,0,0,0,0,0,1606,0,0,0,0,0,0,0,0,0,0,0,911,233,0,0,0,0,1146,0,19,2642,11115,8473,2041,4341
PE,25291,QUIPAPÁ,0,0,0,2530,0,1680,8,0,99,0,0,0,0,0,4443,0,0,0,0,0,0,0,0,0,0,0,3164,85,0,0,0,0,2068,0,28,6758,17830,11072,2482,5557
PE,25313,RECIFE,0,0,0,229580,0,229971,5256,0,84690,0,0,0,0,0,267936,0,0,0,0,0,0,0,0,0,0,0,191794,103400,0,0,0,0,112740,0,11209,149019,1154849,1005830,238144,536940
PE,25330,RIACHO DAS ALMAS,0,0,0,5741,0,5684,3,0,2344,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,2729,82,0,0,0,0,4265,0,11,2013,17260,15247,2860,6061
PE,25356,RIBEIRÃO,0,0,0,7719,0,3772,60,0,1197,0,0,0,0,0,3877,0,0,0,0,0,0,0,0,0,0,0,3911,781,0,0,0,0,3467,0,244,4432,26353,21921,4784,14030
PE,25372,RIO FORMOSO,0,0,0,6065,0,5129,16,0,613,0,0,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,1003,210,0,0,0,0,2152,0,51,3814,16286,12472,1875,6014
PE,25399,SAIRÉ,0,0,0,3095,0,3059,7,0,159,0,0,0,0,0,2106,0,0,0,0,0,0,0,0,0,0,0,1341,127,0,0,0,0,651,0,21,1150,10108,8958,1911,5439
PE,25410,SALGADINHO,0,0,0,1283,0,2122,3,0,59,0,0,0,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,551,56,0,0,0,0,546,0,8,1814,6753,4939,803,2383
PE,25437,SALGUEIRO,0,0,0,14364,0,10899,56,0,915,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,4853,645,0,0,0,0,3591,0,292,7482,39242,31760,6558,13325
PE,25453,SALOÁ,0,0,0,1605,0,3898,14,0,80,0,0,0,0,0,3896,0,0,0,0,0,0,0,0,0,0,0,1145,86,0,0,0,0,1450,0,31,4438,13351,8913,1673,3948
PE,25470,SANHARÓ,0,0,0,4694,0,4168,16,0,305,0,0,0,0,0,3170,0,0,0,0,0,0,0,0,0,0,0,1363,341,0,0,0,0,872,0,62,3354,15425,12071,2710,6441
PE,25496,SANTA CRUZ DO CAPIBARIBE,0,0,0,10179,0,9093,56,0,2034,0,0,0,0,0,18725,0,0,0,0,0,0,0,0,0,0,0,14003,1273,0,0,0,0,6168,0,462,7823,55590,47767,9914,23627
PE,25518,SANTA MARIA DA BOA VISTA,0,0,0,12979,0,3984,32,0,445,0,0,0,0,0,7602,0,0,0,0,0,0,0,0,0,0,0,3303,215,0,0,0,0,5800,0,85,6786,29078,22292,2672,7467
PE,25534,SANTA MARIA DO CAMBUCÁ,0,0,0,3036,0,2634,8,0,81,0,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,1983,35,0,0,0,0,888,0,3,1989,10394,8405,2462,3700
PE,25550,SANTA TEREZINHA,0,0,0,2692,0,2280,5,0,57,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,0,0,0,83,30,0,0,0,0,2071,0,9,1114,7159,6045,606,2500
PE,25577,SÃO BENEDITO DO SUL,0,0,0,2996,0,2724,3,0,63,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,175,44,0,0,0,0,286,0,3,3176,8553,5377,938,3120
PE,25593,SÃO BENTO DO UNA,0,0,0,9362,0,3266,19,0,497,0,0,0,0,0,5362,0,0,0,0,0,0,0,0,0,0,0,5082,232,0,0,0,0,6984,0,130,10639,36174,25535,5653,14483
PE,25615,SÃO CAITANO,0,0,0,5616,0,3500,31,0,675,0,0,0,0,0,5709,0,0,0,0,0,0,0,0,0,0,0,4508,325,0,0,0,0,4351,0,80,5360,29070,23710,6151,16474
PE,25631,SÃO JOÃO,0,0,0,4893,0,3889,10,0,236,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,3562,193,0,0,0,0,4223,0,35,5298,17747,12449,2265,4780
PE,25658,SÃO JOAQUIM DO MONTE,0,0,0,4679,0,4090,3,0,94,0,0,0,0,0,3708,0,0,0,0,0,0,0,0,0,0,0,3758,58,0,0,0,0,720,0,22,3280,16379,13099,2157,6909
PE,25674,SÃO JOSÉ DA COROA GRANDE,0,0,0,3282,0,2317,8,0,258,0,0,0,0,0,3984,0,0,0,0,0,0,0,0,0,0,0,1664,159,0,0,0,0,551,0,37,3381,14109,10728,2452,6744
PE,25690,SÃO JOSÉ DO BELMONTE,0,0,0,11668,0,8138,32,0,273,0,0,0,0,0,1688,0,0,0,0,0,0,0,0,0,0,0,1222,222,0,0,0,0,3614,0,144,4998,24019,19021,2887,8154
PE,25712,SÃO JOSÉ DO EGITO,0,0,0,6070,0,3707,17,0,251,0,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,2750,432,0,0,0,0,3623,0,56,3902,21369,17467,3515,9913
PE,25739,SÃO LOURENÇO DA MATA,0,0,0,17669,0,14815,250,0,5131,0,0,0,0,0,15923,0,0,0,0,0,0,0,0,0,0,0,12127,3498,0,0,0,0,6426,0,511,6929,69828,62899,14350,35098
PE,25755,SÃO VICENTE FÉRRER,0,0,0,2768,0,5011,13,0,167,0,0,0,0,0,3974,0,0,0,0,0,0,0,0,0,0,0,761,155,0,0,0,0,510,0,19,2862,13548,10686,1757,6237
PE,25771,SERRA TALHADA,0,0,0,19560,0,10983,100,0,1479,0,0,0,0,0,10810,0,0,0,0,0,0,0,0,0,0,0,3730,962,0,0,0,0,14770,0,157,10671,56666,45995,6894,22545
PE,25798,SERRITA,0,0,0,5636,0,4449,55,0,115,0,0,0,0,0,3531,0,0,0,0,0,0,0,0,0,0,0,3112,64,0,0,0,0,1170,0,30,4172,15638,11466,1273,3497
PE,25810,SERTÂNIA,0,0,0,8896,0,7730,26,0,388,0,0,0,0,0,3698,0,0,0,0,0,0,0,0,0,0,0,3631,406,0,0,0,0,1350,0,85,6720,26171,19451,4045,8647
PE,25836,SIRINHAÉM,0,0,0,8524,0,8471,39,0,1393,0,0,0,0,0,4172,0,0,0,0,0,0,0,0,0,0,0,2792,272,0,0,0,0,1826,0,50,5619,27169,21550,4171,11390
PE,25852,MOREILÂNDIA,0,0,0,3559,0,2879,12,0,53,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,344,77,0,0,0,0,2056,0,20,2052,8902,6850,1140,3118
PE,25879,SOLIDÃO,0,0,0,697,0,2047,3,0,65,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,249,19,0,0,0,0,2087,0,5,1073,5092,4019,551,1631
PE,25895,SURUBIM,0,0,0,13269,0,11270,40,0,1175,0,0,0,0,0,7223,0,0,0,0,0,0,0,0,0,0,0,5003,1295,0,0,0,0,4193,0,102,6544,43059,36515,11978,17482
PE,25917,TABIRA,0,0,0,6325,0,4147,5,0,110,0,0,0,0,0,3829,0,0,0,0,0,0,0,0,0,0,0,3205,335,0,0,0,0,1877,0,60,4132,19537,15405,3333,7584
PE,25933,TACAIMBÓ,0,0,0,3120,0,1234,7,0,50,0,0,0,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,1496,44,0,0,0,0,2489,0,84,1935,9854,7919,1749,4039
PE,25950,TACARATU,0,0,0,5339,0,5042,13,0,206,0,0,0,0,0,3911,0,0,0,0,0,0,0,0,0,0,0,1287,343,0,0,0,0,1855,0,133,3135,15451,12316,1972,4531
PE,25976,ITAMBÉ,0,0,0,4523,0,4502,33,0,281,0,0,0,0,0,7075,0,0,0,0,0,0,0,0,0,0,0,2424,443,0,0,0,0,4866,0,45,4532,23040,18508,4154,8670
PE,25992,TAQUARITINGA DO NORTE,0,0,0,4316,0,2483,25,0,443,0,0,0,0,0,3551,0,0,0,0,0,0,0,0,0,0,0,4333,341,0,0,0,0,1487,0,39,4055,19568,15513,3982,10026
PE,26018,TEREZINHA,0,0,0,3269,0,242,0,0,40,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,282,34,0,0,0,0,3070,0,8,1378,6202,4824,642,1735
PE,26034,TERRA NOVA,0,0,0,3561,0,2755,7,0,47,0,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,1116,75,0,0,0,0,934,0,16,1275,7856,6581,787,2632
PE,26050,TIMBAÚBA,0,0,0,7248,0,8035,46,0,1175,0,0,0,0,0,10843,0,0,0,0,0,0,0,0,0,0,0,5745,1034,0,0,0,0,3003,0,204,8525,41231,32706,7488,20591
PE,26077,TORITAMA,0,0,0,7210,0,7972,24,0,985,0,0,0,0,0,8590,0,0,0,0,0,0,0,0,0,0,0,3964,250,0,0,0,0,2793,0,82,5916,30308,24392,6918,9996
PE,26093,TRACUNHAÉM,0,0,0,3779,0,3516,10,0,304,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,0,0,0,1020,183,0,0,0,0,599,0,16,1485,10135,8650,1992,4498
PE,26115,TRINDADE,0,0,0,6961,0,5892,5,0,243,0,0,0,0,0,3933,0,0,0,0,0,0,0,0,0,0,0,4225,122,0,0,0,0,2297,0,36,6105,22525,16420,2674,6452
PE,26131,TRIUNFO,0,0,0,1867,0,2486,28,0,128,0,0,0,0,0,3089,0,0,0,0,0,0,0,0,0,0,0,485,262,0,0,0,0,1869,0,27,1633,10620,8987,1457,6276
PE,26158,TUPANATINGA,0,0,0,3530,0,2914,4,0,69,0,0,0,0,0,4144,0,0,0,0,0,0,0,0,0,0,0,3742,52,0,0,0,0,824,0,74,6070,17463,11393,1750,5683
PE,26174,TUPARETAMA,0,0,0,2307,0,1483,4,0,55,0,0,0,0,0,1829,0,0,0,0,0,0,0,0,0,0,0,1738,128,0,0,0,0,966,0,29,1326,7391,6065,1100,2491
PE,26190,VENTUROSA,0,0,0,4179,0,3112,21,0,445,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0,1968,257,0,0,0,0,3343,0,41,3214,13388,10174,1998,4445
PE,26212,VERDEJANTE,0,0,0,3458,0,1318,2,0,67,0,0,0,0,0,2427,0,0,0,0,0,0,0,0,0,0,0,1087,31,0,0,0,0,444,0,10,1014,7033,6019,793,2401
PE,26239,VERTENTES,0,0,0,3389,0,2971,12,0,384,0,0,0,0,0,4186,0,0,0,0,0,0,0,0,0,0,0,3588,146,0,0,0,0,771,0,21,3597,15799,12202,2844,6092
PE,26255,VICÊNCIA,0,0,0,5047,0,4076,30,0,513,0,0,0,0,0,4670,0,0,0,0,0,0,0,0,0,0,0,3785,380,0,0,0,0,1949,0,42,4600,21541,16941,3538,9852
PE,26271,VITÓRIA DE SANTO ANTÃO,0,0,0,24111,0,27588,207,0,4882,0,0,0,0,0,17246,0,0,0,0,0,0,0,0,0,0,0,11478,2911,0,0,0,0,4756,0,387,11723,92741,81018,17370,51100
PE,26298,CAMARAGIBE,0,0,0,20970,0,22310,429,0,7499,0,0,0,0,0,24654,0,0,0,0,0,0,0,0,0,0,0,19716,6635,0,0,0,0,11042,0,795,9883,108956,99073,24183,59913
PE,26310,ABREU E LIMA,0,0,0,20039,0,17706,189,0,5905,0,0,0,0,0,14796,0,0,0,0,0,0,0,0,0,0,0,10890,3135,0,0,0,0,5382,0,372,14087,81186,67099,15672,40112
PE,26336,ITAPISSUMA,0,0,0,4685,0,4840,28,0,1331,0,0,0,0,0,4205,0,0,0,0,0,0,0,0,0,0,0,926,395,0,0,0,0,2258,0,38,2332,17624,15292,3221,8657
PE,30015,FERNANDO DE NORONHA,0,0,0,456,0,428,26,0,176,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,441,147,0,0,0,0,232,0,9,771,2750,1979,708,773
PI,10006,BRASILEIRA,136,3614,0,0,0,2928,4,133,18,0,28,7,0,0,322,2,0,6,0,0,0,0,8,945,0,23,0,31,0,0,0,0,12,0,0,1328,6741,5413,705,1757
PI,10014,AGRICOLÂNDIA,291,2623,0,0,0,1082,2,34,8,0,6,2,0,0,193,0,0,5,0,0,0,0,50,1968,0,11,0,90,0,0,0,0,6,0,0,633,4706,4073,420,1298
PI,10022,ALEGRETE DO PIAUÍ,362,2346,0,0,0,1831,0,13,8,0,1,1,0,0,300,0,0,0,0,0,0,0,316,971,0,10,0,11,0,0,0,0,1,0,0,434,3941,3507,165,660
PI,10030,ÁGUA BRANCA,1561,6118,0,0,0,6572,6,241,34,0,24,25,0,0,558,35,0,7,0,0,0,0,134,2180,0,37,0,632,0,0,0,0,70,0,0,1664,13648,11984,1415,3935
PI,10049,BAIXA GRANDE DO RIBEIRO,257,1600,0,0,0,5108,3,44,4,0,12,37,0,0,342,0,0,1,0,0,0,0,371,4056,0,23,0,17,0,0,0,0,6,0,0,904,7985,7081,481,1612
PI,10057,ALTO LONGÁ,663,4250,0,0,0,4656,15,263,130,0,41,27,0,0,1054,18,0,21,0,0,0,0,330,4178,0,83,0,275,0,0,0,0,40,0,0,1429,11396,9967,803,2825
PI,10065,BOM PRINCÍPIO DO PIAUÍ,162,3170,0,0,0,1263,1,40,28,0,12,2,0,0,556,3,0,2,0,0,0,0,33,2117,0,41,0,260,0,0,0,0,13,0,0,809,5545,4736,367,1308
PI,10073,ALTOS,1401,11336,0,0,0,12282,75,731,175,0,153,79,0,0,3976,82,0,173,0,0,0,0,666,6712,0,244,0,466,0,0,0,0,136,0,0,3699,30387,26688,3958,10069
PI,10081,BONFIM DO PIAUÍ,290,2719,0,0,0,2419,5,6,16,0,2,3,0,0,51,9,0,1,0,0,0,0,2,592,0,23,0,89,0,0,0,0,11,0,0,855,4667,3812,322,995
PI,10090,AMARANTE,1545,5514,0,0,0,4979,5,383,39,0,103,14,0,0,568,42,0,15,0,0,0,0,196,3684,0,182,0,799,0,0,0,0,32,0,0,2548,14223,11675,1314,3698
PI,10103,BURITI DOS MONTES,161,2416,0,0,0,1668,1,48,9,0,4,5,0,0,115,3,0,2,0,0,0,0,8,2994,0,13,0,556,0,0,0,0,18,0,0,829,5797,4968,505,1336
PI,10111,ANGICAL DO PIAUÍ,525,1979,0,0,0,1864,15,93,152,0,28,10,0,0,418,5,0,12,0,0,0,0,121,1494,0,64,0,242,0,0,0,0,20,0,0,944,6153,5209,732,2540
PI,10120,CABECEIRAS DO PIAUÍ,989,3229,0,0,0,3972,7,235,41,0,12,6,0,0,565,12,0,2,0,0,0,0,91,1587,0,32,0,219,0,0,0,0,33,0,0,1452,8552,7100,988,2059
PI,10138,ANÍSIO DE ABREU,269,3780,0,0,0,3917,0,88,27,0,1,4,0,0,334,2,0,3,0,0,0,0,15,479,0,44,0,49,0,0,0,0,6,0,0,1023,6365,5342,423,1100
PI,10146,CALDEIRÃO GRANDE DO PIAUÍ,55,2256,0,0,0,1435,1,59,2,0,3,1,0,0,82,9,0,1,0,0,0,0,253,2240,0,15,0,6,0,0,0,0,5,0,0,508,4434,3926,388,975
PI,10154,ANTÔNIO ALMEIDA,37,1127,0,0,0,832,2,37,9,0,1,2,0,0,365,1,0,0,0,0,0,0,2,899,0,7,0,116,0,0,0,0,1,0,0,602,2776,2174,167,643
PI,10162,CANAVIEIRA,181,1299,0,0,0,1070,5,10,6,0,2,2,0,0,86,7,0,0,0,0,0,0,4,893,0,3,0,17,0,0,0,0,0,0,0,389,2675,2286,285,640
PI,10170,AROAZES,121,2270,0,0,0,2475,1,43,12,0,8,3,0,0,528,3,0,1,0,0,0,0,508,776,0,11,0,88,0,0,0,0,6,0,0,749,5062,4313,379,1290
PI,10189,COIVARAS,208,1831,0,0,0,1919,15,101,26,0,26,2,0,0,488,128,0,7,0,0,0,0,51,1339,0,22,0,202,0,0,0,0,20,0,0,496,4470,3974,285,1100
PI,10197,ARRAIAL,191,2137,0,0,0,1449,6,23,33,0,5,16,0,0,131,8,0,5,0,0,0,0,80,811,0,14,0,169,0,0,0,0,12,0,0,589,3738,3149,331,787
PI,10200,COLÔNIA DO GURGUÉIA,137,2424,0,0,0,2711,0,45,10,0,4,3,0,0,221,54,0,0,0,0,0,0,24,618,0,10,0,210,0,0,0,0,4,0,0,640,4437,3797,220,807
PI,10219,AVELINO LOPES,1300,3324,0,0,0,3993,0,28,11,0,4,2,0,0,448,6,0,2,0,0,0,0,145,1863,0,14,0,124,0,0,0,0,6,0,0,1284,8256,6972,692,1857
PI,10227,COLÔNIA DO PIAUÍ,431,1987,0,0,0,2156,0,43,226,0,2,0,0,0,40,23,0,3,0,0,0,0,7,2909,0,15,0,60,0,0,0,0,10,0,0,1119,5847,4728,330,1156
PI,10235,BARRAS,3414,11585,0,0,0,7666,25,359,508,0,120,50,0,0,3126,109,0,63,0,0,0,0,2463,11096,0,256,0,638,0,0,0,0,122,0,0,6436,34115,27679,4151,8735
PI,10243,CORONEL JOSÉ DIAS,149,2409,0,0,0,1343,2,26,37,0,2,7,0,0,148,0,0,6,0,0,0,0,3,1907,0,10,0,57,0,0,0,0,5,0,0,575,4406,3831,454,1047
PI,10251,BARREIRAS DO PIAUÍ,238,1212,0,0,0,867,0,17,6,0,10,4,0,0,72,0,0,1,0,0,0,0,111,663,0,6,0,222,0,0,0,0,3,0,0,407,2533,2126,203,598
PI,10260,FARTURA DO PIAUÍ,124,1813,0,0,0,2579,0,16,29,0,2,4,0,0,26,1,0,1,0,0,0,0,0,912,0,7,0,111,0,0,0,0,7,0,0,697,3976,3279,145,764
