SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
AL,28533,RIO LARGO,0,24695,0,0,654,20824,0,0,0,0,0,0,1921,0,0,306,0,0,0,0,0,0,0,8239,1682,0,3198,39428,6872,36230,7267
AL,28550,ROTEIRO,0,2252,0,0,121,1844,0,0,0,0,0,0,131,0,0,24,0,0,0,0,0,0,0,481,65,0,1555,4752,527,3197,949
AL,28576,SANTA LUZIA DO NORTE,0,2652,0,0,137,2486,0,0,0,0,0,0,209,0,0,46,0,0,0,0,0,0,0,820,552,0,1200,5541,701,4341,1079
AL,28592,SANTANA DO IPANEMA,0,12333,0,0,874,14690,0,0,0,0,0,0,613,0,0,166,0,0,0,0,0,0,0,6164,3297,0,7390,30540,2584,23150,5579
AL,28614,SANTANA DO MUNDAÚ,0,3641,0,0,1085,2896,0,0,0,0,0,0,143,0,0,4,0,0,0,0,0,0,0,746,260,0,2364,8065,1062,5701,1565
AL,28630,SÃO BRÁS,0,1492,0,0,572,2027,0,0,0,0,0,0,138,0,0,11,0,0,0,0,0,0,0,1223,71,0,1372,5422,1658,4050,908
AL,28657,SÃO JOSÉ DA LAJE,0,6583,0,0,1922,7765,0,0,0,0,0,0,1045,0,0,46,0,0,0,0,0,0,0,2239,459,0,2977,15822,2221,12845,3410
AL,28673,SÃO JOSÉ DA TAPERA,0,7230,0,0,664,8809,0,0,0,0,0,0,336,0,0,25,0,0,0,0,0,0,0,3420,894,0,6717,20013,1297,13296,3917
AL,28690,SÃO LUÍS DO QUITUNDE,0,8217,0,0,2427,7785,0,0,0,0,0,0,523,0,0,175,0,0,0,0,0,0,0,3960,4114,0,5748,22661,3079,16913,3546
AL,28711,SÃO MIGUEL DOS CAMPOS,0,19331,0,0,861,15040,0,0,0,0,0,0,1661,0,0,398,0,0,0,0,0,0,0,8307,1188,0,6909,36312,5343,29403,6677
AL,28738,SÃO MIGUEL DOS MILAGRES,0,2384,0,0,44,2050,0,0,0,0,0,0,100,0,0,89,0,0,0,0,0,0,0,897,178,0,458,4561,1277,4103,1187
AL,28754,SÃO SEBASTIÃO,0,9126,0,0,490,6916,0,0,0,0,0,0,2540,0,0,1860,0,0,0,0,0,0,0,4581,363,0,6599,23656,4657,17057,3581
AL,28770,SATUBA,0,5450,0,0,228,3500,0,0,0,0,0,0,987,0,0,126,0,0,0,0,0,0,0,1618,376,0,1755,9286,1287,7531,1490
AL,28797,TANQUE D'ARCA,0,1861,0,0,660,1668,0,0,0,0,0,0,115,0,0,1,0,0,0,0,0,0,0,1026,112,0,881,4362,618,3481,901
AL,28819,TAQUARANA,0,6219,0,0,195,6480,0,0,0,0,0,0,112,0,0,96,0,0,0,0,0,0,0,1420,598,0,3729,13448,1438,9719,2880
AL,28835,TRAIPU,0,4869,0,0,3577,7821,0,0,0,0,0,0,1152,0,0,136,0,0,0,0,0,0,0,1845,799,0,6202,18629,1269,12427,3386
AL,28851,UNIÃO DOS PALMARES,0,17995,0,0,1022,18888,0,0,0,0,0,0,1168,0,0,114,0,0,0,0,0,0,0,7385,2935,0,11696,42896,5259,31200,7634
AL,28878,VIÇOSA,0,8896,0,0,1224,6749,0,0,0,0,0,0,1229,0,0,572,0,0,0,0,0,0,0,2684,1798,0,4530,19810,3256,15280,4152
AL,28894,CRAÍBAS,0,5859,0,0,2589,7399,0,0,0,0,0,0,91,0,0,38,0,0,0,0,0,0,0,3113,359,0,3829,15703,1522,11874,2778
AL,28916,SENADOR RUI PALMEIRA,0,3969,0,0,250,4154,0,0,0,0,0,0,37,0,0,34,0,0,0,0,0,0,0,1252,125,0,2314,8289,397,5975,1732
AL,28932,TEOTÔNIO VILELA,0,15044,0,0,470,7159,0,0,0,0,0,0,6200,0,0,61,0,0,0,0,0,0,0,4213,559,0,8809,29262,3054,20453,4146
AM,2003,APUÍ,0,0,2706,764,0,2564,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2695,0,2299,0,2778,9055,422,6277,1102
AM,2011,NOVO AIRÃO,0,0,551,338,0,4050,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,11,2536,0,1212,6463,140,5251,727
AM,2020,GUAJARÁ,0,0,186,78,0,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,1,1885,0,4096,7818,231,3722,836
AM,2038,ANORI,0,0,496,229,0,5174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3536,1,2272,0,2154,8465,128,6311,786
AM,2046,CAREIRO DA VÁRZEA,0,0,998,865,0,8870,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,6,5564,0,3383,14038,270,10655,1518
AM,2054,ATALAIA DO NORTE,0,0,269,158,0,3070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,3,921,0,1456,5025,62,3569,568
AM,2070,AUTAZES,0,0,1418,681,0,11361,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4738,9,6795,0,4729,18370,253,13641,2024
AM,2097,BARCELOS,0,0,1261,853,0,3274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113,6,2275,0,2608,8006,177,5398,834
AM,2119,BARREIRINHA,0,0,1123,641,0,8178,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,6,6687,0,3748,14907,195,11159,2762
AM,2135,BENJAMIN CONSTANT,0,0,468,422,0,10863,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3551,2,7071,0,3842,16316,310,12474,2254
AM,2151,BOCA DO ACRE,0,0,1144,1426,0,8511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495,11,5221,0,5292,17571,930,12279,2814
AM,2178,BORBA,0,0,614,776,0,10635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3866,0,6896,0,4872,17421,223,12549,2086
AM,2194,CANUTAMA,0,0,939,156,0,2785,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2918,1,817,0,2106,6371,144,4265,765
AM,2216,CARAUARI,0,0,1102,1697,0,6403,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499,2,4498,0,6669,16286,360,9617,1670
AM,2232,CAREIRO,0,0,1711,1716,0,9751,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746,8,6731,0,4906,18083,384,13177,2298
AM,2259,COARI,0,0,5056,4640,0,19338,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14450,33,9793,0,12144,41928,1306,29784,4942
AM,2275,CODAJÁS,0,0,1139,953,0,7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4488,7,2987,0,3929,13119,203,9190,1342
AM,2291,EIRUNEPÉ,0,0,1995,1578,0,7782,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4562,3,4618,0,6603,18476,582,11873,2623
AM,2313,ENVIRA,0,0,2481,45,0,3325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982,0,2813,0,3508,9868,94,6360,979
AM,2330,FONTE BOA,0,0,351,449,0,6942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,3,5521,0,3623,12308,173,8685,1634
AM,2356,HUMAITÁ,0,0,2814,909,0,11675,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6424,33,9836,0,6063,24066,1566,18003,2719
AM,2372,SANTA ISABEL DO RIO NEGRO,0,0,150,189,0,2748,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,1865,0,2221,5792,85,3571,624
AM,2399,IPIXUNA,0,0,1184,1032,0,2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,1,784,0,3630,8604,420,4974,1257
AM,2410,ITACOATIARA,0,0,5148,3007,0,33376,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13348,95,23971,0,13657,56332,1449,42675,4936
AM,2437,ITAPIRANGA,0,0,286,244,0,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,2,1766,0,1207,5802,72,4595,428
AM,2453,JAPURÁ,0,0,275,141,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,1352,0,946,3192,48,2246,300
AM,2470,JURUÁ,0,0,39,1423,0,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,0,1272,0,2254,5760,55,3506,564
AM,2496,JUTAÍ,0,0,207,622,0,4932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,1,3144,0,3678,9744,99,6066,1338
AM,2518,LÁBREA,0,0,1349,1566,0,10173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6026,4,4619,0,6757,20006,334,13249,2426
AM,2534,MANACAPURU,0,0,11915,2391,0,26400,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20323,41,19870,0,13725,58041,1544,44316,6129
AM,2550,MANAUS,0,0,162931,78639,0,754309,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391088,4171,363473,0,155231,1123758,72357,968527,107482
AM,2577,MANICORÉ,0,0,2826,453,0,10819,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6864,22,8370,0,6880,23150,442,16270,2730
AM,2593,MARAÃ,0,0,234,867,0,2890,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072,1,1925,0,2881,7414,96,4533,942
AM,2615,MAUÉS,0,0,1723,1078,0,15223,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711,13,13002,0,7800,27518,629,19718,3034
AM,2631,NHAMUNDÁ,0,0,1545,133,0,5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444,0,4202,0,3117,11205,142,8088,994
AM,2658,NOVA OLINDA DO NORTE,0,0,582,1299,0,7562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514,0,5745,0,3783,13448,123,9665,1504
AM,2674,NOVO ARIPUANÃ,0,0,1831,739,0,4396,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,3,3260,0,3508,10695,240,7187,1220
AM,2690,PARINTINS,0,0,3755,1968,0,35717,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19628,23,20931,0,13715,57694,1444,43979,4483
AM,2712,PAUINI,0,0,850,372,0,3574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1,3254,0,2909,8552,144,5643,1105
AM,2739,SANTO ANTÔNIO DO IÇÁ,0,0,1036,1797,0,5208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,1,2677,0,2787,10762,280,7975,1732
AM,2755,SÃO PAULO DE OLIVENÇA,0,0,390,205,0,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201,0,4392,0,2581,12410,278,9829,1802
AM,2771,SILVES,0,0,286,289,0,3922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,0,2886,0,1282,5920,97,4638,488
AM,2798,TAPAUÁ,0,0,1008,997,0,4062,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626,6,2531,0,3657,10703,342,7046,1511
AM,2810,TEFÉ,0,0,1938,1517,0,18894,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,29,11331,0,9641,33570,784,23929,3312
AM,2836,SÃO GABRIEL DA CACHOEIRA,0,0,752,748,0,13513,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145,9,9160,0,7206,22745,489,15539,2094
AM,2852,URUCARÁ,0,0,1670,1796,0,3863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,16,3260,0,2744,9696,221,6952,809
AM,2879,URUCURITUBA,0,0,620,1660,0,4958,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,6,3829,0,2842,10144,198,7302,1053
AM,2895,ALVARÃES,0,0,496,449,0,4277,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3457,3,1732,0,2190,7944,127,5754,964
AM,2917,AMATURÁ,0,0,626,263,0,2138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568,1,1474,0,1170,4597,66,3427,717
AM,2933,ANAMÃ,0,0,132,299,0,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479,1,2669,0,1755,6034,152,4279,666
AM,2950,BERURI,0,0,432,198,0,5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,0,3064,0,2274,8367,82,6093,976
AM,2976,BOA VISTA DO RAMOS,0,0,755,801,0,5050,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,1,3223,0,2396,8998,156,6602,976
AM,2992,CAAPIRANGA,0,0,182,388,0,3646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,9,1794,0,2045,6550,136,4505,643
AM,98353,IRANDUBA,0,0,2070,1866,0,16609,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998,23,8906,0,4287,24149,570,19862,2649
AM,98370,ITAMARATI,0,0,603,36,0,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,0,293,0,1626,5305,44,3679,590
AM,98396,MANAQUIRI,0,0,448,1468,0,6051,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218,5,4611,0,2789,10827,142,8038,1120
AM,98418,PRESIDENTE FIGUEIREDO,0,0,1262,2377,0,8295,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3997,3,5714,0,2611,14625,590,12014,1779
AM,98434,RIO PRETO DA EVA,0,0,1026,628,0,7677,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015,5,3863,0,2145,11556,359,9411,1243
AM,98450,SÃO SEBASTIÃO DO UATUMÃ,0,0,330,566,0,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,1,1439,0,1217,4904,82,3687,445
AM,98477,TABATINGA,0,0,1065,846,0,15957,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6154,6,9378,0,5715,24557,581,18842,3693
AM,98493,UARINI,0,0,103,99,0,3754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,2653,0,1771,6030,50,4259,730
AM,98515,TONANTINS,0,0,416,215,0,4270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284,0,1200,0,1823,7062,149,5239,943
AP,6009,PRACUÚBA,0,0,784,136,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,302,1177,0,0,328,2508,72,2180,254
AP,6017,AMAPÁ,0,0,2124,395,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,0,530,2493,0,0,978,5548,203,4570,670
AP,6025,PORTO GRANDE,0,0,2795,842,0,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,0,1816,4118,0,0,1603,10126,423,8523,1237
AP,6033,CALÇOENE,0,0,2166,534,0,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,272,2403,0,0,1159,6371,247,5212,729
AP,6041,ITAUBAL,0,0,798,353,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,405,1758,0,0,573,3760,61,3187,385
AP,6050,MACAPÁ,0,0,55701,29762,0,61540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83234,0,31313,124861,0,0,32283,243099,11642,210816,23579
AP,6068,CUTIAS,0,0,845,532,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,495,1296,0,0,687,3482,74,2795,409
AP,6076,MAZAGÃO,0,0,3971,717,0,4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,715,5572,0,0,1703,11675,249,9972,1195
AP,6084,ÁGUA BRANCA DO AMAPARI,0,0,929,472,0,2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,0,355,2108,0,0,1010,5189,213,4179,669
AP,6092,OIAPOQUE,0,0,3208,887,0,4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2848,0,1420,5201,0,0,4963,15380,881,10417,1897
AP,6106,SERRA DO NAVIO,0,0,650,294,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,291,1489,0,0,665,3226,163,2561,320
AP,6114,FERREIRA GOMES,0,0,1096,356,0,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,527,1517,0,0,308,3599,159,3291,489
AP,6122,VITÓRIA DO JARI,0,0,2600,525,0,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,0,784,3407,0,0,2338,9584,462,7246,1104
AP,6130,LARANJAL DO JARI,0,0,4495,1692,0,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9757,0,901,10553,0,0,5116,25862,1869,20746,2981
AP,6157,SANTANA,0,0,22541,5478,0,17799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17999,0,6558,32686,0,0,7706,63992,3234,56286,6277
AP,6173,TARTARUGALZINHO,0,0,2048,300,0,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,935,2620,0,0,1119,6930,202,5811,905
BA,30007,LUÍS EDUARDO MAGALHÃES,0,0,0,10437,1897,0,6,0,0,0,0,5481,0,5140,0,0,0,0,0,0,9044,402,0,51,0,0,5246,26060,4652,20814,4518
BA,30058,EUNÁPOLIS,0,0,0,26460,3161,0,67,0,0,0,0,17378,0,12953,0,0,0,0,0,0,19398,675,0,188,0,0,17826,68174,8317,50348,12099
BA,30660,IUIU,0,0,0,2128,2629,0,1,0,0,0,0,2855,0,182,0,0,0,0,0,0,2076,5,0,1,0,0,2026,7836,360,5810,1383
BA,30678,JABORANDI,0,0,0,2063,72,0,0,0,0,0,0,1947,0,924,0,0,0,0,0,0,3685,18,0,2,0,0,1376,6884,933,5508,1372
BA,30694,JUSSARI,0,0,0,1871,102,0,1,0,0,0,0,346,0,1251,0,0,0,0,0,0,1915,4,0,2,0,0,1022,4430,229,3408,1095
BA,30716,AMÉRICA DOURADA,0,0,0,4124,1813,0,0,0,0,0,0,2806,0,631,0,0,0,0,0,0,3859,74,0,8,0,0,3506,11801,1055,8295,2220
BA,30732,ARATACA,0,0,0,2553,58,0,1,0,0,0,0,295,0,1920,0,0,0,0,0,0,2403,22,0,4,0,0,1301,5744,343,4443,1287
BA,30759,BARRO ALTO,0,0,0,3069,2129,0,5,0,0,0,0,2764,0,672,0,0,0,0,0,0,2708,130,0,5,0,0,1558,8596,1075,7038,1519
BA,30775,BARROCAS,0,0,0,3509,66,0,1,0,0,0,0,2930,0,4556,0,0,0,0,0,0,3439,18,0,7,0,0,2162,11042,1072,8880,2162
BA,30791,BURITIRAMA,0,0,0,3707,25,0,2,0,0,0,0,323,0,8356,0,0,0,0,0,0,3769,18,0,1,0,0,4517,14132,211,9615,2818
BA,30813,CAPELA DO ALTO ALEGRE,0,0,0,4089,131,0,2,0,0,0,0,640,0,1907,0,0,0,0,0,0,3545,127,0,7,0,0,1610,8400,1136,6790,1996
BA,30830,CAPIM GROSSO,0,0,0,7302,1092,0,4,0,0,0,0,3886,0,3515,0,0,0,0,0,0,6660,224,0,9,0,0,4842,19556,2722,14714,4014
BA,30856,CANUDOS,0,0,0,4939,1791,0,1,0,0,0,0,2200,0,520,0,0,0,0,0,0,4751,108,0,12,0,0,3121,11538,473,8417,2039
BA,30872,DIAS D'ÁVILA,0,0,0,19004,2102,0,19,0,0,0,0,5272,0,4648,0,0,0,0,0,0,18186,549,0,124,0,0,7383,38857,6114,31474,6930
BA,30899,FÁTIMA,0,0,0,3296,75,0,2,0,0,0,0,238,0,6712,0,0,0,0,0,0,5786,53,0,30,0,0,3512,13594,1356,10082,2616
BA,30910,FILADÉLFIA,0,0,0,4110,324,0,1,0,0,0,0,2895,0,3295,0,0,0,0,0,0,3738,96,0,13,0,0,3529,13161,1900,9632,2892
BA,30937,GAVIÃO,0,0,0,1367,58,0,2,0,0,0,0,856,0,1243,0,0,0,0,0,0,1317,9,0,1,0,0,701,3743,332,3042,899
BA,30953,GUAJERU,0,0,0,2227,207,0,1,0,0,0,0,2062,0,1275,0,0,0,0,0,0,1303,14,0,27,0,0,2792,7242,520,4450,1264
BA,30970,HELIÓPOLIS,0,0,0,4140,35,0,1,0,0,0,0,318,0,2633,0,0,0,0,0,0,4174,219,0,12,0,0,3266,10629,1333,7363,1861
BA,30996,JOÃO DOURADO,0,0,0,5114,1192,0,2,0,0,0,0,4899,0,1860,0,0,0,0,0,0,4253,2850,0,5,0,0,4104,16446,1655,12342,2854
BA,33014,ABAÍRA,0,0,0,2782,870,0,0,0,0,0,0,1040,0,331,0,0,0,0,0,0,2690,18,0,17,0,0,1321,6504,662,5183,1956
BA,33030,ABARÉ,0,0,0,4013,3736,0,0,0,0,0,0,4070,0,318,0,0,0,0,0,0,3906,37,0,1,0,0,1315,10782,511,9467,2342
BA,33057,ACAJUTIBA,0,0,0,2712,1733,0,1,0,0,0,0,2043,0,3285,0,0,0,0,0,0,2670,31,0,5,0,0,1851,9735,1131,7884,2157
BA,33065,ADUSTINA,0,0,0,3495,705,0,1,0,0,0,0,947,0,4821,0,0,0,0,0,0,3498,18,0,9,0,0,3041,11486,1106,8445,2290
BA,33073,ÁGUA FRIA,0,0,0,4927,851,0,3,0,0,0,0,1353,0,1539,0,0,0,0,0,0,4782,44,0,18,0,0,2022,10700,754,8678,3085
BA,33090,ÉRICO CARDOSO,0,0,0,3316,184,0,0,0,0,0,0,406,0,1430,0,0,0,0,0,0,3292,12,0,9,0,0,2907,8677,852,5770,2039
BA,33111,AIQUARA,0,0,0,1140,805,0,43,0,0,0,0,1190,0,745,0,0,0,0,0,0,799,21,0,5,0,0,946,3989,354,3043,984
BA,33138,ALAGOINHAS,0,0,0,40872,4962,0,80,0,0,0,0,12952,0,26384,0,0,0,0,0,0,38706,1456,0,275,0,0,19884,97745,12907,77861,17128
BA,33154,ALCOBAÇA,0,0,0,2863,4915,0,2,0,0,0,0,5732,0,590,0,0,0,0,0,0,3058,33,0,21,0,0,4699,15771,2051,11072,2879
BA,33170,ALMADINA,0,0,0,593,1470,0,5,0,0,0,0,1588,0,1841,0,0,0,0,0,0,504,16,0,3,0,0,1172,4831,292,3659,1006
BA,33197,AMARGOSA,0,0,0,9762,762,0,4,0,0,0,0,2216,0,5750,0,0,0,0,0,0,9577,235,0,36,0,0,4318,22339,2330,18021,5370
BA,33219,AMÉLIA RODRIGUES,0,0,0,5326,861,0,7,0,0,0,0,2185,0,7616,0,0,0,0,0,0,4847,131,0,27,0,0,2321,15799,2513,13478,3443
BA,33235,ANAGÉ,0,0,0,6383,2549,0,2,0,0,0,0,3435,0,1815,0,0,0,0,0,0,6282,267,0,12,0,0,3688,16746,1071,13058,4300
BA,33251,ANDARAÍ,0,0,0,4021,82,0,2,0,0,0,0,1187,0,1265,0,0,0,0,0,0,4151,46,0,17,0,0,2892,9836,623,6944,2494
BA,33260,ANDORINHA,0,0,0,6214,246,0,2,0,0,0,0,765,0,1451,0,0,0,0,0,0,6027,77,0,8,0,0,2708,11840,1096,9132,2378
BA,33278,ANGICAL,0,0,0,5987,474,0,2,0,0,0,0,1417,0,1773,0,0,0,0,0,0,5496,197,0,11,0,0,2105,11235,871,9130,2032
BA,33294,ANGUERA,0,0,0,2621,1326,0,0,0,0,0,0,2067,0,3031,0,0,0,0,0,0,1489,24,0,9,0,0,1344,7899,799,6555,1744
BA,33316,ANTAS,0,0,0,2143,351,0,0,0,0,0,0,461,0,7124,0,0,0,0,0,0,2235,18,0,4,0,0,1490,9180,897,7690,2147
BA,33332,ANTÔNIO CARDOSO,0,0,0,4430,371,0,0,0,0,0,0,991,0,3700,0,0,0,0,0,0,3724,100,0,5,0,0,1280,9298,760,8018,1955
BA,33359,ANTÔNIO GONÇALVES,0,0,0,1915,1219,0,0,0,0,0,0,1551,0,2313,0,0,0,0,0,0,1879,84,0,13,0,0,1256,6864,611,5608,1631
BA,33375,APORÁ,0,0,0,4276,604,0,1,0,0,0,0,1079,0,3931,0,0,0,0,0,0,4122,42,0,6,0,0,3779,12760,1108,8981,2793
BA,33383,ARAÇÁS,0,0,0,4757,657,0,0,0,0,0,0,951,0,737,0,0,0,0,0,0,4427,34,0,17,0,0,2462,9706,1059,7244,1849
BA,33391,ARACATU,0,0,0,1908,330,0,1,0,0,0,0,3434,0,3841,0,0,0,0,0,0,4712,24,0,4,0,0,2900,11333,548,8433,2064
BA,33405,APUAREMA,0,0,0,2247,169,0,8,0,0,0,0,1982,0,1559,0,0,0,0,0,0,813,24,0,2,0,0,1375,5500,267,4125,1179
BA,33413,ARACI,0,0,0,17190,356,0,7,0,0,0,0,8260,0,11166,0,0,0,0,0,0,5567,96,0,21,0,0,11326,36596,1737,25270,6140
BA,33430,ARAMARI,0,0,0,4021,286,0,1,0,0,0,0,566,0,1413,0,0,0,0,0,0,3956,19,0,15,0,0,1047,7318,629,6271,1636
BA,33456,ARATUÍPE,0,0,0,1624,1559,0,3,0,0,0,0,1773,0,2654,0,0,0,0,0,0,1495,35,0,7,0,0,1314,6968,510,5654,1648
BA,33472,AURELINO LEAL,0,0,0,4329,909,0,11,0,0,0,0,1205,0,438,0,0,0,0,0,0,4264,77,0,12,0,0,3823,10670,560,6847,1889
BA,33499,BAIANÓPOLIS,0,0,0,2993,174,0,2,0,0,0,0,374,0,6892,0,0,0,0,0,0,2854,36,0,2,0,0,1833,9974,945,8141,2010
BA,33510,BAIXA GRANDE,0,0,0,5073,290,0,5,0,0,0,0,2537,0,4044,0,0,0,0,0,0,4699,85,0,23,0,0,3123,14140,1831,11017,3447
BA,33529,BANZAÊ,0,0,0,3974,22,0,2,0,0,0,0,1386,0,1323,0,0,0,0,0,0,4058,52,0,6,0,0,2376,9106,675,6730,1962
