STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
PE,23272,BARREIROS,14821,3449,8342,30213,21871,924,1777
PE,23280,TAMANDARÉ,6407,1978,3148,13050,9902,336,857
PE,23299,BELÉM DE MARIA,4031,1178,983,7241,6258,243,614
PE,23302,JAQUEIRA,3404,1979,2143,8433,6290,138,632
PE,23310,BELÉM DE SÃO FRANCISCO,8328,1325,3509,14961,11452,195,1206
PE,23329,SANTA FILOMENA,4412,1492,1877,8964,7087,178,801
PE,23337,BELO JARDIM,24077,10645,10463,52292,41829,1376,4620
PE,23353,BETÂNIA,4697,384,1776,8444,6668,234,1237
PE,23370,BEZERROS,20247,7194,8011,42164,34153,2221,3376
PE,23396,BODOCÓ,10183,4468,3586,21011,17425,393,2016
PE,23418,BOM CONSELHO,15750,2768,8137,30612,22475,638,2603
PE,23434,BOM JARDIM,11680,5847,7100,28424,21324,808,2472
PE,23450,BONITO,14485,2824,5819,26857,21038,751,2397
PE,23477,BREJÃO,4480,876,1079,7847,6768,280,984
PE,23493,BREJINHO,3205,503,849,5488,4639,178,656
PE,23515,BREJO DA MADRE DE DEUS,11005,5093,5049,25077,20028,1027,2243
PE,23531,BUENOS AIRES,5419,1229,1086,9197,8111,244,1030
PE,23558,BUÍQUE,16860,1805,7830,31688,23858,883,3530
PE,23574,CABO DE SANTO AGOSTINHO,74516,16447,18942,125865,106923,4775,7147
PE,23590,CABROBÓ,11512,2086,4235,19886,15651,314,1352
PE,23612,CACHOEIRINHA,6868,2435,3078,14278,11200,392,1260
PE,23639,CAETÉS,8413,1407,3985,15948,11963,426,1498
PE,23655,CALÇADO,3564,921,1562,7104,5542,245,675
PE,23671,CALUMBI,3364,206,813,5208,4395,153,564
PE,23698,CAMOCIM DE SÃO FÉLIX,7133,1119,2607,12772,10165,515,1079
PE,23710,CAMUTANGA,3522,1035,750,6244,5494,201,534
PE,23736,CANHOTINHO,7344,3305,4435,17543,13108,365,1775
PE,23752,CAPOEIRAS,7397,1760,3812,14825,11013,595,1002
PE,23779,CARNAÍBA,6624,1967,1973,12451,10478,233,1484
PE,23795,CARPINA,19712,13035,7697,46238,38541,1579,2805
PE,23817,CARUARU,86905,40507,24868,174680,149812,7448,9372
PE,23833,CATENDE,12754,2449,6213,24184,17971,499,1542
PE,23850,CEDRO,4130,801,1877,7814,5937,138,686
PE,23876,CHÃ DE ALEGRIA,5273,1031,932,8506,7574,273,834
PE,23892,CHÃ GRANDE,5649,3636,2141,13684,11543,711,1209
PE,23914,CONDADO,8880,1942,3897,16705,12808,500,1179
PE,23930,CORRENTES,6692,909,3213,12273,9060,260,1012
PE,23957,CORTÊS,5811,1305,1297,9865,8568,222,853
PE,23973,CUMARU,7218,1706,3453,14361,10908,503,1239
PE,23990,CUPIRA,9112,1345,5082,17806,12724,456,1341
PE,24015,CUSTÓDIA,13057,1724,6634,24493,17859,581,2090
PE,24031,ESCADA,24009,6730,8779,44363,35584,945,2491
PE,24058,EXU,11826,3068,7058,25596,18538,421,2603
PE,24074,FEIRA NOVA,7312,2595,3528,15764,12236,683,1266
PE,24090,FERREIROS,4367,1363,2068,9253,7185,380,828
PE,24112,FLORES,8936,1116,5183,17472,12289,394,1627
PE,24139,FLORESTA,12409,1359,3752,19585,15833,238,1352
PE,24155,FREI MIGUELINHO,4774,2486,1925,10890,8965,430,1069
PE,24171,GAMELEIRA,7685,1766,3886,15077,11191,300,1094
PE,24198,GARANHUNS,48252,6253,15223,77949,62726,2053,4106
PE,24210,GLÓRIA DO GOITÁ,9213,3361,4415,19879,15464,763,1764
PE,24236,GOIANA,32062,5367,8626,51100,42474,1539,2098
PE,24252,GRANITO,2715,376,760,4309,3549,68,306
PE,24279,GRAVATÁ,19333,13317,9120,49991,40871,2341,4066
PE,24295,IATI,7269,842,3829,13829,10000,251,1401
PE,24317,IBIMIRIM,10218,899,4978,18177,13199,316,1486
PE,24333,IBIRAJUBA,2641,905,880,5446,4566,228,665
PE,24350,IGARASSU,33270,9242,8824,58250,49426,1969,2647
PE,24376,IGUARACI,4155,1288,2515,9279,6764,220,949
PE,24392,INAJÁ,5469,417,1736,8884,7148,156,808
PE,24414,INGAZEIRA,1800,345,378,3057,2679,137,342
PE,24430,IPOJUCA,26008,7408,8376,48334,39958,1841,3412
PE,24457,IPUBI,8633,1992,4143,16943,12800,254,1594
PE,24473,ITACURUBA,2168,215,335,3131,2796,42,276
PE,24490,ITAÍBA,7872,2807,4058,17097,13039,241,1747
PE,24511,ITAMARACÁ,7468,2227,2532,13649,11117,313,507
PE,24538,ITAPETIM,6480,727,3213,11797,8584,221,997
PE,24554,ITAQUITINGA,6892,936,2536,11589,9053,210,786
PE,24570,JABOATÃO DOS GUARARAPES,196633,66711,53466,372803,319337,13726,16754
PE,24597,JATAÚBA,4814,2864,2348,11341,8993,206,943
PE,24619,JOÃO ALFREDO,10127,3413,5724,22992,17268,763,2489
PE,24635,JOAQUIM NABUCO,6025,1260,1548,10247,8699,310,862
PE,24651,JUPI,5423,658,1071,8660,7589,386,934
PE,24678,JUREMA,4979,1238,1809,9505,7696,176,1149
PE,24694,LAGOA DE ITAENGA,6564,4378,1531,14607,13076,542,1344
PE,24716,LAGOA DO OURO,4916,1072,1162,8502,7340,191,1018
PE,24732,LAGOA DOS GATOS,5574,1217,2867,11426,8559,260,1241
PE,24759,LAJEDO,12046,5141,6320,27532,21212,908,2382
PE,24775,LIMOEIRO,19679,8463,9347,43993,34646,1984,3137
PE,24791,MACAPARANA,8783,2388,2381,16188,13807,516,1699
PE,24813,MACHADOS,4410,1197,1123,7905,6782,275,713
PE,24830,MARAIAL,4055,1415,2996,9875,6879,233,886
PE,24856,MIRANDIBA,5259,1464,2731,10907,8176,283,960
PE,24872,MORENO,18656,6641,5970,37083,31113,1713,2424
PE,24899,NAZARÉ DA MATA,10278,5374,4685,24227,19542,1509,1570
PE,24910,OLINDA,157610,46818,38227,283834,245607,8122,11931
PE,24937,OROBÓ,7560,2742,4960,17385,12425,591,1231
PE,24953,OROCÓ,4174,2083,1875,9440,7565,202,890
PE,24970,OURICURI,18617,5372,9319,38700,29381,689,3871
PE,24996,PALMARES,21115,4802,10781,42017,31236,1127,2574
PE,25011,PALMEIRINA,3771,311,1675,6706,5031,124,694
PE,25038,PANELAS,6095,5443,5616,19734,14118,253,2030
PE,25054,PARANATAMA,5225,540,999,7846,6847,224,724
PE,25070,PARNAMIRIM,8820,1502,2852,14633,11781,306,903
PE,25097,PASSIRA,11210,2801,5339,22733,17394,904,1996
PE,25119,PAUDALHO,11647,9552,4899,30653,25754,1389,2303
PE,25135,PAULISTA,97012,28790,24534,174476,149942,5130,6387
PE,25151,PEDRA,8081,1804,3667,16045,12378,504,1567
PE,25178,PESQUEIRA,24471,4507,10220,44571,34351,1182,3020
PE,25194,PETROLÂNDIA,12508,2074,4030,20600,16570,348,1164
PE,25216,PETROLINA,80457,22607,24162,144394,120232,3184,8010
PE,25232,POÇÃO,4296,1239,1522,8464,6942,294,916
PE,25259,POMBOS,8272,2938,1516,15182,13666,841,1287
PE,25275,PRIMAVERA,4244,1523,1897,8890,6993,333,614
PE,25291,QUIPAPÁ,7124,1516,5564,16642,11078,449,1645
PE,25313,RECIFE,518634,227913,158727,1075408,916681,31728,41776
PE,25330,RIACHO DAS ALMAS,7664,1868,1420,13496,12076,780,1471
PE,25356,RIBEIRÃO,15907,3146,8084,30391,22307,627,1747
PE,25372,RIO FORMOSO,8243,2699,4496,17119,12623,322,1038
PE,25399,SAIRÉ,5235,1196,1185,9465,8280,579,1034
PE,25410,SALGADINHO,2099,1234,756,5004,4248,151,673
PE,25437,SALGUEIRO,16749,7017,6926,34329,27403,640,2126
PE,25453,SALOÁ,6065,1094,2965,11806,8841,369,1109
PE,25470,SANHARÓ,7980,1176,1509,12528,11019,254,1337
PE,25496,SANTA CRUZ DO CAPIBARIBE,19003,12019,5860,42624,36764,1734,2399
PE,25518,SANTA MARIA DA BOA VISTA,14401,2736,4486,23798,19312,230,1667
PE,25534,SANTA MARIA DO CAMBUCÁ,4195,1933,1125,8714,7589,326,924
PE,25550,SANTA TEREZINHA,4009,986,1906,7805,5899,69,651
PE,25577,SÃO BENEDITO DO SUL,2668,1104,2493,7480,4987,207,871
PE,25593,SÃO BENTO DO UNA,15329,4031,7142,30865,23723,1074,2702
PE,25615,SÃO CAITANO,11903,3819,5215,25910,20695,1583,2672
PE,25631,SÃO JOÃO,9142,768,3413,15181,11768,259,1366
PE,25658,SÃO JOAQUIM DO MONTE,8772,1548,3561,16280,12719,440,1517
PE,25674,SÃO JOSÉ DA COROA GRANDE,5176,1918,1493,10016,8523,425,726
PE,25690,SÃO JOSÉ DO BELMONTE,12197,2493,6838,24224,17386,426,1857
PE,25712,SÃO JOSÉ DO EGITO,11108,2617,5519,22169,16650,644,1821
PE,25739,SÃO LOURENÇO DA MATA,33386,12592,10838,66341,55503,2712,3721
PE,25755,SÃO VICENTE FERRER,6241,1597,3122,12783,9661,314,1273
PE,25771,SERRA TALHADA,30104,3602,11923,51276,39353,877,3581
PE,25798,SERRITA,5970,2265,2965,13120,10155,180,1468
PE,25810,SERTÂNIA,11535,3929,6743,25480,18737,603,2145
PE,25836,SIRINHAÉM,13372,4094,6136,26541,20405,550,1838
PE,25852,MOREILÂNDIA,4868,650,2328,8941,6613,130,783
PE,25879,SOLIDÃO,2699,258,672,4224,3552,83,419
PE,25895,SURUBIM,17929,6542,7546,36926,29380,1654,2328
PE,25917,TABIRA,10817,1383,4251,18751,14500,490,1475
PE,25933,TACAIMBÓ,4599,1533,2218,9911,7693,408,918
PE,25950,TACARATU,5499,1503,2924,11787,8863,292,1187
PE,25976,ITAMBÉ,10839,3926,5269,22623,17354,498,1659
PE,25992,TAQUARITINGA DO NORTE,6720,4225,2357,15644,13287,603,1211
PE,26018,TEREZINHA,2871,657,852,5342,4490,154,717
PE,26034,TERRA NOVA,4376,691,829,6816,5987,163,637
PE,26050,TIMBAÚBA,21955,5935,10437,42736,32299,1118,2249
PE,26077,TORITAMA,7507,4167,2736,16753,14017,860,968
PE,26093,TRACUNHAÉM,4791,1910,2110,10198,8088,358,810
PE,26115,TRINDADE,8777,2215,4140,16870,12730,356,1120
PE,26131,TRIUNFO,6876,746,1918,10832,8914,245,735
PE,26158,TUPANATINGA,6506,1481,4065,14347,10282,453,1572
PE,26174,TUPARETAMA,4114,523,933,6485,5552,186,596
PE,26190,VENTUROSA,6656,1246,2370,11835,9465,301,1036
PE,26212,VERDEJANTE,3506,1349,1957,7859,5902,163,771
PE,26239,VERTENTES,5265,2840,1796,12036,10240,616,1102
PE,26255,VICÊNCIA,10374,2969,5569,22004,16435,766,1832
PE,26271,VITÓRIA DE SANTO ANTÃO,43018,18033,14629,87573,72944,3388,5581
PE,26298,CAMARAGIBE,53151,19369,12938,99675,86737,3974,4654
PE,26310,ABREU E LIMA,43225,9869,10870,71978,61108,2130,2959
PE,26336,ITAPISSUMA,9697,1811,2546,15749,13203,595,719
PE,30015,FERNANDO DE NORONHA,743,354,383,1752,1369,49,79
PI,10006,BRASILEIRA,2037,1920,1276,5848,4572,98,397
PI,10014,AGRICOLÂNDIA,2585,707,620,4385,3765,63,286
PI,10022,ALEGRETE DO PIAUÍ,2234,319,634,3490,2856,28,219
PI,10030,ÁGUA BRANCA,6413,1424,1911,11083,9172,199,813
PI,10049,BAIXA GRANDE DO RIBEIRO,2538,1474,775,5323,4548,70,358
PI,10057,ALTO LONGÁ,4813,2136,1640,9793,8153,127,859
PI,10065,BOM PRINCÍPIO DO PIAUÍ,2151,1259,936,4911,3975,66,426
PI,10073,ALTOS,15188,4555,4196,26512,22316,378,1459
PI,10081,BONFIM DO PIAUÍ,2566,247,687,3904,3217,49,272
PI,10090,AMARANTE,7464,1735,2396,12909,10513,215,704
PI,10103,BURITI DOS MONTES,3034,793,664,5137,4473,65,439
PI,10111,ANGICAL DO PIAUÍ,3547,876,911,5994,5083,81,359
PI,10120,CABECEIRAS DO PIAUÍ,4227,801,1263,7025,5762,86,505
PI,10138,ANÍSIO DE ABREU,3679,610,774,5548,4774,54,308
PI,10146,CALDEIRÃO GRANDE DO PIAUÍ,1934,1043,564,3982,3418,67,307
PI,10154,ANTÔNIO ALMEIDA,1068,775,486,2613,2127,39,181
PI,10162,CANAVIEIRA,1226,793,537,2905,2368,43,262
PI,10170,AROAZES,2694,614,1092,4875,3783,58,347
PI,10189,COIVARAS,1870,950,450,3608,3158,34,186
PI,10197,ARRAIAL,1828,648,653,3544,2891,49,268
PI,10200,COLÔNIA DO GURGUÉIA,2583,504,707,4228,3521,47,328
PI,10219,AVELINO LOPES,4207,1260,1050,7323,6273,152,544
PI,10227,COLÔNIA DO PIAUÍ,3387,392,942,5276,4334,70,405
PI,10235,BARRAS,11123,6330,3888,24540,20652,373,2090
PI,10243,CORONEL JOSÉ DIAS,2517,603,463,4111,3648,74,279
PI,10251,BARREIRAS DO PIAUÍ,1424,413,572,2699,2127,39,191
PI,10260,FARTURA DO PIAUÍ,2590,363,689,3990,3301,34,237
PI,10278,BARRO DURO,2607,965,1078,5266,4188,43,400
PI,10286,JACOBINA DO PIAUÍ,2884,275,624,4134,3510,57,232
PI,10294,BATALHA,8048,4879,3646,18507,14861,262,1322
PI,10308,JARDIM DO MULATO,1939,498,660,3545,2885,71,273
PI,10316,BENEDITINOS,4569,1158,1299,7987,6688,134,597
PI,10324,LAGOA ALEGRE,3314,1109,875,5948,5073,72,441
PI,10332,BERTOLÍNIA,1755,945,648,3793,3145,59,329
PI,10340,LAGOA DO BARRO DO PIAUÍ,1892,400,540,3257,2717,106,253
PI,10359,BOCAINA,2346,1524,510,4879,4369,86,278
PI,10367,MARCOLÂNDIA,2823,804,432,4730,4298,114,461
PI,10375,BOM JESUS,5385,3648,1759,12052,10293,182,811
PI,10383,PATOS DO PIAUÍ,2232,1030,623,4817,4194,105,651
PI,10391,BURITI DOS LOPES,5289,4184,1616,12627,11011,190,1013
PI,10405,PASSAGEM FRANCA DO PIAUÍ,1938,329,762,3388,2626,35,263
PI,10413,CAMPINAS DO PIAUÍ,1806,1303,484,4211,3727,76,426
PI,10421,QUEIMADA NOVA,3584,569,928,5822,4894,122,543
PI,10430,CAMPO MAIOR,17329,6928,5108,32955,27847,526,1853
PI,10448,SANTA CRUZ DOS MILAGRES,1610,353,704,2984,2280,28,204
PI,10456,CANTO DO BURITI,6407,3343,2391,13943,11552,328,1075
PI,10464,SANTA ROSA DO PIAUÍ,1635,1059,725,3807,3082,64,264
PI,10472,CAPITÃO DE CAMPOS,3414,1861,1787,8271,6484,187,728
PI,10480,SANTANA DO PIAUÍ,2321,403,499,3639,3140,52,255
PI,10499,CARACOL,4174,686,583,6280,5697,75,609
PI,10502,SÃO BRAZ DO PIAUÍ,2172,206,485,3173,2688,38,214
PI,10510,CASTELO DO PIAUÍ,7437,2437,2770,14488,11718,244,1222
PI,10529,SÃO JOSÉ DO DIVINO,2027,1049,587,4184,3597,77,333
PI,10537,COCAL,5628,5620,3890,18060,14170,644,1798
PI,10545,SIGEFREDO PACHECO,3550,1413,850,6528,5678,117,459
PI,10553,CONCEIÇÃO DO CANINDÉ,1889,715,632,3852,3220,75,438
PI,10561,SÃO LOURENÇO DO PIAUÍ,2593,427,753,4268,3515,61,316
PI,10570,CORRENTE,6785,3467,2802,14951,12149,236,1244
PI,10588,VÁRZEA BRANCA,2088,352,652,3454,2802,51,248
PI,10596,CRISTALÂNDIA DO PIAUÍ,2330,1258,1141,5383,4242,54,506
PI,10600,BARRA D'ALCÂNTARA,1078,657,824,2932,2108,26,240
PI,10618,CRISTINO CASTRO,3756,626,1175,6325,5150,137,502
PI,10626,BELA VISTA DO PIAUÍ,1764,202,181,2526,2345,89,217
PI,10634,CURIMATÁ,3310,2114,1279,7484,6205,142,446
PI,10642,BREJO DO PIAUÍ,2088,221,420,3061,2641,48,240
PI,10650,DEMERVAL LOBÃO,4984,1888,1355,9363,8008,130,743
PI,10669,BOA HORA,1846,1233,576,4176,3600,51,361
PI,10677,DOM EXPEDITO LOPES,3228,938,773,5537,4764,63,395
PI,10685,DOM INOCÊNCIO,4307,347,1000,6495,5495,83,621
PI,10693,ELESBÃO VELOSO,6145,1897,2887,12360,9473,142,1001
PI,10707,CAPITÃO GERVÁSIO OLIVEIRA,1781,488,394,3061,2667,47,300
PI,10715,ELISEU MARTINS,1930,653,539,3535,2996,83,250
PI,10723,CAMPO GRANDE DO PIAUÍ,2350,427,407,3686,3279,90,313
PI,10731,ESPERANTINA,12560,5800,4717,25716,20999,389,1716
PI,10740,CAMPO LARGO DO PIAUÍ,2318,595,631,4082,3451,98,356
PI,10758,FLORES DO PIAUÍ,1259,1133,622,3522,2900,90,349
PI,10766,CURRAIS,2275,774,547,4037,3490,42,346
PI,10774,FLORIANO,18813,8198,6501,37174,30673,606,1832
PI,10782,GEMINIANO,2294,778,551,4185,3634,95,386
PI,10790,FRANCINÓPOLIS,1960,836,1052,4354,3302,88,336
PI,10804,GUARIBAS,2100,214,575,3214,2639,40,241
PI,10812,FRANCISCO AYRES,2028,701,828,3913,3085,63,239
PI,10820,ILHA GRANDE,2606,1075,567,4916,4349,109,386
PI,10839,FRANCISCO SANTOS,2946,1287,869,5932,5063,171,439
PI,10847,JUREMA,1838,819,530,3614,3084,53,308
PI,10855,FRONTEIRAS,4248,1371,1367,7985,6618,163,502
PI,10863,LAGOA DE SÃO FRANCISCO,1704,1182,556,3897,3341,33,340
PI,10871,GILBUÉS,3516,1163,1445,6778,5333,104,425
PI,10880,MORRO CABEÇA NO TEMPO,1264,918,499,3146,2647,79,320
PI,10898,GUADALUPE,3353,1664,1458,7175,5717,106,458
PI,10901,NOVO SANTO ANTÔNIO,1740,357,412,2841,2429,48,225
PI,10910,HUGO NAPOLEÃO,1775,550,607,3329,2722,56,260
PI,10928,NOSSA SENHORA DE NAZARÉ,2371,644,580,3924,3344,52,182
PI,10936,INHUMA,5940,1320,2253,10907,8654,164,896
PI,10944,PAQUETÁ,2158,462,531,3551,3020,39,304
PI,10952,IPIRANGA DO PIAUÍ,3794,669,1169,6461,5292,133,567
PI,10960,NOVA SANTA RITA,2001,404,412,3261,2849,57,310
PI,10979,ISAÍAS COELHO,2562,1296,943,5705,4762,112,657
PI,10987,SÃO JOÃO DO ARRAIAL,2501,1396,704,5083,4379,52,383
PI,10995,ITAINÓPOLIS,4294,1778,1090,8374,7284,233,804
PI,11010,ITAUEIRA,3123,2668,1399,8254,6855,182,727
PI,11037,JAICÓS,5121,2123,2234,11170,8936,336,1007
PI,11053,JERUMENHA,1517,1028,676,3644,2968,76,272
PI,11070,JOAQUIM PIRES,4835,1884,1414,9199,7785,110,782
PI,11088,SÃO JOÃO DA CANABRAVA,1850,904,554,3734,3180,57,305
PI,11096,JOSÉ DE FREITAS,14543,3907,3844,24845,21001,431,1465
PI,11118,LANDRI SALES,2073,654,1009,4178,3169,75,297
PI,11134,LUIS CORREIA,8041,6202,3467,20186,16719,330,1539
PI,11150,LUZILÂNDIA,8652,3433,2535,16726,14191,292,1479
PI,11177,MANOEL EMÍDIO,2345,513,623,3887,3264,53,287
PI,11193,MARCOS PARENTE,1338,1218,754,3700,2946,64,255
PI,11215,MATIAS OLÍMPIO,2723,2370,1244,7321,6077,191,665
PI,11231,MIGUEL ALVES,9816,4092,3507,20010,16503,407,1698
PI,11258,MIGUEL LEÃO,532,215,121,960,839,7,58
PI,11274,MONSENHOR GIL,5091,1078,1304,8309,7005,103,461
PI,11290,MONSENHOR HIPÓLITO,2329,1792,638,5626,4988,94,591
PI,11312,MONTE ALEGRE DO PIAUÍ,3283,1479,1417,6963,5546,83,551
PI,11339,NAZARÉ DO PIAUÍ,3350,842,1039,5978,4939,99,507
PI,11355,NOSSA SENHORA DOS REMÉDIOS,2798,1422,913,5837,4924,103,495
PI,11371,NOVO ORIENTE DO PIAUÍ,2754,487,1135,4883,3748,63,364
PI,11398,OEIRAS,11183,5494,3438,23117,19679,400,1953
PI,11410,DOMINGOS MOURÃO,1486,571,473,2927,2454,57,266
PI,11436,PADRE MARCOS,2376,1264,903,5296,4393,89,480
PI,11452,PAES LANDIM,1602,855,510,3333,2823,64,218
PI,11479,PALMEIRA DO PIAUÍ,1807,842,549,3712,3163,76,354
PI,11495,PALMEIRAIS,5547,1565,1023,9323,8300,190,642
PI,11517,PARNAGUÁ,3592,676,1002,5784,4782,83,322
PI,11533,PARNAÍBA,39614,21443,16903,86242,69339,1198,3739
PI,11550,PAULISTANA,8677,1138,1781,13050,11269,191,1042
PI,11576,PEDRO II,10840,4958,4069,22415,18346,367,1561
PI,11592,PICOS,21570,10915,6076,43774,37698,923,2742
PI,11614,PIMENTEIRAS,4252,1580,1384,8095,6711,90,662
PI,11630,PIO IX,6589,2304,1725,12079,10354,163,951
PI,11657,PIRACURUCA,8642,4614,3041,18377,15336,276,1396
PI,11673,PIRIPIRI,17112,11029,8272,40961,32689,1023,2152
PI,11690,PORTO,3935,1195,1256,7297,6041,110,643
PI,11711,PRATA DO PIAUÍ,1407,654,760,3198,2438,50,252
PI,11738,REDENÇÃO DO GURGUÉIA,2560,1444,896,5492,4596,67,406
PI,11754,REGENERAÇÃO,6747,1264,2613,12039,9426,174,904
PI,11770,RIBEIRO GONÇALVES,1796,1629,765,4753,3988,40,425
PI,11797,RIO GRANDE DO PIAUÍ,2234,1500,1159,5564,4405,65,501
PI,11819,SANTA CRUZ DO PIAUÍ,2684,735,634,4715,4081,66,426
PI,11835,SANTA FILOMENA,1227,1313,654,3839,3185,91,401
PI,11851,SANTA LUZ,2114,798,480,3843,3363,88,282
PI,11878,SANTO ANTÔNIO DE LISBOA,2263,977,534,4383,3849,106,275
PI,11894,SANTO INÁCIO DO PIAUÍ,1560,548,354,2740,2386,26,193
PI,11916,SÃO FÉLIX DO PIAUÍ,1830,485,595,3230,2635,29,187
PI,11932,SÃO FRANCISCO DO PIAUÍ,2394,840,868,4787,3919,71,532
PI,11959,SÃO GONÇALO DO PIAUÍ,2147,604,482,3677,3195,54,254
PI,11975,SÃO JOÃO DA SERRA,2345,1559,1195,5854,4659,171,442
PI,11991,SÃO JOÃO DO PIAUÍ,5207,3304,1836,11859,10023,203,1006
PI,12009,SÃO JOÃO DA FRONTEIRA,1896,773,673,3822,3149,39,355
PI,12017,SÃO JOSÉ DO PEIXE,1271,728,379,2713,2334,33,212
PI,12025,SÃO JOÃO DA VARJOTA,1893,394,485,3211,2726,83,300
PI,12033,SÃO JOSÉ DO PIAUÍ,3089,734,724,5158,4434,113,437
PI,12041,SEBASTIÃO BARROS,1738,688,820,3675,2855,42,336
PI,12050,SÃO JULIÃO,2285,935,652,4487,3835,28,387
PI,12068,SEBASTIÃO LEAL,1605,691,268,2849,2581,59,200
PI,12076,SÃO MIGUEL DO TAPUIO,6435,3243,2748,14172,11424,231,1267
PI,12084,ALVORADA DO GURGUÉIA,2174,221,477,3259,2782,32,280
PI,12092,SÃO PEDRO DO PIAUÍ,4723,2224,1605,9626,8021,125,679
PI,12106,ASSUNÇÃO DO PIAUÍ,1583,1733,1219,5461,4242,267,553
PI,12114,SÃO RAIMUNDO NONATO,10578,3289,2525,18284,15759,312,1148
PI,12122,BETÂNIA DO PIAUÍ,2739,462,722,4383,3661,54,319
PI,12130,SIMÕES,5262,980,1881,9642,7761,270,950
PI,12149,BOQUEIRÃO DO PIAUÍ,2220,512,1104,4293,3189,79,279
PI,12157,SIMPLÍCIO MENDES,3949,2199,1402,8523,7121,172,570
PI,12165,CARIDADE DO PIAUÍ,2319,333,509,3606,3097,54,320
PI,12173,SOCORRO DO PIAUÍ,1828,833,552,3688,3136,65,304
PI,12181,CURRAL NOVO DO PIAUÍ,1827,297,585,3146,2561,73,302
PI,12190,TERESINA,244347,105522,65291,470213,404922,6594,16708
PI,12203,JÚLIO BORGES,2397,319,614,3703,3089,35,291
PI,12211,UNIÃO,16848,4319,4512,28970,24458,392,2110
PI,12220,LAGOA DO SÍTIO,2396,311,574,3656,3082,54,273
PI,12238,URUÇUÍ,3369,5420,2097,12495,10398,225,1115
PI,12246,MILTON BRANDÃO,1671,1931,1075,5194,4119,55,372
PI,12254,VALENÇA DO PIAUÍ,7750,2655,3027,15252,12225,247,1196
PI,12262,PAJEÚ DO PIAUÍ,1051,810,649,2865,2216,44,264
PI,12270,VÁRZEA GRANDE,1404,877,734,3604,2870,55,357
PI,12289,PAVUSSU,2019,388,639,3419,2780,52,248
PI,12297,DIRCEU ARCOVERDE,2810,751,869,4801,3932,64,229
PI,12300,RIACHO FRIO,2521,446,572,3846,3274,34,222
PI,12319,ALAGOINHA,2145,1893,775,5660,4885,126,586
PI,12327,ACAUÃ,3320,373,469,4658,4189,110,303
PI,12335,BELÉM DO PIAUÍ,1071,619,254,2313,2059,57,250
PI,12343,CAJAZEIRAS DO PIAUÍ,1218,587,334,2483,2149,73,219
PI,12351,CAMPO ALEGRE DO FIDALGO,1742,775,514,3503,2989,35,333
PI,12360,COCAL DE TELHA,2234,349,872,3884,3012,68,307
PI,12378,FRANCISCO MACEDO,833,596,249,1908,1659,26,174
PI,12386,JOÃO COSTA,1517,439,311,2681,2370,53,287
PI,12394,JATOBÁ DO PIAUÍ,2362,907,611,4310,3699,55,266
PI,12408,JOCA MARQUES,1307,1056,530,3283,2753,55,287
PI,12416,JUAZEIRO DO PIAUÍ,3081,969,754,5456,4702,79,424
PI,12424,LAGOA DO PIAUÍ,1668,618,391,3006,2615,33,229
PI,12432,LAGOINHA DO PIAUÍ,1328,209,387,2105,1718,19,121
PI,12440,MADEIRO,1963,1552,894,4917,4023,58,371
PI,12459,MORRO DO CHAPÉU DO PIAUÍ,2124,1452,799,4838,4039,47,354
PI,12467,MASSAPÊ DO PIAUÍ,2643,827,606,4848,4242,121,557
PI,12475,MURICI DOS PORTELAS,2291,1284,963,5167,4204,92,456
PI,12483,OLHO D'ÁGUA DO PIAUÍ,1286,224,439,2167,1728,39,135
PI,12491,PEDRO LAURENTINO,1259,379,315,2210,1895,36,164
PI,12505,SÃO FRANCISCO DE ASSIS DO PIAUÍ,1738,896,463,3557,3094,42,307
PI,12513,SUSSUAPARA,2439,1165,608,4868,4260,133,401
PI,12521,TANQUE DO PIAUÍ,1114,315,293,1992,1699,36,154
PI,12530,TAMBORIL DO PIAUÍ,659,1059,446,2408,1962,21,196
PI,12548,VILA NOVA DO PIAUÍ,1433,289,235,2273,2038,33,219
PI,12556,VERA MENDES,1242,444,443,2637,2194,95,361
PI,12564,WALL FERRAZ,2126,349,466,3434,2968,36,328
PI,12572,CAJUEIRO DA PRAIA,2637,953,870,5057,4187,74,416
PI,12580,CURRALINHOS,2105,514,302,3214,2912,24,222
PI,12599,PORTO ALEGRE DO PIAUÍ,909,395,228,1702,1474,16,139
PI,12602,RIBEIRA DO PIAUÍ,1876,489,473,3263,2790,33,332
PI,12610,SÃO GONÇALO DO GURGUÉIA,1195,259,425,2029,1604,28,84
PI,12629,SÃO LUIS DO PIAUÍ,954,654,269,2134,1865,33,162
PI,12637,FLORESTA DO PIAUÍ,1233,329,310,2129,1819,17,194
PI,12653,SANTO ANTÔNIO DOS MILAGRES,1065,115,217,1555,1338,24,96
PI,12661,SÃO MIGUEL DA BAIXA GRANDE,1144,402,305,2071,1766,21,149
PI,12670,CARAÚBAS DO PIAUÍ,1707,1411,691,4296,3605,55,364
PI,12688,CAXINGÓ,1603,1294,697,4097,3400,56,357
PI,12696,COCAL DOS ALVES,1623,1250,772,4184,3412,112,331
PI,12700,SÃO MIGUEL DO FIDALGO,1343,328,276,2211,1935,45,186
