STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
ES,56855,PRESIDENTE KENNEDY,2457,3007,2228,10538,8310,196,313
ES,56871,RIO NOVO DO SUL,1871,3289,831,8437,7606,306,319
ES,56898,SANTA LEOPOLDINA,3435,2575,993,8962,7969,300,384
ES,56910,SANTA TERESA,3183,8042,2032,17019,14987,612,809
ES,56936,SÃO GABRIEL DA PALHA,7136,7759,5120,24618,19498,674,708
ES,56952,SÃO JOSÉ DO CALÇADO,3385,1593,1897,9081,7184,261,558
ES,56979,SÃO MATEUS,25309,12172,17629,77587,59958,1969,2484
ES,56995,SERRA,72852,46798,51734,289225,237491,10253,10686
ES,57010,VIANA,12310,8516,5680,41674,35994,1534,1420
ES,57037,VILA VELHA,61099,77965,54500,304163,249663,9423,10452
ES,57053,VITÓRIA,46384,76049,48747,260729,211982,6530,7777
ES,57070,MARILÂNDIA,2970,3812,1801,10407,8606,352,406
ES,57096,IBATIBA,3948,5213,4076,17230,13154,390,719
ES,57118,RIO BANANAL,5993,3826,2976,14716,11740,452,446
ES,57134,JAGUARÉ,8415,3561,3885,19712,15827,618,630
ES,57150,PEDRO CANÁRIO,5652,2452,5513,17851,12338,433,707
ES,57916,LARANJA DA TERRA,2913,3752,1708,9517,7809,216,282
ES,57932,SANTA MARIA DE JETIBÁ,6632,12968,3383,26637,23254,751,756
ES,57959,VARGEM ALTA,2425,6080,2838,14773,11935,446,461
ES,57975,VENDA NOVA DO IMIGRANTE,1796,8136,3392,16838,13446,423,538
ES,57991,ÁGUIA BRANCA,4148,1673,1461,8152,6691,117,171
GO,92010,ABADIÂNIA,1741,4197,1940,9693,7753,264,282
GO,92029,BONFINÓPOLIS,1153,2023,954,5947,4993,141,283
GO,92037,ÁGUA LIMPA,703,784,344,2128,1784,25,67
GO,92053,ALEXÂNIA,3174,7010,3118,17405,14287,493,698
GO,92061,CAMPOS VERDES,1862,872,1195,4413,3218,36,197
GO,92096,ALOÂNDIA,699,620,351,2004,1653,50,104
GO,92100,CEZARINA,2267,2232,1518,7516,5998,184,296
GO,92118,ALTO PARAÍSO DE GOIÁS,1272,1163,1585,5199,3614,85,202
GO,92126,COLINAS DO SUL,1449,520,1039,3386,2347,35,125
GO,92150,ALVORADA DO NORTE,1802,1834,1318,6104,4786,107,279
GO,92169,MORRO AGUDO DE GOIÁS,722,844,343,2381,2038,28,99
GO,92177,AMORINÓPOLIS,1142,1426,691,3820,3129,60,140
GO,92207,EDEALINA,1339,1014,614,3535,2921,77,159
GO,92215,ANÁPOLIS,47149,94365,34324,247358,213034,7655,8318
GO,92223,FAINA,2832,1291,1325,6287,4962,69,172
GO,92231,ANHANGÜERA,358,248,179,995,816,16,28
GO,92258,ANICUNS,4260,5723,3433,16626,13193,336,570
GO,92266,GOUVELÂNDIA,1449,1175,730,3874,3144,85,204
GO,92274,APARECIDA DE GOIÂNIA,62431,63568,32291,257445,225154,8250,12196
GO,92282,ITAGUARI,1473,1260,716,4202,3486,82,160
GO,92290,APORÉ,795,907,1139,3406,2267,67,125
GO,92312,ARAÇU,1329,1462,697,4215,3518,85,172
GO,92320,MATRINCHÃ,1019,1388,974,3903,2929,44,106
GO,92339,ARAGARÇAS,4066,3459,3735,14349,10614,324,436
GO,92347,MIMOSO DE GOIÁS,859,753,510,2617,2107,31,97
GO,92355,ARAGOIÂNIA,2101,2255,716,6686,5970,172,316
GO,92363,MONTIVIDIU,2027,3504,1734,8645,6911,149,253
GO,92444,NOVO PLANALTO,1425,758,681,3307,2626,74,105
GO,92460,PALESTINA DE GOIÁS,1109,1042,836,3472,2636,45,92
GO,92495,ARUANÃ,1653,1711,1313,5617,4304,88,149
GO,92517,AURILÂNDIA,1343,899,599,3331,2732,53,101
GO,92550,AVELINÓPOLIS,794,1380,525,3274,2749,51,101
GO,92568,SANTA FÉ DE GOIÁS,1320,992,1083,4172,3089,82,130
GO,92614,BALIZA,1107,683,903,3034,2131,31,90
GO,92622,SÃO JOÃO DA PARAÚNA,684,596,381,1967,1586,28,63
GO,92630,BARRO ALTO,2107,2226,1568,7358,5790,152,218
GO,92649,SÃO LUIZ DO NORTE,1257,1251,957,4125,3168,103,235
GO,92657,BELA VISTA DE GOIÁS,4266,6722,2778,18298,15520,576,922
GO,92665,SÃO MIGUEL DO PASSA QUATRO,1019,1443,570,3593,3023,50,119
GO,92673,BOM JARDIM DE GOIÁS,2662,1758,1592,6925,5333,93,250
GO,92690,BOM JESUS DE GOIÁS,3957,4992,3593,15823,12230,539,628
GO,92703,SENADOR CANEDO,12339,12171,7353,57295,49942,1716,2031
GO,92711,BRAZABRANTES,879,787,279,2576,2297,79,81
GO,92720,SIMOLÂNDIA,1768,1562,1349,5431,4082,106,243
GO,92754,BRITÂNIA,1460,1496,1168,4829,3661,72,184
GO,92762,TERESINA DE GOIÁS,732,618,863,2593,1730,18,85
GO,92770,BURITI ALEGRE,2081,2653,1319,7358,6039,239,358
GO,92789,TROMBAS,1068,707,812,2928,2116,31,110
GO,92797,CABECEIRAS,1817,2179,1097,6039,4942,145,211
GO,92800,TURVELÂNDIA,1489,1258,1395,4803,3408,62,153
GO,92819,CACHOEIRA ALTA,2258,2338,1785,7535,5750,165,289
GO,92827,RIO QUENTE,667,1036,698,3351,2653,71,130
GO,92835,CACHOEIRA DE GOIÁS,506,437,285,1525,1240,27,46
GO,92851,CAÇU,1931,3473,1849,9100,7251,240,421
GO,92860,GUARINOS,832,652,309,1987,1678,23,77
GO,92878,CAIAPÔNIA,3790,3583,2614,12370,9756,199,447
GO,92886,COCALZINHO DE GOIÁS,3244,4061,2083,12480,10397,375,567
GO,92894,CALDAS NOVAS,11114,16158,12614,55765,43151,1859,2573
GO,92908,SANTO ANTÔNIO DE GOIÁS,1359,1535,545,4641,4096,112,222
GO,92916,CAMPESTRE DE GOIÁS,894,1097,353,2960,2607,70,102
GO,92924,CHAPADÃO DO CÉU,1494,2009,1421,5862,4441,113,132
GO,92932,CAMPINORTE,2562,2878,1956,8775,6819,145,247
GO,92940,ALTO HORIZONTE,1426,2008,1103,5427,4324,62,139
GO,92959,CAMPO ALEGRE DE GOIÁS,1816,1414,890,4683,3793,83,140
GO,92967,CASTELÂNDIA,1127,947,951,3631,2680,63,107
GO,92975,CAMPOS BELOS,5298,2585,4164,14526,10362,232,613
GO,92983,JESÚPOLIS,390,968,566,2424,1858,59,77
GO,92991,CARMO DO RIO VERDE,2265,2291,1362,7169,5807,156,273
GO,93009,APARECIDA DO RIO DOCE,874,690,535,2544,2009,45,118
GO,93017,CATALÃO,18826,16027,11646,64615,52969,2291,3447
GO,93025,CIDADE OCIDENTAL,9527,7280,7494,35851,28357,1099,1281
GO,93033,CATURAÍ,1360,1164,428,3748,3320,135,220
GO,93041,PROFESSOR JAMIL,1162,882,722,3311,2589,45,130
GO,93050,CAVALCANTE,2683,785,2918,7231,4313,65,354
GO,93068,PEROLÂNDIA,873,812,904,3096,2192,52,126
GO,93076,CERES,3972,6015,2598,15755,13157,341,536
GO,93084,NOVA IGUAÇU DE GOIÁS,673,1144,535,2649,2114,33,65
GO,93092,DIVINÓPOLIS DE GOIÁS,1722,993,1218,4690,3472,73,250
GO,93106,BURITI DE GOIÁS,834,903,590,2906,2316,46,106
GO,93122,CALDAZINHA,754,939,344,2634,2290,63,88
GO,93149,GUARAÍTA,807,703,298,2386,2088,49,87
GO,93157,CÓRREGO DO OURO,555,1021,470,2621,2151,61,75
GO,93165,INACIOLÂNDIA,1679,1264,1069,4860,3791,128,262
GO,93173,CORUMBÁ DE GOIÁS,1443,2713,1243,6912,5669,193,322
GO,93181,MONTIVIDIU DO NORTE,1216,741,855,3253,2398,22,148
GO,93190,CORUMBAÍBA,1836,2017,1210,6278,5068,135,299
GO,93203,SANTO ANTÔNIO DA BARRA,1508,1110,660,3706,3046,59,145
GO,93220,TEREZÓPOLIS DE GOIÁS,1578,1612,525,5041,4516,162,229
GO,93246,UIRAPURU,1158,455,548,2434,1886,20,86
GO,93254,CRISTALINA,5262,11893,7410,30946,23536,1031,993
GO,93262,BURITINÓPOLIS,759,906,924,3145,2221,26,127
GO,93270,CRISTIANÓPOLIS,715,1215,533,3079,2546,61,106
GO,93289,VILA BOA,1168,796,950,3420,2470,47,134
GO,93297,CRIXÁS,4459,3163,2758,12363,9605,226,399
GO,93300,VALPARAÍSO DE GOIÁS,19699,16090,14237,72906,58669,2181,2269
GO,93319,CROMÍNIA,1028,1278,486,3395,2909,67,117
GO,93327,NOVO GAMA,11412,10044,10479,48459,37980,1854,1550
GO,93335,CUMARI,918,583,481,2554,2073,74,107
GO,93343,ÁGUAS LINDAS DE GOIÁS,23514,13791,15388,77611,62223,2896,2442
GO,93351,DAMIANÓPOLIS,1188,784,780,3251,2471,55,130
GO,93360,ABADIA DE GOIÁS,1486,2457,752,6351,5599,174,241
GO,93378,DAMOLÂNDIA,704,1364,247,2866,2619,73,145
GO,93386,AMARALINA,1007,754,595,2682,2087,11,110
GO,93394,DAVINÓPOLIS,926,808,422,2446,2024,36,90
GO,93408,BONÓPOLIS,1410,406,689,2758,2069,22,71
GO,93424,PORTEIRÃO,1159,686,738,2990,2252,39,74
GO,93432,DIORAMA,806,709,352,2194,1842,32,75
GO,93440,SANTA RITA DO NOVO DESTINO,945,748,482,2621,2139,47,122
GO,93483,SÃO PATRÍCIO,474,796,302,1945,1643,41,81
GO,93491,EDÉIA,2297,3101,1663,8924,7261,216,416
GO,93505,VILA PROPÍCIO,1410,1109,826,4011,3185,67,196
GO,93513,ESTRELA DO NORTE,932,930,679,2951,2272,38,105
GO,93530,FAZENDA NOVA,1721,1491,1236,5479,4243,90,195
GO,93548,IPIRANGA DE GOIÁS,989,775,537,2792,2255,47,102
GO,93564,GAMELEIRA DE GOIÁS,788,1091,399,2649,2250,26,80
GO,93572,FIRMINÓPOLIS,2387,2556,1461,8111,6650,156,334
GO,93580,CAMPO LIMPO DE GOIÁS,1341,2074,544,4770,4226,115,182
GO,93599,FLORES DE GOIÁS,2412,1479,1729,6671,4942,88,268
GO,93602,LAGOA SANTA,336,493,304,1406,1102,13,56
GO,93610,FORMOSA,15834,22653,13604,68750,55146,1976,2800
GO,93637,FORMOSO,1683,1105,1003,4332,3329,44,133
GO,93670,GOIANÁPOLIS,2173,3656,1121,8956,7835,236,289
GO,93696,GOIANDIRA,1407,1265,741,4287,3546,128,237
GO,93718,GOIANÉSIA,12358,14370,9258,46159,36901,1685,1807
GO,93734,GOIÂNIA,142171,308948,158406,932925,774519,22871,39609
GO,93750,GOIANIRA,7190,7249,4435,27118,22683,732,1151
GO,93777,GOIÁS,6608,5870,4640,20195,15555,288,593
GO,93793,GOIATUBA,5509,9798,6047,26801,20754,920,1240
GO,93815,GUAPÓ,3462,3826,1612,11067,9455,264,551
GO,93831,GUARANI DE GOIÁS,1424,1128,804,3762,2958,30,146
GO,93874,HEITORAÍ,1135,1068,719,3605,2886,69,138
GO,93890,HIDROLÂNDIA,3255,4736,2280,13926,11646,399,644
GO,93912,HIDROLINA,1502,1163,724,3845,3121,65,173
GO,93939,IACIARA,3042,1999,2237,8322,6085,128,304
GO,93955,INHUMAS,8801,14203,5373,37125,31752,1260,1833
GO,93971,IPAMERI,5043,6154,4886,20110,15224,490,879
GO,93998,IPORÁ,7330,7188,5408,24600,19192,512,766
GO,94013,ISRAELÂNDIA,1053,757,604,2828,2224,32,102
GO,94030,ITABERAÍ,8575,8879,5796,27998,22202,796,930
GO,94072,ITAGUARU,1905,1384,807,5071,4264,115,186
GO,94110,ITAJÁ,961,1400,987,4001,3014,70,163
GO,94137,ITAPACI,4397,4124,3316,14423,11107,381,564
GO,94153,ITAPIRAPUÃ,1906,2304,1760,7044,5284,103,273
GO,94196,ITAPURANGA,7550,5303,3748,21241,17493,663,815
GO,94218,ITARUMÃ,1360,1475,1360,4890,3530,68,188
GO,94234,ITAUÇU,2083,2309,1089,6930,5841,155,209
GO,94250,ITUMBIARA,15557,25356,15000,71894,56894,2501,2682
GO,94277,IVOLÂNDIA,1165,782,713,3055,2342,50,71
GO,94293,JANDAIA,1837,1929,1136,6071,4935,117,252
GO,94315,JARAGUÁ,6655,11933,6167,30926,24759,911,979
GO,94331,JATAÍ,15434,20366,15088,66060,50972,2128,2729
GO,94358,JAUPACI,1055,753,624,2844,2220,34,96
GO,94374,JOVIÂNIA,1507,1964,1264,5895,4631,161,264
GO,94390,JUSSARA,4540,5074,3183,14999,11816,272,533
GO,94439,LEOPOLDO DE BULHÕES,1561,2256,1114,5970,4856,131,218
GO,94455,LUZIÂNIA,22058,34338,22630,113683,91053,4251,5081
GO,94471,MAIRIPOTABA,591,1021,436,2471,2035,42,81
GO,94498,MAMBAÍ,1469,1757,1423,5640,4217,74,225
GO,94510,MARA ROSA,3096,2115,2032,8240,6208,128,313
GO,94536,MARZAGÃO,643,541,423,1992,1569,27,53
GO,94552,PARANAIGUARA,2775,2031,1376,7451,6075,150,330
GO,94579,MAURILÂNDIA,2730,2791,2162,8804,6642,192,326
GO,94595,MINEIROS,9298,11667,9229,39527,30298,1467,1762
GO,94650,MOIPORÁ,505,730,450,2178,1728,26,97
GO,94676,MONTE ALEGRE DE GOIÁS,2085,1079,1552,5499,3947,57,259
GO,94714,MONTES CLAROS DE GOIÁS,2334,1808,1375,6457,5082,88,207
GO,94730,MORRINHOS,9737,11147,6298,33474,27176,905,1246
GO,94757,MOSSÂMEDES,1379,1339,832,4390,3558,111,204
GO,94773,MOZARLÂNDIA,3086,3302,2661,10753,8092,230,426
GO,94790,MUTUNÓPOLIS,1130,1297,687,3547,2860,34,120
GO,94854,NAZÁRIO,1642,2613,1417,7090,5673,156,263
GO,94870,NERÓPOLIS,5151,7348,2674,18903,16229,544,941
GO,94897,NIQUELÂNDIA,10076,7344,6906,29816,22910,627,969
GO,94919,NOVA AMÉRICA,638,847,369,2186,1817,27,129
GO,94935,NOVA AURORA,761,585,283,1912,1629,34,98
GO,94951,NOVA ROMA,864,853,805,2829,2024,29,115
GO,94978,NOVA VENEZA,1779,2435,651,6200,5549,145,291
GO,95010,NOVO BRASIL,1264,1113,604,3443,2839,39,136
GO,95036,ORIZONA,2724,4826,1780,11198,9418,302,510
GO,95052,OURO VERDE DE GOIÁS,752,1425,292,3076,2784,92,154
GO,95079,OUVIDOR,2075,1367,711,5504,4793,155,266
GO,95095,PADRE BERNARDO,4524,4579,4192,16824,12632,308,606
GO,95117,PALMEIRAS DE GOIÁS,3529,7837,3254,18780,15526,328,548
GO,95133,PALMELO,518,707,377,2128,1751,35,74
GO,95150,PALMINÓPOLIS,1106,1441,678,3816,3138,39,76
GO,95176,PANAMÁ,693,847,545,2512,1967,82,104
GO,95230,PARAÚNA,2772,2845,2134,9000,6866,161,310
GO,95311,PETROLINA DE GOIÁS,1441,3288,1635,7793,6158,217,343
GO,95354,PILAR DE GOIÁS,1183,703,516,2726,2210,46,108
GO,95397,PIRACANJUBA,5472,6301,4355,19300,14945,472,667
GO,95419,PIRANHAS,3425,2609,2059,9516,7457,157,397
GO,95435,PIRENÓPOLIS,6004,6210,3097,18317,15220,454,584
GO,95451,PIRES DO RIO,4042,7486,4985,22248,17263,803,1130
GO,95494,PONTALINA,4971,4409,2957,14548,11591,303,509
GO,95559,PORANGATU,11042,7510,7653,30828,23175,469,890
GO,95575,PORTELÂNDIA,925,1136,779,3454,2675,115,168
GO,95613,POSSE,6736,8283,5211,23096,17885,389,690
GO,95630,QUIRINÓPOLIS,9444,10310,7397,34143,26746,1254,1600
GO,95656,RIALMA,2123,2922,1904,8729,6825,186,361
GO,95672,RIANÁPOLIS,815,1538,892,3958,3066,86,174
GO,95710,RIO VERDE,23306,43932,22621,118486,95865,3879,4390
GO,95737,RUBIATABA,3398,5745,3164,15209,12045,380,647
GO,95753,SANCLERLÂNDIA,2062,2484,1278,7091,5813,110,209
GO,95770,SANTA BÁRBARA DE GOIÁS,1268,1415,911,4804,3893,103,145
GO,95796,SANTA CRUZ DE GOIÁS,600,1082,753,3044,2291,60,93
GO,95818,SANTA HELENA DE GOIÁS,8559,7855,4781,28528,23747,1335,1294
GO,95834,SANTA RITA DO ARAGUAIA,1060,1314,1137,4201,3064,90,150
GO,95850,SANTA ROSA DE GOIÁS,890,1095,518,3069,2551,109,127
GO,95877,SANTA TEREZA DE GOIÁS,741,1026,903,3333,2430,83,154
GO,95893,SANTA TEREZINHA DE GOIÁS,3362,2242,1799,8239,6440,92,303
GO,95915,SÃO DOMINGOS,2340,1718,2337,7489,5152,114,430
GO,95931,SÃO FRANCISCO DE GOIÁS,1044,2015,976,4916,3940,121,201
GO,95958,PLANALTINA,14371,11945,10891,53268,42377,1892,1838
GO,95974,SÃO JOÃO D'ALIANÇA,1679,1816,1584,6187,4603,143,210
GO,95990,SÃO LUÍS DE MONTES BELOS,4539,8491,4965,23529,18564,630,922
GO,96016,SÃO MIGUEL DO ARAGUAIA,5692,5074,4976,18452,13476,279,597
GO,96059,SÃO SIMÃO,6032,2643,3276,14506,11230,248,418
GO,96075,SERRANÓPOLIS,1714,1490,1267,5457,4190,90,249
GO,96091,SILVÂNIA,3948,5822,2573,14820,12247,327,442
GO,96113,SÍTIO D'ABADIA,847,662,846,2685,1839,22,123
GO,96172,TAQUARAL DE GOIÁS,922,1502,744,3946,3202,87,178
GO,96237,TRÊS RANCHOS,1090,925,655,3245,2590,76,112
GO,96253,TRINDADE,19627,22897,8853,72027,63174,2132,3227
GO,96318,TURVÂNIA,1321,1481,711,4493,3782,73,149
GO,96334,URUAÇU,7798,8212,6134,26418,20284,618,875
GO,96350,URUANA,2845,3520,2722,11284,8562,274,476
GO,96377,URUTAÍ,629,981,534,2784,2250,76,101
GO,96393,VARJÃO,728,1509,747,3724,2977,103,160
GO,96415,VIANÓPOLIS,1636,4943,1688,9540,7852,159,309
GO,96458,ACREÚNA,4318,4968,3735,15965,12230,470,690
GO,96474,MINAÇU,9308,5013,8293,26557,18264,516,716
GO,96512,MUNDO NOVO,1839,1244,1352,5152,3800,39,186
GO,96539,NOVA CRIXÁS,3107,2108,2332,8726,6394,113,277
GO,96555,NOVA GLÓRIA,2218,1993,1677,7203,5526,150,263
GO,96571,VICENTINÓPOLIS,1573,2429,1023,5923,4900,108,246
GO,96610,AMERICANO DO BRASIL,1301,2179,915,5148,4233,95,135
GO,96695,ARAGUAPAZ,2024,1942,1338,6146,4808,71,230
GO,96717,ARENÓPOLIS,1335,854,686,3330,2644,32,62
GO,96733,CACHOEIRA DOURADA,2499,1979,1886,7614,5728,203,313
GO,96750,DOVERLÂNDIA,2147,1832,1017,5869,4852,77,213
GO,96776,SANTO ANTÔNIO DO DESCOBERTO,10095,9682,8621,39983,31362,1348,1261
GO,96814,INDIARA,4193,2301,2290,10722,8432,287,373
GO,96873,CAMPINAÇU,1364,616,787,3209,2422,32,83
GO,96890,SANTA ISABEL,1014,1328,689,3495,2806,65,138
GO,96911,ADELÂNDIA,693,1045,440,2634,2194,22,92
GO,96938,ÁGUA FRIA DE GOIÁS,926,1673,1229,4495,3266,65,147
MA,7005,ÁGUA DOCE DO MARANHÃO,5161,463,3435,10433,6998,218,564
MA,7013,AFONSO CUNHA,3472,111,1324,5552,4228,39,354
MA,7021,ALTO ALEGRE DO MARANHÃO,8217,708,4384,15517,11133,158,956
MA,7030,ALCÂNTARA,9420,456,4271,16637,12366,353,680
MA,7048,ALTO ALEGRE DO PINDARÉ,10065,987,6855,20525,13670,187,1273
MA,7056,ALDEIAS ALTAS,8061,803,4965,16788,11823,208,1195
MA,7064,APICUM-AÇU,5705,636,2295,10173,7878,101,334
MA,7072,ALTAMIRA DO MARANHÃO,2564,321,1504,5242,3738,70,347
MA,7080,AMAPÁ DO MARANHÃO,2117,413,1276,4837,3561,53,295
MA,7099,ALTO PARNAÍBA,3262,1011,2151,7535,5384,82,445
MA,7102,ARAGUANÃ,4071,243,2106,7188,5082,50,322
MA,7110,AMARANTE DO MARANHÃO,11668,3293,5885,24014,18129,291,1296
MA,7129,BACABEIRA,7589,456,1757,11896,10139,313,563
MA,7137,ANAJATUBA,10952,587,4864,19077,14213,260,841
MA,7145,BACURITUBA,2772,193,1580,5303,3723,67,205
MA,7153,ANAPURUS,7278,697,1849,11287,9438,203,599
MA,7161,BELÁGUA,3593,81,868,5157,4289,44,345
MA,7170,ARAIOSES,15902,1580,9108,30895,21787,683,1939
MA,7188,BELA VISTA DO MARANHÃO,4879,341,2405,8824,6419,87,368
MA,7196,ARARI,10817,1271,5755,21528,15773,438,854
MA,7200,BERNARDO DO MEARIM,2739,243,1221,4861,3640,41,247
MA,7218,AXIXÁ,5656,354,2056,9394,7338,134,324
MA,7226,CACHOEIRA GRANDE,3835,150,2111,7004,4893,71,322
MA,7234,BACABAL,30599,5740,17701,66473,48772,1101,2935
MA,7242,DAVINÓPOLIS,4733,843,2360,10038,7678,143,277
MA,7250,BACURI,6621,543,3776,13138,9362,145,568
MA,7269,BOM JESUS DAS SELVAS,8550,1729,3902,16322,12420,149,852
MA,7277,BALSAS,23120,9266,11640,55135,43495,1061,2193
MA,7285,BOM LUGAR,5532,718,2899,10289,7390,73,434
MA,7293,BARÃO DE GRAJAÚ,7120,982,3212,13248,10036,204,796
MA,7307,BREJO DE AREIA,3085,587,1886,6628,4742,96,511
MA,7315,BARRA DO CORDA,25835,5866,7777,48644,40867,1037,2567
MA,7323,BOA VISTA DO GURUPI,2681,357,1205,4976,3771,24,179
MA,7331,BARREIRINHAS,23444,1680,8927,38896,29969,346,1477
MA,7340,BURITICUPU,20280,3472,10687,39773,29086,470,1820
MA,7358,BENEDITO LEITE,1950,314,759,3659,2900,46,281
MA,7366,BURITIRANA,4528,1003,2347,9709,7362,148,661
MA,7374,BEQUIMÃO,8015,656,3847,15873,12026,378,737
MA,7382,CAMPESTRE DO MARANHÃO,5039,643,2755,9495,6740,96,316
MA,7390,BREJO,13134,1398,5814,23596,17782,353,1232
MA,7404,CAPINZAL DO NORTE,3855,446,1866,8144,6278,128,551
MA,7412,BURITI,10601,869,5397,19754,14357,310,1208
MA,7420,CENTRAL DO MARANHÃO,3320,98,2398,6508,4110,61,324
MA,7439,BURITI BRAVO,8253,726,5234,16416,11182,118,1084
MA,7447,CENTRO DO GUILHERME,4098,325,1292,6399,5107,46,297
MA,7455,CAJAPIÓ,4731,219,1864,7975,6111,155,386
MA,7463,CENTRO NOVO DO MARANHÃO,5527,517,2186,9548,7362,60,535
MA,7471,CAJARI,8248,250,2400,12649,10249,161,664
MA,7480,CIDELÂNDIA,4879,1047,2506,9768,7262,153,393
MA,7498,CÂNDIDO MENDES,6923,689,4038,14235,10197,127,617
MA,7501,CONCEIÇÃO DO LAGO-AÇU,5360,380,2405,9865,7460,90,649
MA,7510,CANTANHEDE,6712,424,3370,12285,8915,101,678
MA,7528,FEIRA NOVA DO MARANHÃO,2559,1099,1543,5975,4432,49,307
MA,7536,CAROLINA,7560,1848,4854,17136,12282,206,872
MA,7544,FERNANDO FALCÃO,3829,440,583,5839,5256,54,282
MA,7552,CARUTAPERA,7739,1163,3912,15654,11742,194,688
MA,7560,FORMOSA DA SERRA NEGRA,5753,1506,2424,11416,8992,64,392
MA,7579,CAXIAS,52689,5633,29636,107694,78058,1608,5420
MA,7595,CEDRAL,4428,191,2145,8099,5954,175,263
MA,7609,GOVERNADOR EDISON LOBÃO,5363,1652,2489,11897,9408,204,471
MA,7617,CHAPADINHA,27443,2947,13145,51230,38085,875,2207
MA,7625,GOVERNADOR LUIZ ROCHA,2883,456,1646,6010,4364,111,386
MA,7633,CODÓ,32973,4359,29921,81122,51201,1093,4070
MA,7641,GOVERNADOR NEWTON BELLO,3878,421,2324,7691,5367,58,441
MA,7650,COELHO NETO,16763,1704,11117,34733,23616,418,1731
MA,7668,GOVERNADOR NUNES FREIRE,9081,1044,3786,16104,12318,108,680
MA,7676,COLINAS,13821,1693,8269,26808,18539,277,1457
MA,7684,IGARAPÉ DO MEIO,5510,314,2957,10162,7205,83,589
MA,7692,COROATÁ,21777,2392,14032,45486,31454,452,2675
MA,7706,ITAIPAVA DO GRAJAÚ,5299,653,2543,9482,6939,55,374
MA,7714,CURURUPU,12079,776,8035,24326,16291,447,931
MA,7722,ITINGA DO MARANHÃO,6382,2944,4586,16797,12211,217,772
MA,7730,DOM PEDRO,8853,1798,4138,17641,13503,263,739
MA,7749,JATOBÁ,3447,286,1383,5850,4467,79,320
MA,7757,DUQUE BACELAR,4813,306,2427,8875,6448,79,516
MA,7765,JENIPAPO DOS VIEIRAS,5414,742,1189,9069,7880,117,519
MA,7773,ESPERANTINÓPOLIS,7455,744,3935,13957,10022,178,780
MA,7781,JUNCO DO MARANHÃO,2739,322,1012,4610,3598,32,180
MA,7790,FORTALEZA DOS NOGUEIRAS,4677,1281,2197,9354,7157,165,379
MA,7803,LAGO DOS RODRIGUES,4129,450,1568,7320,5752,79,357
MA,7811,FORTUNA,6196,536,3396,11874,8478,214,686
MA,7820,LAGOA DO MATO,4036,387,2233,7837,5604,117,652
MA,7838,GODOFREDO VIANA,3482,492,1846,6984,5138,84,338
MA,7846,LAGOA GRANDE DO MARANHÃO,4650,512,2067,8183,6116,93,400
MA,7854,GONÇALVES DIAS,6532,709,3364,12063,8699,136,554
MA,7862,LAJEADO NOVO,2726,880,1399,5887,4488,39,248
MA,7870,GOVERNADOR ARCHER,4080,506,2012,7762,5750,107,425
MA,7889,MARACAÇUMÉ,6167,893,3774,13000,9226,136,667
MA,7897,GOVERNADOR EUGÊNIO BARROS,6036,532,3244,11231,7987,134,527
MA,7900,MARAJÁ DO SENA,3482,404,1718,6394,4676,61,398
MA,7919,GRAÇA ARANHA,3244,275,1378,5560,4182,34,228
MA,7927,MARANHÃOZINHO,4397,413,1233,6815,5582,52,240
MA,7935,GRAJAÚ,20256,4565,10220,42918,32698,454,1897
MA,7943,MATÕES DO NORTE,3663,177,2272,6983,4711,64,393
MA,7951,GUIMARÃES,5287,282,3169,10206,7037,249,439
MA,7960,MILAGRES DO MARANHÃO,2996,176,1294,5148,3854,62,275
MA,7978,HUMBERTO DE CAMPOS,11041,731,5107,20165,15058,239,994
MA,7986,NOVA COLINAS,2105,491,860,4150,3290,78,194
MA,7994,ICATU,11870,492,4369,19744,15375,244,1031
MA,8001,NOVA OLINDA DO MARANHÃO,6592,583,3200,12173,8973,155,741
MA,8010,IGARAPÉ GRANDE,4334,567,1748,7927,6179,100,505
MA,8028,OLINDA NOVA DO MARANHÃO,4859,241,3001,9361,6360,152,520
MA,8036,IMPERATRIZ,53457,31482,33132,164408,131276,2883,4753
MA,8044,PAULINO NEVES,6823,512,3351,12168,8817,107,513
MA,8052,SÃO LUÍS GONZAGA DO MARANHÃO,9811,609,5727,18345,12618,180,1086
MA,8060,PEDRO DO ROSÁRIO,9360,409,4117,15911,11794,108,856
MA,8079,ITAPECURU MIRIM,20641,2052,10672,41302,30630,713,2085
MA,8087,PERITORÓ,8918,554,4435,15720,11285,149,851
MA,8095,JOÃO LISBOA,8795,2153,4917,19805,14888,361,1009
MA,8109,PORTO RICO DO MARANHÃO,2785,192,1916,6280,4364,165,225
MA,8117,JOSELÂNDIA,6357,708,3241,11816,8575,201,480
MA,8125,PRESIDENTE MÉDICI,2730,286,1261,4993,3732,38,262
MA,8133,LAGO DA PEDRA,14161,3719,10281,34013,23732,392,1516
MA,8141,PRESIDENTE SARNEY,7054,439,3722,12941,9219,98,613
MA,8150,LAGO DO JUNCO,4160,533,2085,7937,5852,154,433
MA,8168,RAPOSA,8767,893,2323,15484,13161,296,583
MA,8176,LAGO VERDE,6367,453,3285,11535,8250,80,505
MA,8184,RIBAMAR FIQUENE,3033,896,1622,6402,4780,71,252
