,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO
2932,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20753,MÃE D'ÁGUA,PB,1217
2933,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20770,MALTA,PB,1185
2934,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20796,MAMANGUAPE,PB,5412
2935,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20818,MANAÍRA,PB,2555
2936,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20834,MARI,PB,4388
2937,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20850,MASSARANDUBA,PB,2118
2938,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20877,MATARACA,PB,1122
2939,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20893,MOGEIRO,PB,4915
2940,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20915,MONTADAS,PB,921
2941,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20931,MONTE HOREBE,PB,342
2942,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20958,MONTEIRO,PB,4039
2943,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20974,MULUNGU,PB,1373
2944,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,20990,NATUBA,PB,2204
2945,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21016,NAZAREZINHO,PB,202
2946,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21032,NOVA FLORESTA,PB,1878
2947,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21059,NOVA OLINDA,PB,1168
2948,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21075,NOVA PALMEIRA,PB,469
2949,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21091,OLHO D'ÁGUA,PB,1000
2950,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21113,OLIVEDOS,PB,990
2951,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21130,OURO VELHO,PB,418
2952,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21156,PASSAGEM,PB,580
2953,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21172,PATOS,PB,25353
2954,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21199,PAULISTA,PB,1861
2955,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21210,PEDRA BRANCA,PB,236
2956,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21237,PEDRA LAVRADA,PB,2022
2957,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21253,PEDRAS DE FOGO,PB,7675
2958,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21270,PIANCÓ,PB,3495
2959,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21296,PICUÍ,PB,3433
2960,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21318,PILAR,PB,2140
2961,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21334,PILÕES,PB,1600
2962,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21350,PILÕEZINHOS,PB,927
2963,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21377,PIRPIRITUBA,PB,2941
2964,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21393,PITIMBU,PB,2166
2965,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21415,POCINHOS,PB,3363
2966,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21431,POMBAL,PB,6688
2967,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21458,PRATA,PB,1265
2968,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21474,PRINCESA ISABEL,PB,1033
2969,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21490,PUXINANÃ,PB,2912
2970,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21512,QUEIMADAS,PB,7305
2971,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21539,QUIXABA,PB,856
2972,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21555,REMÍGIO,PB,2156
2973,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21571,RIACHO DOS CAVALOS,PB,756
2974,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21598,RIO TINTO,PB,3750
2975,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21610,SALGADINHO,PB,381
2976,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21636,SALGADO DE SÃO FÉLIX,PB,4220
2977,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21652,SANTA CRUZ,PB,428
2978,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21679,SANTA HELENA,PB,1424
2979,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21695,SANTA LUZIA,PB,5095
2980,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21717,SANTANA DE MANGUEIRA,PB,318
2981,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21733,SANTANA DOS GARROTES,PB,1367
2982,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21750,SANTA RITA,PB,19663
2983,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21776,SANTA TERESINHA,PB,1751
2984,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21792,SÃO BENTO,PB,7165
2985,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21814,SÃO JOÃO DO CARIRI,PB,1884
2986,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21830,SÃO JOÃO DO TIGRE,PB,81
2987,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21857,SÃO JOSÉ DA LAGOA TAPADA,PB,1677
2988,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21873,SÃO JOSÉ DE CAIANA,PB,775
2989,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21890,SÃO JOSÉ DE ESPINHARAS,PB,1495
2990,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21911,SÃO JOSÉ DE PIRANHAS,PB,3242
2991,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21938,SÃO JOSÉ DO BONFIM,PB,1539
2992,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21954,SÃO JOSÉ DO SABUGI,PB,750
2993,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21970,SÃO JOSÉ DOS CORDEIROS,PB,401
2994,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,21997,SÃO MAMEDE,PB,2536
2995,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22012,SÃO MIGUEL DE TAIPU,PB,591
2996,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,PB,1365
2997,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22055,SÃO SEBASTIÃO DO UMBUZEIRO,PB,179
2998,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22071,SAPÉ,PB,9914
2999,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22098,SÃO VICENTE DO SERIDÓ,PB,2681
3000,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22110,SERRA BRANCA,PB,1735
3001,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22136,SERRA DA RAIZ,PB,387
3002,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22152,SERRA GRANDE,PB,148
3003,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22179,SERRA REDONDA,PB,1390
3004,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22195,SERRARIA,PB,999
3005,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22217,SOLÂNEA,PB,3536
3006,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22233,SOLEDADE,PB,5078
3007,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22250,SOUSA,PB,11094
3008,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22276,SUMÉ,PB,2882
3009,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22292,TACIMA,PB,2704
3010,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22314,TAPEROÁ,PB,3761
3011,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22330,TAVARES,PB,1270
3012,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22357,TEIXEIRA,PB,3011
3013,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22373,TRIUNFO,PB,1623
3014,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22390,UIRAÚNA,PB,2577
3015,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22411,UMBUZEIRO,PB,2311
3016,JOSÉ TARGINO MARANHÃO,JOSE MARANHÃO,15,Partido do Movimento Democrático Brasileiro,PMDB,22438,VÁRZEA,PB,1203
3017,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73008,ABREULÂNDIA,TO,665
3018,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73016,PIRAQUÊ,TO,935
3019,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73024,RIACHINHO,TO,1117
3020,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73032,DARCINÓPOLIS,TO,1207
3021,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73040,PALMEIRAS DO TOCANTINS,TO,1298
3022,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73059,MAURILÂNDIA DO TOCANTINS,TO,866
3023,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73067,CACHOEIRINHA,TO,622
3024,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73075,ANGICO,TO,658
3025,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73083,PALMEIRANTE,TO,1110
3026,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73091,CAMPOS LINDOS,TO,1811
3027,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73105,SÃO FÉLIX DO TOCANTINS,TO,717
3028,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73113,LAGOA DO TOCANTINS,TO,1170
3029,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73121,BOM JESUS DO TOCANTINS,TO,769
3030,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73130,SANTA MARIA DO TOCANTINS,TO,401
3031,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73148,NOVO ALEGRE,TO,759
3032,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73156,SANDOLÂNDIA,TO,1135
3033,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73164,TAIPAS DO TOCANTINS,TO,604
3034,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73172,NOVO JARDIM,TO,870
3035,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73180,SÃO MIGUEL DO TOCANTINS,TO,1983
3036,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73199,FORTALEZA DO TABOCÃO,TO,983
3037,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73202,ITAPIRATINS,TO,546
3038,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73210,CENTENÁRIO,TO,627
3039,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73229,RECURSOLÂNDIA,TO,970
3040,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73237,TUPIRATINS,TO,289
3041,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73245,BRASILÂNDIA DO TOCANTINS,TO,825
3042,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73253,JUARINA,TO,508
3043,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73261,PAU D'ARCO,TO,838
3044,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73270,MATEIROS,TO,552
3045,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73288,SÃO BENTO DO TOCANTINS,TO,1289
3046,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73296,ESPERANTINA,TO,1863
3047,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73300,CARIRI DO TOCANTINS,TO,1333
3048,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73318,ARAGUANÃ,TO,1518
3049,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73326,CARMOLÂNDIA,TO,591
3050,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73334,ARAGOMINAS,TO,1602
3051,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73342,MURICILÂNDIA,TO,546
3052,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73350,SANTA FÉ DO ARAGUAIA,TO,1279
3053,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73369,JAÚ DO TOCANTINS,TO,1295
3054,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73377,SUCUPIRA,TO,560
3055,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73385,LAGOA DA CONFUSÃO,TO,2192
3056,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73393,SÃO SALVADOR DO TOCANTINS,TO,909
3057,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73407,LAJEADO,TO,535
3058,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73415,RIO DOS BOIS,TO,386
3059,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73423,CARRASCO BONITO,TO,1217
3060,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73431,RIO DA CONCEIÇÃO,TO,581
3061,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73440,PALMAS,TO,30742
3062,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73458,TUPIRAMA,TO,466
3063,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73466,OLIVEIRA DE FÁTIMA,TO,470
3064,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73474,CHAPADA DE AREIA,TO,766
3065,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73482,CHAPADA DA NATIVIDADE,TO,1146
3066,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73504,TALISMÃ,TO,1052
3067,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73512,AGUIARNÓPOLIS,TO,1449
3068,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73520,LUZINÓPOLIS,TO,691
3069,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73539,SANTA TEREZINHA DO TOCANTINS,TO,667
3070,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73547,SANTA RITA DO TOCANTINS,TO,714
3071,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73555,CRIXÁS DO TOCANTINS,TO,394
3072,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73563,MONTE SANTO DO TOCANTINS,TO,653
3073,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73571,PUGMIL,TO,764
3074,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73580,BANDEIRANTES DO TOCANTINS,TO,638
3075,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73598,IPUEIRAS,TO,439
3076,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73601,LAVANDEIRA,TO,572
3077,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,73610,BARRA DO OURO,TO,1156
3078,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92002,BERNARDO SAYÃO,TO,1415
3079,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92045,BURITI DO TOCANTINS,TO,1422
3080,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92070,ALMAS,TO,1705
3081,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92088,CASEARA,TO,1091
3082,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92134,ALVORADA,TO,2757
3083,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92142,COMBINADO,TO,1189
3084,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92185,DIVINÓPOLIS DO TOCANTINS,TO,1808
3085,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92193,ANANÁS,TO,2026
3086,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92240,GOIANORTE,TO,1175
3087,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92304,MARIANÓPOLIS DO TOCANTINS,TO,862
3088,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92371,ARAGUACEMA,TO,1819
3089,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92398,ARAGUAÇU,TO,2695
3090,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92401,NOVA ROSALÂNDIA,TO,550
3091,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92410,ARAGUAÍNA,TO,17728
3092,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92436,ARAGUATINS,TO,5941
3093,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92452,ARAPOEMA,TO,1601
3094,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92479,ARRAIAS,TO,3300
3095,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92487,PEQUIZEIRO,TO,1084
3096,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92509,PORTO ALEGRE DO TOCANTINS,TO,671
3097,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92525,PRAIA NORTE,TO,1851
3098,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92533,AURORA DO TOCANTINS,TO,1048
3099,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92541,SAMPAIO,TO,898
3100,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92576,AXIXÁ DO TOCANTINS,TO,2430
3101,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92584,SANTA ROSA DO TOCANTINS,TO,1333
3102,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92592,BABAÇULÂNDIA,TO,1931
3103,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92606,SANTA TEREZA DO TOCANTINS,TO,781
3104,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92681,SÃO VALÉRIO DA NATIVIDADE,TO,1142
3105,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,92738,BREJINHO DE NAZARÉ,TO,1750
3106,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,93114,COLINAS DO TOCANTINS,TO,5952
3107,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,93130,CONCEIÇÃO DO TOCANTINS,TO,1042
3108,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,93211,COUTO DE MAGALHÃES,TO,1570
3109,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,93238,CRISTALÂNDIA,TO,1842
3110,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,93416,DIANÓPOLIS,TO,4089
3111,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,93459,DOIS IRMÃOS DO TOCANTINS,TO,1875
3112,KATIA REGINA DE ABREU,KATIA ABREU,15,Partido do Movimento Democrático Brasileiro,PMDB,93475,DUERÉ,TO,1385
