,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO
8238,OSMAR FERNANDES DIAS,OSMAR DIAS,12,PARTIDO DEMOCRÁTICO TRABALHISTA,PDT,84697,MISSAL,PR,3861
8239,OSMAR FERNANDES DIAS,OSMAR DIAS,12,PARTIDO DEMOCRÁTICO TRABALHISTA,PDT,84719,SAO JOSE DAS PALMEIRAS,PR,1233
8240,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13005,JIJOCA DE JERICOACOARA,CE,3408
8241,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13013,ABAIARA,CE,2534
8242,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13021,MADALENA,CE,3212
8243,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13030,ACARAU,CE,10052
8244,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13048,PIRES FERREIRA,CE,4101
8245,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13056,ACOPIARA,CE,11620
8246,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13064,GRACA,CE,4635
8247,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13072,AIUABA,CE,4340
8248,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13080,TURURU,CE,4543
8249,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13099,ALCANTARAS,CE,3669
8250,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13102,QUITERIANOPOLIS,CE,7230
8251,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13110,ALTANEIRA,CE,1646
8252,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13129,BARREIRA,CE,6255
8253,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13137,ALTO SANTO,CE,3688
8254,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13145,ACARAPE,CE,4059
8255,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13153,ANTONINA DO NORTE,CE,1965
8256,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13161,CHOROZINHO,CE,5997
8257,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13170,APUIARES,CE,4539
8258,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13188,HORIZONTE,CE,8878
8259,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13196,AQUIRAZ,CE,14302
8260,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13200,ERERE,CE,2465
8261,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13218,ARACATI,CE,18267
8262,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13226,EUZEBIO,CE,9058
8263,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13234,ARACOIABA,CE,6652
8264,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13242,GUAIUBA,CE,6277
8265,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13250,ARARIPE,CE,5807
8266,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13269,POTIRETAMA,CE,2191
8267,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13277,ARATUBA,CE,3314
8268,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13285,PINDORETAMA,CE,4944
8269,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13293,ARNEIROZ,CE,2457
8270,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13307,OCARA,CE,7985
8271,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13315,ASSARE,CE,3718
8272,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13323,TEJUSSUOCA,CE,5381
8273,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13331,AURORA,CE,5776
8274,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13340,IPAPORANGA,CE,3292
8275,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13358,BAIXIO,CE,2196
8276,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13366,TARRAFAS,CE,2632
8277,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13374,BARBALHA,CE,7491
8278,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13382,BANABUIU,CE,5083
8279,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13390,BARRO,CE,5226
8280,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13404,BARROQUINHA,CE,5756
8281,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13412,BATURITE,CE,7536
8282,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13420,ARARENDA,CE,2091
8283,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13439,BEBERIBE,CE,13606
8284,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13447,SENADOR CATUNDA,CE,3400
8285,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13455,BELA CRUZ,CE,5981
8286,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13463,CHORO,CE,2547
8287,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13471,BOA VIAGEM,CE,13025
8288,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13480,ITAITINGA,CE,6385
8289,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13498,BREJO SANTO,CE,4536
8290,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13501,FORTIM,CE,4710
8291,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13510,CAMOCIM,CE,17037
8292,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13536,CAMPOS SALES,CE,7790
8293,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13552,CANINDE,CE,17758
8294,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13579,CAPISTRANO,CE,4972
8295,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13595,CARIDADE,CE,5261
8296,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13617,CARIRE,CE,6955
8297,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13633,CARIRIACU,CE,8328
8298,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13650,CARIUS,CE,5943
8299,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13676,CARNAUBAL,CE,3902
8300,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13692,CASCAVEL,CE,17625
8301,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13714,CATARINA,CE,2676
8302,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13730,CAUCAIA,CE,50367
8303,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13757,CEDRO,CE,8711
8304,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13773,CHAVAL,CE,4387
8305,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13811,COREAU,CE,6136
8306,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13838,CRATEUS,CE,16425
8307,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13854,CRATO,CE,23668
8308,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13870,FARIAS BRITO,CE,6967
8309,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13897,FORTALEZA,CE,394987
8310,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13919,FRECHEIRINHA,CE,4382
8311,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13935,GENERAL SAMPAIO,CE,2331
8312,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13951,GRANJA,CE,12400
8313,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13978,GRANGEIRO,CE,1581
8314,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,13994,GROAIRAS,CE,2755
8315,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14010,GUARACIABA DO NORTE,CE,8446
8316,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14036,GUARAMIRANGA,CE,1461
8317,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14052,HIDROLANDIA,CE,4532
8318,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14060,IBARETAMA,CE,4343
8319,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14079,IBIAPINA,CE,5767
8320,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14095,ICO,CE,19196
8321,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14117,IGUATU,CE,23179
8322,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14133,INDEPENDENCIA,CE,8277
8323,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14150,IPAUMIRIM,CE,3216
8324,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14176,IPU,CE,10995
8325,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14192,IPUEIRAS,CE,9018
8326,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14214,IRACEMA,CE,4629
8327,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14230,IRAUCUBA,CE,6690
8328,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14257,ITAICABA,CE,2070
8329,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14273,ITAPAGE,CE,14549
8330,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14290,ITAPIPOCA,CE,25966
8331,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14311,ITAPIUNA,CE,3166
8332,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14338,ITATIRA,CE,5115
8333,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14354,JAGUARETAMA,CE,6076
8334,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14370,JAGUARIBARA,CE,3052
8335,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14397,JAGUARIBE,CE,11082
8336,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14419,JAGUARUANA,CE,8936
8337,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14435,JARDIM,CE,6903
8338,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14451,JATI,CE,2550
8339,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14478,JUAZEIRO DO NORTE,CE,44089
8340,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14494,JUCAS,CE,5040
8341,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14516,LAVRAS DA MANGABEIRA,CE,8755
8342,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14532,LIMOEIRO DO NORTE,CE,15525
8343,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14559,MARANGUAPE,CE,26065
8344,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14575,MARCO,CE,6586
8345,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14591,MARTINOPOLE,CE,3251
8346,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14613,MASSAPE,CE,10050
8347,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14630,MAURITI,CE,9134
8348,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14656,MERUOCA,CE,3616
8349,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14672,MILAGRES,CE,9569
8350,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14680,MIRAIMA,CE,4425
8351,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14699,MISSAO VELHA,CE,6565
8352,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14710,MOMBACA,CE,11649
8353,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14737,MONSENHOR TABOSA,CE,4918
8354,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14753,MORADA NOVA,CE,17157
8355,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14770,MORAUJO,CE,2630
8356,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14796,MORRINHOS,CE,5378
8357,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14818,MUCAMBO,CE,4552
8358,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14834,MULUNGU,CE,2964
8359,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14850,NOVA OLINDA,CE,4261
8360,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14877,NOVA RUSSAS,CE,8936
8361,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14893,NOVO ORIENTE,CE,7226
8362,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14915,OROS,CE,7485
8363,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14931,PACAJUS,CE,14660
8364,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14958,PACATUBA,CE,11116
8365,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14974,PACOTI,CE,3820
8366,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,14990,PACUJA,CE,1394
8367,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15016,PALHANO,CE,3620
8368,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15032,PALMACIA,CE,2617
8369,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15059,PARACURU,CE,9318
8370,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15075,PARAMBU,CE,10694
8371,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15091,PARAMOTI,CE,4257
8372,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15113,PEDRA BRANCA,CE,9948
8373,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15130,PENAFORTE,CE,1786
8374,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15156,PENTECOSTE,CE,10366
8375,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15172,PEREIRO,CE,5804
8376,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15199,PIQUET CARNEIRO,CE,3972
8377,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15210,PORANGA,CE,3195
8378,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15237,PORTEIRAS,CE,3945
8379,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15253,POTENGI,CE,2873
8380,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15270,QUIXADA,CE,15983
8381,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15296,QUIXERAMOBIM,CE,17143
8382,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15318,QUIXERE,CE,4924
8383,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15334,REDENCAO,CE,8055
8384,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15350,RERIUTABA,CE,5324
8385,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15377,RUSSAS,CE,17411
8386,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15393,SABOEIRO,CE,5396
8387,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15415,SANTANA DO ACARAU,CE,5611
8388,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15431,SANTANA DO CARIRI,CE,4061
8389,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15440,SALITRE,CE,4095
8390,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15458,SANTA QUITERIA,CE,12022
8391,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15474,SAO BENEDITO,CE,10998
8392,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15490,SAO GONCALO DO AMARANTE,CE,12209
8393,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15512,SAO JOAO DO JAGUARIBE,CE,2274
8394,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15539,SAO LUIS DO CURU,CE,4276
8395,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15555,SENADOR POMPEU,CE,6843
8396,PATRÍCIA LÚCIA SABOYA FERREIRA GOMES,PATRICIA GOMES,23,PARTIDO POPULAR SOCIALISTA,PPS,15571,SENADOR SA,CE,2187
