,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO,QT_VOTOS SUBSTITUÍDO
9709,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,56952,SÃO JOSÉ DO CALÇADO,ES,4283,0
9710,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,56979,SÃO MATEUS,ES,47089,0
9711,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,56995,SERRA,ES,166081,0
9712,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57010,VIANA,ES,25980,0
9713,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57037,VILA VELHA,ES,171178,0
9714,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57053,VITÓRIA,ES,138240,0
9715,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57070,MARILÂNDIA,ES,6317,0
9716,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57096,IBATIBA,ES,10255,0
9717,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57118,RIO BANANAL,ES,8598,0
9718,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57134,JAGUARÉ,ES,12101,0
9719,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57150,PEDRO CANÁRIO,ES,9712,0
9720,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57916,LARANJA DA TERRA,ES,5970,0
9721,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57932,SANTA MARIA DE JETIBÁ,ES,17166,0
9722,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57959,VARGEM ALTA,ES,8951,0
9723,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57975,VENDA NOVA DO IMIGRANTE,ES,9179,0
9724,RICARDO DE REZENDE FERRACO,RICARDO FERRAÇO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,57991,ÁGUIA BRANCA,ES,5349,0
9725,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74004,GODOY MOREIRA,PR,1523,0
9726,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74012,ABATIÁ,PR,2722,0
9727,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74020,IBEMA,PR,2095,0
9728,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74039,ADRIANÓPOLIS,PR,2118,0
9729,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74047,LINDOESTE,PR,2171,0
9730,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74055,AGUDOS DO SUL,PR,2917,0
9731,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74063,OURO VERDE DO OESTE,PR,1729,0
9732,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74071,ALMIRANTE TAMANDARÉ,PR,22572,0
9733,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74080,SANTA TEREZA DO OESTE,PR,2059,0
9734,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74098,ALTO PARANÁ,PR,4818,0
9735,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74101,ANAHY,PR,1164,0
9736,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74110,ALTO PIQUIRI,PR,4104,0
9737,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74128,ÂNGULO,PR,927,0
9738,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74136,ALVORADA DO SUL,PR,3001,0
9739,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74144,BOA ESPERANÇA DO IGUAÇU,PR,1283,0
9740,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74152,AMAPORÃ,PR,1615,0
9741,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74160,BOM SUCESSO DO SUL,PR,1486,0
9742,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74179,AMPÉRE,PR,6419,0
9743,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74187,BRASILÂNDIA DO SUL,PR,1425,0
9744,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74195,ANDIRÁ,PR,8369,0
9745,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74209,CAFEZAL DO SUL,PR,1868,0
9746,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74217,ANTONINA,PR,3455,0
9747,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74225,CANDÓI,PR,5507,0
9748,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74233,ANTONIO OLINTO,PR,2667,0
9749,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74241,CRUZEIRO DO IGUAÇU,PR,2013,0
9750,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74250,APUCARANA,PR,30072,0
9751,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74268,DIAMANTE DO SUL,PR,1212,0
9752,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74276,ARAPONGAS,PR,19554,0
9753,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74284,ENTRE RIOS DO OESTE,PR,1362,0
9754,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74292,ARAPOTI,PR,8074,0
9755,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74306,FAROL,PR,1386,0
9756,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74314,ARARUNA,PR,4530,0
9757,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74322,FAZENDA RIO GRANDE,PR,21475,0
9758,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74330,MARILÂNDIA DO SUL,PR,3370,0
9759,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74349,FLOR DA SERRA DO SUL,PR,2089,0
9760,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74357,ARAUCÁRIA,PR,30802,0
9761,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74365,HONÓRIO SERPA,PR,2526,0
9762,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74373,ASSAÍ,PR,5156,0
9763,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74381,IGUATU,PR,889,0
9764,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74390,ASTORGA,PR,6465,0
9765,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74403,IRACEMA DO OESTE,PR,1301,0
9766,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74411,ATALAIA,PR,1623,0
9767,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74420,NOVO ITACOLOMI,PR,1163,0
9768,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74438,BALSA NOVA,PR,3061,0
9769,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74446,ITAPERUÇU,PR,10316,0
9770,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74454,BANDEIRANTES,PR,14510,0
9771,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74462,IVATÉ,PR,3229,0
9772,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74470,BARBOSA FERRAZ,PR,4294,0
9773,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74489,LIDIANÓPOLIS,PR,1662,0
9774,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74497,BARRACÃO,PR,2582,0
9775,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74500,MARIPÁ,PR,1759,0
9776,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74519,BARRA DO JACARÉ,PR,1184,0
9777,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74527,MATO RICO,PR,1423,0
9778,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74535,BELA VISTA DO PARAÍSO,PR,4186,0
9779,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74543,MAUÁ DA SERRA,PR,1604,0
9780,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74551,BITURUNA,PR,4665,0
9781,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74560,MERCEDES,PR,1675,0
9782,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74578,BOA ESPERANÇA,PR,1285,0
9783,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74586,NOVA LARANJEIRAS,PR,3448,0
9784,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74594,BOCAIÚVA DO SUL,PR,3245,0
9785,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74608,NOVA SANTA BÁRBARA,PR,1444,0
9786,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74616,BOM SUCESSO,PR,2182,0
9787,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74624,PATO BRAGADO,PR,1845,0
9788,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74632,BORRAZÓPOLIS,PR,3015,0
9789,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74640,PINHAL DE SÃO BENTO,PR,1441,0
9790,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74659,CAFEARA,PR,624,0
9791,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74667,PITANGUEIRAS,PR,919,0
9792,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74675,CALIFÓRNIA,PR,2898,0
9793,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74683,QUATRO PONTES,PR,1273,0
9794,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74691,CAMBARÁ,PR,8826,0
9795,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74705,RAMILÂNDIA,PR,1312,0
9796,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74713,CAMBÉ,PR,18425,0
9797,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74721,RANCHO ALEGRE D'OESTE,PR,1213,0
9798,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74730,CAMBIRA,PR,2736,0
9799,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74748,RIO BONITO DO IGUAÇU,PR,5170,0
9800,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74756,CAMPINA DA LAGOA,PR,5481,0
9801,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74764,SANTA LÚCIA,PR,1572,0
9802,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74772,CAMPINA GRANDE DO SUL,PR,9555,0
9803,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74780,CAMPO BONITO,PR,1757,0
9804,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74799,CAMPO DO TENENTE,PR,1815,0
9805,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74802,SANTA MARIA DO OESTE,PR,4920,0
9806,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74810,CAMPO LARGO,PR,30061,0
9807,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74829,SANTA MÔNICA,PR,1209,0
9808,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74837,CAMPO MOURÃO,PR,24693,0
9809,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74845,SÃO MANOEL DO PARANÁ,PR,978,0
9810,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74853,CÂNDIDO DE ABREU,PR,5075,0
9811,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74861,SÃO PEDRO DO IGUAÇU,PR,2170,0
9812,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74870,CAPANEMA,PR,6657,0
9813,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74888,TUNAS DO PARANÁ,PR,2371,0
9814,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74896,CAPITÃO LEÔNIDAS MARQUES,PR,5510,0
9815,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74900,VENTANIA,PR,3306,0
9816,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74918,CARLÓPOLIS,PR,4137,0
9817,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74926,ALTO PARAÍSO,PR,1354,0
9818,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74934,CASCAVEL,PR,60886,0
9819,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74942,DOUTOR ULYSSES,PR,2555,0
9820,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74950,CASTRO,PR,24710,0
9821,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74969,VIRMOND,PR,1579,0
9822,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74977,CATANDUVAS,PR,2934,0
9823,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74985,LARANJAL,PR,2626,0
9824,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,74993,CENTENÁRIO DO SUL,PR,4641,0
9825,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75000,ITAIPULÂNDIA,PR,2557,0
9826,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75019,CERRO AZUL,PR,8311,0
9827,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75027,NOVA ESPERANÇA DO SUDOESTE,PR,1838,0
9828,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75035,CHOPINZINHO,PR,7987,0
9829,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75043,PINHAIS,PR,25713,0
9830,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75051,CIANORTE,PR,13740,0
9831,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75060,SAUDADE DO IGUAÇU,PR,1701,0
9832,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75078,CIDADE GAÚCHA,PR,4326,0
9833,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75086,ARIRANHA DO IVAÍ,PR,1156,0
9834,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75094,CLEVELÂNDIA,PR,5888,0
9835,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75108,ARAPUÃ,PR,2026,0
9836,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75116,MANGUEIRINHA,PR,7022,0
9837,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75124,BELA VISTA DA CAROBA,PR,1572,0
9838,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75132,COLOMBO,PR,47741,0
9839,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75140,BOA VENTURA DE SÃO ROQUE,PR,2651,0
9840,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75159,COLORADO,PR,7130,0
9841,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75167,BOM JESUS DO SUL,PR,1232,0
9842,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75175,CONGONHINHAS,PR,3060,0
9843,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75183,CAMPINA DO SIMÃO,PR,1907,0
9844,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75191,CONSELHEIRO MAIRINCK,PR,1597,0
9845,ROBERTO REQUIÃO DE MELLO E SILVA,REQUIÃO,15,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,PMDB,75205,CAMPO MAGRO,PR,6242,0
