,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,WGT_COORD1,WGT_COORD2,WGT_COORD1_NORM,WGT_COORD2_NORM
3376,64637,GUARANTA,SP,-1.6581653100913946e-05,1.8468704393445263e-06,0.13825163978741567,-0.04177996666358484
3377,64653,GUARARAPES,SP,-9.113689357247788e-05,-2.886933161185556e-06,-0.02972904067593481,-0.10861782267810724
3378,64670,GUARAREMA,SP,-0.00014823489543648472,3.661064822598274e-05,-0.15837675404320317,0.4490592337552902
3379,64696,GUARATINGUETA,SP,-7.450281396594712e-05,-0.00013825298463828766,0.007749263914234332,-2.0198877910536113
3380,64718,GUAREI,SP,-3.104361195404876e-05,-4.759465649960102e-07,0.10566734827930725,-0.07457644948911064
3381,64734,GUARIBA,SP,-8.113055549298949e-05,-1.1699025738287641e-05,-0.0071837243587016,-0.2330381460707038
3382,64750,GUARUJA,SP,-0.0006513158032176776,3.133052062020076e-05,-1.2918701568233464,0.3745076810432084
3383,64777,GUARULHOS,SP,-0.00237080157420743,0.0002776330034491355,-5.166049732007922,3.8521191902102334
3384,64793,GUZOLANDIA,SP,-1.276261017822001e-05,-6.898793050276641e-07,0.14685633913269583,-0.07759702382671661
3385,64815,HERCULANDIA,SP,-3.359612354066512e-05,7.154516345228166e-06,0.09991627524274532,0.03316012438577674
3386,64831,IACANGA,SP,-1.567359207693244e-05,-9.893534379566718e-06,0.14029759534662065,-0.20754592424381169
3387,64858,IACRI,SP,-2.417524366720289e-05,1.936617663085427e-07,0.12114249357023175,-0.06512206797889195
3388,64874,IBATE,SP,-8.389131834310918e-05,-3.395516809328314e-05,-0.013404009066091498,-0.5472786519495978
3389,64890,IBIRA,SP,-3.327149755776572e-05,-1.8554312717311115e-06,0.1006476912124158,-0.09405376793820554
3390,64912,IBIRAREMA,SP,-1.2444387991509536e-05,-1.2440710418892475e-06,0.14757332668614018,-0.08542180715922429
3391,64939,IBITINGA,SP,-0.00014027054908315322,-2.7189966775160246e-05,-0.14043225662871625,-0.45175894100102315
3392,64955,IBIUNA,SP,-0.00017433159780452686,-1.1207904495717444e-05,-0.2171753280120612,-0.22610387214077052
3393,64971,ICEM,SP,-1.6717784528358533e-05,-5.579815811486969e-06,0.137944921578609,-0.14663936265595864
3394,64998,IEPE,SP,-1.6421561628306078e-05,-1.0313918088664858e-05,0.13861234246015813,-0.21348143576702025
3395,65013,IGARACU DO TIETE,SP,-7.748862315916309e-05,4.939259665562779e-06,0.0010219264817778475,0.0018823149358654016
3396,65030,IGARAPAVA,SP,-3.2471782296147425e-05,-3.8069673480047824e-07,0.10244953254474716,-0.0732315913215044
3397,65056,IGARATA,SP,-3.7163948305841496e-05,-7.20622395751413e-07,0.09187759643173794,-0.07803109385678826
3398,65072,IGUAPE,SP,-6.331276351721674e-05,-1.1329395853552827e-05,0.032961606828129014,-0.22781924154923114
3399,65099,ILHABELA,SP,-5.1376214803362926e-05,-2.5490237962237827e-06,0.059855887668144044,-0.10384678877236078
3400,65110,INDAIATUBA,SP,-0.00022937576386853495,1.394111376578823e-06,-0.34119553655120993,-0.04817259457975263
3401,65137,INDIANA,SP,-1.2483155246758024e-05,-2.5646800983899077e-06,0.14748598004390348,-0.104067844345892
3402,65153,INDIAPORA,SP,-3.2573871491921204e-06,-2.704851836842335e-06,0.1682725913273488,-0.10604696711113294
3403,65170,INUBIA PAULISTA,SP,-9.928150701416543e-06,-6.855350853898293e-06,0.15324266997473557,-0.16464898762151892
3404,65196,IPAUSSU,SP,-4.032625086114236e-05,5.0884628073928005e-06,0.08475260117036476,0.0039889545331297785
3405,65218,IPERO,SP,-5.794687068296064e-05,-1.1096923830728417e-05,0.0450515192727887,-0.22453690605326704
3406,65234,IPEUNA,SP,-1.6092173830302814e-05,-3.7724789645067216e-06,0.1393544872925662,-0.12112108388015982
3407,65250,IPORANGA,SP,-1.2228435266960347e-05,3.8335898940583815e-07,0.14805989054655078,-0.06244368147331068
3408,65277,IPUA,SP,-3.33402058891563e-05,-5.064900930019401e-06,0.10049288422383272,-0.13936913988976476
3409,65293,IRACEMAPOLIS,SP,-6.44076237238003e-05,6.612542828592025e-06,0.030494773358732612,0.025507853416073978
3410,65315,IRAPUA,SP,-1.7990943911092353e-05,-4.03607453281555e-06,0.13507636159413017,-0.12484286115007422
3411,65331,IRAPURU,SP,-2.0520744647566482e-05,-1.4900949009939727e-06,0.12937645845570903,-0.08889548470451523
3412,65358,ITABERA,SP,-5.434035313678545e-05,8.752875471544953e-06,0.05317737692783294,0.0557277900853627
3413,65374,ITAI,SP,-5.901316452325963e-05,6.31297182508566e-06,0.04264904878601426,0.02127812922636693
3414,65390,ITAJOBI,SP,-3.872554606324514e-05,-1.4609857333415656e-05,0.0883591549078486,-0.27413696627015255
3415,65412,ITAJU,SP,-3.4995042226087283e-06,-5.095084152920203e-06,0.1677270764783983,-0.13979530499430612
3416,65439,ITANHAEM,SP,-0.00021716632050948638,-1.9958704486908592e-05,-0.3136863958045717,-0.3496587889010737
3417,65455,ITAPECERICA DA SERRA,SP,-0.0003866732466146783,6.63769508662362e-05,-0.6956030606869177,0.8693377281421668
3418,65471,ITAPETININGA,SP,-0.00030804743404447916,-8.615601631124812e-06,-0.5184509595872853,-0.1895024454169676
3419,65498,ITAPEVA,SP,-0.0003172897522564804,3.756297482460434e-05,-0.5392748599930915,0.4625053911054479
3420,65510,ITAPEVI,SP,-0.0002481312357836226,-1.5735420192894037e-05,-0.38345355778191526,-0.29002909333868704
3421,65536,ITAPIRA,SP,-0.0002248217196343031,-8.577433780365948e-05,-0.33093480310728474,-1.2789275533755888
3422,65552,ITAPOLIS,SP,-9.25117105830437e-05,-1.0947167710111739e-05,-0.032826645827319416,-0.22242245879864284
3423,65579,ITAPORANGA,SP,-3.9403213333035416e-05,-5.608427439150782e-06,0.08683230034488156,-0.14704333798140748
3424,65595,ITAPUI,SP,-2.2684704805828624e-05,-1.2045400494583344e-05,0.12450083203989594,-0.23792870513102587
3425,65617,ITAPURA,SP,-1.0489338886519728e-05,1.041319381084992e-06,0.15197825485642366,-0.05315376037954464
3426,65633,ITAQUAQUECETUBA,SP,-0.0006930452114259529,7.921733426191853e-05,-1.385890836547833,1.0506345813694062
3427,65650,ITARARE,SP,-4.3408956495432834e-05,8.284956393995037e-06,0.07780694601801064,0.04912111381171515
3428,65676,ITARIRI,SP,-2.6689598914680075e-05,-3.93741889767686e-06,0.11547739071862327,-0.1234499154994176
3429,65692,ITATIBA,SP,-0.00017328121039630567,-6.332219760703847e-05,-0.21480869636461275,-0.9619197008504891
3430,65714,ITATINGA,SP,-4.5668259414680496e-05,-9.326218580107188e-06,0.0727165024844966,-0.19953583871453587
3431,65730,ITIRAPINA,SP,-3.7354605678827915e-05,-8.387645494608881e-06,0.09144802561891455,-0.1862838709437105
3432,65757,ITIRAPUA,SP,-7.388256233541722e-06,-1.616270453496779e-06,0.15896531533568026,-0.09067699152701861
3433,65773,ITOBI,SP,-2.5618149958721548e-05,-1.061328721288605e-05,0.1178914762150319,-0.2177083095683856
3434,65790,ITU,SP,-0.0004306882738199143,-1.4452892144319933e-05,-0.7947734767942662,-0.27192073222383567
3435,65811,ITUPEVA,SP,-0.0001250642207077733,-2.0573364477421715e-05,-0.10617082347272323,-0.3583373398952897
3436,65838,ITUVERAVA,SP,-4.8778216998769525e-05,-2.563343784859084e-05,0.06570944586603279,-0.4297818872286961
3437,65854,JABORANDI,SP,-1.1616359579752555e-05,1.4529133882466924e-06,0.14943896047888444,-0.04734235304020477
3438,65870,JABOTICABAL,SP,-9.482249260691719e-05,-2.9819042026341056e-05,-0.038033077116623605,-0.48887956701729696
3439,65897,JACAREI,SP,-0.0005256166055922405,-0.00012206618849178046,-1.0086568425443647,-1.7913420292363011
3440,65919,JACI,SP,-6.066124263865705e-06,-1.1955503916377032e-05,0.16194421563194092,-0.23665943097911998
3441,65935,JACUPIRANGA,SP,-3.638236102223185e-05,-8.211284182042036e-06,0.09363859355161613,-0.18379377777327247
3442,65951,JAGUARIUNA,SP,-0.0001490586970785829,-3.558464425929731e-05,-0.16023286448602655,-0.5702856675661636
3443,65978,JALES,SP,-5.538018510257358e-05,-7.026859618875193e-05,0.050834527785695784,-1.0599977850726687
3444,65994,JAMBEIRO,SP,-9.917316640331027e-06,-3.479306947982812e-06,0.1532670802367348,-0.11698170872194288
3445,66010,JANDIRA,SP,-0.00018694885406943474,1.4813672800727801e-05,-0.24560331348369382,0.14130183020307352
3446,66036,JARDINOPOLIS,SP,-6.400861221038336e-05,-3.923293156563656e-06,0.031393787634758655,-0.12325047033221272
3447,66052,JARINU,SP,-7.7492268676076e-05,-2.6949217903120273e-05,0.0010137127545093516,-0.4483597424277523
3448,66079,JAU,SP,-0.00013424976844626695,-3.3796509160507058e-06,-0.12686681412048012,-0.11557463819782758
3449,66095,JERIQUARA,SP,-6.416300757318263e-06,-1.8240789581167253e-06,0.16115523171504423,-0.09361109612502641
3450,66117,JOANOPOLIS,SP,-3.5842718563017526e-05,2.9607365685148143e-06,0.09485446391743317,-0.026052988900375457
3451,66133,JOAO RAMALHO,SP,-1.239039269003372e-05,-4.358155360573172e-06,0.14769498369410314,-0.12939040764910759
3452,66150,JOSE BONIFACIO,SP,-3.6946906248422e-05,-2.2742210268417925e-05,0.09236661467195673,-0.3889598614295746
3453,66176,JULIO MESQUITA,SP,-1.297409557640586e-05,-2.2880601739370764e-06,0.14637984062138232,-0.10016217266165565
3454,66192,JUNDIAI,SP,-0.0011630390545858515,-0.0006646244881996599,-2.444835655023702,-9.45186970961971
3455,66214,JUNQUEIROPOLIS,SP,-4.8258299501976365e-05,-8.56982521726069e-06,0.06688087384807287,-0.18885611582307213
3456,66230,JUQUIA,SP,-5.510886625791612e-05,-8.183986701316096e-06,0.051445837250460674,-0.18340835724460597
3457,66257,JUQUITIBA,SP,-8.396079147188424e-05,-2.305901486868245e-07,-0.01356053922241233,-0.07111219574954354
3458,66273,LAGOINHA,SP,-1.8454554536515956e-05,-6.479850788110193e-07,0.1340317988264948,-0.07700550789238543
3459,66290,LARANJAL PAULISTA,SP,-4.924709600106545e-05,-3.566579714666171e-05,0.06465301289951735,-0.5714314871773145
3460,66311,LAVINIA,SP,-1.2172482100735116e-05,-3.0944331119346635e-06,0.14818595882662267,-0.11154757072038689
3461,66338,LAVRINHAS,SP,-1.847791411001492e-05,1.3383581666795017e-06,0.13397916728742565,-0.048959789260829174
3462,66354,LEME,SP,-0.0002431547881172208,2.5995350723361866e-05,-0.3722411056456865,0.2991789713058628
3463,66370,LENCOIS PAULISTA,SP,-0.00016042811800032636,-2.463244300437e-05,-0.18584934765781852,-0.41564856972861647
3464,66397,LIMEIRA,SP,-0.0007233836309753526,8.550976341695533e-05,-1.4542464387544216,1.1394790940143409
3465,66419,LINDOIA,SP,-2.4405313196648064e-05,-3.0553636560641745e-06,0.1206241230859353,-0.11099593848415616
3466,66435,LINS,SP,-0.00018724316309587025,-5.5220696542639315e-06,-0.24626642220971287,-0.1458240290114802
3467,66451,LORENA,SP,-0.00014878699456439794,-3.2145803538921976e-05,-0.15962069057406927,-0.5217317434237286
3468,66478,LOUVEIRA,SP,-0.00011141561705815412,-3.428764385774709e-05,-0.07541910549909457,-0.5519729673772745
3469,66494,LUCELIA,SP,-4.743470410341275e-05,-1.3160809030565793e-05,0.06873651960284673,-0.2536774605540468
3470,66516,LUCIANOPOLIS,SP,-3.8117437808783463e-06,1.9916736449638274e-06,0.1670235684066121,-0.03973545095817189
3471,66532,LUIS ANTONIO,SP,-3.042664696720307e-05,-3.7454464147086643e-07,0.10705743431024065,-0.07314472824841316
3472,66559,LUIZIANIA,SP,-2.246118215956581e-05,8.657528871152665e-07,0.1250044517181467,-0.055632631290794314
3473,66575,LUPERCIO,SP,-1.0076417586687063e-05,-6.799951235861138e-07,0.15290860932225303,-0.0774574663900841
3474,66591,LUTECIA,SP,-6.934917253065673e-06,1.4846617744856262e-06,0.15998673502313973,-0.046894088970294116
3475,66613,MACATUBA,SP,-2.7065093390111934e-05,-6.2004148167299894e-06,0.11463136276546644,-0.15540176820876694
3476,66630,MACAUBAL,SP,-9.096533188361976e-06,-9.31425999356673e-06,0.15511639038452255,-0.19936699219009646
3477,66656,MACEDONIA,SP,-7.966057471875615e-06,-3.7146145921424574e-06,0.15766346928738117,-0.12030408112406317
3478,66672,MAGDA,SP,-6.80586186584729e-06,-4.346853645144324e-06,0.16027751018026196,-0.12923083566592142
3479,66699,MAIRINQUE,SP,-0.0001387670525855337,-9.110894856258484e-06,-0.13704472326222247,-0.19649562469942575
3480,66710,MAIRIPORA,SP,-0.00019649359149571756,-1.9598302797703595e-05,-0.2671085957089255,-0.3445701797733573
3481,66737,MANDURI,SP,-2.7948488591541758e-05,2.320898646335622e-06,0.11264098185976955,-0.03508703393563109
3482,66753,MARABA PAULISTA,SP,-9.630849522492451e-06,-5.60944936084845e-06,0.1539125203302887,-0.14705776677082308
3483,66770,MARACAI,SP,-3.724528687569154e-05,4.110534302550015e-06,0.09169433220745397,-0.009818683069718826
3484,66796,MARIAPOLIS,SP,-1.2032350089307735e-05,-5.7672170367123505e-06,0.14850169076559008,-0.14928533134531374
3485,66818,MARILIA,SP,-0.00040340907486470935,-3.419260201323846e-05,-0.7333106155117222,-0.5506310458159509
3486,66834,MARINOPOLIS,SP,-7.521187213911185e-06,-8.536822710897925e-07,0.15866580806568978,-0.07990980229922999
3487,66850,MARTINOPOLIS,SP,-5.0054450814198674e-05,-2.4023192172972397e-05,0.06283395886619013,-0.4070463921179693
3488,66877,MATAO,SP,-9.570745617703439e-05,-7.182183822720256e-05,-0.040026991719451045,-1.0819284303808183
3489,66893,MAUA,SP,-0.000718861119473968,5.520415825107103e-05,-1.4440567518242902,0.7115860411036705
3490,66915,MENDONCA,SP,-7.367235941859732e-06,2.8416821984652064e-06,0.1590126762304738,-0.027733949817804374
3491,66931,MERIDIANO,SP,-7.019223892247678e-06,-5.001832962683656e-06,0.1597967834311685,-0.13847866616596197
3492,66958,MIGUELOPOLIS,SP,-1.6417883049003656e-05,-1.30921297096512e-05,0.13862063068041536,-0.25270775860824773
3493,66974,MINEIROS DO TIETE,SP,-2.856642211727366e-05,-2.814264076829003e-06,0.11124871361038803,-0.10759178818094589
3494,66990,MIRACATU,SP,-4.966315386197317e-05,-5.1687048083471215e-06,0.06371559143664833,-0.14083477498130942
3495,67016,MIRA ESTRELA,SP,-5.608871349605894e-06,-3.2729553037436716e-06,0.16297445381768605,-0.11406817393049712
3496,67032,MIRANDOPOLIS,SP,-5.819172961171142e-05,-1.6446362426176122e-06,0.044499826739722956,-0.09107749579145076
3497,67059,MIRANTE DO PARANAPANEMA,SP,-2.6785310144807607e-05,-3.927804190522717e-06,0.11526174340177317,-0.12331416284328323
3498,67075,MIRASSOL,SP,-6.122927416316945e-05,-1.244905242414804e-05,0.037655924185531923,-0.24362797612427284
3499,67091,MIRASSOLANDIA,SP,-4.580417915492878e-06,-5.702543087049632e-06,0.1652916659491802,-0.1483721823217752
3500,67113,MOCOCA,SP,-0.00016454579094231676,-8.734114533905538e-05,-0.19512689137367428,-1.301049733611696
3501,67130,MOGI DAS CRUZES,SP,-0.0007081388230648422,-0.0002367963417609468,-1.4198983072194247,-3.4112481579717526
3502,67156,MOGI GUACU,SP,-0.00020436327639659113,-7.286655296791098e-06,-0.2848398110644055,-0.17073869194496508
3503,67172,MOGI MIRIM,SP,-0.00021693803331330778,-5.10745529497269e-05,-0.31317204110176877,-0.7889918865172624
3504,67199,MOMBUCA,SP,-1.0636856906689443e-05,-1.3158869517447617e-07,0.15164588147459324,-0.06971436739554385
3505,67210,MONCOES,SP,-4.368757155824271e-06,-5.1213065805604895e-06,0.1657685595680813,-0.1401655465570901
3506,67237,MONGAGUA,SP,-0.00012318855381872077,-6.198424889064727e-06,-0.10194475165868633,-0.15537367188074117
3507,67253,MONTE ALEGRE DO SUL,SP,-2.105571410246103e-05,-2.6637695867225337e-06,0.12817111685273253,-0.10546691568737881
3508,67270,MONTE ALTO,SP,-9.74463395064866e-05,-1.880442251183807e-05,-0.04394487600337565,-0.3333611688558984
3509,67296,MONTE APRAZIVEL,SP,-2.1899171973933793e-05,-1.759903857460764e-05,0.12627071888880664,-0.31634202635708325
3510,67318,MONTE AZUL PAULISTA,SP,-2.811813926153716e-05,-1.9032481360827713e-05,0.11225874132501115,-0.33658119355440946
3511,67334,MONTE CASTELO,SP,-1.3504890466431333e-05,5.858934213296507e-06,0.1451839047455272,0.014867449130018435
3512,67350,MONTEIRO LOBATO,SP,-1.0552682696382538e-05,-5.428161632489976e-06,0.15183553469058964,-0.1444981162006417
3513,67377,MONTE MOR,SP,-0.00013260848910494056,4.5241178289043166e-05,-0.12316884173325938,0.5709160268041708
3514,67393,MORRO AGUDO,SP,-5.958902984118333e-05,5.368904632262153e-06,0.04135156456695441,0.007948588665177154
3515,67415,MORUNGABA,SP,-3.482668471666498e-05,-6.993642419894985e-06,0.09714369343107403,-0.1666015637222838
3516,67431,MURUTINGA DO SUL,SP,-1.1335923828508705e-05,1.0943113168666371e-06,0.15007081127867042,-0.052405552876109596
3517,67458,NARANDIBA,SP,-1.4510229573979159e-05,-1.3350165075858637e-06,0.1429187715863536,-0.08670589083788038
3518,67474,NATIVIDADE DA SERRA,SP,-1.5604008388672815e-05,-5.126274847145364e-06,0.14045437460491383,-0.1402356948595259
3519,67490,NAZARE PAULISTA,SP,-2.787207583921919e-05,-2.7876929442603595e-06,0.11281314770686542,-0.10721662315877073
3520,67512,NEVES PAULISTA,SP,-1.3878281508555983e-05,-8.105542711932694e-06,0.14434261604552037,-0.18230078529822746
3521,67539,NHANDEARA,SP,-1.7182396285607572e-05,-9.863465630225014e-07,0.13689810315725692,-0.0817829253923541
3522,67555,NIPOA,SP,-1.3209259518747507e-05,-2.3196973269642126e-06,0.14584999189706546,-0.10060886619970197
3523,67571,NOVA ALIANCA,SP,-1.030019143906574e-05,-3.3910643759430523e-06,0.1524044236505991,-0.11573578793137941
3524,67598,NOVA EUROPA,SP,-2.5459631470277765e-05,-4.947780927222152e-06,0.11824863479149661,-0.1377154908278336
3525,67610,NOVA GRANADA,SP,-5.23608454072533e-05,-1.3937237063407862e-06,0.05763741291304445,-0.0875347936882137
3526,67636,NOVA GUATAPORANGA,SP,-6.334922298784284e-06,-9.693326246253743e-07,0.16133858581266544,-0.08154270098492414
3527,67652,NOVA INDEPENDENCIA,SP,-8.640556967770805e-06,-9.565535367692263e-07,0.15614375204717085,-0.0813622695800322
3528,67679,NOVA LUZITANIA,SP,-1.2703378877366616e-05,-2.1779465809708348e-06,0.14698979338968904,-0.09860744899903999
3529,67695,NOVA ODESSA,SP,-0.0001865017340702038,-5.7404912399385456e-05,-0.24459590580524587,-0.878371947272016
3530,67717,NOVO HORIZONTE,SP,-7.545245328115054e-05,-2.0196522177042523e-05,0.005609628157530373,-0.3530166013225899
3531,67733,NUPORANGA,SP,-1.5188753628854056e-05,-3.154274275198026e-06,0.14138998659783075,-0.11239248432294748
3532,67750,OCAUCU,SP,-1.159066224524778e-05,-4.3314401367596704e-07,0.14949685923568415,-0.07397210866646585
3533,67776,OLEO,SP,-1.1137023791712827e-05,-1.9458349780529215e-06,0.1505189536669697,-0.09533020236941846
3534,67792,OLIMPIA,SP,-7.968593308422735e-05,-5.5617968572022424e-05,-0.003928840413567997,-0.8531416030672088
3535,67814,ONDA VERDE,SP,-1.0277716865623066e-05,4.386946895152677e-07,0.15245506119285832,-0.06166238172611317
3536,67830,ORIENTE,SP,-1.7247685568035876e-05,-3.996352388278917e-07,0.13675099964018822,-0.07349898919267357
3537,67857,ORINDIUVA,SP,-1.4912701381792428e-05,-7.494072785375677e-06,0.14201196090857737,-0.17366727568159446
3538,67873,ORLANDIA,SP,-8.41887824261351e-05,-2.1365430446879095e-05,-0.01407422646146236,-0.3695207339876571
3539,67890,OSASCO,SP,-0.001473346312248775,0.0002868981528144059,-3.143990053362948,3.982936345184648
3540,67911,OSCAR BRESSANE,SP,-9.269711872465473e-06,-4.115830881863858e-08,0.15472620086848782,-0.06843755626169953
3541,67938,OSVALDO CRUZ,SP,-7.108094505036541e-05,-1.8248862882716897e-05,0.015459089075552658,-0.3255170718818447
3542,67954,OURINHOS,SP,-0.00033752786718362353,5.683635951852077e-05,-0.5848734295269613,0.7346315331659755
3543,67970,OURO VERDE,SP,-1.7152975977231176e-05,-1.056632373289505e-06,0.1369643901598774,-0.08277530979671847
3544,67997,PACAEMBU,SP,-2.8364409277168144e-05,-1.1221246862210535e-05,0.11170386946702028,-0.2262922566294
3545,68012,PALESTINA,SP,-2.3266354809651698e-05,-1.142071387055708e-05,0.1231903143242301,-0.22910858538077045
3546,68039,PALMARES PAULISTA,SP,-2.3050516005210787e-05,-9.060018386734834e-06,0.12367662151083504,-0.19577728603743133
3547,68055,PALMEIRA D'OESTE,SP,-1.6585330605428096e-05,-7.705886037190908e-06,0.13824335398876775,-0.17665792439063868
3548,68071,PALMITAL,SP,-4.861744458328898e-05,-1.815512918738139e-05,0.06607168277361086,-0.32419362043323746
3549,68098,PANORAMA,SP,-3.7773123582765866e-05,-5.309770993296005e-06,0.09050506142424594,-0.14282652667905107
3550,68110,PARAGUACU PAULISTA,SP,-9.572437620382289e-05,-6.564285801628862e-06,-0.040065114292665384,-0.16053936126265073
3551,68136,PARAIBUNA,SP,-4.106068068493054e-05,-1.7210668205939297e-05,0.08309785469282409,-0.31085851986381535
3552,68152,PARAISO,SP,-1.928030695053296e-05,2.726721885970044e-07,0.13217129309244466,-0.0640064984128095
3553,68179,PARANAPANEMA,SP,-4.444114006723039e-05,3.4614030964107362e-06,0.07548132949988304,-0.01898394249991826
3554,68195,PARANAPUA,SP,-7.717958697470208e-06,-2.1117493415596734e-06,0.1582224615283443,-0.09767279223469373
3555,68217,PARAPUA,SP,-2.6566438813167527e-05,-7.791735044438046e-06,0.1157548831863178,-0.17787004979117946
3556,68233,PARDINHO,SP,-2.4013627466540547e-05,-3.0554256465465075e-07,0.12150663161323783,-0.07217046922456417
3557,68250,PARIQUERA-ACU,SP,-5.260131572130392e-05,-7.881937031362489e-06,0.0570956083835444,-0.17914363609154998
3558,68276,PATROCINIO PAULISTA,SP,-1.362808679371694e-05,-4.3281608333842015e-06,0.14490633065741307,-0.12896690679046283
3559,68292,PAULICEIA,SP,-1.9491301208804274e-05,1.7224398244107454e-06,0.1316959011702391,-0.043536836239629624
3560,68314,PAULINIA,SP,-0.00023495916130766823,1.26255147105892e-05,-0.353775509403429,0.11040663308308332
3561,68330,PAULO DE FARIA,SP,-1.1921718482445729e-05,-1.0620844815985773e-05,0.14875095523692553,-0.21781501741484918
3562,68357,PEDERNEIRAS,SP,-5.4084178323690604e-05,-9.45493794092831e-06,0.053754565320614754,-0.20135326225612096
3563,68373,PEDRA BELA,SP,-2.1527689587220374e-05,-7.364560513215321e-07,0.12710770719044145,-0.07825465353109766
3564,68390,PEDRANOPOLIS,SP,-5.223549436422167e-06,-1.4256547134464227e-06,0.1638426240061885,-0.08798563623163612
3565,68411,PEDREGULHO,SP,-1.8936851789597152e-05,-2.844692061209654e-06,0.13294513315087292,-0.10802140913915767
3566,68438,PEDREIRA,SP,-0.00010745085297975459,-3.651126610954062e-05,-0.06648608129377098,-0.5833688926073414
3567,68454,PEDRO DE TOLEDO,SP,-2.198914627465402e-05,-1.685682051832774e-06,0.12606799746823846,-0.09165703269619589
3568,68470,PENAPOLIS,SP,-0.00013601523727016916,1.8176482316825493e-05,-0.1308445982775715,0.18878224916596306
3569,68497,PEREIRA BARRETO,SP,-4.413629145161377e-05,5.943967590995963e-06,0.07616818501219436,0.01606805843591958
3570,68519,PEREIRAS,SP,-2.119322220619945e-05,3.257651299526868e-07,0.12786129684961664,-0.06325686478429961
3571,68535,PERUIBE,SP,-0.00012246065551130332,1.5558575852840722e-06,-0.10030472136417283,-0.04588885602179349
3572,68551,PIACATU,SP,-2.0277692291361748e-05,-1.140030634367373e-06,0.12992408059367347,-0.0839528324478821
3573,68578,PIEDADE,SP,-0.00016346809252989678,-4.454690569812291e-05,-0.19269872520443457,-0.6968262658169349
3574,68594,PILAR DO SUL,SP,-9.202697669048626e-05,-2.8789698452981946e-05,-0.03173449015052963,-0.4743459861273026
3575,68616,PINDAMONHANGABA,SP,-0.00020242657802312843,2.51159301957942e-06,-0.2804762289933288,-0.03239456839687884
3576,68632,PINDORAMA,SP,-5.854919363600383e-05,-5.130538783402687e-06,0.04369442326087952,-0.14029589853117594
3577,68659,ESPIRITO SANTO DO PINHAL,SP,-1.5016025107204337e-05,-0.00010360452466442842,0.14177916185122175,-1.5306767940873613
3578,68675,PINHALZINHO,SP,-3.281466119410697e-05,-3.6315596810458826e-07,0.10167699086650342,-0.07298392848254064
3579,68691,PIQUEROBI,SP,-1.0939933008505255e-05,-2.0881591819071166e-06,0.15096301961950181,-0.09733971637703867
3580,68713,PIQUETE,SP,-2.8522616926669265e-05,-4.751738681222712e-06,0.1113474112428953,-0.13494751722423778
3581,68730,PIRACAIA,SP,-7.132941883438508e-05,-8.3056198748747e-06,0.014899251899078833,-0.18512572898769833
3582,68756,PIRACICABA,SP,-0.0007734894488498868,-0.0001501078287566295,-1.5671400372258426,-2.1872695481183984
3583,68772,PIRAJU,SP,-9.062910847147813e-05,1.0169020265071283e-06,-0.028584948238494095,-0.05349851562654053
3584,68799,PIRAJUI,SP,-5.161331337828945e-05,-1.1437262233719615e-06,0.05932168001619181,-0.08400501147063452
3585,68810,PIRANGI,SP,-2.7894943227344704e-05,-1.6326447155760738e-06,0.11276162511243146,-0.09090818417114889
3586,68837,PIRAPORA DO BOM JESUS,SP,-4.608040917310603e-05,-8.632797635484857e-06,0.07178788638138668,-0.18974524046307237
3587,68853,PIRAPOZINHO,SP,-5.861902764285146e-05,4.258445242412427e-06,0.04353708000887538,-0.0077302884222540304
3588,68870,PIRASSUNUNGA,SP,-0.0002478699586230672,-1.6319008155537532e-05,-0.38286487327171814,-0.2982689299501186
3589,68896,PIRATININGA,SP,-3.708469590730874e-05,-3.1301163968672496e-06,0.09205616029592348,-0.11205139269140875
3590,68918,PITANGUEIRAS,SP,-9.553464731635205e-05,8.361770123666564e-06,-0.039637635453896675,0.0502056676793807
3591,68934,PLANALTO,SP,-5.4447693941093635e-06,-6.581331266412038e-06,0.16334419252384966,-0.16078003079966974
3592,68950,PLATINA,SP,-9.655157201072888e-06,-5.886235680717812e-07,0.15385775261225035,-0.07616736663381073
3593,68977,POA,SP,-0.0003189984328655557,3.47430288823929e-05,-0.5431246944191032,0.42268981007180306
3594,68993,POLONI,SP,-5.119165134217701e-06,-8.88303842816385e-06,0.16407781265293003,-0.19327845803639243
3595,69019,POMPEIA,SP,-4.565430420080411e-05,-7.469129806451152e-06,0.07274794502707496,-0.1733150990019908
3596,69035,PONGAI,SP,-1.4305261467432311e-05,1.1667201050633447e-06,0.1433805859644342,-0.051383193570975844
3597,69051,PONTAL,SP,-9.188864749887114e-05,-4.1989774006989065e-06,-0.03142282015136551,-0.1271429308924525
3598,69078,PONTES GESTAL,SP,-3.6556062056232915e-06,-2.882251439714754e-06,0.16737536253900773,-0.1085517201837979
3599,69094,POPULINA,SP,-1.1717174790659753e-05,-7.99105198166639e-06,0.1492118133645819,-0.18068425964775903
3600,69116,PORANGABA,SP,-1.9571450457818967e-05,-2.436706047006289e-07,0.13151531660900695,-0.0712968822531317
3601,69132,PORTO FELIZ,SP,-0.00013266115625152746,-2.280986487204305e-05,-0.12328750627066509,-0.3899150951142398
3602,69159,PORTO FERREIRA,SP,-0.00012985159596064176,-3.0380724766515745e-05,-0.11695727587397291,-0.4968101178558308
