,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,WGT_COORD1,WGT_COORD2,WGT_COORD1_NORM,WGT_COORD2_NORM
447,8478,OLHO D AGUA DAS CUNHAS,MA,4.384246760713359e-05,-2.101497907957682e-06,0.004063352023724277,-0.0016446791329272252
448,8486,SENADOR ALEXANDRE COSTA,MA,-1.4369466031607338e-05,3.534664923465066e-06,-0.19702388844739382,0.04918648165747653
449,8494,PACO DO LUMIAR,MA,0.00010495916717386073,3.0447321267419445e-05,0.21518481276826995,0.29190508344973476
450,8508,SENADOR LA ROQUE,MA,4.7884670259019806e-05,1.8106738771262307e-05,0.01802673248342921,0.1806084172831438
451,8516,PALMEIRANDIA,MA,3.6511089053361876e-05,-2.7831203916990974e-05,-0.02126215410661936,-0.23369454397063996
452,8524,SERRANO DO MARANHAO,MA,1.2072740916751482e-05,-1.1484965636732036e-05,-0.10568195742325363,-0.08627185743829402
453,8532,PARAIBANO,MA,3.586062719402778e-05,-4.1263084994637794e-05,-0.023509108848527423,-0.35483336255993486
454,8540,SUCUPIRA DO RIACHAO,MA,7.815825207688254e-06,-1.1562411941277587e-05,-0.12038704243496315,-0.0869703265345078
455,8559,PARNARAMA,MA,2.466335064979193e-05,-1.1356897158954741e-05,-0.06218896880723993,-0.0851168394622721
456,8567,TRIZIDELA DO VALE,MA,1.2823577989589694e-05,1.905164116616202e-05,-0.1030882666526044,0.18913025864986324
457,8575,PASSAGEM FRANCA,MA,2.9467410561528233e-05,-3.341301792454797e-05,-0.04559382945481571,-0.2840355461394213
458,8583,TUFILANDIA,MA,1.2903383887838423e-05,9.559688103349515e-07,-0.10281258524418825,0.02592985819278189
459,8591,PASTOS BONS,MA,2.646578428866133e-05,-2.076999908814422e-05,-0.05596264399862113,-0.17001128130335474
460,8605,TURILANDIA,MA,1.6160745572696166e-05,-2.1449511229733542e-05,-0.0915603585703697,-0.17613963351056722
461,8613,PEDREIRAS,MA,1.585714459903701e-05,-2.2984179905179692e-07,-0.0926091174447328,0.01523532512914277
462,8621,VILA NOVA DOS MARTIRIOS,MA,1.207657627791947e-05,4.108531428641636e-06,-0.10566870855579172,0.05436204195786866
463,8630,PENALVA,MA,6.500724443045158e-05,2.123847336956698e-06,0.07717493414364346,0.036462666230086996
464,8656,PERI MIRIM,MA,2.225943511214935e-05,-1.2050087422037327e-05,-0.07049305203509001,-0.09136855126957605
465,8672,PINDARE MIRIM,MA,2.295031216761429e-05,-3.8094129238187865e-05,-0.06810648708346986,-0.32625333313003285
466,8699,PINHEIRO,MA,7.781146437321412e-05,-2.1191696687094497e-05,0.12140581763660874,-0.17381446781486967
467,8710,PIO XII,MA,2.68992273611974e-05,-1.741956318433471e-05,-0.05446535871862152,-0.13979452723887145
468,8737,PIRAPEMAS,MA,-2.6711551571257346e-05,1.0918618994076457e-05,-0.23965837535911208,0.11578054003698884
469,8753,POCAO DE PEDRAS,MA,2.2848610553697243e-05,-1.8141904476124983e-05,-0.06845780502835991,-0.14630914497557562
470,8770,PORTO FRANCO,MA,2.4469098276937267e-05,1.287936703569802e-05,-0.06285999399349683,0.13346404243998378
471,8796,PRESIDENTE DUTRA,MA,3.276737537995864e-05,3.4264889054842796e-05,-0.03419443456255738,0.3263347846196347
472,8818,PRESIDENTE JUSCELINO,MA,4.153185702988498e-06,-3.5178028711332298e-06,-0.13303926037040067,-0.014417983855432899
473,8834,PRESIDENTE VARGAS,MA,1.5712546859868995e-05,-7.798538167335933e-06,-0.09310861571819862,-0.05302487841307441
474,8850,PRIMEIRA CRUZ,MA,2.03624523521892e-05,-1.9820653900058707e-05,-0.0770459872251316,-0.16144937148198973
475,8877,RIACHAO,MA,1.819971892057741e-05,-7.487768516576373e-08,-0.08451693124730399,0.0166329082056585
476,8893,SAO JOSE DE RIBAMAR,MA,0.00012604176492299235,-1.4856531987957478e-05,0.28801251558338603,-0.11667918179009837
477,8915,ROSARIO,MA,7.448313901151058e-05,3.343857709229565e-05,0.10990845411440506,0.3188824810777469
478,8931,SAMBAIBA,MA,3.988055797953199e-06,-5.138364253263375e-07,-0.1336096849353855,0.012674047724010075
479,8958,SANTA HELENA,MA,4.474295235843936e-05,-3.291483326181423e-05,0.007173985572682536,-0.2795425416872523
480,8974,SANTA LUZIA,MA,0.00013290540812207615,4.256766951045884e-05,0.311722277211431,0.40121551127179644
481,8990,SANTA QUITERIA DO MARANHAO,MA,3.413744719388247e-05,-1.4870920996263358e-05,-0.029461659973433422,-0.1168089527028074
482,9016,SANTA RITA,MA,1.942646277437981e-05,2.206107039681045e-06,-0.08027926860828355,0.03720454617586148
483,9032,SANTO ANTONIO DOS LOPES,MA,2.4007820285605526e-05,5.739266726792045e-07,-0.06445343218681651,0.022484314494217967
484,9059,SAO BENEDITO DO RIO PRETO,MA,1.3851068134878046e-05,-2.5737227052926106e-06,-0.09953890580832217,-0.005903557969557336
485,9075,SAO BENTO,MA,5.667391048959696e-05,-1.1020201920093858e-05,0.0483882744100877,-0.08208026824603905
486,9091,SAO BERNARDO,MA,3.7013477533489795e-05,-3.095339941275808e-05,-0.01952670388535804,-0.26185285415635723
487,9113,SAO DOMINGOS DO MARANHAO,MA,5.644675042173344e-05,-4.9572412895865385e-05,0.04760357291785781,-0.42977313900725006
488,9130,SAO FELIX DE BALSAS,MA,4.793401294692488e-06,-2.1583572014350273e-06,-0.13082770032428906,-0.00215747906004468
489,9156,SAO FRANCISCO DO MARANHAO,MA,2.0873594459789433e-05,-1.4409896312995653e-05,-0.07528029848261718,-0.11265108492920904
490,9172,SAO JOAO BATISTA,MA,5.10152558676024e-05,9.036783431343978e-06,0.028841024016763778,0.09880872979455693
491,9199,SAO JOAO DOS PATOS,MA,3.325706324122696e-05,-1.9172901885241696e-05,-0.0325028573453196,-0.1556074560153353
492,9210,SAO LUIS,MA,0.0014829072118965603,0.00040826016104165204,4.975167045027505,3.699305788797205
493,9237,SAO MATEUS DO MARANHAO,MA,-6.54905388833072e-05,2.8336765259309152e-05,-0.37361646710088764,0.2728704999903485
494,9253,SAO RAIMUNDO DAS MANGABEIRAS,MA,8.08288533883741e-06,-5.136881641553927e-06,-0.11946451020736337,-0.029020055472801093
495,9270,SAO VICENTE FERRER,MA,3.344483638124289e-05,-1.1809213292809655e-05,-0.03185421401395858,-0.0891961669791936
496,9296,SITIO NOVO,MA,1.4654588690368168e-05,1.8323689754634454e-06,-0.09676322527229896,0.03383389486503989
497,9318,SUCUPIRA DO NORTE,MA,1.1193471323536917e-05,-8.565351383726668e-06,-0.10871930535309476,-0.059940577455915016
498,9334,TASSO FRAGOSO,MA,6.21058082368992e-06,-1.7495602322389892e-06,-0.12593219689527058,0.0015293598573802975
499,9350,TIMBIRAS,MA,3.0322145861235293e-05,-5.5889394877430314e-06,-0.04264123276187644,-0.033097053557045834
500,9377,TIMON,MA,0.00015193482835468224,-0.0001857143738344236,0.37745748583871114,-1.6576038660059282
501,9393,TUNTUM,MA,4.8750929499578827e-05,7.971699013456868e-06,0.021019137465157756,0.08920299644009551
502,9415,TURIACU,MA,4.304813012359494e-05,-1.813793546893518e-05,0.0013193934814975498,-0.1462733494798319
503,9431,TUTOIA,MA,6.0186800035838944e-05,-2.5942730569438722e-05,0.06052319625132886,-0.21666286918604385
504,9458,URBANO SANTOS,MA,1.7731551379233294e-05,-6.9800147963429585e-06,-0.08613416869471946,-0.04564281825510974
505,9474,VARGEM GRANDE,MA,5.389230262075896e-05,-2.526088659414231e-05,0.038779491202702056,-0.2105134867464469
506,9490,VIANA,MA,3.45627452163483e-05,-3.463418428614643e-06,-0.027992510945568788,-0.01392750399797624
507,9512,VITORIA DO MEARIM,MA,1.634453093141704e-05,-5.424103662769924e-06,-0.09092549062639232,-0.03161043995594238
508,9539,VITORINO FREIRE,MA,6.392593619668557e-05,7.675753271414189e-07,0.07343966415285247,0.024230783889483715
509,9555,BOM JARDIM,MA,3.487114019483469e-05,-4.7349035099541014e-05,-0.026927191666126286,-0.4097210437000163
510,9571,SANTA INES,MA,0.00010714255904831397,-0.00017860136699012394,0.22272711929300407,-1.5934534137531906
511,9598,PAULO RAMOS,MA,2.4144196681406467e-05,-2.7840532254576304e-05,-0.06398233371296753,-0.23377867394379537
512,9610,ACAILANDIA,MA,-5.342958136673885e-06,2.357608654834912e-05,-0.16584272935813552,0.2299351142915689
513,9636,ESTREITO,MA,2.6169567422390656e-05,7.713663203937494e-06,-0.056985895220424396,0.08687583519304364
514,9652,SANTA LUZIA DO PARUA,MA,4.045080958853042e-05,-3.123030993987927e-05,-0.007652787759833049,-0.2643502418205634
515,9679,ARAME,MA,4.095348310881219e-05,-3.843147371522688e-06,-0.005916352896173185,-0.017352185564327723
516,9695,MIRANDA DO NORTE,MA,2.2640667815427252e-05,-1.1279387936803083e-05,-0.0691761221980698,-0.08441780292770563
517,9717,ZE DOCA,MA,6.345454163294132e-05,-3.7393325152341744e-05,0.07181127928275542,-0.3199329541353714
518,10006,BRASILEIRA,PI,2.05823571915217e-05,4.30244839858056e-06,-0.076286348186476,0.0561109312241614
519,10014,AGRICOLANDIA,PI,1.155989503502408e-05,9.851678081441177e-06,-0.10745353168126641,0.10615806341483389
520,10022,ALEGRETE DO PIAUI,PI,1.6593891726480812e-05,8.17006714334645e-06,-0.09006409896618321,0.09099202961882
521,10030,AGUA BRANCA,PI,2.3730866814770096e-05,-1.2308449331008002e-05,-0.06541013995630608,-0.09369865352705266
522,10049,BAIXA GRANDE DO RIBEIRO,PI,1.7152281859362894e-05,-2.0587333242726875e-06,-0.08813519669634294,-0.0012589959128989812
523,10057,ALTO LONGA,PI,2.5863710219361067e-05,-1.1150589626036262e-05,-0.05804244801107938,-0.08325620276817512
524,10065,BOM PRINCIPIO DO PIAUI,PI,1.2066914933263064e-05,-1.819887227355648e-05,-0.10570208269430177,-0.14682292347306175
525,10073,ALTOS,PI,-8.065706782954017e-06,2.5505986592554256e-05,-0.17524818933090935,0.2473404062234266
526,10081,BONFIM DO PIAUI,PI,1.0402194349956189e-05,-1.6478514952192054e-05,-0.11145269167303988,-0.13130744561431634
527,10090,AMARANTE,PI,1.938685832447768e-05,-1.2677979585963766e-05,-0.08041607817710186,-0.09703135564521233
528,10103,BURITI DOS MONTES,PI,2.4300732879717665e-05,1.809668970383866e-05,-0.06344159523917649,0.18051778722555265
529,10111,ANGICAL DO PIAUI,PI,6.796819594720658e-06,-1.1166379871697347e-05,-0.12390709431999215,-0.08339861109457117
530,10120,CABECEIRAS DO PIAUI,PI,2.8441458868594324e-05,8.042789824279439e-06,-0.04913787587095214,0.0898441469078385
531,10138,ANISIO DE ABREU,PI,9.729009160939408e-06,-2.013674254361654e-05,-0.11377814186037606,-0.16430009690374855
532,10146,CALDEIRAO GRANDE DO PIAUI,PI,1.8402258942097586e-05,2.5254804579320716e-06,-0.08381727721647915,0.040084896169440505
533,10154,ANTONIO ALMEIDA,PI,7.840568586182126e-06,6.181421479756488e-08,-0.12030156893511099,0.017865698696920403
534,10162,CANAVIEIRA,PI,1.1743795763016695e-05,-7.961790993950905e-06,-0.10681826520580176,-0.05449721534288926
535,10170,AROAZES,PI,1.5080609841030823e-05,1.0642900403735369e-05,-0.09529157827117493,0.11329390215626718
536,10189,COIVARAS,PI,8.800670804428384e-06,7.658385730790164e-06,-0.11698499287296739,0.08637730131287005
537,10197,ARRAIAL,PI,4.700650591230414e-06,-8.364416354175576e-06,-0.1311480982538045,-0.05812839404301
538,10200,COLONIA DO GURGUEIA,PI,8.371511594794397e-06,-1.5408613256803922e-05,-0.11846747998160093,-0.121658266423645
539,10219,AVELINO LOPES,PI,2.0786280340282025e-05,-2.403628521520108e-05,-0.07558191628241184,-0.19946910931113454
540,10227,COLONIA DO PIAUI,PI,1.1606264483443925e-05,-1.8238874531193448e-05,-0.10729335310890045,-0.14718369395658779
541,10235,BARRAS,PI,5.8967229861158685e-05,4.945116262740257e-05,0.05631031436169306,0.46329603589331086
542,10243,CORONEL JOSE DIAS,PI,1.0009373639071192e-05,-1.931196656262103e-05,-0.11280965111097885,-0.1568616460001818
543,10251,BARREIRAS DO PIAUI,PI,7.842484017926915e-06,8.427051955788044e-07,-0.12029495226976773,0.024908361620455448
544,10260,FARTURA DO PIAUI,PI,9.982131863237118e-06,-1.462133350269561e-05,-0.11290375507189522,-0.11455798473110786
545,10278,BARRO DURO,PI,6.599657541268346e-06,-1.186551722584001e-06,-0.12458817070375205,0.006606994577421573
546,10286,JACOBINA DO PIAUI,PI,9.476530805009735e-06,-2.0100628316230185e-05,-0.11465030281946151,-0.163974391604948
547,10294,BATALHA,PI,3.80800052597353e-05,2.6743187386468272e-05,-0.01584249166372664,0.2584984146710966
548,10308,JARDIM DO MULATO,PI,9.997695118644629e-06,3.2942729289202657e-07,-0.11284999337928309,0.020279234964253653
549,10316,BENEDITINOS,PI,8.992320790830968e-06,-3.7671920359132516e-07,-0.11632295736765005,0.013910674087302432
550,10324,LAGOA ALEGRE,PI,1.4265740161218267e-05,1.1682396054771088e-05,-0.09810646320995729,0.12266885674135035
551,10332,BERTOLINIA,PI,8.181322467662466e-06,-7.639723631910284e-06,-0.11912446909623702,-0.05159256933551062
552,10340,LAGOA DO BARRO DO PIAUI,PI,2.783676905798362e-06,-3.515541684472882e-06,-0.13777009007512991,-0.014397590771317506
553,10359,BOCAINA,PI,2.63182441577198e-05,1.9792955720593387e-05,-0.056472306467040406,0.19581599155709636
554,10367,MARCOLANDIA,PI,1.7319706570920958e-05,2.1168488658733676e-07,-0.08755684495419297,0.019217345276937445
555,10375,BOM JESUS,PI,3.048221741588324e-05,-6.44794680208906e-06,-0.04208828175698737,-0.04084422840306313
556,10383,PATOS DO PIAUI,PI,1.6350240234684855e-05,-7.682481549436293e-06,-0.09090576841537178,-0.051978192435097104
557,10391,BURITI DOS LOPES,PI,3.322000248260194e-05,-8.257805714103602e-06,-0.032630879989747154,-0.057166899006483814
558,10405,PASSAGEM FRANCA DO PIAUI,PI,8.361226343948865e-06,2.7687270684118967e-06,-0.1185030093409745,0.04227867728237891
559,10413,CAMPINAS DO PIAUI,PI,9.621810046862046e-06,-1.1975406053998952e-05,-0.11414845036386168,-0.09069501845295092
560,10421,QUEIMADA NOVA,PI,4.400733709445179e-06,8.530890648028144e-06,-0.13218413080519115,0.09424620770629062
561,10430,CAMPO MAIOR,PI,-1.2104757680379383e-05,-7.59665677000586e-06,-0.18920068237342058,-0.0512041599428655
562,10448,SANTA CRUZ DOS MILAGRES,PI,4.940880187849505e-06,7.69464192785507e-06,-0.13031824939560624,0.08670428700114366
563,10456,CANTO DO BURITI,PI,4.092319554271251e-05,5.017427454088701e-06,-0.006020978231682021,0.06255915076985737
564,10464,SANTA ROSA DO PIAUI,PI,9.48188550566008e-06,-2.314333609383813e-05,-0.11463180554733846,-0.19141582168917415
565,10472,CAPITAO DE CAMPOS,PI,2.2564035194140102e-05,-9.542861911949295e-06,-0.0694408418419891,-0.06875650352486679
566,10480,SANTANA DO PIAUI,PI,2.068293462061717e-05,1.5118472971554171e-05,-0.07593891362441522,0.15365798595376984
567,10499,CARACOL,PI,1.535417527350206e-05,-2.6100454218350284e-05,-0.09434657413773863,-0.2180853398275191
568,10502,SAO BRAZ DO PIAUI,PI,8.286815324661692e-06,-1.5002440529818732e-05,-0.11876005468535288,-0.11799509489869295
569,10510,CASTELO DO PIAUI,PI,4.008559273170003e-05,2.9297257208482805e-05,-0.008914392474243051,0.28153293969740184
570,10529,SAO JOSE DO DIVINO,PI,9.85128015573634e-06,-4.320246318904306e-06,-0.11335576906846781,-0.021655023156613107
571,10537,COCAL,PI,3.089370263912574e-05,-4.9748605782203655e-05,-0.040666847647789384,-0.431362179140309
572,10545,SIGEFREDO PACHECO,PI,1.0145663331540692e-05,-1.9049012736822038e-05,-0.11233885214502405,-0.15449013037875212
573,10553,CONCEICAO DO CANINDE,PI,1.1602058460727548e-05,-8.753742459372329e-06,-0.10730788238921339,-0.06163963004613346
574,10561,SAO LOURENCO DO PIAUI,PI,1.0090262317558136e-05,-1.9176450881522955e-05,-0.11253022934768132,-0.15563946353641178
575,10570,CORRENTE,PI,4.406349772284695e-05,-5.2186887172939914e-05,0.004826878215890339,-0.4533524368975494
576,10588,VARZEA BRANCA,PI,6.842123568889631e-06,-1.4036387824123853e-05,-0.12375059632072366,-0.10928250410174017
577,10596,CRISTALANDIA DO PIAUI,PI,1.4697301088409401e-05,-2.7507347432270368e-05,-0.09661567961079734,-0.23077376230761398
578,10600,BARRA D'ALCANTARA,PI,6.126804107000527e-06,-1.2995521616484865e-05,-0.12622159509460457,-0.09989518880509547
579,10618,CRISTINO CASTRO,PI,1.3088748262503778e-05,-2.0981148942808158e-05,-0.10217226274924361,-0.17191558970151785
580,10626,BELA VISTA DO PIAUI,PI,1.834023863967539e-06,-2.3646558170579753e-06,-0.14105057051358894,-0.004018035331255295
581,10634,CURIMATA,PI,2.6719687448342134e-05,1.790668236713009e-06,-0.05508556119900199,0.03345780619977204
582,10642,BREJO DO PIAUI,PI,1.2867291713529135e-05,1.5730095725507622e-06,-0.10293726201200527,0.031494796456020054
583,10650,DEMERVAL LOBAO,PI,2.675290596293283e-06,1.7774510956563724e-05,-0.13814449962521436,0.17761213666225104
584,10669,BOA HORA,PI,4.5047622363924315e-06,2.595672203950772e-06,-0.1318247747744515,0.040717938193731186
585,10677,DOM EXPEDITO LOPES,PI,2.1080108995502123e-05,-6.818231108200122e-07,-0.07456691489427333,0.011159017289940721
586,10685,DOM INOCENCIO,PI,1.779075327885404e-05,-3.191399054308053e-05,-0.08592966171683303,-0.27051618835369984
587,10693,ELESBAO VELOSO,PI,1.3265227436196737e-05,-2.392998159195857e-05,-0.10156263328290815,-0.19851038318357897
588,10707,CAPITAO GERVASIO OLIVEIRA,PI,8.11125326841816e-06,-1.571585373660497e-05,-0.11936651606216497,-0.12442919244143456
589,10715,ELISEU MARTINS,PI,8.721911709416736e-06,4.533873101775593e-07,-0.1172570582054159,0.02139719974963789
590,10723,CAMPO GRANDE DO PIAUI,PI,7.225521666369782e-06,-1.1596198127569686e-05,-0.12242618634831808,-0.08727503580556245
591,10731,ESPERANTINA,PI,2.7171401456832632e-05,2.8219445899776086e-05,-0.05352516081764358,0.271812425657399
592,10740,CAMPO LARGO DO PIAUI,PI,6.505254983565627e-06,-2.5013303830930685e-06,-0.12491427479676609,-0.005250669492098862
593,10758,FLORES DO PIAUI,PI,1.4069033581276855e-05,6.9416538643165586e-06,-0.09878596620651478,0.07991327359791327
594,10766,CURRAIS,PI,1.7177720454697926e-05,1.0532777513858452e-05,-0.08804732164018815,0.11230073100606028
595,10774,FLORIANO,PI,3.9732118559237045e-05,4.729742890021595e-05,-0.010135433272501125,0.44387204324782104
596,10782,GEMINIANO,PI,1.443167696123333e-05,9.023906545385705e-06,-0.09753325130782885,0.09869259633989957
597,10790,FRANCINOPOLIS,PI,1.1678653317373523e-05,-9.29150937683304e-06,-0.10704329319942962,-0.06648961707929817
598,10804,GUARIBAS,PI,7.76621757552059e-06,-1.2493113431133054e-05,-0.12055840698575798,-0.09536409344538489
599,10812,FRANCISCO AYRES,PI,9.665689213238496e-06,-1.503177795610636e-05,-0.11399687421908745,-0.11825968190183789
600,10820,ILHA GRANDE,PI,1.03540225787735e-05,-5.657953527822554e-06,-0.1116190961872044,-0.033719474142292136
601,10839,FRANCISCO SANTOS,PI,2.1829333383603822e-05,-3.1315432923163396e-06,-0.07197879498003007,-0.010934404096485672
602,10847,JUREMA,PI,6.865624808149838e-06,-1.0985420914836713e-05,-0.12366941366529403,-0.08176658694839782
603,10855,FRONTEIRAS,PI,2.6650210788738187e-05,1.8446121501839015e-05,-0.055325561296638515,0.18366922632351643
604,10863,LAGOA DE SAO FRANCISCO,PI,1.9395227962293387e-05,1.4446192977126444e-05,-0.08038716610930235,0.1475948586959115
605,10871,GILBUES,PI,1.6629966620783083e-05,-2.4023935649851705e-05,-0.0899394818904037,-0.19935773163083298
606,10880,MORRO CABECA NO TEMPO,PI,1.0088453329009157e-05,-1.0797344447969777e-05,-0.11253647831576434,-0.08007037173706566
607,10898,GUADALUPE,PI,2.5386263988204886e-05,7.59690626674158e-06,-0.05969173775452533,0.08582283320826908
608,10901,NOVO SANTO ANTONIO,PI,6.096397915426178e-06,-2.7871761392591977e-06,-0.12632663020982451,-0.007828641780608358
609,10910,HUGO NAPOLEAO,PI,1.1530742541626507e-05,-3.522369667231486e-06,-0.10755423602286328,-0.014459170661724807
610,10928,NOSSA SENHORA DE NAZARE,PI,5.436322083992462e-06,1.1833057601291542e-06,-0.1286067954465338,0.02798015400470612
611,10936,INHUMA,PI,2.8539536946005005e-05,1.5280013091049962e-05,-0.048799075066642474,0.15511487640101032
612,10944,PAQUETA,PI,1.2457456158906925e-05,-2.1643057047913508e-05,-0.10435299750770925,-0.1778851754507976
613,10952,IPIRANGA DO PIAUI,PI,2.078275403030057e-05,-5.4191159685464835e-06,-0.07559409756378994,-0.03156545717339543
614,10960,NOVA SANTA RITA,PI,5.548581436939384e-06,-7.98814541580098e-06,-0.12821900685938153,-0.05473489936563086
615,10979,ISAIAS COELHO,PI,1.403182298497085e-05,7.589682348949734e-06,-0.09891450645006511,0.08575768247756863
616,10987,SAO JOAO DO ARRAIAL,PI,8.06613472365246e-06,3.0652036359195695e-06,-0.1195223735143038,0.044952526233220054
617,10995,ITAINOPOLIS,PI,2.742830042002246e-05,-6.9596650051198726e-06,-0.05263772931762975,-0.04545928851321782
618,11010,ITAUEIRA,PI,2.328235523915146e-05,-3.2801283867787546e-05,-0.06695947785702273,-0.27851846774225486
619,11037,JAICOS,PI,1.941234044535428e-05,-1.8522613694178147e-05,-0.08032805276636344,-0.14974266740139316
620,11053,JERUMENHA,PI,1.0891612348594372e-05,2.327827954692007e-06,-0.10976204666897918,0.03830231705075216
621,11070,JOAQUIM PIRES,PI,1.829175871930521e-05,1.8475343085820269e-06,-0.08419898906633214,0.03397066725953014
622,11088,SAO JOAO DA CANABRAVA,PI,1.694260511546927e-05,3.3543104947295554e-06,-0.08885950381319978,0.04755990960118234
623,11096,JOSE DE FREITAS,PI,2.9129922100817135e-05,8.724847950584665e-06,-0.04675964922772349,0.09599546072250179
624,11118,LANDRI SALES,PI,1.4897644119781753e-05,6.906132024922322e-06,-0.09592361486035804,0.0795929109001302
625,11134,LUIS CORREIA,PI,3.50573552074865e-05,-6.137014604433e-05,-0.026283930728243164,-0.5361739809574638
626,11150,LUZILANDIA,PI,4.3252042241294215e-05,-3.01239661739275e-05,0.002023787279876371,-0.2543724005944327
627,11177,MANOEL EMIDIO,PI,7.898786269018777e-06,-9.528063563438937e-06,-0.12010046183461683,-0.06862304087393545
628,11193,MARCOS PARENTE,PI,1.8034720031523317e-05,1.0737396976600202e-05,-0.08508690323082536,0.11414614341208303
629,11215,MATIAS OLIMPIO,PI,1.249213308426531e-05,-1.6415981067277487e-05,-0.10423320957433438,-0.1307434679483023
630,11231,MIGUEL ALVES,PI,4.207542287529014e-05,1.997963863575202e-05,-0.002040725382818831,0.19749963866969306
631,11258,MIGUEL LEAO,PI,4.35658997099859e-06,3.6954358360283563e-06,-0.13233662088743772,0.05063643481733966
632,11274,MONSENHOR GIL,PI,1.696194729504269e-05,1.5923470695042035e-05,-0.08879268820904457,0.16091806163689046
633,11290,MONSENHOR HIPOLITO,PI,2.729222470954524e-05,1.946548878965825e-05,-0.053107789104422334,0.19286264817122012
634,11312,MONTE ALEGRE DO PIAUI,PI,3.355353067674043e-05,1.2902833963657883e-05,-0.031478740557395614,0.1336756848683633
635,11339,NAZARE DO PIAUI,PI,1.1034799841663248e-05,-1.9880875415522376e-05,-0.10926741994810978,-0.16199249445893946
636,11355,NOSSA SENHORA DOS REMEDIOS,PI,5.341752175163561e-06,-6.953622596332297e-06,-0.12893347763709676,-0.04540479352046669
637,11371,NOVO ORIENTE DO PIAUI,PI,1.0404344590883037e-05,-7.733621366729939e-06,-0.1114452638831126,-0.05243940981887325
638,11398,OEIRAS,PI,6.675558919504493e-05,-0.00014738974801127658,0.08321441440358501,-1.311963529536677
639,11410,DOMINGOS MOURAO,PI,1.106919223993144e-05,-4.425945804111715e-06,-0.1091486148848069,-0.022608300712415097
640,11436,PADRE MARCOS,PI,2.5373562963282148e-05,-9.0394407780563e-07,-0.05973561216125297,0.009155763138939592
641,11452,PAES LANDIM,PI,1.044869785001595e-05,3.0643220863290176e-06,-0.11129205003283428,0.04494457575515149
642,11479,PALMEIRA DO PIAUI,PI,1.2663921564637014e-05,1.176474818536686e-05,-0.10363978363392405,0.1234115702712732
643,11495,PALMEIRAIS,PI,1.2541525476607222e-05,1.729703160354983e-05,-0.10406258854776033,0.17330586828550498
644,11517,PARNAGUA,PI,1.2956638021018456e-05,-2.0697899423450772e-05,-0.10262862422424839,-0.1693610322316753
645,11533,PARNAIBA,PI,8.254546303453621e-05,-9.754968280290979e-05,0.13775893748153503,-0.8624682888586885
646,11550,PAULISTANA,PI,4.213923401350725e-05,-4.3002049286375075e-06,-0.0018202962561206584,-0.02147427480678984
647,11576,PEDRO II,PI,2.6013728945040773e-05,-4.566502058884449e-05,-0.057524223487682866,-0.39453333267624163
648,11592,PICOS,PI,9.865505902633357e-05,-7.56007714500259e-05,0.1934079084158938,-0.6645164774006217
649,11614,PIMENTEIRAS,PI,3.0652795066605764e-05,-1.0067197823638306e-05,-0.04149903850520488,-0.0734853596336104
650,11630,PIO IX,PI,4.244951055249219e-05,8.966352193811885e-06,-0.0007484773161312289,0.0981735278554467
651,11657,PIRACURUCA,PI,5.6675978191360095e-05,2.8500256011989462e-05,0.04839541707681727,0.2743449827165935
652,11673,PIRIPIRI,PI,0.00012207408716338972,6.667415415649556e-05,0.27430657383081486,0.6186259434726652
653,11690,PORTO,PI,5.607697952260313e-06,-1.248514676267271e-05,-0.12801479483292785,-0.09529224402981906
654,11711,PRATA DO PIAUI,PI,1.6894567916110694e-06,-2.2690619769309694e-06,-0.1415499628516542,-0.0031558980929595414
655,11738,REDENCAO DO GURGUEIA,PI,1.9065265458177512e-05,-1.2572215439340026e-05,-0.08152698822590429,-0.09607749492406384
656,11754,REGENERACAO,PI,1.9611517368484587e-05,-3.224279661942246e-06,-0.07964001621897163,-0.011770770513951794
657,11770,RIBEIRO GONCALVES,PI,1.715081879830632e-05,-1.0230876701904179e-05,-0.08814025069287108,-0.0749615390180561
658,11797,RIO GRANDE DO PIAUI,PI,1.76632806051231e-05,-6.076321892592868e-06,-0.0863700031828133,-0.03749263511285442
659,11819,SANTA CRUZ DO PIAUI,PI,1.6310529154336022e-05,-4.415295393199686e-06,-0.0910429463282896,-0.02251224728639714
660,11835,SANTA FILOMENA,PI,9.28893910766541e-06,-1.4649543114996997e-08,-0.11529831937545441,0.017176090946160866
661,11851,SANTA LUZ,PI,1.2267263814638783e-05,-4.431941793917337e-06,-0.10500999773561717,-0.02266237706383063
662,11878,SANTO ANTONIO DE LISBOA,PI,2.0386384603216812e-05,1.4834883847934884e-05,-0.07696331568311979,0.15110036567695062
663,11894,SANTO INACIO DO PIAUI,PI,1.1568539427664651e-05,-1.0403830414691728e-05,-0.10742367050069766,-0.07652136584473812
664,11916,SAO FELIX DO PIAUI,PI,3.3893714018542116e-06,-6.205407357291074e-06,-0.13567777966441105,-0.03865682504278271
665,11932,SAO FRANCISCO DO PIAUI,PI,1.2673915022748977e-05,-2.2915518336679927e-05,-0.10360526224305308,-0.18936118959436393
666,11959,SAO GONCALO DO PIAUI,PI,3.825377125351638e-06,-7.275049437850887e-06,-0.13417164196570794,-0.04830366283142638
667,11975,SAO JOAO DA SERRA,PI,1.213879282911428e-05,8.86821547164737e-06,-0.10545378776877516,0.09728845699199039
