year,cod_microregion,IS_mt,XD_mt,cod_mesoregion,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,workforce
2000,28011,.19392578,.62769002,2803,42001.11133645312,8607780.279963583,204.94173,10.152014,19.773476,.03006619,.040034741,.0040752196563195,.0145621051025306,.2491128418235666,.0516734455335484,.0030176862940716,.4454453895237245,.0175797913966022,.0059896476053806,28,388734.8117952347
2000,28012,.096764497,.88537735,2803,4546.309024806193,306540.9004780332,67.426323,6.7789874,23.613791,.0074739195,.052410848,.0007394615099958,.262034492999334,.4935515013221141,.0669707891011618,.0040333636031614,.2619237387861603,.2660678566024954,.5099905272870455,28,70537.16245019436
2000,28013,.13512857,.058309749,2803,4845.284523261944,337270.9430416054,69.608078,8.3276024,2.7616947,.019953344,.0077511217,.0005764814111971,.1836517855026437,.3882502882803514,.0546116124814736,.0006631615910138,.3039970893295147,.1843149470936575,.3726639488480505,28,54990.50647187233
2000,29001,.12691242,1.908529,2901,23431.31937397853,3586700.517100922,153.07292,6.2894135,13.49804,.029101674,.72189772,.0011157630810338,.1491669299585176,.39956996131936,.0396175222763527,.0019663754062183,.3409066247537358,.1511333053647359,.2631343499146754,29,106432.5331865549
2000,29002,.054267809,.17214091,2901,2581.081774886479,131130.1766869955,50.804348,2.9235113,2.0765557,.0079763904,.058730885,.0005526140640957,.3056410001032091,.4707282935237855,.0320728886920697,.0006005379627483,.1645507480510676,.3062415380659574,.627745198449246,29,52713.80252313614
2000,29003,.070539325,.08722306,2901,3906.75594060625,244188.0584676582,62.504047,3.9254274,2.3376212,.0079944171,.020729031,.0009262439788021,.271273168441984,.4692397054444981,.0334256688409324,.0008717018851388,.2134928686449268,.2721448703271229,.5496862372083535,29,88354.32421851158
2000,29005,.11996192,.013903193,2902,8690.499199963233,810153.0771402492,93.222847,5.2607937,5.5411253,.016426107,.0075659333,.0008327226408284,.1556246489754299,.3639923912811698,.0287053272151547,.0025297439163584,.3107498893505392,.1581543928917883,.304207962874323,29,79433.33276724815
2000,29007,.057742186,.029510738,2902,3613.507978307331,217216.8577447216,60.112461,2.5416837,3.4422622,.0074495049,.0068691033,.0007799653193738,.282819699360459,.4592496320866342,.017798146787714,.0004155647628805,.2146383035917705,.2832352641233395,.5337305452656728,29,74400.81693840027
2000,29008,.13856301,3.9793725,2991,5294.264384687471,385219.6549706763,72.761696,6.2113295,32.685734,.013199466,2.1279109,.0014431510753343,.2233462775693608,.4382704000987312,.0291329779252818,.0212863902017336,.2352483019874002,.2446326677710944,.4936886808433616,29,137662.0425336361
2000,29011,.10589497,.20205191,2991,3862.9958680157,240096.7964493824,62.153004,4.8813472,4.623095,.013225259,.11531555,.0012411541216307,.249858471831135,.4516787797759941,.0342434960099231,.003533916745834,.2506248259065259,.253392388576969,.3874969118349061,29,118393.5725115538
