year,cod_microregion,IS_mt,XD_mt,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,state,idcluster,workforce,sizerural,sizeinformal,sizeprim,sizeagric,sizemine,sizemanuf,sizenontrade,tot_work_main,munic_size,_merge
2000,33016,.19452079,.091304228,9.3637962,6.8001552,.029784648,.016542334,33,3306,57071.82779014111,.2437640399755399,.3648104401024413,.0482486052830434,.0802889203726295,.0022515261748126,.0959139340972562,.7994619878462079,33361.05154514313,.000598300505577,matched (3)
2000,33017,.27737838,1.717209,13.859456,25.432861,.033726349,.76037294,33,3306,98968.20205843449,.123493422443426,.3121372743066111,.0320916525093921,.0473395531488768,.0135451081401407,.0820928328153112,.8283881561182437,52165.07873570919,.0010375123352513,matched (3)
2000,33018,.3780832,.27153578,20.568644,15.32846,.074752577,.03679299,33,3306,6400556.071165442,.0047982607991669,.2697957240779894,.0045584756503659,.0059701501936141,.0021888067545589,.110097648583199,.8617054634008852,3576042.769258976,.0670988836634687,matched (3)
2000,33901,.13830656,1.4041759,7.5861502,38.345165,.021840548,.080879964,33,3391,403922.6032543182,.1617488815742085,.345218308927541,.0847437752560339,.1356401714461778,.0128977773645742,.110413484474744,.7285081254493909,230445.6644586325,.0042344376743929,matched (3)
2000,33905,.1478443,.15243264,8.9358625,6.0492749,.015335337,.017422708,33,3303,50376.02328324318,.3120099281190674,.3417208371931217,.1207835966091956,.1999435344222485,.0026042701576063,.1134428711701562,.6631073279985323,30040.30227649212,.0005281064470224,matched (3)
2000,35001,.11832359,.077148683,7.7945356,2.6688826,.014477029,.015039087,35,3501,86929.78341889381,.1847618914549979,.4085770373341151,.1694114411219757,.2800844568606173,.0009165210483391,.1011830402292331,.6149240480429395,52408.71400165558,.0009113101048817,matched (3)
2000,35002,.43056881,.077735052,20.79764,11.217467,.077243976,.023467766,35,3501,59827.61775779724,.1258174964773145,.3644083076366582,.1095465997438718,.1800002004199914,.0010102740954603,.1549299745124557,.6576089549733015,36207.36376547813,.0006271902502155,matched (3)
2000,35003,.21203381,.063932486,16.632435,5.2418013,.029598949,.019285109,35,3501,76086.24286484718,.1139867126095599,.3675455848362092,.0877535115627267,.1402588492069532,.0010273607815641,.2166973835833672,.6255165936680942,47257.51362109184,.0007976341276625,matched (3)
2000,35004,.4222599,.078675359,23.754148,9.9053669,.092357196,.017213443,35,3501,405824.944423914,.0922007981848205,.3345940548662192,.06940869922868,.108305853293446,.000485149671239,.1750586614116121,.7101508164558187,258916.4612827301,.0042543804680201,matched (3)
2000,35005,.46555299,.46226364,23.96431,10.676389,.087620527,.12237793,35,3501,118799.0579855442,.0565155862105216,.2704642583775579,.1229331524847014,.200141708855925,.0003460662130516,.1814414805722302,.6063225515083775,72844.0559797287,.0012454049433318,matched (3)
2000,35006,.32911992,.068018503,19.415358,13.183389,.10702763,.02266275,35,3501,26051.21649384499,.1847482123062174,.3540557507856359,.1859176601416901,.3056050124984189,.0023755274389353,.1742036543508673,.5067266084279434,15726.25729978085,.0002731024500648,matched (3)
2000,35007,.28537375,.1907675,15.41193,9.5669184,.075536296,.017655427,35,3501,35277.13221800327,.1649085072579083,.4082417164904895,.1718578032606713,.2739882342914571,.0010497618354403,.1553090679192815,.5669024796824468,22042.95600497723,.0003698203975339,matched (3)
2000,35008,.18672206,.16878042,12.649856,3.9421172,.031012265,.016951032,35,3501,42372.61362850666,.1665566789418773,.3935127856746055,.2004752774034975,.3057397301183523,.0005057340462568,.1732206596557611,.5194862909322721,27738.0809366703,.0004442043848635,matched (3)
2000,35009,.39187601,.31334347,16.217537,11.427284,.066801965,.088918269,35,3502,74087.49801111221,.0666388099838424,.310249761546677,.0866393422855031,.1433266465546854,.0001271307041165,.1504145018787007,.6809511278569139,44745.36831247807,.0007766807062843,matched (3)
2000,35010,.37025508,.95180082,17.657471,13.569098,.080186643,.2738134,35,3502,112614.4800587893,.0627873818238878,.2758046361969673,.1488227981617542,.2418744691484003,.0017887255458448,.1586510013079605,.5915492921163573,68781.83657121658,.0011805702211294,matched (3)
2000,35011,.34920856,.80410349,15.683626,13.171568,.09052664,.2358216,35,3502,52417.416898489,.0724625305051353,.3047173293249175,.15915371195104,.2602859864109062,.0013920375936073,.1339994325123973,.5996064416929743,31880.5008636713,.0005495069677236,matched (3)
2000,35012,.32142773,.1926537,35.854939,5.8408051,.0701662,.017210716,35,3502,204997.9174510241,.055847981918593,.3572760137779732,.0635353152758152,.0903305921107996,.000171970951337,.3939747998944075,.5087373234057812,143914.2370718718,.0021490525606465,matched (3)
2000,35013,.35552177,.31999493,17.168587,9.1099958,.069903091,.041267876,35,3502,223514.366404295,.0765623921828564,.2857971094336589,.1401519216869925,.2279053958785761,.0006590699415387,.1656217365760298,.5968210436249426,137055.2848790884,.0023431658596102,matched (3)
2000,35014,.45261681,.2702969,21.270441,11.393701,.096082032,.034281794,35,3502,512991.4861973524,.0267020742087297,.2788545966130552,.0524677591531655,.081293805150038,.0011426743390612,.168484519054475,.7399928829260778,326500.038723588,.0053778383737272,matched (3)
2000,35015,.41832697,.18229781,19.272356,11.186426,.083428986,.052560292,35,3502,56248.69919061661,.1170889019070855,.3191302648927221,.1650810540393407,.2500254966505641,0,.1483425209418476,.5831253610349981,37138.59056425095,.0005896714099913,matched (3)
2000,35016,.17358091,.18469942,10.101936,4.6438847,.030223081,.022790581,35,3503,103528.5038481951,.1140920285543341,.2915726710480491,.1040544569430081,.1882733323310917,.0017250965466466,.1147706928067684,.6854940562590015,56698.37540066242,.0010853193001242,matched (3)
2000,35017,.35191402,.20953348,19.364941,9.9593544,.086525276,.036769472,35,3503,140024.7890626192,.0640383755269366,.3080345089226832,.0656891260835011,.1050593142470864,.0001822676260337,.1530317276400187,.7320187016819809,87399.92177844048,.0014679204317327,matched (3)
2000,35018,.3365733,.22227226,29.692713,6.307693,.054908432,.041203901,35,3503,135927.7963807583,.0847283614021272,.2966124154114958,.0969890860492504,.1429151079085298,.0008048972375426,.3314099304972015,.5209386988236712,91730.53345119953,.0014249704704678,matched (3)
