STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
GO,95613,POSSE,5503,6350,5834,18325,12491,152,486
GO,95630,QUIRINOPOLIS,13430,7409,5558,27376,21818,382,597
GO,95656,RIALMA,2573,2907,1715,7471,5756,88,188
GO,95672,RIANAPOLIS,1293,1119,1250,3849,2599,69,118
GO,95710,RIO VERDE,29392,28346,14787,75265,60478,879,1861
GO,95737,RUBIATABA,4456,5179,3346,13499,10153,183,335
GO,95753,SANCLERLANDIA,2891,1506,1890,6512,4622,96,129
GO,95770,SANTA BARBARA DE GOIAS,1620,1031,709,3460,2751,34,66
GO,95796,SANTA CRUZ DE GOIAS,1068,655,604,2413,1809,37,49
GO,95818,SANTA HELENA DE GOIAS,10182,9830,5957,26931,20974,358,604
GO,95834,SANTA RITA DO ARAGUAIA,1282,1305,978,3687,2709,48,74
GO,95850,SANTA ROSA DE GOIAS,1283,849,584,2883,2299,74,93
GO,95877,SANTA TEREZA DE GOIAS,1189,1175,1355,3872,2517,69,84
GO,95893,SANTA TEREZINHA DE GOIAS,2261,3048,3050,8564,5514,61,144
GO,95915,SAO DOMINGOS,2180,1817,2712,6983,4271,75,199
GO,95931,SAO FRANCISCO DE GOIAS,1452,1719,633,3969,3336,54,111
GO,95958,PLANALTINA,19679,8903,7503,37828,30325,691,1052
GO,95974,SAO JOAO D ALIANCA,1810,1265,1775,5065,3290,80,135
GO,95990,SAO LUIS DE MONTES BELOS,7290,7311,5021,20478,15457,264,592
GO,96016,SAO MIGUEL DO ARAGUAIA,4539,5422,4607,15036,10429,144,324
GO,96059,SAO SIMAO,4979,2761,3329,11416,8087,111,236
GO,96075,SERRANOPOLIS,2068,1101,1233,4609,3376,79,128
GO,96091,SILVANIA,5338,3993,2187,11895,9708,119,258
GO,96113,SITIO D ABADIA,688,761,869,2375,1506,6,51
GO,96172,TAQUARAL DE GOIAS,904,1156,643,2828,2185,34,91
GO,96237,TRES RANCHOS,1108,619,316,2133,1817,33,57
GO,96253,TRINDADE,26213,16490,10384,54604,44220,489,1028
GO,96318,TURVANIA,1580,1565,871,4159,3288,52,91
GO,96334,URUACU,7499,8004,7612,23791,16179,242,434
GO,96350,URUANA,4642,3069,2473,10657,8184,169,304
GO,96377,URUTAI,913,747,383,2176,1793,54,79
GO,96393,VARJAO,1135,1413,939,3619,2680,36,96
GO,96415,VIANOPOLIS,2378,3255,1366,7277,5911,110,168
GO,96458,ACREUNA,5888,3219,2934,12446,9512,142,263
GO,96474,MINACU,8567,7271,8209,24760,16551,260,453
GO,96512,MUNDO NOVO DE GOIAS,1269,1531,1557,4487,2930,38,92
GO,96539,NOVA CRIXAS,1755,2524,2156,6620,4464,30,155
GO,96555,NOVA GLORIA,2577,1872,1948,6652,4704,97,158
GO,96571,VICENTINOPOLIS,2019,1253,1065,4562,3497,86,139
GO,96610,AMERICANO DO BRASIL,2120,1049,808,4110,3302,43,90
GO,96695,ARAGUAPAZ,1776,1694,1717,5394,3677,71,136
GO,96717,ARENOPOLIS,1341,878,971,3303,2332,31,82
GO,96733,CACHOEIRA DOURADA,2735,2353,1415,6719,5304,59,157
GO,96750,DOVERLANDIA,2372,1693,1609,5895,4286,74,147
GO,96776,SANTO ANTONIO DO DESCOBERTO,11581,8446,5911,27178,21267,465,775
GO,96814,INDIARA,3287,2015,1934,7640,5706,148,256
GO,96873,CAMPINACU,739,1124,1251,3200,1949,34,52
GO,96890,SANTA ISABEL,786,1048,539,2485,1946,32,80
GO,96911,ADELANDIA,773,736,624,2208,1584,30,45
GO,96938,AGUA FRIA DE GOIAS,832,1145,1216,3325,2109,37,95
MA,7005,AGUA DOCE,1133,2967,1808,6212,4404,95,209
MA,7013,AFONSO CUNHA,1177,860,1171,3373,2202,43,122
MA,7021,ALTO ALEGRE DO MARANHAO,3140,2947,3489,10012,6523,79,357
MA,7030,ALCANTARA,4998,1714,3618,10962,7344,235,397
MA,7048,ALTO ALEGRE DO PINDARE,4099,4484,5490,14624,9134,88,463
MA,7056,ALDEIAS ALTAS,3932,2129,4509,11150,6641,96,484
MA,7064,APICUM ACU,753,2649,2332,5889,3557,33,122
MA,7072,ALTAMIRA DO MARANHAO,2439,818,1637,5104,3467,32,178
MA,7080,AMAPA DO MARANHAO,1017,1181,1414,3755,2341,27,116
MA,7099,ALTO PARNAIBA,1167,2200,2631,6239,3608,51,190
MA,7102,ARAGUANA,1700,1397,2824,6100,3276,49,130
MA,7110,AMARANTE DO MARANHAO,4029,5677,5219,15494,10275,126,443
MA,7129,BACABEIRA,3248,1458,1856,6921,5065,98,261
MA,7137,ANAJATUBA,6859,801,6268,14481,8213,134,419
MA,7145,BACURITUBA,1116,542,1743,3519,1776,35,83
MA,7153,ANAPURUS,1786,2998,2055,7198,5143,87,272
MA,7161,BELAGUA,1822,443,1266,3700,2434,13,156
MA,7170,ARAIOSES,3408,10265,7865,22477,14612,245,694
MA,7188,BELA VISTA,1949,1428,2408,5976,3568,28,163
MA,7196,ARARI,7421,2745,4716,15496,10780,198,416
MA,7200,BERNARDO DO MEARIM,1046,1344,921,3492,2571,47,134
MA,7218,AXIXA,1486,2251,2756,6734,3978,83,158
MA,7226,CACHOEIRA GRANDE,1470,711,2013,4406,2393,49,163
MA,7234,BACABAL,24158,11095,19708,56839,37131,533,1345
MA,7242,DAVINOPOLIS,2323,2270,2712,7565,4853,56,204
MA,7250,BACURI,1776,3167,3467,8735,5268,61,264
MA,7269,BOM JESUS DAS SELVAS,2461,3401,3921,10173,6252,50,340
MA,7277,BALSAS,10663,11475,11624,35006,23382,362,882
MA,7285,BOM LUGAR,2401,2461,2835,7949,5114,33,219
MA,7293,BARAO DE GRAJAU,3119,3543,2731,9869,7138,140,336
MA,7307,BREJO DE AREIA,1995,1332,1834,5461,3627,51,249
MA,7315,BARRA DO CORDA,6959,18689,14241,41502,27261,419,1194
MA,7323,BOA VISTA DO GURUPI,1211,861,1010,3170,2160,7,81
MA,7331,BARREIRINHAS,10232,5261,9166,25622,16456,250,713
MA,7340,BURITICUPU,8593,6877,7884,24203,16319,175,674
MA,7358,BENEDITO LEITE,975,1224,1240,3603,2363,21,143
MA,7366,BURITIRANA,2110,3231,2662,8294,5632,78,213
MA,7374,BEQUIMAO,5688,970,8323,15588,7265,305,302
MA,7382,CAMPESTRE DO MARANHAO,2145,2226,2046,6688,4642,90,181
MA,7390,BREJO,2307,8610,6270,17824,11554,110,527
MA,7404,CAPINZAL DO NORTE,2325,1749,1460,5783,4323,56,193
MA,7412,BURITI,3451,5241,5465,14865,9400,183,525
MA,7420,CENTRAL DO MARANHAO,1814,280,1993,4281,2288,55,139
MA,7439,BURITI BRAVO,3811,3660,3333,11414,8081,133,477
MA,7447,CENTRO DO GUILHERME,1393,761,1461,3768,2307,22,131
MA,7455,CAJAPIO,2459,909,2241,5847,3606,62,176
MA,7463,CENTRO NOVO DO MARANHAO,1544,2188,2378,6358,3980,30,218
MA,7471,CAJARI,3784,1496,5062,10698,5636,62,294
MA,7480,CIDELANDIA,2475,2093,2839,7690,4851,61,222
MA,7498,CANDIDO MENDES,1346,3936,4479,10003,5524,44,198
MA,7501,CONCEICAO DO LAGO ACU,1499,2088,3254,7064,3810,33,190
MA,7510,CANTANHEDE,2613,2178,3082,8205,5123,65,267
MA,7528,FEIRA NOVA DO MARANHAO,1435,1451,854,3946,3092,46,160
MA,7536,CAROLINA,4626,4841,5643,15725,10082,137,478
MA,7544,FERNANDO FALCAO,643,1985,1756,4541,2785,20,137
MA,7552,CARUTAPERA,2585,3629,4361,10913,6552,78,260
MA,7560,FORMOSA DA SERRA NEGRA,1170,3466,2219,7097,4878,42,200
MA,7579,CAXIAS,31244,15830,32490,82104,49614,639,1901
MA,7595,CEDRAL,1876,986,2843,6032,3189,153,174
MA,7609,GOVERNADOR EDSON LOBAO,1925,2216,1440,5763,4323,33,149
MA,7617,CHAPADINHA,12358,8299,11718,34026,22308,575,1076
MA,7625,GOVERNADOR LUIZ ROCHA,1547,2206,1545,5516,3971,47,171
MA,7633,CODO,17065,15043,28166,62217,34051,544,1399
MA,7641,GOVERNADOR NEWTON BELLO,1295,1650,2766,5897,3131,25,161
MA,7650,COELHO NETO,10086,5956,10071,27179,17108,275,791
MA,7668,GOVERNADOR NUNES FREIRE,2714,2987,2933,8976,6043,55,287
MA,7676,COLINAS,3615,7483,6696,18535,11839,148,593
MA,7684,IGARAPE DO MEIO,1797,1237,2308,5558,3250,49,167
MA,7692,COROATA,12874,8927,12225,35808,23583,451,1331
MA,7706,ITAIPAVA DO GRAJAU,1157,2371,1903,5638,3735,32,175
MA,7714,CURURUPU,4135,7028,6081,17880,11799,256,380
MA,7722,ITINGA DO MARANHAO,3482,4823,4309,12911,8602,66,231
MA,7730,DOM PEDRO,2951,5857,4959,14209,9250,130,312
MA,7749,JATOBA,944,1687,1239,4003,2764,24,109
MA,7757,DUQUE BACELAR,2550,1103,2019,5947,3928,50,225
MA,7765,JENIPAPO DOS VIEIRAS,1109,3720,1640,6720,5080,47,204
MA,7773,ESPERANTINOPOLIS,4403,3161,2966,10984,8018,106,348
MA,7781,JUNCO DO MARANHAO,1137,1076,1131,3479,2348,38,97
MA,7790,FORTALEZA DOS NOGUEIRAS,2825,1684,2215,6991,4776,93,174
MA,7803,LAGO DOS RODRIGUES,2664,1838,1252,5993,4741,39,200
MA,7811,FORTUNA,2975,3289,3274,10038,6764,137,363
MA,7820,LAGOA DO MATO,1111,1625,2817,5718,2901,17,148
MA,7838,GODOFREDO VIANA,713,1613,2036,4477,2441,24,91
MA,7846,LAGOA GRANDE DO MARANHAO,1739,2027,2812,6792,3980,32,182
MA,7854,GONCALVES DIAS,2222,3663,3890,10143,6253,92,276
MA,7862,LAJEADO NOVO,1135,1328,1094,3709,2615,41,111
MA,7870,GOVERNADOR ARCHER,1356,2306,2226,6112,3886,42,182
MA,7889,MARACACUME,1692,3579,4460,10048,5588,54,263
MA,7897,GOVERNADOR EUGENIO BARROS,3133,1920,1965,7408,5443,80,310
MA,7900,MARAJA DO SENA,1312,1944,1810,5330,3520,42,222
MA,7919,GRACA ARANHA,1496,1459,1401,4553,3152,37,160
MA,7927,MARANHAOZINHO,1446,1294,1588,4488,2900,47,113
MA,7935,GRAJAU,6647,8820,8421,24762,16341,204,670
MA,7943,MATOES DO NORTE,1457,972,1848,4503,2655,37,189
MA,7951,GUIMARAES,3220,1228,2845,7765,4920,230,242
MA,7960,MILAGRES DO MARANHAO,789,1387,1078,3367,2289,14,99
MA,7978,HUMBERTO DE CAMPOS,3912,2764,5465,12638,7173,90,407
MA,7986,NOVA COLINAS,1346,594,838,2934,2096,35,121
MA,7994,ICATU,2599,4061,4679,11863,7184,178,346
MA,8001,NOVA OLINDA DO MARANHAO,2488,2942,2836,8656,5820,81,309
MA,8010,IGARAPE GRANDE,1777,2952,2260,7218,4958,55,174
MA,8028,OLINDA NOVA DO MARANHAO,1057,1902,2939,6126,3187,56,172
MA,8036,IMPERATRIZ,43951,49090,38096,134910,96814,1393,2380
MA,8044,PAULINO NEVES,1810,1900,2745,6808,4063,90,263
MA,8052,SAO LUIS GONZAGA DO MARANHAO,5292,3493,6174,15607,9433,125,523
MA,8060,PEDRO DO ROSARIO,2713,1572,3904,8598,4694,83,326
MA,8079,ITAPECURU MIRIM,12368,3932,10545,27978,17433,287,846
MA,8087,PERITORO,3442,2841,3274,9988,6714,84,347
MA,8095,JOAO LISBOA,4217,5484,5338,15589,10251,156,394
MA,8109,PORTO RICO DO MARANHAO,794,1770,2498,5178,2680,39,77
MA,8117,JOSELANDIA,2308,3565,2509,8838,6329,95,361
MA,8125,PRESIDENTE MEDICI,1221,1161,837,3367,2530,38,110
MA,8133,LAGO DA PEDRA,6921,9199,11169,28280,17111,224,767
MA,8141,PRESIDENTE SARNEY,2381,1165,3468,7317,3849,94,209
MA,8150,LAGO DO JUNCO,2483,1440,1786,5960,4174,57,194
MA,8168,RAPOSA,4535,2190,4551,11950,7399,146,270
MA,8176,LAGO VERDE,3134,2025,3421,8932,5511,73,279
MA,8184,RIBAMAR FIQUENE,1066,1812,1413,4458,3045,26,141
MA,8192,LIMA CAMPOS,2445,3070,2028,7976,5948,107,326
MA,8206,SANTA FILOMENA DO MARANHAO,1144,1185,987,3469,2482,35,118
MA,8214,LORETO,1975,1658,2329,6205,3876,47,196
MA,8222,SANTANA DO MARANHAO,814,1806,1307,4114,2807,33,154
MA,8230,LUIS DOMINGUES DO MARANHAO,629,1743,1363,3851,2488,14,102
MA,8249,SANTO AMARO DO MARANHAO,1511,1188,3721,6642,2921,55,167
MA,8257,MAGALHAES DE ALMEIDA,2100,3399,3488,9296,5808,55,254
MA,8265,SAO DOMINGOS DO AZEITAO,1942,649,1370,4170,2800,35,174
MA,8273,MATA ROMA,2102,3714,1921,8137,6216,112,288
MA,8281,SAO FRANCISCO DO BREJAO,1262,1852,1055,4326,3271,35,122
MA,8290,MATINHA,4022,3487,4192,12170,7978,129,340
MA,8303,SAO JOAO DO CARU,1332,2222,3675,7448,3773,33,186
MA,8311,MATOES,3552,3629,5954,13657,7703,100,422
MA,8320,SAO JOAO DO PARAISO,1300,2672,2051,6221,4170,43,155
MA,8338,MIRADOR,2870,3234,5062,11561,6499,78,317
MA,8346,SAO JOAO DO SOTER,1939,2208,3923,8383,4460,34,279
MA,8354,MIRINZAL,2331,1696,3484,7821,4337,154,156
MA,8362,SAO JOSE DOS BASILIOS,1565,1819,1502,5113,3611,53,174
MA,8370,MONCAO,3938,3882,5664,14046,8382,100,462
MA,8389,SAO PEDRO DA AGUA BRANCA,2214,1672,2540,6649,4109,35,188
MA,8397,MONTES ALTOS,2171,1968,1726,6129,4403,87,177
MA,8400,SAO PEDRO DOS CRENTES,598,1285,645,2665,2020,35,102
MA,8419,MORROS,3117,1307,4032,8854,4822,103,295
MA,8427,SAO RAIMUNDO DA DOCA BEZERRA,1023,1397,1122,3681,2559,32,107
MA,8435,NINA RODRIGUES,2105,1349,1926,5627,3701,39,208
MA,8443,SAO ROBERTO,1214,717,1072,3114,2042,25,86
MA,8451,NOVA IORQUE,548,1378,1046,3085,2039,18,95
MA,8460,SATUBINHA,1433,807,1532,3902,2370,24,106
MA,8478,OLHO D AGUA DAS CUNHAS,3170,4308,4463,12342,7879,96,305
MA,8486,SENADOR ALEXANDRE COSTA,1280,1719,2853,6068,3215,31,185
MA,8494,PACO DO LUMIAR,19569,4760,8787,34590,25803,720,754
MA,8508,SENADOR LA ROQUE,4006,4245,3587,12370,8783,163,369
MA,8516,PALMEIRANDIA,4475,1072,4242,10223,5981,118,316
MA,8524,SERRANO DO MARANHAO,1136,1670,3503,6576,3073,46,221
MA,8532,PARAIBANO,3620,3717,5160,13071,7911,101,473
MA,8540,SUCUPIRA DO RIACHAO,1087,1157,729,3150,2421,38,139
MA,8559,PARNARAMA,6053,4345,6744,17891,11147,149,600
MA,8567,TRIZIDELA DO VALE,5093,2995,3854,12415,8561,123,350
MA,8575,PASSAGEM FRANCA,1836,3766,4178,10155,5977,77,298
MA,8583,TUFILANDIA,791,1494,1522,3962,2440,30,125
MA,8591,PASTOS BONS,3058,2992,3256,9763,6507,70,387
MA,8605,TURILANDIA,2814,1169,4747,9030,4283,65,235
MA,8613,PEDREIRAS,10246,6325,8374,25900,17526,284,671
MA,8621,VILA NOVA DOS MARTIRIOS,1171,1163,860,3321,2461,39,88
MA,8630,PENALVA,5731,3879,8284,18383,10099,76,413
MA,8656,PERI MIRIM,3088,1021,3945,8355,4410,112,189
MA,8672,PINDARE MIRIM,6147,4814,4711,16339,11628,182,485
MA,8699,PINHEIRO,15164,7844,17169,41625,24456,674,774
MA,8710,PIO XII,4995,3343,5455,14301,8846,109,399
MA,8737,PIRAPEMAS,3125,2235,3255,9035,5780,110,310
MA,8753,POCAO DE PEDRAS,3022,5083,4997,13630,8633,118,410
MA,8770,PORTO FRANCO,3054,4354,3245,10974,7729,82,239
MA,8796,PRESIDENTE DUTRA,6522,8440,8132,24062,15930,310,658
MA,8818,PRESIDENTE JUSCELINO,1758,730,2933,5579,2646,25,133
MA,8834,PRESIDENTE VARGAS,2177,1470,2234,6214,3980,90,243
MA,8850,PRIMEIRA CRUZ,1730,1754,2854,6612,3758,66,208
MA,8877,RIACHAO,4389,2736,3950,11532,7582,82,375
MA,8893,SAO JOSE DE RIBAMAR,21895,6958,11486,41818,30332,640,839
MA,8915,ROSARIO,9224,3653,9174,22947,13773,350,546
MA,8931,SAMBAIBA,1239,856,2117,4372,2255,25,135
MA,8958,SANTA HELENA,5860,3002,6700,16150,9450,223,365
MA,8974,SANTA LUZIA,12776,9362,15650,39240,23590,278,1174
MA,8990,SANTA QUITERIA DO MARANHAO,3001,6010,3408,13030,9622,104,507
MA,9016,SANTA RITA,3936,4345,6567,15418,8851,188,382
MA,9032,SANTO ANTONIO DOS LOPES,2326,3422,2631,8780,6149,79,322
MA,9059,SAO BENEDITO DO RIO PRETO,2951,2505,2975,8893,5918,126,336
MA,9075,SAO BENTO,5103,6273,7855,19980,12125,263,486
MA,9091,SAO BERNARDO,3059,6153,3730,13539,9809,105,492
MA,9113,SAO DOMINGOS DO MARANHAO,4107,8941,7005,20918,13913,206,659
MA,9130,SAO FELIX DE BALSAS,756,1003,1251,3115,1864,18,87
MA,9156,SAO FRANCISCO DO MARANHAO,1201,3161,2909,7567,4658,80,216
MA,9172,SAO JOAO BATISTA,5406,1501,7330,14639,7309,119,283
MA,9199,SAO JOAO DOS PATOS,4730,4422,5220,15028,9808,201,455
MA,9210,SAO LUIS,337483,60290,130041,546213,416172,7713,10686
MA,9237,SAO MATEUS DO MARANHAO,5189,7413,7564,21096,13532,221,709
MA,9253,SAO RAIMUNDO DAS MANGABEIRAS,2243,3217,3758,9636,5878,106,312
MA,9270,SAO VICENTE FERRER,2560,2096,7245,12241,4996,142,198
MA,9296,SITIO NOVO,1781,4214,4054,10475,6421,120,306
MA,9318,SUCUPIRA DO NORTE,1779,1959,2584,6554,3970,60,172
MA,9334,TASSO FRAGOSO,906,1353,1620,4043,2423,47,117
MA,9350,TIMBIRAS,3515,3871,5757,13667,7910,89,435
MA,9377,TIMON,38560,13344,23414,78437,55023,712,2407
MA,9393,TUNTUM,4672,8099,9161,22697,13536,204,561
MA,9415,TURIACU,3560,5983,7286,17492,10206,138,525
MA,9431,TUTOIA,4156,9333,7672,22224,14552,250,813
MA,9458,URBANO SANTOS,5684,1954,5144,13468,8324,183,503
MA,9474,VARGEM GRANDE,6039,5010,10665,22636,11971,170,752
MA,9490,VIANA,8752,6276,13677,29869,16192,442,722
MA,9512,VITORIA DO MEARIM,5115,4902,9778,20442,10664,180,467
MA,9539,VITORINO FREIRE,5691,6447,7050,20015,12965,204,623
MA,9555,BOM JARDIM,5104,6483,8446,20768,12322,159,576
MA,9571,SANTA INES,16772,13977,10725,43033,32308,464,1095
MA,9598,PAULO RAMOS,2664,4692,3422,11255,7833,76,401
MA,9610,ACAILANDIA,16659,17615,17053,52877,35824,569,981
MA,9636,ESTREITO,3573,5795,4385,14218,9833,133,332
MA,9652,SANTA LUZIA DO PARUA,3451,4409,3326,11659,8333,144,329
MA,9679,ARAME,3760,4538,5476,14247,8771,60,413
MA,9695,MIRANDA DO NORTE,4857,1064,4065,10411,6346,125,300
MA,9717,ZE DOCA,4666,9257,11803,26552,14749,199,627
MG,40002,ALFREDO VASCONCELOS,2092,1108,494,3899,3405,58,147
MG,40010,ABADIA DOS DOURADOS,1918,1949,1414,5542,4128,102,159
MG,40029,ARAPORA,2633,1146,1276,5256,3980,62,139
MG,40037,ABAETE,5476,6476,3547,16177,12630,303,375
MG,40045,BRASILANDIA DE MINAS,3090,2441,2018,7819,5801,78,192
MG,40053,ABRE CAMPO,3755,3251,1867,9379,7512,168,338
MG,40061,CAPITAO ANDRADE,1405,887,1276,3724,2448,28,128
MG,40070,ACAIACA,1204,869,801,3026,2225,30,122
MG,40088,CARNEIRINHO,2904,2086,1622,6801,5179,59,130
MG,40096,ACUCENA,3598,1652,2888,8801,5913,206,457
MG,40100,CATUJI,1916,1897,1564,5660,4096,38,245
MG,40118,AGUA BOA,2300,3641,4107,10509,6402,85,376
MG,40126,DIVISA ALEGRE,921,1484,1078,3633,2555,30,120
MG,40134,AGUA COMPRIDA,946,716,736,2491,1755,22,71
MG,40142,DIVISOPOLIS,874,2504,1587,5167,3580,29,173
MG,40150,AGUANIL,1360,806,639,2969,2330,66,98
MG,40169,DURANDE,1723,1774,1326,5047,3721,67,157
MG,40177,AGUAS FORMOSAS,5335,2643,3925,12472,8547,131,438
MG,40185,ENTRE FOLHAS,1999,1337,1139,4659,3520,51,133
MG,40193,AGUAS VERMELHAS,1400,3334,3224,8261,5037,63,240
MG,40207,FERVEDOURO,2581,1846,1695,6447,4752,97,228
MG,40215,AIMORES,6846,6622,4911,19096,14185,240,477
MG,40223,FRANCISCOPOLIS,571,1594,1535,3932,2397,45,187
MG,40231,AIURUOCA,1844,1497,1048,4649,3601,63,197
MG,40240,ICARAI DE MINAS,1433,2703,2589,6918,4329,28,165
MG,40258,ALAGOA,561,1067,462,2183,1721,23,70
MG,40266,IPABA,5077,2326,2053,9829,7776,137,236
MG,40274,ALBERTINA,881,731,421,2119,1698,27,59
MG,40282,JAIBA,4490,5937,4500,15579,11079,168,484
MG,40290,ALEM PARAIBA,15099,4804,5173,26232,21059,413,743
MG,40304,JAMPRUCA,1579,697,1063,3543,2480,47,157
MG,40312,ALFENAS,22281,14225,7904,46033,38129,691,932
MG,40320,JUATUBA,6250,1862,1727,10476,8749,222,415
MG,40339,ALMENARA,7829,7532,8092,24548,16456,204,891
MG,40347,LAGOA GRANDE,2265,1506,1287,5224,3937,66,100
MG,40355,ALPERCATA,2601,1432,1632,5906,4274,62,179
MG,40363,LIMEIRA DO OESTE,2474,937,1130,4714,3584,56,117
MG,40371,ALPINOPOLIS,5694,3784,2263,12324,10061,241,342
MG,40380,LONTRA,1190,2452,2164,6029,3865,71,152
MG,40398,ALTEROSA,2985,4448,1508,9367,7859,152,274
MG,40401,MAMONAS,645,2783,1453,5039,3586,35,123
MG,40410,ALTO RIO DOCE,2870,3787,3635,10816,7181,182,342
MG,40428,MATA VERDE,888,2218,1710,5062,3352,32,214
MG,40436,ALVARENGA,1755,1154,1353,4410,3057,36,112
MG,40444,MATIAS CARDOSO,885,2162,2075,5400,3325,38,240
MG,40452,ALVINOPOLIS,7241,1641,2323,11787,9464,151,431
MG,40460,MONTEZUMA,444,2343,1531,4561,3030,35,208
MG,40479,ALVORADA DE MINAS,980,517,1026,2681,1655,25,133
MG,40487,NAQUE,2124,842,944,4131,3187,53,168
MG,40495,AMPARO DO SERRA,1738,1084,580,3609,3029,43,164
MG,40509,NOVO ORIENTE DE MINAS,2450,1703,3123,7696,4573,67,353
MG,40517,ANDRADAS,10139,8649,2947,22923,19976,404,784
MG,40525,PALMOPOLIS,1629,1134,2567,5559,2992,29,200
MG,40533,CACHOEIRA DE PAJEU,1785,2066,2167,6262,4095,57,187
MG,40541,PEDRAS DE MARIA DA CRUZ,1445,1916,1868,5451,3583,49,173
MG,40550,ANDRELANDIA,3807,3110,2739,10136,7397,169,311
MG,40568,PERIQUITO,2464,1138,1579,5421,3842,81,159
MG,40576,ANTONIO CARLOS,5282,1530,1416,8685,7269,137,320
MG,40584,PONTO DOS VOLANTES,2020,1928,1725,6045,4320,57,315
MG,40592,ANTONIO DIAS,3724,1509,1638,7315,5677,141,303
MG,40606,RIACHINHO,2208,1155,1222,4791,3569,57,149
MG,40614,ANTONIO PRADO DE MINAS,861,342,219,1503,1284,22,59
MG,40622,ROSARIO DA LIMEIRA,1864,1048,870,3949,3079,59,108
MG,40630,ARACAI,1017,313,418,1838,1420,18,72
MG,40649,SANTA BARBARA DO LESTE,2167,2126,1293,5841,4548,73,182
MG,40657,ARACITABA,710,546,151,1546,1395,56,83
MG,40665,SANTA RITA DE MINAS,1741,1128,615,3705,3090,72,149
MG,40673,ARACUAI,7534,7669,8247,24315,16068,188,677
MG,40681,SANTANA DO PARAISO,5268,2848,2025,10628,8603,177,310
MG,40690,ARAGUARI,33972,24392,12416,73569,61153,921,1868
MG,40703,SAO JOAO DA LAGOA,1495,741,806,3195,2389,45,108
MG,40711,ARANTINA,1474,366,586,2554,1968,58,70
MG,40720,SAO JOAO DO MANHUACU,2356,2423,1178,6217,5039,93,167
MG,40738,ARAPONGA,2351,1168,1451,5428,3977,113,345
MG,40746,SAO JOAO DO MANTENINHA,1346,1266,948,3716,2768,57,99
MG,40754,ARAPUA,669,1216,379,2400,2021,53,83
MG,40762,SAO JOAO DO PACUI,1229,524,963,2835,1872,25,94
MG,40770,ARAUJOS,1822,1869,679,4554,3875,85,99
MG,40789,SAO JOSE DA LAPA,7396,1572,1210,10615,9405,199,238
MG,40797,ARAXA,27445,19657,8823,58579,49756,837,1817
MG,40800,SARZEDO,5774,1566,1020,8949,7929,254,335
MG,40819,ARCEBURGO,2168,2571,1256,6363,5107,107,261
MG,40827,SEM-PEIXE,1352,555,910,3020,2110,81,122
MG,40835,ARCOS,12741,7002,3302,24457,21155,635,777
MG,40843,SENADOR AMARAL,1892,1024,946,4016,3070,57,97
MG,40851,AREADO,3220,4293,1607,9521,7914,157,244
MG,40860,UBAPORANGA,2930,2770,2287,8293,6006,81,225
MG,40878,ARGIRITA,1609,418,354,2483,2129,35,67
MG,40886,URUCUIA,1489,1732,1578,5026,3448,76,151
MG,40894,ARINOS,4111,3271,3495,11537,8042,194,466
MG,40908,VARGEM ALEGRE,2017,1513,1573,5353,3780,65,185
MG,40916,ASTOLFO DUTRA,4424,2785,1467,9000,7533,126,198
MG,40924,JOSENOPOLIS,1089,698,1043,3012,1969,21,161
MG,40932,ATALEIA,4653,2268,4363,11760,7397,118,358
MG,40940,JUVENILIA,869,1963,1308,4293,2985,32,121
MG,40959,AUGUSTO DE LIMA,1569,1031,838,3654,2816,68,148
MG,40967,LEME DO PRADO,932,1042,1131,3232,2101,32,95
MG,40975,BAEPENDI,6208,4325,2076,13194,11118,203,382
MG,40983,LUISBURGO,1056,2129,850,4201,3351,46,120
MG,40991,BALDIM,3151,1290,1782,6471,4689,81,167
MG,41009,LUISLANDIA,1346,1442,1504,4453,2949,34,127
MG,41017,BAMBUI,6380,6235,3563,17000,13437,294,528
MG,41025,MARIO CAMPOS,3265,1106,860,5529,4669,96,202
MG,41033,BANDEIRA,849,1386,794,3213,2419,29,155
MG,41041,MARTINS SOARES,2029,1138,806,4140,3334,40,127
MG,41050,BANDEIRA DO SUL,1618,1555,653,4041,3388,77,138
MG,41068,MIRAVANIA,585,1452,941,3096,2155,26,92
MG,41076,BARAO DE COCAIS,11998,1786,2647,17019,14372,188,400
MG,41084,MONTE FORMOSO,1328,787,898,3191,2293,25,153
MG,41092,BARAO DE MONTE ALTO,1797,1812,1031,4858,3827,55,163
MG,41106,NATALANDIA,1302,524,1033,2932,1899,31,42
MG,41114,BARBACENA,50620,16262,11101,81763,70662,1117,2663
MG,41122,NINHEIRA,870,2677,2289,6161,3872,53,272
MG,41130,BARRA LONGA,1941,1954,1949,6187,4238,95,248
MG,41149,NOVA BELEM,1041,1001,1114,3294,2180,35,103
MG,41157,TRES MARIAS,7804,5196,4304,18181,13877,323,554
MG,41165,NOVA PORTEIRINHA,2026,1576,1127,4938,3811,43,166
MG,41173,BARROSO,7331,4195,2145,14415,12270,317,427
MG,41181,NOVORIZONTE,925,1509,1126,3697,2571,31,106
MG,41190,BELA VISTA DE MINAS,5091,839,1555,7791,6236,113,193
MG,41203,OLHOS DAGUA,1233,787,1008,3198,2190,32,138
MG,41211,BELMIRO BRAGA,1629,719,555,3026,2471,35,88
