STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_PSTU_16,VOTES_PCB_21,VOTES_DC_27,VOTES_PRTB_28,VOTES_PCO_29,VOTES_PV_43,VOTES_CHALLENGER,VOTES_PSOL_50,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
MG,42587,TOCOS DO MOJI,1487,0,1,3,4,0,151,1201,6,345,3368,3023,101,69
MG,42595,CARAÍ,6399,5,5,12,23,1,594,1063,18,5046,14334,9288,148,1020
MG,42617,CARANAÍBA,1043,2,3,3,3,2,213,937,16,333,2873,2540,142,176
MG,42633,CARANDAÍ,7006,19,0,17,13,3,1842,4741,113,2341,18255,15914,1216,944
MG,42650,CARANGOLA,8859,7,9,14,9,0,2715,6154,94,5290,24596,19306,442,1003
MG,42676,CARATINGA,17649,20,12,34,33,1,8259,16128,246,13166,59862,46696,1634,2680
MG,42692,CARBONITA,2816,4,3,2,1,0,238,1755,10,2170,7486,5316,87,400
MG,42714,CAREAÇU,1678,1,1,3,1,0,351,1584,16,863,4721,3858,64,159
MG,42730,CARLOS CHAGAS,5413,1,5,7,6,4,926,3798,24,5633,16960,11327,310,833
MG,42757,CARMÉSIA,895,0,0,4,2,0,209,331,7,510,2110,1600,34,118
MG,42773,CARMO DA CACHOEIRA,3426,1,0,10,6,0,878,2490,32,1867,9299,7432,219,370
MG,42790,CARMO DA MATA,3480,5,2,7,7,0,899,2534,27,1205,8812,7607,276,370
MG,42811,CARMO DE MINAS,2428,2,0,3,2,0,1245,3315,61,1568,9222,7654,210,388
MG,42838,CARMO DO CAJURU,5332,9,5,9,19,1,2056,4580,90,2221,15547,13326,680,545
MG,42854,CARMO DO PARANAÍBA,6190,7,4,11,7,3,1245,7138,77,5054,21639,16585,928,975
MG,42870,CARMO DO RIO CLARO,5796,7,1,10,9,0,1317,4169,52,3001,15161,12160,327,472
MG,42897,CARMÓPOLIS DE MINAS,4730,5,2,7,5,1,1129,3412,39,1808,11981,10173,419,424
MG,42919,CARRANCAS,926,0,2,4,0,0,264,1168,9,420,2989,2569,57,139
MG,42935,CARVALHÓPOLIS,997,0,0,0,0,0,203,982,8,506,2872,2366,58,118
MG,42951,CARVALHOS,1276,4,1,1,3,0,202,1292,21,718,3895,3177,145,232
MG,42978,CASA GRANDE,751,3,0,3,2,0,232,656,11,341,2213,1872,111,103
MG,42994,CASCALHO RICO,950,2,0,0,0,0,208,900,9,452,2674,2222,40,113
MG,43010,CÁSSIA,4431,3,0,2,8,2,1024,4552,54,2828,13770,10942,337,529
MG,43036,CONCEIÇÃO DA BARRA DE MINAS,1169,1,0,2,1,1,183,1270,20,351,3205,2854,88,119
MG,43052,CATAGUASES,23538,32,14,34,12,6,7746,8084,359,9090,52520,43430,1308,2297
MG,43079,CATAS ALTAS DA NORUEGA,1592,2,3,1,1,0,155,596,12,505,3113,2608,81,165
MG,43095,CAXAMBU,4686,7,2,3,4,2,2809,5253,112,4021,17880,13859,415,566
MG,43117,CEDRO DO ABAETÉ,281,1,0,0,0,1,93,506,4,334,1312,978,39,53
MG,43133,CENTRAL DE MINAS,1698,0,1,1,2,1,416,1824,15,1077,5573,4496,169,369
MG,43150,CENTRALINA,3201,3,3,3,1,0,318,1451,69,943,6509,5566,167,350
MG,43176,CHÁCARA,1095,2,0,1,2,1,315,484,12,292,2388,2096,57,127
MG,43192,CHALÉ,1587,3,1,3,4,0,244,1288,14,708,4249,3541,135,262
MG,43214,CHAPADA DO NORTE,4464,3,3,1,3,1,163,769,7,3965,10003,6038,106,518
MG,43230,CHIADOR,1296,1,0,4,1,1,241,671,11,368,2738,2370,36,108
MG,43257,CIPOTÂNEA,1967,4,1,1,4,1,220,974,7,1619,5334,3715,285,251
MG,43273,CLARAVAL,1064,0,1,0,2,1,304,1924,12,643,4117,3474,40,126
MG,43290,CLARO DOS POÇÕES,3309,3,1,1,1,0,491,1117,15,1793,7216,5423,143,342
MG,43311,CLÁUDIO,6260,13,2,18,11,4,1564,6724,71,2450,18498,16048,779,602
MG,43338,COIMBRA,2357,2,0,0,4,0,402,1719,34,972,6094,5122,231,373
MG,43354,COLUNA,2920,3,4,1,2,0,222,942,14,2123,6839,4716,113,495
MG,43370,COMENDADOR GOMES,815,0,0,0,0,0,75,979,3,443,2418,1975,47,56
MG,43397,COMERCINHO,3197,3,0,2,9,2,214,810,7,2201,6935,4734,84,406
MG,43419,CONCEIÇÃO DA APARECIDA,2801,3,2,4,2,0,564,2335,30,1657,7819,6162,216,205
MG,43435,CONCEIÇÃO DAS PEDRAS,868,0,0,0,3,0,162,836,9,410,2448,2038,72,88
MG,43451,CONCEIÇÃO DAS ALAGOAS,7166,7,2,6,2,1,920,3847,37,3568,16484,12916,300,628
MG,43478,CONCEIÇÃO DE IPANEMA,1668,3,2,2,0,1,192,839,8,579,3574,2995,58,222
MG,43494,CONCEIÇÃO DO MATO DENTRO,5301,5,9,11,5,3,1973,1392,31,4521,14385,9864,350,784
MG,43516,CONCEIÇÃO DO PARÁ,1631,3,1,3,2,0,490,1231,21,673,4368,3695,167,146
MG,43532,CONCEIÇÃO DO RIO VERDE,2342,1,1,1,8,1,811,3785,41,2071,9722,7651,274,386
MG,43559,CONCEIÇÃO DOS OUROS,2236,6,3,7,4,0,875,3044,39,1268,7972,6704,229,261
MG,43575,CONGONHAL,1766,3,3,3,3,1,643,3322,28,931,7129,6198,221,205
MG,43591,CONGONHAS,11098,49,9,44,26,5,9001,8087,277,4296,36260,31964,1607,1761
MG,43613,CONGONHAS DO NORTE,1715,3,6,1,1,0,149,353,3,1221,3824,2603,54,318
MG,43630,CONQUISTA,1507,0,2,3,3,3,324,1961,27,473,4612,4139,141,168
MG,43656,CONSELHEIRO LAFAIETE,34490,81,31,95,129,14,14986,16889,641,10517,85422,74905,3551,3998
MG,43672,CONSELHEIRO PENA,5093,4,3,10,7,3,1720,4506,38,3898,16400,12502,390,728
MG,43699,CONSOLAÇÃO,470,2,0,1,1,0,137,597,8,262,1592,1330,47,67
MG,43710,CONTAGEM,144759,528,124,491,199,87,113954,64732,3035,58005,418491,360486,14464,18113
MG,43737,COQUEIRAL,1855,3,0,3,2,0,474,2991,27,1680,7457,5777,187,235
MG,43753,CORAÇÃO DE JESUS,10909,3,5,10,6,1,1127,1806,38,5676,20986,15310,325,1080
MG,43770,CORDISBURGO,2834,2,2,1,1,0,649,1372,22,1626,6868,5242,177,182
MG,43796,CORDISLÂNDIA,1069,0,1,0,4,0,168,949,4,730,3077,2347,45,107
MG,43818,CORINTO,8994,9,2,8,11,2,1633,2666,41,5241,19484,14243,288,589
MG,43834,COROACI,3222,4,5,6,0,0,454,2128,13,2287,8804,6517,199,486
MG,43850,COROMANDEL,7912,7,6,8,6,2,2006,6201,74,4406,22131,17725,584,919
MG,43877,CORONEL FABRICIANO,26204,43,17,63,27,8,16594,13816,336,14551,76678,62127,2097,2922
MG,43893,CORONEL MURTA,3195,2,0,0,1,0,341,1210,6,1552,6652,5100,87,258
MG,43915,CORONEL PACHECO,1093,2,1,6,0,0,358,385,11,181,2243,2062,66,140
MG,43931,CORONEL XAVIER CHAVES,975,4,0,0,0,1,436,683,19,410,2681,2271,71,82
MG,43958,CÓRREGO DANTA,1017,0,0,1,0,0,148,961,7,643,2955,2312,52,126
MG,43974,CÓRREGO DO BOM JESUS,1011,5,1,1,1,0,510,1011,16,431,3213,2782,77,149
MG,43990,CÓRREGO NOVO,1515,1,0,2,4,0,137,570,6,909,3349,2440,54,151
MG,44016,COUTO DE MAGALHÃES DE MINAS,1594,1,0,2,17,0,326,395,8,1029,3649,2620,70,207
MG,44032,CRISTAIS,3488,2,2,5,3,1,691,1585,30,1399,7994,6595,366,422
MG,44059,CRISTÁLIA,2082,0,1,1,1,0,164,545,7,1203,4349,3146,59,286
MG,44075,CRISTIANO OTONI,1432,2,0,4,2,0,535,1099,20,519,4059,3540,235,211
MG,44091,CRISTINA,1763,3,3,8,4,0,584,3283,46,1773,7983,6210,199,317
MG,44113,CRUCILÂNDIA,1552,1,3,5,5,1,368,1274,25,715,4398,3683,212,237
MG,44130,CRUZEIRO DA FORTALEZA,1367,0,0,0,2,0,263,1028,4,687,3525,2838,73,101
MG,44156,CRUZÍLIA,3816,3,2,2,4,1,809,4076,31,2168,11609,9441,258,439
MG,44172,CURVELO,20034,16,12,38,28,6,7422,13244,250,6179,50449,44270,1473,1747
MG,44199,DATAS,2169,3,3,5,2,0,228,427,15,1268,4488,3220,107,261
MG,44210,DELFIM MOREIRA,1570,6,2,2,4,1,470,2789,32,1230,6477,5247,187,184
MG,44237,DELFINÓPOLIS,2095,1,0,3,2,1,303,1710,12,1206,5633,4427,116,184
MG,44253,DESCOBERTO,1293,5,0,2,1,2,419,1524,19,629,4220,3591,147,179
MG,44270,DESTERRO DE ENTRE RIOS,1536,1,1,0,3,0,444,1946,14,692,5323,4631,421,265
MG,44296,DESTERRO DO MELO,1067,3,1,3,2,1,163,1046,16,290,2810,2520,74,144
MG,44318,DIAMANTINA,13412,17,8,21,8,8,4496,5444,153,8553,34401,25848,706,1575
MG,44334,DIOGO DE VASCONCELOS,1820,3,4,1,4,0,226,358,14,532,3232,2700,48,222
MG,44350,DIONÍSIO,2906,1,2,3,2,0,660,1023,15,2235,7460,5225,221,392
MG,44377,DIVINÉSIA,1578,2,3,2,2,3,276,811,7,298,3180,2882,62,136
MG,44393,DIVINO,6157,8,3,5,6,1,644,3060,34,3364,14321,10957,248,791
MG,44415,DIVINO DAS LARANJEIRAS,1136,5,2,1,1,0,436,1063,7,832,3920,3088,102,335
MG,44431,DIVINOLÂNDIA DE MINAS,2167,2,2,0,2,2,347,1127,8,1528,5622,4094,95,342
MG,44458,DIVINÓPOLIS,61161,96,40,131,119,26,26983,32154,1160,19824,154376,134552,6265,6417
MG,44474,DIVISA NOVA,1507,1,1,0,1,0,285,1625,32,849,4565,3716,78,186
MG,44490,DOM CAVATI,1715,2,1,2,2,0,170,1575,7,801,4535,3734,57,203
MG,44512,DOM JOAQUIM,1519,0,1,1,0,0,264,516,10,922,3567,2645,76,258
MG,44539,DOM SILVÉRIO,1454,2,2,2,2,0,502,1177,11,567,4150,3583,132,299
MG,44555,DOM VIÇOSO,858,1,0,0,0,0,281,885,12,355,2521,2166,74,55
MG,44571,DONA EUSÉBIA,2583,0,0,2,2,0,488,841,13,470,4678,4208,98,181
MG,44598,DORES DE CAMPOS,1976,5,0,13,9,1,969,2298,65,748,7070,6322,568,418
MG,44610,DORES DE GUANHÃES,2283,3,3,0,3,1,393,526,14,1104,4647,3543,74,243
MG,44636,DORES DO INDAIÁ,3109,3,1,2,1,2,937,3997,22,2469,11184,8715,251,390
MG,44652,DORES DO TURVO,1829,1,2,6,2,1,215,1102,22,912,4396,3484,93,211
MG,44679,DORESÓPOLIS,557,1,0,2,1,0,85,435,3,333,1511,1178,47,47
MG,44695,DOURADOQUARA,819,2,0,0,1,0,123,462,9,193,1719,1526,40,70
MG,44717,ELÓI MENDES,4570,6,3,5,9,1,1594,8000,147,2721,18138,15417,417,665
MG,44733,ENGENHEIRO CALDAS,2584,1,0,2,2,0,452,2057,12,1552,7168,5616,192,314
MG,44750,ENGENHEIRO NAVARRO,2797,1,1,0,0,0,452,745,7,1095,5562,4467,103,361
MG,44776,ENTRE RIOS DE MINAS,4232,2,1,6,5,0,1246,2778,63,1209,10573,9364,547,484
MG,44792,ERVÁLIA,6584,8,4,4,4,1,835,3344,57,2313,14664,12351,604,906
MG,44814,ESMERALDAS,15184,24,8,45,15,2,5267,6281,118,6175,35715,29540,1252,1344
MG,44830,ESPERA FELIZ,5532,5,3,11,7,1,1081,4394,44,2056,14337,12281,388,815
MG,44857,ESPINOSA,9796,5,2,2,5,1,823,4124,25,8839,25238,16399,331,1285
MG,44873,ESPÍRITO SANTO DO DOURADO,1438,0,0,2,1,0,258,1364,10,385,3800,3415,159,183
MG,44890,ESTIVA,2581,7,2,2,7,1,672,3162,46,1260,8353,7093,327,286
MG,44911,ESTRELA DALVA,1099,2,0,3,1,0,205,417,7,443,2348,1905,39,132
MG,44938,ESTRELA DO INDAIÁ,750,0,1,0,1,1,164,1191,3,663,2958,2295,83,101
MG,44954,ESTRELA DO SUL,2517,2,2,1,1,0,385,1146,34,1050,5524,4474,126,260
MG,44970,EUGENÓPOLIS,3505,4,1,3,1,0,721,1954,33,1380,8115,6735,192,321
MG,44997,EWBANK DA CÂMARA,1648,0,1,2,1,0,463,492,19,588,3473,2885,78,181
MG,45012,EXTREMA,7159,6,3,3,4,2,2366,6461,112,3535,20988,17453,597,740
MG,45039,FAMA,847,4,0,0,0,0,237,807,12,459,2522,2063,72,84
MG,45055,FARIA LEMOS,1302,1,0,4,0,1,339,708,28,579,3157,2578,36,159
MG,45071,FELÍCIO DOS SANTOS,1645,3,3,1,0,0,234,660,12,1666,4525,2859,56,245
MG,45098,SÃO GONÇALO DO RIO PRETO,1207,0,0,1,1,0,200,488,6,728,2851,2123,58,162
MG,45110,FELISBURGO,1731,1,3,0,1,0,147,1143,16,1740,5137,3397,46,309
MG,45136,FELIXLÂNDIA,4301,4,0,5,4,0,906,2746,22,2467,11107,8640,291,361
MG,45152,FERNANDES TOURINHO,1032,0,1,1,0,0,138,725,1,427,2499,2072,35,139
MG,45179,FERROS,3556,3,6,4,6,0,496,1519,23,1590,8088,6498,176,709
MG,45195,FLORESTAL,2132,1,0,4,2,1,1083,954,31,867,5432,4565,166,191
MG,45217,FORMIGA,15229,36,11,41,21,4,8602,15615,326,8364,52130,43766,1891,1990
MG,45233,FORMOSO,2500,0,0,2,1,1,156,1061,4,1007,5012,4005,43,237
MG,45250,FORTALEZA DE MINAS,988,1,1,2,1,0,249,1076,16,587,3290,2703,179,190
MG,45276,FORTUNA DE MINAS,918,1,1,1,0,0,377,545,9,436,2443,2007,56,99
MG,45292,FRANCISCO BADARÓ,2760,1,2,2,1,0,132,1134,11,2983,7398,4415,91,281
MG,45314,FRANCISCO DUMONT,1682,0,0,2,1,0,447,618,6,1195,4248,3053,70,227
MG,45330,FRANCISCO SÁ,10044,8,6,4,5,0,1159,1524,22,3258,17575,14317,289,1256
MG,45357,FREI GASPAR,2177,0,1,0,2,1,239,500,5,1103,4517,3414,49,440
MG,45373,FREI INOCÊNCIO,2906,0,0,0,3,1,459,1254,10,1682,6805,5123,117,373
MG,45390,FRONTEIRA,4231,6,1,2,1,3,798,2304,34,2601,10597,7996,168,448
MG,45411,FRUTAL,12642,7,8,7,13,4,3299,12156,131,7657,38141,30484,930,1287
MG,45438,FUNILÂNDIA,1413,5,2,2,0,0,489,839,19,666,3661,2995,78,148
MG,45454,GALILÉIA,1800,3,4,1,0,0,518,1314,5,1410,5412,4002,79,278
MG,45470,GONÇALVES,717,1,2,0,2,0,312,1530,17,704,3522,2818,86,151
MG,45497,GONZAGA,1065,1,0,1,0,0,183,1546,17,792,3987,3195,66,316
MG,45519,GOUVEIA,4533,3,3,1,5,0,579,1023,33,2513,9452,6939,244,515
MG,45535,GOVERNADOR VALADARES,48978,78,58,154,122,15,33192,55006,806,43989,193945,149956,5116,6431
MG,45551,GRÃO MOGOL,4861,5,4,2,1,0,496,1320,27,3120,10645,7525,148,661
MG,45578,GRUPIARA,518,1,0,0,0,0,168,446,7,256,1468,1212,34,38
MG,45594,GUANHÃES,7087,15,6,14,11,6,2490,5331,81,5720,22670,16950,564,1345
MG,45616,GUAPÉ,3015,4,4,3,2,1,491,3850,24,2039,10091,8052,306,352
MG,45632,GUARACIABA,3507,3,1,4,1,1,282,1961,15,1749,8103,6354,157,422
MG,45659,GUARANÉSIA,6748,5,3,17,15,3,1071,2688,78,2588,14294,11706,401,677
MG,45675,GUARANI,2340,5,3,1,3,1,955,1863,29,1126,6844,5718,182,336
MG,45691,GUARARÁ,1089,2,0,5,1,1,648,752,18,613,3391,2778,89,173
MG,45713,GUARDA-MOR,1842,7,0,3,7,0,328,1467,17,1270,5212,3942,94,177
MG,45730,GUAXUPÉ,12478,31,14,22,13,2,4351,10217,206,6680,36852,30172,1196,1642
MG,45756,GUIDOVAL,2875,6,0,4,3,0,552,1468,17,1074,6439,5365,157,283
MG,45772,GUIMARÂNIA,2391,1,0,3,1,0,544,1556,36,1172,6097,4925,186,207
MG,45799,GUIRICEMA,3036,4,1,2,1,2,460,1604,40,635,6460,5825,247,428
MG,45810,GURINHATÃ,1960,0,0,0,0,0,250,1869,28,1574,5891,4317,58,152
MG,45837,HELIODORA,1605,0,1,3,1,1,242,1827,13,689,4802,4113,138,282
MG,45853,IAPU,2727,3,5,2,2,0,839,2016,11,1750,7880,6130,160,365
MG,45870,IBERTIOGA,2328,1,1,3,4,0,178,958,11,686,4488,3802,102,216
MG,45896,IBIÁ,5617,8,3,7,7,3,1466,5109,76,3929,17396,13467,471,700
MG,45918,IBIAÍ,3139,4,0,2,1,2,313,625,10,1602,6029,4427,64,267
MG,45934,IBIRACI,2109,5,0,1,3,2,423,3823,10,1321,8263,6942,156,410
MG,45950,IBIRITÉ,38217,79,35,96,54,24,22401,13251,445,12901,95284,82383,3760,4021
MG,45977,IBITIÚRA DE MINAS,1091,0,1,1,3,0,282,1053,17,424,3095,2671,116,107
MG,45993,IBITURUNA,792,0,1,0,1,0,148,942,0,405,2369,1964,29,51
MG,46019,IGARAPÉ,10241,17,6,28,10,3,3781,3444,85,3956,23262,19306,823,868
MG,46035,IGARATINGA,3584,1,0,5,4,2,404,825,29,886,6291,5405,336,215
MG,46051,IGUATAMA,2181,3,2,3,5,0,832,2071,29,781,6336,5555,175,254
MG,46078,IJACI,1626,3,1,1,1,0,384,1709,16,387,4468,4081,203,137
MG,46094,ILICÍNEA,3632,1,1,3,0,0,442,2512,15,1504,8615,7111,215,290
MG,46116,INCONFIDENTES,1962,4,2,0,0,0,466,2224,20,806,5796,4990,164,148
MG,46132,INDIANÓPOLIS,2227,3,1,3,5,0,255,989,44,906,4717,3811,111,173
MG,46159,INGAÍ,786,0,1,4,0,0,172,988,3,386,2500,2114,64,96
MG,46175,INHAPIM,7991,8,6,7,9,0,1301,4445,57,4288,19326,15038,410,804
MG,46191,INHAÚMA,2005,5,0,1,2,0,683,970,11,918,4905,3987,116,194
MG,46213,INIMUTABA,2255,1,0,2,2,2,488,1119,7,1129,5333,4204,167,161
MG,46230,IPANEMA,4216,3,4,1,8,3,1121,4714,19,2533,13515,10982,268,625
MG,46256,IPATINGA,52451,83,53,137,120,8,38100,40045,1017,31219,174441,143222,5106,6102
MG,46272,IPIAÇU,1551,0,1,2,1,0,154,984,18,890,3763,2873,56,106
MG,46299,IPUIÚNA,2736,3,1,5,0,0,581,2489,42,1097,7320,6223,143,223
MG,46310,IRAÍ DE MINAS,2603,1,0,1,0,0,278,1294,23,846,5416,4570,116,254
MG,46337,ITABIRA,28091,76,23,57,72,12,22344,15088,422,12729,84918,72189,2434,3570
MG,46353,ITABIRINHA,2603,4,1,2,2,0,907,1832,12,1784,7863,6079,183,533
MG,46370,ITABIRITO,11143,27,13,28,12,1,6780,9280,196,4635,35121,30486,1485,1521
MG,46396,ITACAMBIRA,2314,3,0,4,0,1,210,375,8,1161,4315,3154,42,197
MG,46418,ITACARAMBI,6162,1,0,2,1,0,450,1489,13,3884,13031,9147,147,882
MG,46434,ITAGUARA,3388,5,3,8,5,3,1077,2736,44,1686,10033,8347,579,499
MG,46450,ITAIPÉ,2895,4,1,2,0,0,417,1434,11,2658,8032,5374,149,461
MG,46477,ITAJUBÁ,14274,86,17,60,26,2,13196,24068,586,12039,68471,56432,1894,2223
MG,46493,ITAMARANDIBA,8207,11,5,10,10,0,1262,5244,45,5916,22504,16588,654,1140
MG,46515,ITAMARATI DE MINAS,1755,1,0,3,1,0,399,595,9,338,3339,3001,82,156
MG,46531,ITAMBACURI,7477,5,14,4,8,2,835,2473,23,5940,18290,12350,270,1239
MG,46558,ITAMBÉ DO MATO DENTRO,917,3,0,7,3,1,179,369,5,493,2201,1708,58,166
MG,46574,ITAMOGI,3126,5,5,3,3,4,583,2722,27,1834,8982,7148,241,429
MG,46590,ITAMONTE,2561,11,2,8,3,4,1279,3977,78,1699,10473,8774,380,471
MG,46612,ITANHANDU,2920,6,2,5,3,0,1625,4245,85,1832,11303,9471,267,313
MG,46639,ITANHOMI,3451,4,1,2,7,1,631,2473,13,1594,8857,7263,148,532
MG,46655,ITAOBIM,4575,2,4,2,2,4,671,4826,13,5111,16454,11343,295,949
MG,46671,ITAPAGIPE,3283,7,1,4,1,3,602,3277,22,2131,9749,7618,192,226
MG,46698,ITAPECERICA,5174,9,1,8,19,1,1820,5759,50,2544,16759,14215,642,732
MG,46710,ITAPEVA,2403,7,3,4,3,1,641,1887,18,1377,6843,5466,200,299
MG,46736,ITATIAIUÇU,3176,6,2,5,7,1,963,1528,31,1309,7687,6378,332,327
MG,46752,ITAÚNA,14932,71,17,68,48,5,11814,22544,609,7892,63226,55334,2497,2729
MG,46779,ITAVERAVA,2414,3,1,2,3,1,225,1232,5,1010,5434,4424,250,288
MG,46795,ITINGA,4446,5,5,3,0,2,199,1916,20,3584,10841,7257,115,546
MG,46817,ITUETA,1838,2,1,0,2,0,406,1638,10,974,5108,4134,91,146
MG,46833,ITUIUTABA,31920,20,8,29,14,5,6430,16251,323,15161,73708,58547,1302,2245
MG,46850,ITUMIRIM,1856,5,1,6,2,0,526,1779,17,904,5502,4598,212,194
MG,46876,ITURAMA,13375,8,0,6,7,0,1497,5157,60,5362,26701,21339,352,877
MG,46892,ITUTINGA,1123,2,0,0,3,0,326,1157,15,675,3482,2807,79,102
MG,46914,JABOTICATUBAS,5237,5,2,5,4,1,1981,2175,31,1575,11749,10174,253,480
MG,46930,JACINTO,3174,1,0,3,5,1,490,2095,6,1982,8400,6418,106,537
MG,46957,JACUÍ,915,3,0,3,1,3,322,3062,33,1181,6046,4865,257,266
MG,46973,JACUTINGA,3657,7,0,10,4,2,2354,6437,63,2211,15633,13422,387,501
MG,46990,JAGUARAÇU,1080,1,0,2,0,0,435,463,6,388,2565,2177,75,115
MG,47015,JANAÚBA,20790,14,8,14,13,2,3784,8774,101,10548,47149,36601,858,2243
MG,47031,JANUÁRIA,23225,6,4,13,10,5,2435,4482,123,14280,47247,32967,556,2108
MG,47058,JAPARAÍBA,1006,1,0,1,0,1,493,951,12,325,2965,2640,92,83
MG,47074,JECEABA,1750,0,2,0,0,1,573,1374,21,879,4991,4112,233,158
MG,47090,JEQUERI,4100,7,5,4,4,0,697,1658,33,1822,9408,7586,395,683
MG,47112,JEQUITAÍ,3143,0,3,1,0,0,301,600,4,2231,6774,4543,113,378
MG,47139,JEQUITIBÁ,1642,0,0,6,0,1,628,1363,8,1037,5021,3984,149,187
MG,47155,JEQUITINHONHA,6935,8,3,2,5,0,632,2834,21,5981,17700,11719,160,1119
MG,47171,JESUÂNIA,1336,1,4,4,5,0,312,1460,16,752,4186,3434,100,196
MG,47198,JOAÍMA,4595,7,3,0,3,1,294,1787,30,3687,11333,7646,149,777
MG,47210,JOANÉSIA,1925,3,3,3,1,0,317,761,11,1136,4683,3547,195,328
MG,47236,JOÃO MONLEVADE,17606,45,20,85,35,11,9276,14858,401,10481,56744,46263,1823,2103
MG,47252,JOÃO PINHEIRO,13793,6,4,29,9,4,3374,7672,108,8050,34809,26759,801,959
MG,47279,JOAQUIM FELÍCIO,1221,0,4,2,0,0,219,734,8,1109,3550,2441,112,141
MG,47295,JORDÂNIA,3114,0,1,1,0,1,439,1411,5,2477,7891,5414,75,367
MG,47317,NOVA UNIÃO,2277,0,1,2,1,1,610,827,12,1053,5107,4054,123,200
MG,47333,JUIZ DE FORA,139654,491,153,366,198,39,87358,53787,3314,61367,378042,316675,12056,19259
MG,47350,JURAMENTO,2044,2,0,5,0,0,324,570,10,643,3869,3226,99,172
MG,47376,JURUAIA,2461,7,0,2,4,0,537,2130,45,1099,6741,5642,200,256
MG,47392,LADAINHA,4983,5,5,8,3,1,302,1367,10,3949,11747,7798,110,1004
MG,47414,LAGAMAR,2605,3,2,3,3,0,447,1762,29,1104,6275,5171,135,182
MG,47430,LAGOA DA PRATA,8701,8,2,11,3,5,4071,11386,137,5099,31590,26491,1170,997
MG,47457,LAGOA DOS PATOS,1779,0,1,1,1,0,198,562,6,1038,3874,2836,48,240
MG,47473,LAGOA DOURADA,3062,10,3,7,5,1,628,3068,48,1283,9126,7843,627,384
MG,47490,LAGOA FORMOSA,4418,5,4,7,8,2,718,4391,65,1527,12162,10635,645,372
MG,47511,LAGOA SANTA,9474,16,5,29,14,4,9610,8129,189,5495,35601,30106,1342,1294
MG,47538,LAJINHA,4404,11,0,4,7,0,947,4624,27,3057,14415,11358,365,969
MG,47554,LAMBARI,4027,7,1,3,6,1,1715,5593,100,2984,15571,12587,487,647
MG,47570,LAMIM,1452,1,1,1,4,1,216,578,17,452,3031,2579,113,195
MG,47597,LARANJAL,2318,6,3,3,2,0,515,1419,31,681,5360,4679,155,227
MG,47619,LASSANCE,2062,0,2,3,2,1,793,536,15,1324,5093,3769,82,273
MG,47635,LAVRAS,19305,66,18,52,32,5,10007,20642,370,10448,66200,55752,2323,2932
MG,47651,LEANDRO FERREIRA,988,0,1,3,1,1,250,922,20,442,2835,2393,108,99
MG,47678,LEOPOLDINA,16454,18,9,9,15,1,5171,7682,221,7169,39079,31910,995,1335
MG,47694,LIBERDADE,1530,5,4,2,3,0,312,1250,22,819,4275,3456,89,239
MG,47716,LIMA DUARTE,5330,24,5,4,4,1,1379,2627,90,2747,13248,10501,402,635
MG,47732,LUMINÁRIAS,1474,2,2,2,1,0,352,1331,15,618,4096,3478,146,153
MG,47759,LUZ,4170,5,3,4,0,3,1023,4923,39,2943,14002,11059,416,473
MG,47775,MACHACALIS,2533,0,3,1,1,1,332,699,2,1048,5023,3975,69,334
MG,47791,MACHADO,5501,7,4,12,16,0,2335,13527,91,4724,27935,23211,719,999
MG,47813,MADRE DE DEUS DE MINAS,1842,3,2,4,0,0,237,1036,9,852,4280,3428,96,199
MG,47830,MALACACHETA,5441,5,2,6,11,3,837,2251,25,5811,15646,9835,272,982
MG,47856,MANGA,7655,1,3,8,2,1,592,1601,12,4560,15375,10815,144,796
MG,47872,MANHUAÇU,15163,26,6,21,30,6,7528,16540,277,9914,53044,43130,1466,2067
MG,47899,MANHUMIRIM,3883,8,7,8,6,0,1620,5853,102,3503,16086,12583,399,697
MG,47910,MANTENA,6202,16,3,3,8,1,2162,4736,35,3376,17963,14587,401,1020
MG,47937,MARAVILHAS,2177,2,0,4,5,2,485,1790,36,902,5701,4799,162,136
MG,47953,MAR DE ESPANHA,3090,7,2,6,3,0,1307,2320,45,1629,9062,7433,201,452
MG,47970,MARIA DA FÉ,3316,9,2,3,4,0,1119,4902,44,1823,11828,10005,287,319
MG,47996,MARIANA,15178,91,7,29,24,2,6779,8037,303,6958,41320,34362,1660,2252
MG,48011,MARILAC,1503,0,1,1,3,0,192,706,2,827,3557,2730,90,232
MG,48038,MARIPÁ DE MINAS,1137,7,1,1,1,0,384,525,7,504,2775,2271,62,146
MG,48054,MARLIÉRIA,1215,1,0,1,0,2,835,681,17,546,3557,3011,101,158
MG,48070,MARMELÓPOLIS,1216,1,2,0,3,1,260,578,9,712,2961,2249,76,103
MG,48097,MARTINHO CAMPOS,3397,4,3,8,4,1,961,2693,31,2214,10093,7879,385,392
MG,48119,MATERLÂNDIA,1842,3,1,0,1,0,110,538,2,1399,4227,2828,63,268
MG,48135,MATEUS LEME,7288,10,10,21,5,7,3392,3759,72,3091,19407,16316,916,836
MG,48151,MATIAS BARBOSA,4544,6,3,3,7,0,1635,1953,47,1525,10591,9066,341,527
MG,48178,MATIPÓ,5210,3,3,11,1,2,668,3454,28,2961,13537,10576,428,768
