"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"378","FABIO GARCIA","S.Part.","Mato Grosso",403,13,0,0,9,0.918720185756683,1,-0.592918872833252,-0.805262207984924,0,0,0
"379","FABIO REIS","MDB","Sergipe",178,19,1,2,26,0.812475144863129,0.9375,-0.586640954017639,0.18347692489624,0,0,0
"380","FABIO REIS","PMDB","Sergipe",178,310,24,14,226,0.82638031244278,0.933797909407665,-0.30407926440239,-0.598787665367126,0,0,0
"381","FABRICIO OLIVEIRA","PSB","Santa Catarina",552,42,6,6,21,0.716298937797546,0.84,-0.508376002311707,0.497321397066116,0,0,0
"382","FAUSTO PINATO","PP","São Paulo",355,182,7,6,130,0.860425651073456,0.96,-0.563771784305573,-0.437137961387634,0,0,0
"383","FAUSTO PINATO","PRB","São Paulo",355,107,30,16,73,0.647067725658417,0.79646017699115,-0.0800967812538147,-0.315922856330872,0,0,0
"384","FELIPE BORNIER","PROS","Rio de Janeiro",301,138,23,14,145,0.784176409244537,0.884375,-0.367742329835892,0.0546869486570358,0,0,0
"385","FELIPE BORNIER","PSD","Rio de Janeiro",301,109,24,29,64,0.619288861751556,0.765486725663717,-0.404095441102982,-0.0668262466788292,0,0,0
"386","FELIPE CARRERAS","PSB","Pernambuco",145,18,5,8,44,0.673427283763885,0.826666666666667,0.240237653255463,-0.0601337924599648,0,0,0
"387","FELIPE MAIA","DEM","Rio Grande do Norte",120,330,22,17,284,0.856528043746948,0.940275650842266,-0.822571754455566,0.118596263229847,0,0,0
"388","FERNANDO BEZERRA COELHO","MDB","Pernambuco",822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","FERNANDO BEZERRA COELHO","PMDB","Pernambuco",822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","FERNANDO BEZERRA COELHO","PSB","Pernambuco",822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","FERNANDO COELHO FILHO","DEM","Pernambuco",158,38,1,1,39,0.937382817268372,0.974683544303797,-0.710723459720612,0.00918999128043652,0,0,0
"392","FERNANDO COELHO FILHO","PSB","Pernambuco",158,119,24,25,114,0.68720954656601,0.826241134751773,-0.461050629615784,0.202852860093117,0,0,0
"393","FERNANDO COELHO FILHO","S.Part.","Pernambuco",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","FERNANDO COLLOR","PTB","Alagoas",927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","FERNANDO COLLOR","PTC","Alagoas",927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","FERNANDO FRANCISCHINI","Solidaried","Paraná",450,132,10,8,103,0.800442278385162,0.928853754940711,-0.874406337738037,0.1396594196558,0,0,0
"397","FERNANDO JORDÃO","PMDB","Rio de Janeiro",310,184,19,17,110,0.752663850784302,0.890909090909091,-0.253237068653107,-0.41513267159462,0,0,0
"398","FERNANDO MARRONI","PT","Rio Grande do Sul",534,97,4,2,97,0.876289129257202,0.97,0.769522309303284,-0.224671423435211,0,0,0
"399","FERNANDO MONTEIRO","PP","Pernambuco",529,304,11,18,226,0.846709072589874,0.948121645796064,-0.390361607074738,-0.920661687850952,0,0,0
"400","FERNANDO RIBEIRO","PMDB","Pará",897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","FERNANDO TORRES","PSD","Bahia",523,145,34,49,108,0.620951056480408,0.75297619047619,0.0928124785423279,-0.348915100097656,0,0,0
"402","FLAVIANO MELO","MDB","Acre",54,14,1,1,17,0.841415047645569,0.939393939393939,-0.432121425867081,0.0329215414822102,0,0,0
"403","FLAVIANO MELO","PMDB","Acre",54,244,18,10,187,0.814842879772186,0.938997821350762,-0.329947590827942,-0.507385432720184,0,0,0
"404","FLAVINHO","PSB","São Paulo",357,216,69,120,292,0.565894722938538,0.72883787661406,-0.144440904259682,0.989513337612152,0,0,0
"405","FLAVINHO","PSC","São Paulo",357,37,7,22,51,0.637862801551819,0.752136752136752,0.621655642986298,-0.783290684223175,0,0,0
"406","FLAVIO NOGUEIRA","PDT","Piauí",556,42,1,2,26,0.875360369682312,0.957746478873239,0.558456122875214,-0.171700984239578,0,0,0
"407","FLEXA RIBEIRO","PSDB","Pará",935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","FLORIANO PESARO","PSDB","São Paulo",358,52,7,1,52,0.821801900863647,0.928571428571429,-0.812447845935822,0.583033978939056,0,0,0
"409","FLÁVIA MORAIS","PDT","Goiás",422,204,24,61,303,0.721316754817963,0.856418918918919,0.188535958528519,0.326505899429321,0,0,0
"410","FRANCISCO CHAPADINHA","PODE","Pará",28,11,0,0,10,0.97971510887146,1,-0.528548777103424,-0.529515445232391,0,0,0
"411","FRANCISCO CHAPADINHA","PSD","Pará",28,117,23,17,75,0.681001484394073,0.827586206896552,-0.206842556595802,-0.164799511432648,0,0,0
"412","FRANCISCO CHAPADINHA","PTN","Pará",28,117,4,9,102,0.852753639221191,0.943965517241379,-0.350784987211227,-0.612798511981964,0,0,0
"413","FRANCISCO CHAPADINHA","Podemos","Pará",28,65,3,9,59,0.78541487455368,0.911764705882353,-0.599733769893646,-0.154663011431694,0,0,0
"414","FRANCISCO FLORIANO","DEM","Rio de Janeiro",297,156,20,11,129,0.792665898799896,0.901898734177215,-0.39581897854805,-0.0379910208284855,0,0,0
"415","FRANCISCO FLORIANO","PR","Rio de Janeiro",297,111,16,13,66,0.719951808452606,0.859223300970874,-0.182081446051598,-0.303576171398163,0,0,0
"416","FRANKLIN","PP","Minas Gerais",544,82,3,1,61,0.89049619436264,0.972789115646258,-0.604440808296204,-0.796650052070618,0,0,0
"417","FRANKLIN LIMA","PP","Minas Gerais",544,104,4,6,84,0.860342144966125,0.94949494949495,-0.395439386367798,-0.726058423519135,0,0,0
"418","FRANKLIN LIMA","PTdoB","Minas Gerais",544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","FREIRE JÚNIOR","MDB","Tocantins",615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","FREITAS DO PT","PT","Tocantins",617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","FÁBIO FARIA","PSD","Rio Grande do Norte",119,252,15,18,172,0.814579486846924,0.927789934354486,-0.355445593595505,-0.640472054481506,0,0,0
"422","FÁBIO MITIDIERI","PSD","Sergipe",177,238,59,57,202,0.625019609928131,0.79136690647482,-0.107808262109756,-0.104590266942978,0,0,0
"423","FÁBIO RAMALHO","MDB","Minas Gerais",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","FÁBIO RAMALHO","PMB","Minas Gerais",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","FÁBIO RAMALHO","PMDB","Minas Gerais",238,121,4,0,86,0.922528386116028,0.981042654028436,-0.582873463630676,-0.628918468952179,0,0,0
"426","FÁBIO RAMALHO","PV","Minas Gerais",238,98,23,21,65,0.634620487689972,0.78743961352657,0.0052649974822998,-0.2855024933815,0,0,0
"427","FÁBIO SOUSA","PSDB","Goiás",426,279,34,33,286,0.762102246284485,0.893987341772152,-0.719787180423737,0.694194853305817,0,0,0
"428","FÁBIO TRAD","PSD","Mato Grosso do Sul",608,64,5,9,62,0.783497452735901,0.9,-0.881320714950562,0.472518652677536,0,0,0
"429","FÁTIMA BEZERRA","PT","Rio Grande do Norte",816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","FÉLIX MENDONÇA JÚNIOR","PDT","Bahia",195,241,56,72,326,0.660775721073151,0.815827338129496,0.12985160946846,0.299923658370972,0,0,0
"431","GABRIEL GUIMARÃES","PT","Minas Gerais",244,192,9,8,265,0.850136041641235,0.964135021097046,0.603990197181702,-0.126396238803864,0,0,0
"432","GARIBALDI ALVES FILHO","MDB","Rio Grande do Norte",817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","GARIBALDI ALVES FILHO","PMDB","Rio Grande do Norte",817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","GENECIAS NORONHA","Solidaried","Ceará",99,147,14,14,138,0.775365769863129,0.910543130990415,-0.675424218177795,-0.0619797483086586,0,0,0
"435","GEORGE HILTON","PROS","Minas Gerais",241,25,12,13,26,0.478825956583023,0.671052631578947,0.0652478337287903,-0.193441048264503,0,0,0
"436","GEORGE HILTON","PSB","Minas Gerais",241,54,18,25,38,0.548690378665924,0.681481481481481,0.174293830990791,-0.607794940471649,0,0,0
"437","GEORGE HILTON","PSC","Minas Gerais",241,40,4,3,27,0.783535659313202,0.905405405405405,-0.153141334652901,-0.191590130329132,0,0,0
"438","GEOVANIA DE SÁ","PSDB","Santa Catarina",482,317,37,30,335,0.761441588401794,0.906815020862309,-0.64582347869873,0.763486862182617,0,0,0
"439","GERALDO RESENDE","PMDB","Mato Grosso do Sul",435,115,24,22,82,0.643927097320557,0.810699588477366,-0.238776803016663,-0.298953980207443,0,0,0
"440","GERALDO RESENDE","PSDB","Mato Grosso do Sul",435,225,12,13,200,0.851378202438354,0.944444444444444,-0.651209950447083,0.385468333959579,0,0,0
"441","GIACOBO","PR","Paraná",466,109,12,4,79,0.852960407733917,0.92156862745098,-0.298207342624664,-0.908052623271942,0,0,0
"442","GILBERTO NASCIMENTO","PSC","São Paulo",360,298,39,34,244,0.749614477157593,0.88130081300813,-0.627514123916626,0.291001707315445,0,0,0
"443","GIOVANI CHERINI","PDT","Rio Grande do Sul",502,138,31,24,63,0.670901894569397,0.78515625,-0.0598513223230839,0.00910388212651014,0,0,0
"444","GIOVANI CHERINI","PR","Rio Grande do Sul",502,118,11,6,126,0.868207097053528,0.934865900383142,-0.591601073741913,-0.380452692508698,0,0,0
"445","GIOVANI CHERINI","S.Part.","Rio Grande do Sul",502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","GIOVANI FELTES","MDB","Rio Grande do Sul",494,29,2,2,31,0.859617531299591,0.9375,-0.828180909156799,0.168614193797112,0,0,0
"447","GIOVANI FELTES","PMDB","Rio Grande do Sul",494,28,0,0,18,0.972451329231262,1,-0.848947107791901,-0.0400726050138474,0,0,0
"448","GIUSEPPE VECCI","PSDB","Goiás",429,292,28,20,291,0.827070951461792,0.923930269413629,-0.820500910282135,0.492765158414841,0,0,0
"449","GIVALDO CARIMBÃO","Avante","Alagoas",166,29,3,12,37,0.708790242671967,0.814814814814815,0.714813232421875,-0.69931548833847,0,0,0
"450","GIVALDO CARIMBÃO","PHS","Alagoas",166,103,28,30,127,0.62215918302536,0.798611111111111,0.0715256258845329,-0.155494943261147,0,0,0
"451","GIVALDO CARIMBÃO","PROS","Alagoas",166,105,8,14,74,0.748180031776428,0.890547263681592,0.198416635394096,-0.421231329441071,0,0,0
"452","GIVALDO VIEIRA","PCdoB","Espírito Santo",276,14,3,10,77,0.803997397422791,0.875,0.465077310800552,0.542309165000916,0,0,0
"453","GIVALDO VIEIRA","PT","Espírito Santo",276,233,10,10,339,0.864818215370178,0.966216216216216,0.622546017169952,-0.0418250001966953,0,0,0
"454","GLADSON CAMELI","PP","Acre",904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","GLAUBER BRAGA","PSB","Rio de Janeiro",304,76,21,21,91,0.631189286708832,0.799043062200957,-0.0590157359838486,0.998257100582123,0,0,0
"456","GLAUBER BRAGA","PSOL","Rio de Janeiro",304,110,49,19,430,0.788682699203491,0.888157894736842,0.512016296386719,0.858975768089294,0,0,0
"457","GLEISI HOFFMANN","PT","Paraná",856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","GONZAGA PATRIOTA","PSB","Pernambuco",143,180,41,44,230,0.694318890571594,0.828282828282828,-0.163737580180168,0.646582067012787,0,0,0
"459","GORETE PEREIRA","PR","Ceará",100,281,41,24,204,0.750594258308411,0.881818181818182,-0.236556693911552,-0.608232855796814,0,0,0
"460","GOULART","PSD","São Paulo",361,362,37,40,265,0.769258320331573,0.890625,-0.346289157867432,-0.436458796262741,0,0,0
"461","GUILHERME COELHO","PSDB","Pernambuco",572,100,6,3,76,0.860644519329071,0.951351351351351,-0.585444629192352,0.10604926943779,0,0,0
"462","GUILHERME MUSSI","PP","São Paulo",348,208,12,8,145,0.835845530033112,0.946380697050938,-0.374723225831985,-0.707207858562469,0,0,0
"463","HEITOR SCHUCH","PSB","Rio Grande do Sul",504,213,50,59,325,0.68318784236908,0.831530139103555,-0.106096670031548,0.7784064412117,0,0,0
"464","HELDER SALOMÃO","PT","Espírito Santo",279,248,20,17,471,0.849697828292847,0.951058201058201,0.606240689754486,0.128932550549507,0,0,0
"465","HENRIQUE FONTANA","PT","Rio Grande do Sul",498,234,32,20,426,0.828071534633636,0.926966292134832,0.667491495609283,0.208869904279709,0,0,0
"466","HERCULANO PASSOS","MDB","São Paulo",362,20,3,1,31,0.852838158607483,0.927272727272727,-0.578457415103912,0.200074926018715,0,0,0
"467","HERCULANO PASSOS","PMDB","São Paulo",362,21,0,0,14,0.984748184680939,1,-0.982747077941895,-0.0901212468743324,0,0,0
"468","HERCULANO PASSOS","PSD","São Paulo",362,318,34,23,237,0.775799751281738,0.906862745098039,-0.25759682059288,-0.513964831829071,0,0,0
"469","HERMES PARCIANELLO","MDB","Paraná",448,11,1,1,23,0.84981894493103,0.944444444444444,-0.382825404405594,0.134300529956818,0,0,0
"470","HERMES PARCIANELLO","PMDB","Paraná",448,166,25,23,115,0.714434027671814,0.854103343465046,-0.415235728025436,-0.0561235994100571,0,0,0
"471","HERÁCLITO FORTES","DEM","Piauí",115,48,0,1,48,0.934055864810944,0.989690721649485,-0.639343440532684,0.0631452575325966,0,0,0
"472","HERÁCLITO FORTES","PSB","Piauí",115,259,33,30,239,0.769668579101562,0.887700534759358,-0.583289325237274,0.215534567832947,0,0,0
"473","HEULER CRUVINEL","PP","Goiás",423,38,0,2,34,0.930096685886383,0.972972972972973,-0.824149549007416,-0.0734894722700119,0,0,0
"474","HEULER CRUVINEL","PSD","Goiás",423,231,43,22,160,0.742398083209991,0.857456140350877,-0.338566958904266,-0.248686879873276,0,0,0
"475","HILDO ROCHA","MDB","Maranhão",74,23,4,2,32,0.763894438743591,0.901639344262295,-0.357033044099808,0.156605213880539,0,0,0
"476","HILDO ROCHA","PMDB","Maranhão",74,350,43,45,247,0.715311527252197,0.871532846715328,-0.302254021167755,-0.474518477916718,0,0,0
"477","HIRAN GONÇALVES","PMB","Roraima",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","HIRAN GONÇALVES","PMN","Roraima",4,101,20,15,70,0.690040469169617,0.830097087378641,-0.0206112749874592,-0.322320401668549,0,0,0
"479","HIRAN GONÇALVES","PP","Roraima",4,178,6,13,147,0.836422622203827,0.944767441860465,-0.437073171138763,-0.887837171554565,0,0,0
"480","HIRAN GONÇALVES","S.Part.","Roraima",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","HISSA ABRAHÃO","PDT","Amazonas",42,64,3,27,109,0.728406012058258,0.852216748768473,0.256590843200684,0.142059922218323,0,0,0
"482","HISSA ABRAHÃO","PPS","Amazonas",42,100,14,22,119,0.707256019115448,0.858823529411765,-0.360034018754959,0.932939171791077,0,0,0
"483","HUGO LEAL","PROS","Rio de Janeiro",306,119,7,13,77,0.788982033729553,0.907407407407407,0.205542162060738,-0.63280862569809,0,0,0
"484","HUGO LEAL","PSB","Rio de Janeiro",306,141,9,10,111,0.800785899162292,0.929889298892989,-0.213851079344749,0.0434541217982769,0,0,0
"485","HUGO LEAL","PSD","Rio de Janeiro",306,20,3,3,25,0.732372283935547,0.882352941176471,-0.452201157808304,-0.777808904647827,0,0,0
"486","HUGO LEAL","S.Part.","Rio de Janeiro",306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","HUGO MOTTA","PMDB","Paraíba",132,232,11,10,156,0.836296200752258,0.948655256723716,-0.270216643810272,-0.962799489498138,0,0,0
"488","HUGO MOTTA","PRB","Paraíba",132,34,0,3,25,0.839359760284424,0.951612903225806,-0.437243789434433,-0.321046710014343,0,0,0
"489","HUMBERTO COSTA","PT","Pernambuco",824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","HÉLIO JOSÉ","PMDB","Distrito Federal",905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","HÉLIO JOSÉ","PROS","Distrito Federal",905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","HÉLIO JOSÉ","PSD","Distrito Federal",905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","HÉLIO LEITE","DEM","Pará",32,340,44,24,312,0.787652432918549,0.905555555555556,-0.713776171207428,0.160722970962524,0,0,0
"494","ILDON MARQUES","PSB","Maranhão",581,31,2,1,22,0.871406853199005,0.946428571428571,-0.34674546122551,-0.937959313392639,0,0,0
"495","INDIO DA COSTA","PSD","Rio de Janeiro",315,168,23,34,114,0.697206854820251,0.831858407079646,-0.337707847356796,-0.382484614849091,0,0,0
"496","IRACEMA PORTELLA","PP","Piauí",113,197,17,14,132,0.770210266113281,0.913888888888889,-0.283311098814011,-0.701505959033966,0,0,0
"497","IRAJÁ ABREU","PSD","Tocantins",65,185,29,18,120,0.723303139209747,0.866477272727273,-0.203455984592438,-0.499634265899658,0,0,0
"498","IRMÃO LAZARO","PSC","Bahia",199,154,44,84,186,0.512538909912109,0.726495726495726,-0.0234187748283148,0.400026828050613,0,0,0
"499","IVAN VALENTE","PSOL","São Paulo",359,188,61,34,522,0.758048117160797,0.881987577639752,0.395797461271286,0.918337821960449,0,0,0
"500","IVO CASSOL","PP","Rondonia",867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","IZALCI","PSDB","Distrito Federal",408,187,13,7,171,0.87009185552597,0.947089947089947,-0.86101245880127,0.458511978387833,0,0,0
"502","IZALCI LUCAS","PSDB","Distrito Federal",408,154,10,6,139,0.856615245342255,0.948220064724919,-0.704922616481781,0.267818421125412,0,0,0
"503","IZAQUE SILVA","PSDB","São Paulo",599,88,11,9,87,0.747765123844147,0.897435897435897,-0.357565194368362,0.300528138875961,0,0,0
"504","JADER BARBALHO","MDB","Pará",932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","JADER BARBALHO","PMDB","Pará",932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","JAIME MARTINS","PROS","Minas Gerais",240,31,6,5,31,0.714188575744629,0.849315068493151,-0.239606082439423,0.0419705621898174,0,0,0
"507","JAIME MARTINS","PSD","Minas Gerais",240,202,58,43,178,0.618973970413208,0.79002079002079,-0.265852481126785,-0.0846774578094482,0,0,0
"508","JAIR BOLSONARO","PP","Rio de Janeiro",302,116,13,21,112,0.721330881118774,0.870229007633588,-0.957668721675873,0.286401987075806,0,0,0
"509","JAIR BOLSONARO","PSC","Rio de Janeiro",302,134,43,44,141,0.59085351228714,0.759668508287293,-0.0771739110350609,0.237965300679207,0,0,0
"510","JAIR BOLSONARO","PSL","Rio de Janeiro",302,38,3,3,37,0.768014669418335,0.925925925925926,-0.476695477962494,0.0636614412069321,0,0,0
"511","JANDIRA FEGHALI","PCdoB","Rio de Janeiro",305,212,29,28,409,0.800334751605988,0.915929203539823,0.569462537765503,0.414610326290131,0,0,0
"512","JANETE CAPIBERIBE","PSB","Amapá",10,119,20,88,250,0.660069108009338,0.773584905660377,0.442008137702942,0.897011041641235,0,0,0
"513","JARBAS VASCONCELOS","MDB","Pernambuco",147,24,2,0,33,0.872036337852478,0.966101694915254,-0.539602100849152,0.128647282719612,0,0,0
"514","JARBAS VASCONCELOS","PMDB","Pernambuco",147,293,40,51,284,0.735782265663147,0.86377245508982,-0.591813743114471,0.651486933231354,0,0,0
"515","JEAN WYLLYS","PSOL","Rio de Janeiro",307,177,44,35,394,0.754288673400879,0.878461538461539,0.403148353099823,0.91513466835022,0,0,0
"516","JEFFERSON CAMPOS","PSB","São Paulo",349,20,6,15,52,0.684036612510681,0.774193548387097,0.167849257588387,0.227349981665611,0,0,0
"517","JEFFERSON CAMPOS","PSD","São Paulo",349,252,53,40,224,0.694961905479431,0.836555360281195,-0.368429332971573,0.163401633501053,0,0,0
"518","JERÔNIMO GOERGEN","PP","Rio Grande do Sul",505,282,33,42,246,0.73304682970047,0.875621890547264,-0.718412637710571,0.64828234910965,0,0,0
"519","JHC","PSB","Alagoas",167,80,10,48,141,0.630875527858734,0.792114695340502,-0.0397664792835712,0.837240040302277,0,0,0
"520","JHC","Solidaried","Alagoas",167,62,18,18,68,0.661605417728424,0.783132530120482,-0.491291463375092,0.870995283126831,0,0,0
"521","JHONATAN DE JESUS","PRB","Roraima",5,268,48,35,241,0.739407300949097,0.859797297297297,-0.222008883953094,-0.375276118516922,0,0,0
"522","JOAQUIM PASSARINHO","PSD","Pará",33,352,69,39,310,0.708058893680573,0.85974025974026,-0.352932006120682,-0.169311553239822,0,0,0
"523","JONES MARTINS","PMDB","Rio Grande do Sul",578,192,14,3,169,0.878373503684998,0.955026455026455,-0.543401420116425,-0.463206827640533,0,0,0
"524","JONY MARCOS","PRB","Sergipe",181,210,42,36,203,0.69377076625824,0.841140529531568,0.0291490480303764,-0.426942259073257,0,0,0
"525","JORGE BOEIRA","PP","Santa Catarina",474,122,25,101,195,0.520386219024658,0.715575620767494,0.00964244920760393,0.999953508377075,0,0,0
"526","JORGE CÔRTE REAL","PTB","Pernambuco",150,347,41,26,272,0.777277529239655,0.902332361516035,-0.302746653556824,-0.528673708438873,0,0,0
"527","JORGE SOLLA","PT","Bahia",204,186,24,10,347,0.819265127182007,0.940035273368607,0.603564381599426,0.243347004055977,0,0,0
"528","JORGE TADEU MUDALEN","DEM","São Paulo",363,325,23,15,284,0.844416618347168,0.941267387944359,-0.815186619758606,0.0742795318365097,0,0,0
"529","JORGE VIANA","PT","Acre",849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","JORGINHO MELLO","PR","Santa Catarina",476,287,66,44,211,0.678741216659546,0.819078947368421,-0.198964282870293,-0.221758678555489,0,0,0
"531","JOSE STÉDILE","PSB","Rio Grande do Sul",506,283,52,71,351,0.677484512329102,0.837516512549538,-0.191817462444305,0.707546591758728,0,0,0
"532","JOSI NUNES","PMDB","Tocantins",62,333,28,36,212,0.765588760375977,0.894909688013136,-0.24172630906105,-0.575841128826141,0,0,0
"533","JOSI NUNES","PROS","Tocantins",62,45,3,3,46,0.837266027927399,0.938144329896907,-0.395400196313858,-0.0083841672167182,0,0,0
"534","JOSIAS GOMES","PT","Bahia",202,15,1,1,34,0.845603466033936,0.96078431372549,0.634127736091614,0.420836210250854,0,0,0
"535","JOSUÉ BENGTSON","PTB","Pará",30,312,40,28,235,0.77087014913559,0.889430894308943,-0.369070947170258,-0.321719169616699,0,0,0
"536","JOSÉ AGRIPINO","DEM","Rio Grande do Norte",818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","JOSÉ AIRTON","PT","Ceará",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","JOSÉ AIRTON CIRILO","PT","Ceará",101,218,9,15,339,0.831513941287994,0.958691910499139,0.569936394691467,-0.093476377427578,0,0,0
"539","JOSÉ ANÍBAL","PSDB","São Paulo",942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","JOSÉ AUGUSTO CURVO","PDT","Mato Grosso",565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","JOSÉ AUGUSTO CURVO","PSD","Mato Grosso",565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","JOSÉ CARLOS ALELUIA","DEM","Bahia",207,301,41,29,263,0.788713276386261,0.889589905362776,-0.757054090499878,-0.207005754113197,0,0,0
"543","JOSÉ CARLOS ARAÚJO","PR","Bahia",197,231,16,6,191,0.867448687553406,0.95045045045045,-0.535969793796539,-0.359219163656235,0,0,0
"544","JOSÉ CARLOS ARAÚJO","PSD","Bahia",197,123,16,11,69,0.738175451755524,0.876712328767123,-0.117165185511112,-0.751534521579742,0,0,0
"545","JOSÉ FOGAÇA","PMDB","Rio Grande do Sul",539,257,76,67,243,0.606593787670135,0.777604976671851,-0.179835200309753,0.177279993891716,0,0,0
"546","JOSÉ GUIMARÃES","PT","Ceará",103,216,9,16,333,0.843702673912048,0.956445993031359,0.559118151664734,-0.14315564930439,0,0,0
"547","JOSÉ MAIA FILHO","Solidaried","Piauí",549,29,1,4,30,0.756989002227783,0.921875,0.166632831096649,-0.327183902263641,0,0,0
"548","JOSÉ MARANHÃO","MDB","Paraíba",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","JOSÉ MARANHÃO","PMDB","Paraíba",819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","JOSÉ MEDEIROS","PODE","Mato Grosso",900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","JOSÉ MEDEIROS","PPS","Mato Grosso",900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","JOSÉ MEDEIROS","PSD","Mato Grosso",900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","JOSÉ MEDEIROS","Podemos","Mato Grosso",900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","JOSÉ MENTOR","PT","São Paulo",367,238,13,10,393,0.866261422634125,0.964831804281346,0.632614552974701,-0.0761551409959793,0,0,0
"555","JOSÉ NUNES","PSD","Bahia",201,341,34,33,258,0.760938584804535,0.899399399399399,-0.256553143262863,-0.441216945648193,0,0,0
"556","JOSÉ OTÁVIO GERMANO","PP","Rio Grande do Sul",501,106,21,24,73,0.642269611358643,0.799107142857143,-0.559908330440521,0.0292141977697611,0,0,0
"557","JOSÉ PIMENTEL","PT","Ceará",825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","JOSÉ PRIANTE","MDB","Pará",26,13,0,1,22,0.918752074241638,0.972222222222222,-0.750133574008942,0.0307473428547382,0,0,0
"559","JOSÉ PRIANTE","PMDB","Pará",26,253,11,8,176,0.863676309585571,0.957589285714286,-0.327675879001617,-0.944790184497833,0,0,0
"560","JOSÉ REINALDO","PSB","Maranhão",77,292,36,32,226,0.758963942527771,0.883959044368601,-0.499463140964508,-0.164066910743713,0,0,0
"561","JOSÉ REINALDO","PSDB","Maranhão",77,39,4,0,29,0.894124448299408,0.944444444444444,-0.95969569683075,0.216616705060005,0,0,0
"562","JOSÉ REINALDO","S.Part.","Maranhão",77,13,0,1,15,0.898528933525085,0.96551724137931,-0.799483180046082,-0.600688576698303,0,0,0
"563","JOSÉ ROCHA","PR","Bahia",203,300,28,11,213,0.834544599056244,0.929347826086957,-0.240589320659637,-0.856879115104675,0,0,0
"564","JOSÉ SERRA","PSDB","São Paulo",846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","JOVAIR ARANTES","PTB","Goiás",419,209,16,8,147,0.819724023342133,0.936842105263158,-0.276003330945969,-0.886547803878784,0,0,0
"566","JOZI  ARAÚJO","PODE","Amapá",11,10,1,0,10,0.803505480289459,0.952380952380952,-0.205079317092896,-0.978745460510254,0,0,0
"567","JOZI  ARAÚJO","PTB","Amapá",11,18,1,1,6,0.752346038818359,0.923076923076923,-0.494543820619583,-0.798303663730621,0,0,0
"568","JOZI  ARAÚJO","PTN","Amapá",11,60,3,4,57,0.854189217090607,0.943548387096774,-0.430397421121597,-0.372094571590424,0,0,0
