"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"523","MARCELO ALMEIDA","PMDB","Paraná",538,148,24,13,97,0.696639001369476,0.868794326241135,0.341063559055328,-0.00147352158091962,0,0,0
"524","MARCELO CASTRO","PMDB","Piauí",110,214,9,7,114,0.875328958034515,0.953488372093023,0.655987620353699,-0.399870991706848,0,0,0
"525","MARCELO CRIVELLA","PRB","Rio de Janeiro",841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","MARCELO GUIMARÃES FILHO","PFL","Bahia",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","MARCELO GUIMARÃES FILHO","PMDB","Bahia",207,137,10,5,75,0.845500588417053,0.933920704845815,0.606554448604584,-0.334644049406052,0,0,0
"528","MARCELO ITAGIBA","PMDB","Rio de Janeiro",311,116,42,21,89,0.585858702659607,0.764925373134328,-0.0391512736678123,-0.331636816263199,0,0,0
"529","MARCELO ITAGIBA","PSDB","Rio de Janeiro",311,11,6,1,23,0.674959540367126,0.829268292682927,-0.864992201328278,0.256201714277267,0,0,0
"530","MARCELO MELO","PMDB","Goiás",423,202,7,11,104,0.83826732635498,0.944444444444444,0.397082567214966,-0.36205792427063,0,0,0
"531","MARCELO ORTIZ","PV","São Paulo",377,178,17,22,121,0.725834310054779,0.884615384615385,0.167084440588951,0.34982705116272,0,0,0
"532","MARCELO SERAFIM","PSB","Amazonas",36,177,20,16,85,0.775680303573608,0.879194630872483,0.548864662647247,-0.251498073339462,0,0,0
"533","MARCELO TEIXEIRA","PR","Ceará",99,161,8,10,89,0.857773661613464,0.932835820895522,0.569536805152893,-0.0791603252291679,0,0,0
"534","MARCELO TEIXEIRA","PSDB","Ceará",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","MARCIO JUNQUEIRA","DEM","Roraima",6,54,5,9,148,0.835101306438446,0.935185185185185,-0.654379725456238,-0.756165981292725,0,0,0
"536","MARCIO JUNQUEIRA","PFL","Roraima",6,7,0,0,15,0.96178263425827,1,-0.642788231372833,0.766043961048126,0,0,0
"537","MARCIO MARINHO","PR","Bahia",554,10,0,0,10,0.951617360115051,1,0.460803627967834,-0.887502193450928,0,0,0
"538","MARCO MACIEL","DEM","Pernambuco",823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","MARCO MAIA","PT","Rio Grande do Sul",496,172,5,7,120,0.905842900276184,0.960526315789474,0.819461345672607,0.373549103736877,0,0,0
"540","MARCONDES GADELHA","PSB","Paraíba",131,109,7,8,63,0.856225311756134,0.919786096256685,0.640529215335846,-0.561493217945099,0,0,0
"541","MARCONDES GADELHA","PSC","Paraíba",131,22,4,2,13,0.732432305812836,0.853658536585366,0.0987024903297424,-0.0284268502146006,0,0,0
"542","MARCONI PERILLO","PSDB","Goiás",865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","MARCOS ANTONIO","PAN","Pernambuco",160,21,2,0,10,0.894278705120087,0.939393939393939,0.705941319465637,-0.291141390800476,0,0,0
"544","MARCOS ANTONIO","PRB","Pernambuco",160,63,2,1,35,0.91406261920929,0.97029702970297,0.938559353351593,0.345117568969727,0,0,0
"545","MARCOS ANTONIO","PTB","Pernambuco",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","MARCOS ANTONIO","S.Part.","Pernambuco",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","MARCOS LIMA","PMDB","Minas Gerais",577,85,2,1,37,0.893736124038696,0.976,0.683479964733124,-0.643047213554382,0,0,0
"548","MARCOS MEDRADO","PDT","Bahia",200,153,10,6,113,0.853944003582001,0.943262411347518,0.534042835235596,0.292866200208664,0,0,0
"549","MARCOS MONTES","DEM","Minas Gerais",257,74,9,6,153,0.830263197422028,0.93801652892562,-0.64807790517807,-0.66944283246994,0,0,0
"550","MARCOS MONTES","PFL","Minas Gerais",257,12,1,2,16,0.815216302871704,0.903225806451613,-0.743642747402191,0.668577134609222,0,0,0
"551","MARIA DO CARMO ALVES","DEM","Sergipe",828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","MARIA DO CARMO LARA","PT","Minas Gerais",244,115,1,2,64,0.945961594581604,0.983516483516483,0.896712839603424,0.141836881637573,0,0,0
"553","MARIA DO ROSÁRIO","PT","Rio Grande do Sul",508,150,4,2,113,0.911382973194122,0.977695167286245,0.885269701480865,0.465077996253967,0,0,0
"554","MARIA HELENA","PSB","Roraima",5,172,19,15,105,0.782483577728271,0.890675241157556,0.33043172955513,-0.357540428638458,0,0,0
"555","MARIA LÚCIA CARDOSO","PMDB","Minas Gerais",259,128,8,8,58,0.782062590122223,0.920792079207921,0.424849212169647,-0.367770969867706,0,0,0
"556","MARINA MAGGESSI","PPS","Rio de Janeiro",314,20,2,7,21,0.591972947120667,0.82,-0.53935718536377,0.458102434873581,0,0,0
"557","MARINHA RAUPP","PMDB","Rondonia",50,181,12,11,95,0.805506527423859,0.923076923076923,0.415498703718185,-0.535412430763245,0,0,0
"558","MARISA SERRANO","PSDB","Mato Grosso do Sul",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","MARÇAL FILHO","PMDB","Mato Grosso do Sul",595,59,3,2,34,0.856370151042938,0.948979591836735,0.274311512708664,-0.142945036292076,0,0,0
"560","MATTEO CHIARELLI","DEM","Rio Grande do Sul",543,7,0,1,44,0.917089521884918,0.980769230769231,-0.718695878982544,-0.695324540138245,0,0,0
"561","MAURO BENEVIDES","PMDB","Ceará",105,203,3,6,111,0.881860852241516,0.972136222910217,0.61122727394104,-0.46755176782608,0,0,0
"562","MAURO LOPES","PMDB","Minas Gerais",252,135,4,5,63,0.844833433628082,0.956521739130435,0.521203637123108,-0.422340661287308,0,0,0
"563","MAURO MARIANI","PMDB","Santa Catarina",480,43,4,2,21,0.835754036903381,0.914285714285714,0.479934245347977,0.0518197268247604,0,0,0
"564","MAURO NAZIF","PSB","Rondonia",46,159,32,28,99,0.647802352905273,0.811320754716981,-0.0284010842442513,-0.52351588010788,0,0,0
"565","MAURÍCIO QUINTELLA LESSA","PR","Alagoas",168,169,11,17,94,0.819344043731689,0.903780068728522,0.517152309417725,-0.00618237676098943,0,0,0
"566","MAURÍCIO RANDS","PT","Pernambuco",138,139,5,10,86,0.876187205314636,0.9375,0.850232481956482,0.24298121035099,0,0,0
"567","MAURÍCIO TRINDADE","PR","Bahia",208,140,20,16,77,0.725107192993164,0.857707509881423,0.274700701236725,0.429627954959869,0,0,0
"568","MAX ROSENMANN","PMDB","Paraná",456,38,7,7,33,0.703566133975983,0.835294117647059,0.087076261639595,-0.100693702697754,0,0,0
"569","MENDES RIBEIRO FILHO","PMDB","Rio Grande do Sul",504,181,6,13,103,0.813035070896149,0.937293729372937,0.419844776391983,-0.516047298908234,0,0,0
"570","MENDONÇA PRADO","DEM","Sergipe",179,78,7,9,130,0.832676529884338,0.928571428571429,-0.692387163639069,-0.721526086330414,0,0,0
"571","MENDONÇA PRADO","PFL","Sergipe",179,12,0,0,13,0.968388438224792,1,-0.768792688846588,0.639498174190521,0,0,0
"572","MICHEL TEMER","PMDB","São Paulo",380,86,0,2,28,0.943033576011658,0.982758620689655,0.548722624778748,-0.436136364936829,0,0,0
"573","MIGUEL CORRÊA","PT","Minas Gerais",261,59,1,3,48,0.898869454860687,0.963963963963964,0.962991058826447,0.247801035642624,0,0,0
"574","MIGUEL CORRÊA JR.","PT","Minas Gerais",261,90,1,3,49,0.939330875873566,0.972027972027972,0.90482622385025,0.221048757433891,0,0,0
"575","MIGUEL MARTINI","PHS","Minas Gerais",262,127,8,4,77,0.862991452217102,0.944444444444444,0.51534515619278,0.0168978329747915,0,0,0
"576","MILTON BARBOSA","PSC","Bahia",600,25,3,1,12,0.758888781070709,0.902439024390244,0.00289381970651448,-0.0772967413067818,0,0,0
"577","MILTON MONTI","PR","São Paulo",374,165,7,13,114,0.860694408416748,0.933110367892977,0.661883115768433,0.368613034486771,0,0,0
"578","MILTON VIEIRA","DEM","São Paulo",584,25,1,4,35,0.799480974674225,0.923076923076923,-0.705665171146393,-0.708545327186584,0,0,0
"579","MIRO TEIXEIRA","PDT","Rio de Janeiro",317,194,42,19,132,0.690060794353485,0.842377260981912,0.23126819729805,0.0751342251896858,0,0,0
"580","MOACIR MICHELETTO","PMDB","Paraná",462,175,9,10,86,0.854698836803436,0.932142857142857,0.463516801595688,-0.443616807460785,0,0,0
"581","MOISES AVELINO","PMDB","Tocantins",64,216,11,2,128,0.852545857429504,0.963585434173669,0.48064124584198,-0.512907028198242,0,0,0
"582","MOREIRA MENDES","PPS","Rondonia",49,75,8,32,124,0.705338358879089,0.832635983263598,-0.574150860309601,-0.135020285844803,0,0,0
"583","MOZARILDO CAVALCANTI","PTB","Roraima",814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","MUSSA DEMES","DEM","Piauí",117,5,3,1,29,0.780760526657104,0.894736842105263,-0.499660611152649,-0.612461745738983,0,0,0
"585","MUSSA DEMES","PFL","Piauí",117,7,0,0,14,0.985176861286163,1,-0.678545832633972,0.734557926654816,0,0,0
"586","MÁRCIO FRANÇA","PSB","São Paulo",368,122,14,13,59,0.740342617034912,0.870192307692308,0.327899813652039,-0.308064341545105,0,0,0
"587","MÁRCIO MARINHO","PR","Bahia",554,40,3,5,30,0.804178953170776,0.897435897435897,0.584007859230042,-0.305278778076172,0,0,0
"588","MÁRCIO MARINHO","PRB","Bahia",554,50,3,1,22,0.844092667102814,0.947368421052632,0.329778492450714,0.15917532145977,0,0,0
"589","MÁRCIO REINALDO MOREIRA","PP","Minas Gerais",247,197,15,15,120,0.826508641242981,0.913544668587896,0.461703658103943,-0.0532356463372707,0,0,0
"590","MÁRIO COUTO","PSDB","Pará",809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","MÁRIO DE OLIVEIRA","PSC","Minas Gerais",260,147,11,9,81,0.833422064781189,0.919354838709677,0.448583096265793,-0.266471654176712,0,0,0
"592","MÁRIO HERINGER","PDT","Minas Gerais",267,172,23,18,102,0.749647200107574,0.86984126984127,0.261026591062546,-0.0613415464758873,0,0,0
"593","MÁRIO NEGROMONTE","PP","Bahia",210,102,3,8,72,0.893074452877045,0.940540540540541,0.606721818447113,-0.0684925019741058,0,0,0
"594","MÃO SANTA","PMDB","Piauí",879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","NARCIO RODRIGUES","PSDB","Minas Gerais",248,72,3,6,136,0.808383226394653,0.95852534562212,-0.772034764289856,0.153550162911415,0,0,0
"596","NATAN DONADON","PMDB","Rondonia",51,194,1,4,98,0.923980057239532,0.983164983164983,0.675201773643494,-0.52441132068634,0,0,0
"597","NAZARENO FONTELES","PT","Piauí",115,197,5,4,135,0.916312873363495,0.973607038123167,0.916536569595337,0.39995089173317,0,0,0
"598","NEILTON MULIM","PR","Rio de Janeiro",315,175,12,20,110,0.833118379116058,0.899053627760252,0.590065836906433,0.13076163828373,0,0,0
"599","NELSON BORNIER","PMDB","Rio de Janeiro",318,146,14,6,74,0.829242050647736,0.916666666666667,0.4696164727211,-0.549456894397736,0,0,0
"600","NELSON GOETTEN","PR","Santa Catarina",481,156,3,12,95,0.900420367717743,0.943609022556391,0.792365849018097,0.135916531085968,0,0,0
"601","NELSON MARQUEZELLI","PTB","São Paulo",381,170,12,10,90,0.795316696166992,0.921985815602837,0.342585474252701,-0.0562082156538963,0,0,0
"602","NELSON MEURER","PP","Paraná",458,213,7,12,132,0.894069135189056,0.947802197802198,0.742539942264557,0.0987227559089661,0,0,0
"603","NELSON PELLEGRINO","PT","Bahia",209,139,4,4,90,0.910405576229095,0.966244725738397,0.894795119762421,0.0765664726495743,0,0,0
"604","NELSON PROENÇA","PPS","Rio Grande do Sul",507,27,4,13,41,0.652527630329132,0.8,-0.510445594787598,0.348405957221985,0,0,0
"605","NELSON TRAD","PMDB","Mato Grosso do Sul",437,176,19,10,106,0.733321726322174,0.906752411575563,0.258437246084213,-0.400027573108673,0,0,0
"606","NERI GELLER","PSDB","Mato Grosso",536,18,1,1,25,0.85859602689743,0.955555555555556,-0.657642543315887,0.392103880643845,0,0,0
"607","NEUCIMAR FRAGA","PR","Espírito Santo",280,72,1,5,38,0.890541672706604,0.948275862068966,0.472564876079559,0.0202894732356071,0,0,0
"608","NEUDO CAMPOS","PP","Roraima",7,187,13,14,111,0.796382665634155,0.916923076923077,0.383713871240616,-0.0504703633487225,0,0,0
"609","NEUTO DE CONTO","PMDB","Santa Catarina",950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","NICE LOBÃO","DEM","Maranhão",78,18,1,3,62,0.844688355922699,0.952380952380952,-0.655305325984955,-0.755364060401917,0,0,0
"611","NICE LOBÃO","PFL","Maranhão",78,10,0,0,15,0.943260312080383,1,-0.721059024333954,0.692873656749725,0,0,0
"612","NILMAR RUIZ","DEM","Tocantins",66,47,3,7,119,0.834102094173431,0.943181818181818,-0.630259811878204,-0.685567080974579,0,0,0
"613","NILMAR RUIZ","PFL","Tocantins",66,11,2,0,17,0.924245119094849,0.933333333333333,-0.762950479984283,0.646457016468048,0,0,0
"614","NILMAR RUIZ","PR","Tocantins",66,28,5,2,21,0.780310094356537,0.875,0.485762387514114,0.187866732478142,0,0,0
"615","NILSON MOURÃO","PT","Acre",57,198,5,5,139,0.920577883720398,0.971181556195965,0.9472736120224,0.320425987243652,0,0,0
"616","NILSON PINTO","PSDB","Pará",31,92,11,12,151,0.784708559513092,0.913533834586466,-0.819721758365631,0.193783834576607,0,0,0
"617","NÉLIO DIAS","PP","Rio Grande do Norte",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","ODAIR CUNHA","PT","Minas Gerais",269,189,3,5,126,0.927601099014282,0.975232198142415,0.939582288265228,0.342323184013367,0,0,0
"619","ODÍLIO BALBINOTTI","PMDB","Paraná",459,150,8,6,96,0.875652432441711,0.946153846153846,0.749624788761139,-0.20116138458252,0,0,0
"620","OLAVO CALHEIROS","PMDB","Alagoas",171,176,2,3,84,0.894636631011963,0.981132075471698,0.577833592891693,-0.450726091861725,0,0,0
"621","ONYX LORENZONI","DEM","Rio Grande do Sul",510,42,4,6,100,0.816854298114777,0.934210526315789,-0.765434861183167,-0.643513381481171,0,0,0
"622","ONYX LORENZONI","PFL","Rio Grande do Sul",510,12,0,0,11,0.933351397514343,1,-0.78751128911972,0.616300225257874,0,0,0
"623","OSMAR  TERRA","PMDB","Rio Grande do Sul",497,15,0,1,5,0.81057333946228,0.952380952380952,0.203157171607018,-0.455842941999435,0,0,0
"624","OSMAR DIAS","PDT","Paraná",857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","OSMAR JÚNIOR","PCdoB","Piauí",116,191,12,21,109,0.815845608711243,0.900900900900901,0.689929842948914,-0.0678287968039513,0,0,0
"626","OSMAR SERRAGLIO","PMDB","Paraná",463,176,10,11,91,0.814338743686676,0.927083333333333,0.557721495628357,-0.42164409160614,0,0,0
"627","OSMAR TERRA","PMDB","Rio Grande do Sul",497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","OSVALDO BIOLCHI","PMDB","Rio Grande do Sul",578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","OSVALDO REIS","PMDB","Tocantins",65,148,3,7,79,0.901312410831451,0.957805907172996,0.512076139450073,-0.27555313706398,0,0,0
"630","OSÓRIO ADRIANO","DEM","Distrito Federal",533,46,8,7,128,0.818302690982819,0.920634920634921,-0.733579933643341,-0.679603099822998,0,0,0
"631","OSÓRIO ADRIANO","PFL","Distrito Federal",533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","OTAVIO LEITE","PSDB","Rio de Janeiro",316,80,10,18,141,0.763743102550507,0.887550200803213,-0.785819470882416,0.0486654825508595,0,0,0
"633","PAES DE LIRA","PTC","São Paulo",585,21,34,15,78,0.486086845397949,0.668918918918919,-0.644777595996857,0.117696911096573,0,0,0
"634","PAES LANDIM","PTB","Piauí",118,149,6,4,95,0.897079944610596,0.960629921259842,0.803652703762054,0.169565036892891,0,0,0
"635","PAPALÉO PAES","PSDB","Amapá",827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","PASTOR MANOEL FERREIRA","PR","Rio de Janeiro",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","PASTOR MANOEL FERREIRA","PTB","Rio de Janeiro",319,119,8,8,76,0.796652615070343,0.924170616113744,0.410550206899643,0.449318289756775,0,0,0
"638","PASTOR PEDRO RIBEIRO","PMDB","Ceará",555,60,3,1,41,0.8680340051651,0.961904761904762,0.854976654052734,-0.264941841363907,0,0,0
"639","PASTOR PEDRO RIBEIRO","PR","Ceará",555,20,0,0,8,0.929077744483948,1,0.447616845369339,0.331865221261978,0,0,0
"640","PATRÍCIA SABOYA","PDT","Ceará",813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","PAULINHO DA FORÇA","PDT","São Paulo",372,11,2,0,12,0.761207461357117,0.92,0.233814314007759,0.00956227350980043,0,0,0
"642","PAULO ABI-ACKEL","PSDB","Minas Gerais",263,90,2,7,162,0.82836127281189,0.96551724137931,-0.823978662490845,0.170567631721497,0,0,0
"643","PAULO BAUER","PSDB","Santa Catarina",532,9,0,3,13,0.739129960536957,0.88,-0.60574209690094,-0.347741305828094,0,0,0
"644","PAULO BORNHAUSEN","DEM","Santa Catarina",482,49,4,6,108,0.837139010429382,0.940119760479042,-0.681739568710327,-0.722327411174774,0,0,0
"645","PAULO BORNHAUSEN","PFL","Santa Catarina",482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","PAULO CESAR DE OLIVEIRA LIMA","PMDB","São Paulo",564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","PAULO DELGADO","PT","Minas Gerais",598,42,2,0,21,0.88070160150528,0.969230769230769,0.911012947559357,0.366122245788574,0,0,0
"648","PAULO DUQUE","PMDB","Rio de Janeiro",924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","PAULO HENRIQUE LUSTOSA","PMDB","Ceará",106,163,7,6,88,0.882085919380188,0.950757575757576,0.647354245185852,-0.274251282215118,0,0,0
"650","PAULO LIMA","PMDB","São Paulo",564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","PAULO MAGALHÃES","DEM","Bahia",214,84,19,27,110,0.655300617218018,0.808333333333333,-0.327395111322403,-0.470240771770477,0,0,0
"652","PAULO MAGALHÃES","PFL","Bahia",214,11,0,0,11,0.969570159912109,1,-0.741939127445221,0.670467138290405,0,0,0
"653","PAULO MALUF","PP","São Paulo",373,109,9,8,68,0.816020429134369,0.912371134020619,0.307819366455078,0.101426027715206,0,0,0
"654","PAULO PAIM","PT","Rio Grande do Sul",859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","PAULO PEREIRA DA SILVA","PDT","São Paulo",372,144,17,8,76,0.773848414421082,0.897959183673469,0.322111308574677,0.0750992745161057,0,0,0
"656","PAULO PIAU","PMDB","Minas Gerais",266,170,5,9,86,0.868507385253906,0.948148148148148,0.446820765733719,-0.329630792140961,0,0,0
"657","PAULO PIAU","PPS","Minas Gerais",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","PAULO PIMENTA","PT","Rio Grande do Sul",513,146,5,10,107,0.868417680263519,0.944029850746269,0.794783771038055,0.128405213356018,0,0,0
"659","PAULO RATTES","PMDB","Rio de Janeiro",581,42,4,3,34,0.779774308204651,0.91566265060241,0.506110548973083,-0.220168337225914,0,0,0
"660","PAULO RENATO SOUZA","PSDB","São Paulo",375,49,8,3,114,0.837301433086395,0.936781609195402,-0.883815348148346,0.380692839622498,0,0,0
"661","PAULO ROBERTO","PTB","Rio Grande do Sul",502,159,4,13,101,0.859925150871277,0.938628158844765,0.561214208602905,0.12100251019001,0,0,0
"662","PAULO ROBERTO PEREIRA","PTB","Rio Grande do Sul",502,56,6,10,29,0.736084461212158,0.841584158415842,0.478086352348328,-0.331411987543106,0,0,0
"663","PAULO ROCHA","PT","Pará",30,208,3,6,132,0.925311505794525,0.974212034383954,0.915309190750122,0.402751803398132,0,0,0
"664","PAULO RUBEM SANTIAGO","PDT","Pernambuco",148,86,17,11,78,0.695609390735626,0.854166666666667,0.179879397153854,0.421187818050385,0,0,0
"665","PAULO RUBEM SANTIAGO","PT","Pernambuco",148,58,7,2,44,0.782373368740082,0.918918918918919,0.457659780979156,0.251385658979416,0,0,0
"666","PAULO TEIXEIRA","PT","São Paulo",376,192,3,5,117,0.928950548171997,0.974763406940063,0.938136160373688,0.34626641869545,0,0,0
"667","PEDRO CHAVES","PMDB","Goiás",428,231,6,5,122,0.905252397060394,0.96978021978022,0.624506890773773,-0.415354251861572,0,0,0
"668","PEDRO EUGÊNIO","PT","Pernambuco",161,195,7,5,119,0.906815826892853,0.96319018404908,0.809324085712433,0.308474779129028,0,0,0
"669","PEDRO FERNANDES","PTB","Maranhão",80,220,12,16,131,0.846636354923248,0.926121372031662,0.454142510890961,0.00589001132175326,0,0,0
"670","PEDRO HENRY","PP","Mato Grosso",403,128,4,15,88,0.86414098739624,0.919148936170213,0.526557147502899,0.0934910327196121,0,0,0
"671","PEDRO NOVAIS","PMDB","Maranhão",82,155,3,3,99,0.874530434608459,0.976923076923077,0.636925637722015,-0.309412270784378,0,0,0
"672","PEDRO SIMON","PMDB","Rio Grande do Sul",861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","PEDRO VALADARES","DEM","Sergipe",560,5,2,4,14,0.651297569274902,0.76,-0.680794596672058,-0.0478829145431519,0,0,0
"674","PEDRO WILSON","PT","Goiás",430,221,3,7,141,0.919978857040405,0.973118279569892,0.872625350952148,0.22175607085228,0,0,0
"675","PEPE VARGAS","PT","Rio Grande do Sul",503,189,5,6,129,0.914529740810394,0.966565349544073,0.860648572444916,0.509199440479279,0,0,0
"676","PERPÉTUA ALMEIDA","PCdoB","Acre",56,160,15,17,106,0.789812803268433,0.89261744966443,0.515974402427673,-0.116129212081432,0,0,0
"677","PINTO ITAMARATY","PSDB","Maranhão",79,86,6,6,130,0.814993858337402,0.947368421052632,-0.752399563789368,0.123155862092972,0,0,0
"678","POMPEO DE MATTOS","PDT","Rio Grande do Sul",505,140,12,8,80,0.830841064453125,0.916666666666667,0.563920378684998,-0.18038621544838,0,0,0
"679","PRACIANO","PT","Amazonas",41,81,2,2,52,0.906087100505829,0.970802919708029,0.808785378932953,0.189781546592712,0,0,0
"680","PROFESSOR RUY PAULETTI","PSDB","Rio Grande do Sul",509,79,7,10,155,0.808207631111145,0.932270916334661,-0.787405848503113,-0.0325071811676025,0,0,0
"681","PROFESSOR SETIMO","PMDB","Maranhão",81,190,9,5,129,0.899033784866333,0.957957957957958,0.617873966693878,-0.22899541258812,0,0,0
"682","PROFESSOR VICTORIO GALLI","PMDB","Mato Grosso",545,42,1,1,24,0.881295740604401,0.970588235294118,0.484649389982224,-0.375730454921722,0,0,0
"683","PROFESSORA RAQUEL TEIXEIRA","PSDB","Goiás",424,53,7,7,120,0.780619502067566,0.925133689839572,-0.692620038986206,0.133127152919769,0,0,0
"684","RAFAEL GUERRA","PSDB","Minas Gerais",258,74,2,6,123,0.84589034318924,0.960975609756098,-0.780663073062897,0.0931602418422699,0,0,0
"685","RAIMUNDO COLOMBO","DEM","Santa Catarina",883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","RAIMUNDO GOMES DE MATOS","PSDB","Ceará",102,96,9,5,197,0.827208042144775,0.954397394136808,-0.758910000324249,0.113330945372581,0,0,0
"687","RATINHO JUNIOR","PPS","Paraná",464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","RATINHO JUNIOR","PSC","Paraná",464,149,19,9,85,0.762009680271149,0.893129770992366,0.208170562982559,-0.0244621317833662,0,0,0
"689","RAUL HENRY","PMDB","Pernambuco",163,87,13,57,177,0.625771820545197,0.790419161676647,-0.72382390499115,0.127575606107712,0,0,0
"690","RAUL JUNGMANN","PPS","Pernambuco",155,37,17,16,66,0.642634332180023,0.757352941176471,-0.555308699607849,-0.0102137792855501,0,0,0
"691","REBECCA GARCIA","PP","Amazonas",42,145,11,14,82,0.804257273674011,0.900793650793651,0.313329190015793,0.0458418652415276,0,0,0
"692","REGINALDO LOPES","PT","Minas Gerais",272,171,4,5,103,0.920213103294373,0.968197879858657,0.815760016441345,0.271054357290268,0,0,0
"693","REGIS DE OLIVEIRA","PSC","São Paulo",379,151,35,33,116,0.649695098400116,0.797014925373134,0.0353013537824154,0.0574521981179714,0,0,0
"694","REINALDO NOGUEIRA","PDT","São Paulo",382,107,7,4,69,0.865723550319672,0.941176470588235,0.515182375907898,0.041657492518425,0,0,0
"695","REINHOLD STEPHANES","PMDB","Paraná",467,28,1,1,11,0.841886341571808,0.951219512195122,0.413096755743027,0.116015553474426,0,0,0
"696","RENAN CALHEIROS","PMDB","Alagoas",875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","RENATO AMARY","PSDB","São Paulo",383,90,6,2,202,0.839145720005035,0.973333333333333,-0.749693512916565,0.125756189227104,0,0,0
"698","RENATO CASAGRANDE","PSB","Espírito Santo",836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","RENATO MOLLING","PP","Rio Grande do Sul",511,155,16,14,92,0.773301661014557,0.891696750902527,0.325957953929901,-0.046696487814188,0,0,0
"700","RENILDO CALHEIROS","PCdoB","Pernambuco",157,116,4,5,60,0.902305603027344,0.951351351351351,0.864702463150024,-0.375959098339081,0,0,0
"701","RIBAMAR ALVES","PSB","Maranhão",74,139,8,7,66,0.855499923229218,0.931818181818182,0.617465078830719,-0.201455861330032,0,0,0
"702","RICARDO BARROS","PP","Paraná",465,164,4,15,82,0.876645445823669,0.928301886792453,0.878463745117188,0.121786549687386,0,0,0
"703","RICARDO BERZOINI","PT","São Paulo",390,124,3,4,75,0.924478054046631,0.966019417475728,0.961907148361206,0.27337634563446,0,0,0
"704","RICARDO IZAR","PTB","São Paulo",385,83,2,5,47,0.898750305175781,0.948905109489051,0.44983783364296,0.257966727018356,0,0,0
"705","RICARDO QUIRINO","PR","Distrito Federal",557,43,4,5,29,0.792327582836151,0.888888888888889,0.453206539154053,-0.19263382256031,0,0,0
"706","RICARDO TRIPOLI","PSDB","São Paulo",384,56,15,9,138,0.767908990383148,0.889908256880734,-0.803472638130188,0.429907292127609,0,0,0
"707","RICARTE DE FREITAS","PTB","Mato Grosso",606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","RITA CAMATA","PMDB","Espírito Santo",279,113,28,29,78,0.608012139797211,0.770161290322581,-0.000630526163149625,-0.639238357543945,0,0,0
"709","RITA CAMATA","PSDB","Espírito Santo",279,17,4,4,34,0.744888722896576,0.864406779661017,-0.826699256896973,0.337067157030106,0,0,0
"710","ROBERTO ALVES","PTB","São Paulo",568,85,5,6,46,0.815074563026428,0.922535211267606,0.397756785154343,-0.493758201599121,0,0,0
"711","ROBERTO BALESTRA","PP","Goiás",427,41,5,8,27,0.673257172107697,0.839506172839506,0.252817302942276,0.265355288982391,0,0,0
"712","ROBERTO BRITTO","PP","Bahia",211,186,4,9,123,0.885406255722046,0.959627329192547,0.69990611076355,0.137160196900368,0,0,0
"713","ROBERTO MAGALHÃES","DEM","Pernambuco",159,60,10,18,158,0.79033225774765,0.886178861788618,-0.790271103382111,-0.612757444381714,0,0,0
