"","NM_PARLA","PARTY","STATE","COD_PARLA","correctYea","wrongYea","wrongNay","correctNay","GMP","CC","coord1D","coord2D","se1D","se2D","corr.1"
"391","JOSÉ DIRCEU","PT","São Paulo",365,11,0,0,25,0.953985393047333,1,0.465840578079224,-0.470979899168015,0,0,0
"392","JOSÉ DIVINO","PMDB","Rio de Janeiro",305,26,2,6,19,0.659998714923859,0.849056603773585,-0.103652313351631,-0.232301160693169,0,0,0
"393","JOSÉ DIVINO","PMR","Rio de Janeiro",305,9,1,2,22,0.850990116596222,0.911764705882353,0.0328111313283443,0.324315100908279,0,0,0
"394","JOSÉ DIVINO","PRB","Rio de Janeiro",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","JOSÉ DIVINO","S.Part.","Rio de Janeiro",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","JOSÉ EDUARDO CARDOZO","PT","São Paulo",366,37,3,2,55,0.896274089813232,0.948453608247423,0.632359266281128,-0.036309402436018,0,0,0
"397","JOSÉ IVO SARTORI","PMDB","Rio Grande do Sul",514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","JOSÉ JANENE","PP","Paraná",452,14,0,0,16,0.966152846813202,1,0.326388388872147,0.553702831268311,0,0,0
"399","JOSÉ JANENE","PPB","Paraná",452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","JOSÉ LINHARES","PP","Ceará",96,36,4,4,47,0.824899196624756,0.912087912087912,-0.0116997277364135,0.329057097434998,0,0,0
"401","JOSÉ LINHARES","PPB","Ceará",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","JOSÉ MENDONÇA BEZERRA","PFL","Pernambuco",149,31,3,1,29,0.821726202964783,0.9375,-0.761225581169128,-0.265956461429596,0,0,0
"403","JOSÉ MENTOR","PT","São Paulo",367,29,5,1,50,0.850602507591248,0.929411764705882,0.432353854179382,0.333364486694336,0,0,0
"404","JOSÉ MILITÃO","PTB","Minas Gerais",241,42,2,6,39,0.796465218067169,0.910112359550562,-0.0105668501928449,0.266283184289932,0,0,0
"405","JOSÉ MÚCIO MONTEIRO","PSDB","Pernambuco",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","JOSÉ MÚCIO MONTEIRO","PTB","Pernambuco",150,37,0,2,35,0.88006579875946,0.972972972972973,0.128282815217972,0.160066410899162,0,0,0
"407","JOSÉ OTÁVIO GERMANO","PP","Rio Grande do Sul",501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","JOSÉ PIMENTEL","PT","Ceará",97,41,1,0,59,0.919872641563416,0.99009900990099,0.645506739616394,0.251634150743484,0,0,0
"409","JOSÉ PRIANTE","PMDB","Pará",27,24,2,2,24,0.850644767284393,0.923076923076923,-0.0541434921324253,0.213110953569412,0,0,0
"410","JOSÉ RAJÃO","PSDB","Distrito Federal",548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","JOSÉ ROBERTO ARRUDA","PFL","Distrito Federal",409,28,1,4,18,0.787158191204071,0.901960784313726,-0.811673879623413,0.0189017169177532,0,0,0
"412","JOSÉ ROCHA","PFL","Bahia",203,45,3,2,31,0.826808273792267,0.938271604938272,-0.748144865036011,-0.0742382034659386,0,0,0
"413","JOSÉ SANTANA DE VASCONCELLOS","PL","Minas Gerais",249,34,1,1,33,0.900074541568756,0.971014492753623,0.0793822184205055,0.237831771373749,0,0,0
"414","JOSÉ THOMAZ NONÔ","PFL","Alagoas",169,18,2,1,12,0.741053760051727,0.909090909090909,-0.915266454219818,-0.239026769995689,0,0,0
"415","JOVAIR ARANTES","PSDB","Goiás",419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","JOVAIR ARANTES","PTB","Goiás",419,37,2,3,35,0.811117827892303,0.935064935064935,-0.214689373970032,-0.189516261219978,0,0,0
"417","JOVINO CÂNDIDO","PV","São Paulo",368,39,9,9,24,0.659565448760986,0.777777777777778,-0.719354152679443,-0.694643557071686,0,0,0
"418","JOÃO ALFREDO","PSOL","Ceará",93,18,6,1,26,0.701974928379059,0.862745098039216,-0.325787961483002,-0.945442855358124,0,0,0
"419","JOÃO ALFREDO","PT","Ceará",93,16,0,0,28,0.862307667732239,1,-0.241623714566231,-0.821191608905792,0,0,0
"420","JOÃO ALMEIDA","PSDB","Bahia",198,43,6,1,36,0.787372350692749,0.918604651162791,-0.696453034877777,0.717602372169495,0,0,0
"421","JOÃO BATISTA","PFL","São Paulo",335,22,2,2,19,0.798790454864502,0.911111111111111,-0.854918122291565,-0.121256522834301,0,0,0
"422","JOÃO BATISTA","PP","São Paulo",335,17,5,2,26,0.746483445167542,0.86,-0.138493150472641,0.30041691660881,0,0,0
"423","JOÃO BATISTA","S.Part.","São Paulo",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","JOÃO CALDAS","PL","Alagoas",167,17,0,0,15,0.945276856422424,1,0.233552545309067,0.268997728824615,0,0,0
"425","JOÃO CAMPOS","PSDB","Goiás",418,35,6,6,18,0.692421793937683,0.815384615384615,-0.95570832490921,0.000502070470247418,0,0,0
"426","JOÃO CARLOS BACELAR","PFL","Bahia",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","JOÃO CARLOS BACELAR","PL","Bahia",524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","JOÃO CASTELO","PSDB","Maranhão",72,40,3,2,26,0.829557538032532,0.929577464788732,-0.869738399982452,0.46314662694931,0,0,0
"429","JOÃO CORREIA","PMDB","Acre",53,42,7,7,32,0.660014271736145,0.840909090909091,-0.439836531877518,-0.579989731311798,0,0,0
"430","JOÃO DADO","PDT","São Paulo",619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","JOÃO FONTES","PDT","Sergipe",177,34,8,7,36,0.687541246414185,0.823529411764706,-0.527078807353973,-0.730678081512451,0,0,0
"432","JOÃO FONTES","PT","Sergipe",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","JOÃO FONTES","S.Part.","Sergipe",177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","JOÃO GRANDÃO","PT","Mato Grosso do Sul",433,27,3,1,54,0.847504854202271,0.952941176470588,0.339006423950195,-0.511936366558075,0,0,0
"435","JOÃO HERRMANN NETO","PDT","São Paulo",364,14,2,1,14,0.76468700170517,0.903225806451613,-0.570531845092773,-0.812948524951935,0,0,0
"436","JOÃO HERRMANN NETO","PPS","São Paulo",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","JOÃO LEÃO","PL","Bahia",199,24,0,1,21,0.922090947628021,0.978260869565217,0.249990567564964,0.968248307704926,0,0,0
"438","JOÃO LEÃO","PP","Bahia",199,15,2,3,27,0.845959305763245,0.893617021276596,0.253753781318665,0.66773509979248,0,0,0
"439","JOÃO LYRA","PTB","Alagoas",165,32,0,2,25,0.903334617614746,0.966101694915254,0.0899359881877899,0.179320991039276,0,0,0
"440","JOÃO MAGALHÃES","PMDB","Minas Gerais",239,29,5,8,33,0.613001465797424,0.826666666666667,-0.0313996411859989,-0.243468463420868,0,0,0
"441","JOÃO MAGALHÃES","PTB","Minas Gerais",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","JOÃO MAGNO","PT","Minas Gerais",242,41,4,1,53,0.886454403400421,0.94949494949495,0.304380357265472,-0.0246273502707481,0,0,0
"443","JOÃO MATOS","PMDB","Santa Catarina",473,18,1,3,13,0.7992884516716,0.885714285714286,0.0416787005960941,0.52730804681778,0,0,0
"444","JOÃO MENDES DE JESUS","PDT","Rio de Janeiro",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","JOÃO MENDES DE JESUS","PSB","Rio de Janeiro",293,13,0,2,36,0.907511830329895,0.96078431372549,0.5671067237854,-0.492027103900909,0,0,0
"446","JOÃO MENDES DE JESUS","PSL","Rio de Janeiro",293,21,1,1,20,0.927562296390533,0.953488372093023,0.206396996974945,0.343729943037033,0,0,0
"447","JOÃO MENDES DE JESUS","S.Part.","Rio de Janeiro",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","JOÃO PAULO CUNHA","PT","São Paulo",361,24,1,0,39,0.927177429199219,0.984375,0.673762619495392,-0.169595867395401,0,0,0
"449","JOÃO PAULO GOMES DA SILVA","PL","Minas Gerais",246,28,0,2,24,0.910946488380432,0.962962962962963,0.0213382206857204,0.566149055957794,0,0,0
"450","JOÃO PAULO GOMES DA SILVA","PSB","Minas Gerais",246,20,2,4,29,0.815441429615021,0.890909090909091,0.161518663167953,0.0577332191169262,0,0,0
"451","JOÃO PIZZOLATTI","PP","Santa Catarina",474,27,5,2,35,0.843999922275543,0.898550724637681,0.104093663394451,0.49940687417984,0,0,0
"452","JOÃO PIZZOLATTI","PPB","Santa Catarina",474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","JOÃO TOTA","PL","Acre",549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","JOÃO TOTA","PP","Acre",549,21,2,3,34,0.858567178249359,0.916666666666667,-0.0556210950016975,0.552940905094147,0,0,0
"455","JULIO LOPES","PP","Rio de Janeiro",309,24,3,4,34,0.780764162540436,0.892307692307692,-0.141839921474457,0.953584611415863,0,0,0
"456","JULIO LOPES","PPB","Rio de Janeiro",309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","JULIO SEMEGHINI","PSDB","São Paulo",369,53,4,2,34,0.821386873722076,0.935483870967742,-0.693974137306213,0.563922941684723,0,0,0
"458","JURANDIL JUAREZ","PMDB","Amapá",593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","JURANDIR BOIA","PDT","Alagoas",557,16,2,2,17,0.714692771434784,0.891891891891892,-0.276082992553711,-0.343630582094193,0,0,0
"460","JURANDIR BOIA","PSB","Alagoas",557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","JUTAHY JUNIOR","PSDB","Bahia",206,52,8,3,40,0.805469632148743,0.893203883495146,-0.763915598392487,0.645316123962402,0,0,0
"462","JUÍZA DENISE FROSSARD","PPS","Rio de Janeiro",308,38,5,3,29,0.752686977386475,0.893333333333333,-0.568073153495789,-0.338879853487015,0,0,0
"463","JUÍZA DENISE FROSSARD","PSDB","Rio de Janeiro",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","JUÍZA DENISE FROSSARD","S.Part.","Rio de Janeiro",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","JÚLIO CESAR","PFL","Piauí",114,51,4,3,35,0.804425776004791,0.924731182795699,-0.803000271320343,-0.0388567522168159,0,0,0
"466","JÚLIO DELGADO","PPS","Minas Gerais",250,22,3,3,15,0.765828967094421,0.86046511627907,-0.0984137654304504,0.214139923453331,0,0,0
"467","JÚLIO DELGADO","PSB","Minas Gerais",250,19,5,5,24,0.724668145179749,0.811320754716981,-0.279554635286331,-0.646669209003448,0,0,0
"468","JÚLIO REDECKER","PSDB","Rio Grande do Sul",499,30,3,1,30,0.872134745121002,0.9375,-0.79855477809906,0.601922214031219,0,0,0
"469","JÚLIO REDECKER","S.Part.","Rio Grande do Sul",499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","JÚNIOR BETÃO","PL","Acre",54,19,3,2,27,0.773978531360626,0.901960784313726,0.125427663326263,0.992102801799774,0,0,0
"471","JÚNIOR BETÃO","PPS","Acre",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","KELLY MORAES","PTB","Rio Grande do Sul",502,31,4,3,33,0.824087142944336,0.901408450704225,-0.0429703257977962,0.163832634687424,0,0,0
"473","KÁTIA ABREU","PFL","Tocantins",63,34,3,0,24,0.8544060587883,0.950819672131147,-0.801813960075378,0.105540707707405,0,0,0
"474","LAEL VARELLA","PFL","Minas Gerais",245,21,4,3,24,0.680428862571716,0.865384615384615,-0.0564235635101795,0.653513371944427,0,0,0
"475","LAURA CARNEIRO","PFL","Rio de Janeiro",311,44,1,2,29,0.850271880626678,0.960526315789474,-0.833265244960785,-0.0733138173818588,0,0,0
"476","LAVOISIER MAIA","PSB","Rio Grande do Norte",534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","LEANDRO VILELA","PMDB","Goiás",420,28,1,3,33,0.81156998872757,0.938461538461538,0.122055619955063,0.388573288917542,0,0,0
"478","LEODEGAR TISCOSKI","PP","Santa Catarina",480,48,6,5,44,0.778213620185852,0.893203883495146,-0.24141500890255,0.168224200606346,0,0,0
"479","LEODEGAR TISCOSKI","PPB","Santa Catarina",480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","LEONARDO MATTOS","PV","Minas Gerais",251,31,7,3,26,0.684733986854553,0.850746268656716,-0.45982414484024,-0.586794972419739,0,0,0
"481","LEONARDO MONTEIRO","PT","Minas Gerais",253,37,3,2,58,0.914584279060364,0.95,0.597286403179169,-0.355302214622498,0,0,0
"482","LEONARDO PICCIANI","PMDB","Rio de Janeiro",312,43,10,5,21,0.641202390193939,0.810126582278481,-0.694373607635498,-0.678304314613342,0,0,0
"483","LEONARDO VILELA","PP","Goiás",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","LEONARDO VILELA","PPB","Goiás",421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","LEONARDO VILELA","PSDB","Goiás",421,21,0,0,5,0.94665002822876,1,-0.930862903594971,0.365368783473969,0,0,0
"486","LEÔNIDAS CRISTINO","PPS","Ceará",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","LINCOLN PORTELA","PL","Minas Gerais",243,45,0,5,54,0.852811694145203,0.951923076923077,0.0410433523356915,0.223625719547272,0,0,0
"488","LINDBERG FARIAS","PT","Rio de Janeiro",314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","LINO ROSSI","PP","Mato Grosso",569,9,1,3,17,0.742464244365692,0.866666666666667,-0.0611116141080856,0.354682236909866,0,0,0
"490","LINO ROSSI","PSB","Mato Grosso",569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","LOBBE NETO","PSDB","São Paulo",370,51,8,3,38,0.782981276512146,0.89,-0.851351261138916,0.347917675971985,0,0,0
"492","LUCI CHOINACKI","PT","Santa Catarina",481,25,1,3,48,0.885956227779388,0.948051948051948,0.647672832012177,-0.641456961631775,0,0,0
"493","LUCIANA GENRO","PSOL","Rio Grande do Sul",506,21,6,1,20,0.729459941387177,0.854166666666667,-0.459586918354034,-0.888132750988007,0,0,0
"494","LUCIANA GENRO","PT","Rio Grande do Sul",506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","LUCIANA GENRO","S.Part.","Rio Grande do Sul",506,15,3,0,17,0.79017585515976,0.914285714285714,-0.350689262151718,-0.936491787433624,0,0,0
"496","LUCIANO CASTRO","PFL","Roraima",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","LUCIANO CASTRO","PL","Roraima",4,29,2,5,32,0.770230889320374,0.897058823529412,0.179354220628738,0.577483236789703,0,0,0
"498","LUCIANO LEITOA","PDT","Maranhão",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","LUCIANO LEITOA","PSB","Maranhão",76,22,3,2,27,0.807668507099152,0.907407407407407,0.110033176839352,-0.206505432724953,0,0,0
"500","LUCIANO ZICA","PT","São Paulo",372,34,3,2,59,0.875281155109406,0.948979591836735,0.433946937322617,-0.464799463748932,0,0,0
"501","LUIS CARLOS HEINZE","PP","Rio Grande do Sul",500,39,10,14,20,0.538854002952576,0.710843373493976,-0.713342726230621,-0.246419027447701,0,0,0
"502","LUIS CARLOS HEINZE","PPB","Rio Grande do Sul",500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","LUIZ ALBERTO","PT","Bahia",204,25,5,4,53,0.761771678924561,0.896551724137931,0.161110147833824,-0.587187826633453,0,0,0
"504","LUIZ ANTONIO FLEURY","PTB","São Paulo",341,36,1,5,25,0.800040185451508,0.91044776119403,-0.0641337484121323,-0.0574915893375874,0,0,0
"505","LUIZ BASSUMA","PT","Bahia",182,33,4,0,45,0.91271036863327,0.951219512195122,0.608790874481201,0.279642313718796,0,0,0
"506","LUIZ BITTENCOURT","PMDB","Goiás",422,39,3,7,45,0.787941753864288,0.893617021276596,-0.130542054772377,0.730414390563965,0,0,0
"507","LUIZ CARLOS HAULY","PSDB","Paraná",454,44,10,3,41,0.679240882396698,0.86734693877551,-0.788122475147247,0.204947724938393,0,0,0
"508","LUIZ CARLOS SANTOS","PFL","São Paulo",375,39,2,3,26,0.762602269649506,0.928571428571429,-0.767130553722382,-0.0552928261458874,0,0,0
"509","LUIZ CARREIRA","PFL","Bahia",205,52,4,2,42,0.81394624710083,0.94,-0.746003448963165,0.10460752248764,0,0,0
"510","LUIZ COUTO","PT","Paraíba",133,36,4,2,75,0.909804940223694,0.948717948717949,0.58740621805191,-0.413297653198242,0,0,0
"511","LUIZ EDUARDO GREENHALGH","PT","São Paulo",376,38,2,0,54,0.919022083282471,0.978723404255319,0.569867253303528,-0.207694351673126,0,0,0
"512","LUIZ PIAUHYLINO","PDT","Pernambuco",151,34,6,4,21,0.708650350570679,0.846153846153846,-0.356181502342224,-0.322854965925217,0,0,0
"513","LUIZ PIAUHYLINO","PSDB","Pernambuco",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","LUIZ PIAUHYLINO","PTB","Pernambuco",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","LUIZ PIAUHYLINO","S.Part.","Pernambuco",151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","LUIZ SÉRGIO","PT","Rio de Janeiro",313,45,3,1,67,0.887572765350342,0.96551724137931,0.419678807258606,0.103720173239708,0,0,0
"517","LUIZA ERUNDINA","PSB","São Paulo",371,43,9,7,47,0.658582031726837,0.849056603773585,-0.255561858415604,-0.565697968006134,0,0,0
"518","LUPÉRCIO RAMOS","PMDB","Amazonas",42,28,4,0,43,0.837813019752502,0.946666666666667,0.0589718967676163,-0.15528716146946,0,0,0
"519","LUPÉRCIO RAMOS","PPS","Amazonas",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","LUPÉRCIO RAMOS","S.Part.","Amazonas",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","LÉO ALCÂNTARA","PSDB","Ceará",98,40,6,2,39,0.752422690391541,0.908045977011494,-0.725351989269257,0.688378214836121,0,0,0
"522","LÚCIA BRAGA","PMDB","Paraíba",131,17,0,1,20,0.900453925132751,0.973684210526316,0.131571844220161,0.582387566566467,0,0,0
"523","LÚCIA BRAGA","PMN","Paraíba",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","LÚCIA BRAGA","PT","Paraíba",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","LÚCIA BRAGA","S.Part.","Paraíba",131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","MANATO","PDT","Espírito Santo",275,57,7,10,45,0.718250334262848,0.857142857142857,-0.448322862386703,-0.451259672641754,0,0,0
"527","MANINHA","PSOL","Distrito Federal",410,19,6,1,22,0.736650407314301,0.854166666666667,-0.447304159402847,-0.894381880760193,0,0,0
"528","MANINHA","PT","Distrito Federal",410,19,2,0,21,0.840979099273682,0.952380952380952,0.073929063975811,-0.475533217191696,0,0,0
"529","MANOEL SALVIANO","PSDB","Ceará",522,34,8,7,28,0.689310014247894,0.805194805194805,-0.569613218307495,0.633000671863556,0,0,0
"530","MARCELINO FRAGA","PMDB","Espírito Santo",277,31,2,4,32,0.805581271648407,0.91304347826087,-0.144955962896347,0.00366217386908829,0,0,0
"531","MARCELLO SIQUEIRA","PMDB","Minas Gerais",254,37,2,1,48,0.850839078426361,0.965909090909091,0.0478081069886684,-0.170811086893082,0,0,0
"532","MARCELO BARBIERI","PMDB","São Paulo",585,24,1,4,21,0.778261303901672,0.9,-0.147771462798119,-0.106426678597927,0,0,0
"533","MARCELO CASTRO","PMDB","Piauí",110,41,0,4,47,0.850063264369965,0.956521739130435,0.252679228782654,0.441923946142197,0,0,0
"534","MARCELO GUIMARÃES FILHO","PFL","Bahia",207,44,6,1,19,0.775366067886353,0.9,-0.781056582927704,-0.215553060173988,0,0,0
"535","MARCELO GUIMARÃES FILHO","PL","Bahia",207,10,0,0,10,0.971175849437714,1,0.279047518968582,0.181470617651939,0,0,0
"536","MARCELO ORTIZ","PV","São Paulo",377,49,5,4,36,0.743702471256256,0.904255319148936,-0.393181651830673,-0.637956857681274,0,0,0
"537","MARCELO TEIXEIRA","PMDB","Ceará",99,21,1,2,12,0.837080895900726,0.916666666666667,0.000828819640446454,0.610460579395294,0,0,0
"538","MARCELO TEIXEIRA","PSDB","Ceará",99,18,3,2,4,0.679920673370361,0.814814814814815,-0.528529167175293,0.848915100097656,0,0,0
"539","MARCO MAIA","PT","Rio Grande do Sul",575,30,2,0,48,0.929013311862946,0.975,0.321070164442062,0.0410870909690857,0,0,0
"540","MARCONDES GADELHA","PFL","Paraíba",542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","MARCONDES GADELHA","PSB","Paraíba",542,12,2,3,14,0.732558488845825,0.838709677419355,0.101459912955761,-0.54196172952652,0,0,0
"542","MARCONDES GADELHA","PTB","Paraíba",542,14,1,2,11,0.751811683177948,0.892857142857143,0.145263984799385,0.0671665221452713,0,0,0
"543","MARCOS ABRAMO","PFL","São Paulo",378,13,4,2,19,0.741936981678009,0.842105263157895,-0.765786588191986,0.261799663305283,0,0,0
"544","MARCOS ABRAMO","PP","São Paulo",378,11,3,3,25,0.76953250169754,0.857142857142857,0.153645649552345,0.205583140254021,0,0,0
"545","MARCOS DE JESUS","PFL","Pernambuco",161,16,0,1,8,0.891348958015442,0.96,-0.856616318225861,-0.110293008387089,0,0,0
"546","MARCOS DE JESUS","PL","Pernambuco",161,24,0,1,14,0.944386124610901,0.974358974358974,0.0978015437722206,0.572532117366791,0,0,0
"547","MARCOS DE JESUS","S.Part.","Pernambuco",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","MARCUS VICENTE","PTB","Espírito Santo",278,32,5,3,39,0.770223498344421,0.89873417721519,-0.0673523172736168,-0.197504818439484,0,0,0
"549","MARIA DO CARMO LARA","PT","Minas Gerais",244,37,3,0,51,0.927516937255859,0.967032967032967,0.535147666931152,0.191674068570137,0,0,0
"550","MARIA DO ROSÁRIO","PT","Rio Grande do Sul",508,30,0,1,44,0.941085875034332,0.986666666666667,0.318313181400299,-0.175549104809761,0,0,0
"551","MARIA HELENA","PMDB","Roraima",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","MARIA HELENA","PPS","Roraima",5,20,3,2,20,0.741422057151794,0.888888888888889,-0.367786109447479,-0.382674932479858,0,0,0
"553","MARIA HELENA","PSB","Roraima",5,12,3,3,26,0.716455459594727,0.863636363636364,0.0620777197182178,0.998071372509003,0,0,0
"554","MARIA LUCIA","PMDB","Rio de Janeiro",315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","MARIA LÚCIA CARDOSO","PMDB","Minas Gerais",572,12,1,2,14,0.79170286655426,0.896551724137931,0.0678651258349419,-0.150389060378075,0,0,0
"556","MARINHA RAUPP","PMDB","Rondonia",50,27,4,3,24,0.735080540180206,0.879310344827586,-0.0343670025467873,0.172320902347565,0,0,0
"557","MARIÂNGELA DUARTE","PT","São Paulo",526,35,2,0,41,0.922246754169464,0.974358974358974,0.637420296669006,0.0161079186946154,0,0,0
"558","MAURO BENEVIDES","PMDB","Ceará",550,49,2,8,52,0.764936804771423,0.90990990990991,-0.114670947194099,0.0296620409935713,0,0,0
"559","MAURO LOPES","PMDB","Minas Gerais",252,27,3,2,33,0.840207099914551,0.923076923076923,0.0214336644858122,0.035541720688343,0,0,0
"560","MAURO PASSOS","PT","Santa Catarina",477,28,4,2,42,0.8128382563591,0.921052631578947,0.24763348698616,-0.457252621650696,0,0,0
"561","MAURÍCIO QUINTELLA LESSA","PDT","Alagoas",168,19,3,1,9,0.784477055072784,0.875,-0.547873795032501,-0.448905855417252,0,0,0
"562","MAURÍCIO QUINTELLA LESSA","PSB","Alagoas",168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","MAURÍCIO RABELO","PL","Tocantins",64,31,3,3,35,0.834205746650696,0.916666666666667,-0.0535125136375427,0.209861323237419,0,0,0
"564","MAURÍCIO RANDS","PT","Pernambuco",138,31,1,2,32,0.893994033336639,0.954545454545455,0.354415237903595,0.228886485099792,0,0,0
"565","MAX ROSENMANN","PMDB","Paraná",456,25,8,7,15,0.559271931648254,0.727272727272727,-0.437805622816086,0.502868413925171,0,0,0
"566","MEDEIROS","PL","São Paulo",373,27,3,1,30,0.823560178279877,0.934426229508197,0.18481782078743,-0.0561043359339237,0,0,0
"567","MENDES RIBEIRO FILHO","PMDB","Rio Grande do Sul",504,42,12,5,29,0.636304140090942,0.806818181818182,-0.42510786652565,-0.550326347351074,0,0,0
"568","MENDONÇA PRADO","PFL","Sergipe",179,20,0,0,11,0.929720044136047,1,-0.790919959545135,0.120254807174206,0,0,0
"569","MICHEL TEMER","PMDB","São Paulo",380,16,1,2,12,0.778177440166473,0.903225806451613,-0.377243131399155,0.231087937951088,0,0,0
"570","MIGUEL ARRAES","PSB","Pernambuco",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","MIGUEL DE SOUZA","PL","Rondonia",49,38,3,2,42,0.841286659240723,0.941176470588235,0.12228898704052,0.332608461380005,0,0,0
"572","MILTON BARBOSA","PFL","Bahia",208,24,2,1,19,0.783104598522186,0.934782608695652,-0.753520607948303,0.0911173969507217,0,0,0
"573","MILTON BARBOSA","PSC","Bahia",208,19,3,5,22,0.620960891246796,0.836734693877551,-0.291744470596313,0.763890326023102,0,0,0
"574","MILTON CARDIAS","PTB","Rio Grande do Sul",520,30,3,2,37,0.812025368213654,0.930555555555556,0.0840835645794868,-0.26939383149147,0,0,0
"575","MILTON MONTI","PL","São Paulo",374,39,2,2,38,0.893871665000916,0.950617283950617,0.200971469283104,0.406864821910858,0,0,0
"576","MIRIAM REID","PSB","Rio de Janeiro",545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","MIRO TEIXEIRA","PDT","Rio de Janeiro",317,28,6,3,19,0.757401764392853,0.839285714285714,-0.486796855926514,-0.74665766954422,0,0,0
"578","MIRO TEIXEIRA","PPS","Rio de Janeiro",317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","MIRO TEIXEIRA","PT","Rio de Janeiro",317,18,0,0,20,0.935846865177155,1,0.139731660485268,0.290462851524353,0,0,0
"580","MOACIR MICHELETTO","PMDB","Paraná",462,45,2,2,36,0.808493971824646,0.952941176470588,-0.10901901870966,0.193433403968811,0,0,0
"581","MOISÉS LIPNIK","PDT","Roraima",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","MORAES SOUZA","PMDB","Piauí",115,33,0,2,29,0.918477833271027,0.96875,0.0752986669540405,0.0359717607498169,0,0,0
"583","MOREIRA FRANCO","PMDB","Rio de Janeiro",316,33,9,11,32,0.598531603813171,0.764705882352941,-0.597120821475983,-0.123093031346798,0,0,0
"584","MORONI TORGAN","PFL","Ceará",101,56,4,5,39,0.810766100883484,0.913461538461538,-0.828281223773956,-0.262751311063766,0,0,0
